@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC

@DATA
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes1.cnf,1,0,0,0.2377,0.9946,0,?,0,0,0.9939,0.0132,0.0211,0.8156,?,0.8239,?,3
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.4999,0.5,2.9077,0.2864,1,?,0.4474,0.4995,0.9538,0.2162,0.9112,0.7002,?,0.7998,?,4.7581
SAT_Competition2007/crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.0337,0.0366,1.0987,0.4855,0.1769,?,0.025,0.011,0.9677,0.0519,0.9628,0.5599,?,0.9499,?,8.9482
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-133-100.cnf,1,0.3237,0.3245,0,1,0.3254,0.2,0.3169,0.3225,0.7993,0.4819,0,0.0342,0.0737,0.0552,0.1001,6
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,0,0,0,1,0,?,0,0,0.9968,0.0094,0,0.71,?,0.7281,?,2.1457
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,1,0.3227,0.3647,1.2864,0.4674,0.466,0.5333,0.2971,0.2746,0.9031,0.4455,0.9719,0.5678,0.3829,0.6242,0.633,4.8962
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0.1109,0.1109,0.5641,0.4973,0.1195,0.5714,0.1107,0.1109,0.7299,0.3,0.5782,0.2585,0.1018,0.258,0.0881,9.1916
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0,0,0.1885,0.9971,0,?,0,0,0.9999,0.0088,0.0132,0.8342,?,0.8903,?,3.0526
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0.0064,0.0064,0,1,0.0064,?,0.0064,0.0064,0.9993,0.0323,0,0.509,?,0.509,?,2
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-035.sat05-1308.reshuffled-07.cnf,1,0,0,0.6179,0.5011,0,?,0,0,1.0035,0.0298,0.5865,0.5098,?,0.5098,?,3
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4286,0.042,0.042,0.876,0.25,0.5774,0,0.0619,0,0.0109,6.0457
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,0.4447,0.4478,2.0807,0.4644,0.779,?,0.2766,0.3775,0.9991,0.0139,0.5652,0.3291,?,0.8132,?,3.1677
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.4999,0.5,2.9219,0.2822,1,?,0.4508,0.4996,0.9539,0.2217,0.9249,0.6983,?,0.7998,?,4.5216
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0.2725,0.2725,0,1,0.2725,0.1176,0.2725,0.2725,0.9779,0.2479,0,0.7821,0.3199,0.7821,1.0857,3
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes3.cnf,1,0,0,0.2361,0.9948,0,?,0,0,0.9997,0.0133,0.0209,0.8184,?,0.8271,?,3.0309
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,0.2295,0.2295,1.118,0.5237,0.2295,0.4,0.2295,0.2295,0.9004,0.4167,0.8947,0.5832,0.3252,0.5832,0.8944,4.973
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-045-044.sat05-1195.reshuffled-07.cnf,1,0.0983,0.0998,0.9001,0.4885,0.1029,?,0.098,0.0979,1.0125,0.0444,1.0146,0.9409,?,0.9418,?,3
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm24-p0-q209.cnf,1,0.0552,0.0554,0,1,0.0556,0.0909,0.0552,0.0552,0.9995,0.0455,0,0.9293,0.3443,0.9294,3.3625,2
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-16-unsat.cnf,1,0.0276,0.0276,0,1,0.0277,0.0606,0.0275,0.0275,0.982,0.1176,0,0.7578,0.3095,0.758,1.1867,3
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.4999,0.5,3.0201,0.3176,1,?,0.4428,0.4996,0.9524,0.2117,0.8378,0.6987,?,0.7999,?,4.2575
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v1820c171155g3.cnf,1,0,0,0.2015,0.9964,0,?,0,0,0.9998,0.0104,0.0157,0.8312,?,0.8569,?,3.0714
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.0909,0.2249,1.5195,0.4493,0.3069,0.4967,0.0715,0.0493,0.8569,0.1726,0.7423,0.1977,0.3745,0.3366,0.4134,4.934
SAT_Competition2009/CRAFTED/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0.2687,0.2691,0.9947,0.3542,0.3072,0.4664,0.2682,0.2685,0.7168,0.2005,0.9486,0,0.0124,0,0.0166,5.1887
SAT_Competition2009/CRAFTED/modcircuits/mod5block_2vars_12gates.cnf,1,0.0041,0.0049,2.0885,0.4155,1,?,0.022,0,0.9999,0.0032,0.6138,0.3098,?,0.7688,?,3.598
SAT_Competition2009/CRAFTED/sgi/satsgi-n17himBHm20-p0-q146.cnf,1,0.0786,0.0787,0,1,0.0787,0.1176,0.0786,0.0786,0.9997,0.0574,0,0.9195,0.3403,0.9196,3.1027,2
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x30.cnf,1,0.0002,0.0002,0,1,0.0002,?,0.0002,0.0002,0.9946,0.0203,0,0.457,?,0.457,?,2
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0.0368,0.0665,0.9164,0.7973,0.0955,0.5,0.0232,0.013,0.9988,0.0416,0.3917,0.8459,1.0404,0.975,1.3739,5.7608
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.0356,0.061,0.0613,0.9996,0.5,?,0.0232,0.0082,1,0.0039,0.0035,0.9779,?,0.9992,?,3
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,1,0.0359,0.0629,1.1417,0.6913,0.094,0.5,0.0227,0.0151,0.9903,0.0634,0.4923,0.807,0.8788,0.9648,1.3069,5.8086
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i3_pp.cnf,1,0.004,0.004,0.6931,0.5,0.004,0.6429,0.004,0.004,0,0.25,1,0,0,0,0,2
SAT_Competition2009/CRAFTED/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,0.0351,0.0357,1.0897,0.4871,0.1791,?,0.0262,0.0269,0.9814,0.041,0.9636,0.4585,?,0.9662,?,9.9444
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-070-069.sat05-1240.reshuffled-07.cnf,1,0.0395,0.0507,0.7913,0.4934,0.0747,?,0.0278,0.0235,0.9999,0.0146,1.0109,0.9647,?,0.9775,?,3
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.0064,0.0064,0,1,0.0064,?,0.0064,0.0064,0.999,0.0323,0,0.509,?,0.509,?,2
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,0.0487,0.0843,1.5494,0.4151,0.2764,0.753,0.0485,0.0288,0.8597,0.1726,0.7421,0.0462,0.2569,0.0302,0.5427,5.5488
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.0912,0.0926,0.9743,0.4836,0.0957,?,0.0902,0.0899,0.9998,0.0442,1.0205,0.9392,?,0.9403,?,3
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.176,0.1761,1.1187,0.4615,0.1823,0.1176,0.1705,0.1703,0.9963,0.1107,1.0502,0.8736,0.3168,0.8789,1.3169,3
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,0,0,0,1,0,?,0,0,0.9587,0.0062,0,0.3396,?,0.3734,?,2
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,0,0,0,1,0,?,0,0,0.9967,0.0104,0,0.6807,?,0.6916,?,2.9943
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,0.499,0.4997,2.5489,0.3151,0.9999,?,0.4444,0.496,0.9115,0.1663,0.8766,0.7348,?,0.8263,?,4.88
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0.042,0.0421,0.5623,0.5,0.0421,0.419,0.042,0.042,0.8751,0.25,0.5774,0,0.0723,0,0.0142,6.0526
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,0.499,0.4997,2.5844,0.3131,0.9999,?,0.4398,0.4957,0.9063,0.1612,0.8747,0.7335,?,0.827,?,4.8327
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042,0.042,0.8729,0.25,0.5774,0,0.0315,0,0.0057,6.0446
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-020-015.sat05-1218.reshuffled-07.cnf,1,0.0101,0.0101,1.0281,0.4945,0.0102,0.1066,0.01,0.01,0.9998,0.06,0.9873,0.8578,0.2727,0.858,1.6801,3
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0.4951,0.496,1.3548,0.2473,0.4961,?,0.4943,0.4945,0.8526,0.0027,0.8027,0.1157,?,0.1876,?,2
SAT_Competition2007/crafted/spence/hard/s117-100.cnf,1,0.3225,0.3235,0,1,0.3239,0.2,0.3155,0.3217,0.8014,0.4795,0,0.0376,0.078,0.0591,0.1052,5.8276
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,0.0278,0.0485,0.0793,0.9995,0.5,?,0.0194,0.0087,1.0266,0.0036,0.0041,0.9809,?,0.9991,?,3
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd002.sat05-3108.reshuffled-07.cnf,1,0.4987,0.4996,2.2955,0.3981,0.9999,0.9783,0.3854,0.4941,0.9794,0.1622,0.9419,0.735,0.8429,0.8226,0.6857,4.7426
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,0,0,0.1887,0.9971,0,?,0,0,0.9999,0.0088,0.0132,0.8345,?,0.8878,?,3
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0,0.6053,0.5014,0,?,0,0,0.9998,0.023,0.584,0.499,?,0.499,?,3
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-03-S1572374531.sat05-485.reshuffled-07.cnf,1,0.3324,0.3613,1.2827,0.463,0.4537,0.6786,0.2993,0.28,0.9056,0.4447,0.9789,0.5672,0.3975,0.6389,0.6229,4.7611
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.419,0.042,0.042,0.8698,0.25,0.5774,0,0.0632,0,0.0124,6.147
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,0.0196,0.0436,0.1037,0.9993,0.5,?,0.0158,0.0049,1.0133,0.003,0.005,0.9812,?,0.9998,?,2
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,0,0,0.2063,0.9963,0,?,0,0,1.0006,0.0104,0.0159,0.828,?,0.8535,?,3
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3500_3500_30f1.shuffled.cnf,1,0.0053,0.0084,1.4646,0.3737,0.0087,0.357,0.0049,0.0047,0.8602,0.0714,0.7276,0.0696,0.0366,0.0943,0.1006,2
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,0.0905,0.0907,1.3299,0.4021,0.1079,?,0.056,0.0431,0.8462,0.1018,0.7226,0.5424,?,0.8974,?,3.9778
SAT_Competition2011/SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,0.4979,0.4996,1.763,0.39,0.9994,0.9797,0.2743,0.4231,0.991,0.0582,0.9199,0.7773,1.3559,0.9091,1.1817,4.458
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-97-100.cnf,1,0.3215,0.3228,0,1,0.3238,0.2,0.313,0.32,0.8047,0.4755,0,0.0434,0.0846,0.071,0.1125,5.4167
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,0.1832,0.1832,0,1,0.1832,0.0571,0.1832,0.1832,0.9934,0.1174,0,0.8775,0.236,0.8775,1.8435,2.9696
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,0.0161,0.017,0.9181,0.4935,0.0189,0.3333,0.0149,0.0149,0.9919,0.1035,0.9983,0.8136,0.2063,0.8578,2.3242,6.8737
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,0.3256,0.3259,0.5329,0.4832,0.3263,0.2,0.3201,0.3241,0.7953,0.4874,0.5759,0.0262,0.0678,0.0173,0.093,6.4583
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0.0001,0.0001,0,1,0.0001,?,0.0001,0.0001,0.9928,0.0191,0,0.4506,?,0.4506,?,2
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,0,0,0,1,0,?,0,0,0.9971,0.0092,0,0.7059,?,0.7239,?,2.1144
SAT_Competition2007/crafted/spence/medium/s65-100.cnf,1,0.317,0.3182,0,1,0.3186,0.2,0.3054,0.3163,0.8114,0.4643,0,0.0573,0.1072,0.0703,0.1342,5
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1,0,0,0.1196,0.9984,0.0001,?,0,0,1.0004,0.0099,0.01,0.889,?,0.9034,?,2
SAT_Competition2011/SAT05/crafted/sabharwal05/ordering/gt-ordering/sat/gt-030.shuffled-as.sat05-1295.cnf,1,0,0,0.6221,0.4986,0,0.0678,0,0,0.9997,0.035,0.5877,0.5268,0.0703,0.5268,0.4743,3
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.0078,0.0097,1.0565,0.4827,0.015,0.3972,0.0037,0.0009,0.9764,0.0611,0.5946,0.6199,0.3181,0.6615,0.5946,5.8626
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0.1378,0.1391,1.3329,0.4114,0.2391,?,0.1038,0.1307,0.7471,0.1534,0.8329,0.0826,?,0,?,11.4249
SAT_Competition2011/SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf,1,0.4604,0.4621,1.0083,0.375,0.4684,0.7818,0.4604,0.4604,0.9082,0.5132,0.8866,0.0519,0.6691,0.0012,0.084,28.8618
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-14-unsat.cnf,1,0.0334,0.0335,0,1,0.0335,0.069,0.0334,0.0334,0.9794,0.1333,0,0.7362,0.3222,0.7363,1.0786,3
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1,0,0,0.2317,0.9949,0,?,0,0,0.9997,0.0133,0.0207,0.821,?,0.8316,?,3.0535
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.0279,0.1533,1.2717,0.6035,0.318,?,0.0363,0.0005,0.9858,0.072,0.5509,0.8053,?,0.9642,?,5.6965
SAT_Competition2007/crafted/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,0.0351,0.0357,1.0897,0.4871,0.1791,?,0.0262,0.0269,0.9895,0.041,0.9636,0.4585,?,0.9662,?,9.6667
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-1.sat05-504.reshuffled-07.cnf,1,0.0906,0.0907,1.3326,0.4037,0.1085,?,0.0561,0.0494,0.8646,0.1029,0.7195,0.5352,?,0.8971,?,4.0049
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf,1,0.05,0.0767,1.1031,0.4855,0.34,?,0.0392,0.0356,0.9835,0.0401,0.9618,0.3939,?,0.9582,?,13
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf,1,0,0,0.1847,0.9972,0,?,0,0,1.0301,0.0088,0.013,0.8373,?,0.8894,?,3
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.04-s736572600.sat05-546.reshuffled-07.cnf,1,0.0077,0.01,1.0484,0.4788,0.0161,0.4129,0.0038,0.0009,0.9768,0.0614,0.5954,0.6216,0.3453,0.6629,0.6029,6.1988
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_506.cnf,1,0,0,0,1,0,?,0,0,0.9978,0.0074,0,0.7191,?,0.7359,?,2.0952
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v2640c305320g4.cnf,1,0,0,0.1835,0.9973,0.0254,?,0.0001,0,1.0015,0.0085,0.0126,0.849,?,0.9372,?,3
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,0,0,0.2505,0.9936,0,?,0,0,0.9951,0.0149,0.024,0.8048,?,0.8152,?,3
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,0.1065,0.1257,1.628,0.3755,0.1644,0.6948,0.1009,0.0978,0.9636,0.1413,0.7974,0.04,0.1796,0.0308,0.2402,6.0712
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-240-100.cnf,1,0.2295,0.2296,0,1,0.2296,0.4,0.2295,0.2295,0.9019,0.4167,0,0.5832,0.3252,0.5832,0.8944,4.9205
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,0.499,0.4997,2.5879,0.3067,0.9996,?,0.4491,0.496,0.8976,0.1737,0.882,0.7337,?,0.8278,?,4.8912
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-clqcolor-30-20-26.sat05-1264.reshuffled-07.cnf,1,0.1184,0.1707,0.9802,0.475,0.3633,?,0.0558,0,0.9999,0.0058,0.6345,0.8427,?,0.9614,?,3.0385
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-gigamax.used-as.sat04-984.sat05-4194.reshuffled-07.cnf,1,0.0009,0.0068,1.1909,0.4725,0.31,?,0.0033,0,1.0023,0.0314,1.0169,0.7167,?,0.8146,?,7.3333
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf,1,0,0,0.1802,0.9974,0.0222,?,0.0001,0,0.9472,0.0085,0.0124,0.8517,?,0.9367,?,3
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0,0,0.1065,0.9991,0.0001,?,0,0,0.9999,0.0075,0.0068,0.9003,?,0.9241,?,2
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1,0,0,0.1228,0.9989,0,?,0,0,0.9999,0.0057,0.0074,0.8825,?,0.9167,?,2
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-1.sat05-2263.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.419,0.042,0.042,0.8691,0.25,0.5774,0,0.0769,0,0.0155,6.2222
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0.0042,0.1565,1.1223,0.4605,0.3002,?,0.0289,0,14.5976,0.0244,0.9862,0.9188,?,0.9981,?,26.75
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,0.1076,0.1234,1.6469,0.3716,0.1774,0.6466,0.1022,0.1009,0.9635,0.1403,0.8136,0.0401,0.1662,0.0339,0.2602,6.0207
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn100.sat05-3765.reshuffled-07.cnf,1,0.4991,0.4997,2.6402,0.3121,0.4999,?,0.4455,0.4963,0.9102,0.1689,0.8767,0.7423,?,0.8301,?,4.0229
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-15-29-sat.cnf,1,0.1969,0.1969,0,1,0.1969,0.0645,0.1968,0.1968,0.9911,0.133,0,0.865,0.2497,0.8651,1.7035,3
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,0.4999,0.5,2.9448,0.288,1,?,0.4405,0.4996,0.9495,0.2064,0.9046,0.6991,?,0.7999,?,4.5206
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0.1213,0.1482,1.6738,0.3761,0.2363,0.6225,0.1099,0.1022,0.9642,0.1403,0.8157,0.0369,0.1587,0.0358,0.279,6.0194
SAT_Competition2011/SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,1,0.3623,0.3661,1.289,0.3939,0.3732,0.5333,0.3361,0.3409,0.7627,0.2727,0.8418,0,0.0706,0,0.1356,5.7887
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,0,0,0.2445,0.9938,0,?,0,0,0.9998,0.0149,0.0238,0.808,?,0.8188,?,3
SAT_Competition2007/crafted/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,0.0905,0.0907,1.3299,0.4021,0.1079,?,0.056,0.0431,0.8281,0.1018,0.7226,0.5424,?,0.8974,?,3.9878
SAT_Competition2009/CRAFTED/ramseycube/Q32inK11.cnf,1,0.0888,0.2101,0,1,0.3252,?,0.0535,0.0022,0.8895,0.0004,0,0.2481,?,0.4114,?,2
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,0.4979,0.4994,1.9614,0.3878,0.4999,?,0.3353,0.4867,0.9873,0.0791,0.9243,0.7738,?,0.8557,?,4.15
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-14.sat05-2589.reshuffled-07.cnf,1,0.373,0.3786,1.1977,0.3879,0.3797,0.4737,0.3561,0.3662,0.7787,0.2629,0.8477,0,0.0467,0,0.1136,5
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v2640c305320g6.cnf,1,0,0.0001,0.1806,0.9974,0.0054,?,0.0001,0,1.0806,0.0085,0.0124,0.8519,?,0.9369,?,3
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-280-100.cnf,1,0.2295,0.2295,0,1,0.2296,0.4,0.2295,0.2295,0.9006,0.4167,0,0.5832,0.3252,0.5832,0.8944,5
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_8_fbc.cnf,1,0.0479,0.0836,1.1545,0.6873,0.1913,0.3571,0.0295,0.0152,0.9909,0.0622,0.4956,0.8203,0.9193,0.9634,0.8115,5.7407
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-02-S1127428711.sat05-484.reshuffled-07.cnf,1,0.3304,0.3613,1.2829,0.4492,0.4418,0.5357,0.2955,0.2739,0.9013,0.4514,1.0023,0.5628,0.3844,0.625,0.6151,4.8778
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,0,0,0.2697,0.9923,0,?,0,0,1.0024,0.0168,0.0276,0.7914,?,0.8024,?,3
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,0,0,0,1,0,?,0,0,0.9976,0.008,0,0.7115,?,0.7278,?,2.1043
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1000-m6860-k4-l4-s1935114289.sat05-523.reshuffled-07.cnf,1,0.1143,0.1888,1.0363,0.3798,0.2698,0.4678,0.0777,0.0571,0.8158,0.141,0.8756,0.2333,0.2294,0.335,0.2164,5.1228
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.04/connm-ue-csp-sat-n800-d0.04-s1788334438.used-as.sat04-976.cnf,1,0.0075,0.0099,1.0025,0.6627,0.0165,0.3931,0.0036,0.0008,0.9767,0.0603,0.4676,0.6203,0.3301,0.6664,0.5834,5.8601
