@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC

@DATA
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,0.28,0.706306,0.5,0.36
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,0.26,0.715511,0.42,0.36
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,0.28,0.712534,0.42,0.38
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,0.28,0.705931,0.4,0.38
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,0.28,0.710424,0.48,0.36
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,0.28,0.712005,0.44,0.35
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,0.26,0.708421,0.42,0.38
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,0.28,0.70739,0.42,0.37
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,0.28,0.710592,0.42,0.37
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,0.28,0.703881,0.44,0.38
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,0.28,0.708259,0.4,0.37
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,0.28,0.705636,0.44,0.38
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,0.26,0.707007,0.46,0.4
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,0.28,0.709431,0.5,0.37
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,0.28,0.711146,0.4,0.38
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,0.28,0.708779,0.48,0.38
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,0.28,0.706687,0.52,0.36
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,0.28,0.712188,0.46,0.38
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,0.26,0.70276,0.54,0.36
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,0.28,0.714956,0.48,0.38
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,0.28,0.700324,0.44,0.4
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,0.26,0.708178,0.4,0.38
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,0.28,0.709513,0.44,0.36
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,0.28,0.702146,0.54,0.38
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,0.28,0.709021,0.5,0.36
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,0.28,0.698011,0.36,0.36
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,0.28,0.70623,0.44,0.37
rand-25-25-300-147-50021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96
rand-25-25-300-147-51021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96
rand-25-25-300-147-52021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96
rand-25-25-300-147-53021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96
rand-25-25-300-147-54021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96
rand-25-25-300-147-55021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96
rand-25-25-300-147-56021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96
rand-25-25-300-147-57021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96
rand-25-25-300-147-58021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96
rand-25-25-300-147-59021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96
rand-26-26-325-155-52021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538
rand-26-26-325-155-53021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538
rand-26-26-325-155-54021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538
rand-26-26-325-155-55021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538
rand-26-26-325-155-56021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538
rand-26-26-325-155-57021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538
rand-26-26-325-155-58021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538
rand-26-26-325-155-59021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538
rand-26-26-325-155-60021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538
rand-26-26-325-155-61021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538
rand-27-27-351-163-54021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963
rand-27-27-351-163-55021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963
rand-27-27-351-163-56021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963
rand-27-27-351-163-57021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963
rand-27-27-351-163-58021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963
rand-27-27-351-163-59021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963
rand-27-27-351-163-60021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963
rand-27-27-351-163-61021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963
rand-27-27-351-163-62021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963
rand-27-27-351-163-63021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963
renault-mgd_ext.xml.minion.converted.minion.gz,1,0.089109,0.90988,0.663366,0.059406
ruler-17-6-a3.xml.minion.conv.minion,1,0.666667,0.806072,0.761905,0.761905
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,0.666667,0.806072,0.761905,0.761905
ruler-17-6-a4.xml.minion.conv.minion,1,0.47619,0.906826,0.571429,0.571429
ruler-17-7-a3.xml.minion.conv.minion,1,0.714286,0.734911,0.785714,0.785714
ruler-17-7-a4.xml.minion.conv.minion,1,0.535714,0.877634,0.607143,0.642857
ruler-25-7-a3.xml.minion.conv.minion,1,0.714286,0.734911,0.785714,0.785714
ruler-25-7-a4.xml.minion.conv.minion,1,0.535714,0.877634,0.607143,0.642857
ruler-25-8-a3.xml.minion.conv.minion,1,0.75,0.661064,0.805556,0.805556
ruler-25-8-a4.xml.minion.conv.minion,1,0.583333,0.838436,0.638889,0.666667
ruler-34-8-a3.xml.minion.conv.minion,1,0.75,0.661064,0.805556,0.805556
ruler-34-8-a4.xml.minion.conv.minion,1,0.583333,0.838436,0.638889,0.666667
ruler-34-9-a3.xml.minion.conv.minion,1,0.777778,0.590058,0.822222,0.822222
ruler-34-9-a4.xml.minion.conv.minion,1,0.622222,0.792031,0.666667,0.688889
ruler-44-10-a3.xml.minion.conv.minion,1,0.8,0.524817,0.836364,0.836364
ruler-44-10-a4.xml.minion.conv.minion,1,0.654545,0.741497,0.690909,0.727273
ruler-44-9-a3.xml.minion.conv.minion,1,0.777778,0.590058,0.822222,0.822222
ruler-44-9-a4.xml.minion.conv.minion,1,0.622222,0.792031,0.666667,0.688889
ruler-55-10-a3.xml.minion.conv.minion,1,0.8,0.524817,0.836364,0.836364
ruler-55-10-a4.xml.minion.conv.minion,1,0.654545,0.741497,0.690909,0.727273
ruler-55-11-a3.xml.minion.conv.minion,1,0.818182,0.466471,0.848485,0.848485
ruler-55-11-a4.xml.minion.conv.minion,1,0.681818,0.689532,0.712121,0.742424
ruler-67-11-a3.xml.minion.conv.minion,1,0.818182,0.466471,0.848485,0.848485
ruler-67-11-a4.xml.minion.conv.minion,1,0.681818,0.689532,0.712121,0.742424
ruler-67-12-a3.xml.minion.conv.minion,1,0.833333,0.415104,0.858974,0.858974
ruler-67-12-a4.xml.minion.conv.minion,1,0.705128,0.638191,0.730769,0.75641
ruler-70-12-a3.xml.minion.conv.minion,1,0.833333,0.415104,0.858974,0.858974
ruler-70-12-a4.xml.minion.conv.minion,1,0.705128,0.638191,0.730769,0.75641
ruler-70-13-a3.xml.minion.conv.minion,1,0.846154,0.370265,0.868132,0.868132
ruler-70-13-a4.xml.minion.conv.minion,1,0.725275,0.588876,0.747253,0.769231
series-100.xml.minion.conv.minion,1,?,?,?,?
series-10.xml.minion.conv.minion,1,?,?,?,?
series-11.xml.minion.conv.minion,1,?,?,?,?
series-12.xml.minion.conv.minion,1,?,?,?,?
series-13.xml.minion.conv.minion,1,?,?,?,?
series-14.xml.minion.conv.minion,1,?,?,?,?
series-15.xml.minion.conv.minion,1,?,?,?,?
series-16.xml.minion.conv.minion,1,?,?,?,?
series-18.xml.minion.conv.minion,1,?,?,?,?
series-20.xml.minion.conv.minion,1,?,?,?,?
series-25.xml.minion.conv.minion,1,?,?,?,?
series-30.xml.minion.conv.minion,1,?,?,?,?
series-35.xml.minion.conv.minion,1,?,?,?,?
series-40.xml.minion.conv.minion,1,?,?,?,?
series-45.xml.minion.conv.minion,1,?,?,?,?
series-50.xml.minion.conv.minion,1,?,?,?,?
series-5.xml.minion.conv.minion,1,?,?,?,?
series-60.xml.minion.conv.minion,1,?,?,?,?
series-6.xml.minion.conv.minion,1,?,?,?,?
series-70.xml.minion.conv.minion,1,?,?,?,?
series-7.xml.minion.conv.minion,1,?,?,?,?
series-80.xml.minion.conv.minion,1,?,?,?,?
series-8.xml.minion.conv.minion,1,?,?,?,?
series-90.xml.minion.conv.minion,1,?,?,?,?
series-9.xml.minion.conv.minion,1,?,?,?,?
slangford-3-11-ext.xml.minion.gz,1,0.969697,0.724653,0.969697,0.969697
socialGolfer-10-4-8.xml.minion,1,0.005053,0.088461,0.005053,0.003324
socialGolfer-6-3-5.xml.minion,1,0.016667,0.786171,0.016667,0.013889
socialGolfer-6-3-6.xml.minion,1,0.014049,-0.284793,0.014049,0.010856
socialGolfer-6-3-7.xml.minion,1,0.012138,-0.438749,0.012138,0.00887
socialGolfer-6-3-8.xml.minion,1,0.010684,0.320017,0.010684,0.007479
socialGolfer-6-4-5.xml.minion,1,0.013218,-18.030611,0.013218,0.008621
socialGolfer-6-4-6.xml.minion,1,0.011111,29.989211,0.011111,0.006746
socialGolfer-6-4-7.xml.minion,1,0.009582,-0.207272,0.009582,0.005517
socialGolfer-6-4-8.xml.minion,1,0.008422,0.064244,0.008422,0.004654
socialGolfer-7-4-8.xml.minion,1,0.007219,-0.277356,0.007219,0.004179
socialGolfer-8-4-8.xml.minion,1,0.006316,0.137674,0.006316,0.003823
socialGolfer-9-4-8.xml.minion,1,0.005615,0.277155,0.005615,0.003546
ssa-0432-003_ext.xml.minion.converted.minion.gz,1,0.011494,0.871018,0.02069,0.009195
ssa-2670-130_ext.xml.minion.converted.minion.gz,1,0.004415,0.873052,0.00883,0.002943
ssa-2670-141_ext.xml.minion.converted.minion.gz,1,0.012788,0.81,0.015345,0.005115
ssa-6288-047_ext.xml.minion.converted.minion.gz,1,0.000769,-1.049797,0.001249,0.000576
ssa-7552-038_ext.xml.minion.converted.minion.gz,1,0.00533,0.875355,0.008661,0.002665
ssa-7552-158_ext.xml.minion.converted.minion.gz,1,0.003668,0.874175,0.007337,0.002935
ssa-7552-159_ext.xml.minion.converted.minion.gz,1,0.003668,0.874109,0.007337,0.002935
ssa-7552-160_ext.xml.minion.converted.minion.gz,1,0.005284,0.793451,0.006605,0.003963
tsp-20-142_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-20-190_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-20-193_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-20-1_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-20-29_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-20-2_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-20-30_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-20-366_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-20-453_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-20-68_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-20-727_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-20-75_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-20-76_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-20-8_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-20-901_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574
tsp-25-13_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
tsp-25-163_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
tsp-25-190_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
tsp-25-312_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
tsp-25-38_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
tsp-25-3_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
tsp-25-456_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
tsp-25-48_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
tsp-25-523_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
tsp-25-54_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
tsp-25-561_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
tsp-25-66_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
tsp-25-681_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
tsp-25-715_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
tsp-25-843_ext.xml.minion.converted.minion.gz,1,0.315789,0.788941,0.315789,0.052632
will199GPIA-5.xml.watchless.minion.gz,1,0.018545,0.16445,0.041369,0.024251
will199GPIA-6.xml.watchless.minion.gz,1,0.018545,0.16445,0.041369,0.024251
will199GPIA-7.xml.watchless.minion.gz,1,0.018545,0.16445,0.041369,0.024251
