@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC

@DATA
nmr_10_5_3.minion,1,0.98,0.509441,0.98,0.98,49.339093,39.4,36,0,0.98,1,36,36,50,0.085097,0.085097,1,50,50,36,49,3,463,3,0.98,0.98,6.581474,3,5.482759,3,516,6.784091,0
nmr_10_5_4.minion,1,0.98,0.509441,0.98,0.98,33.412527,39.4,20,0,0.98,1,20,20,50,0.085097,0.085097,1,50,50,20,49,4,463,4,0.98,0.98,3.643225,4,2.988506,4,506,3.642857,0
nmr_10_5_5.minion,1,0.98,0.509441,0.98,0.98,24.544276,39.4,11,0,0.98,1,11,11,50,0.085097,0.085097,1,50,50,11,49,5,463,5,0.98,0.98,4.065704,5,3.269841,5,494,4.240741,0
nmr_10_6_3.minion,1,0.983333,0.48725,0.983333,0.983333,45.441219,48.466667,36,0,0.983333,1,36,36,60,0.070343,0.070343,1,60,60,36,59,3,689,3,0.983333,0.983333,5.919195,3,4.77193,3,501,6.208333,0
nmr_10_6_4.minion,1,0.983333,0.48725,0.983333,0.983333,29.483309,48.466667,20,0,0.983333,1,20,20,60,0.070343,0.070343,1,60,60,20,59,4,689,4,0.983333,0.983333,3.044783,4,2.493827,4,506,3.015385,0
nmr_10_6_5.minion,1,0.983333,0.48725,0.983333,0.983333,21.139332,48.466667,11,0,0.983333,1,11,11,60,0.070343,0.070343,1,60,60,11,59,5,689,5,0.983333,0.983333,3.529427,5,2.819048,5,520,3.540984,0
nmr_10_7_3.minion,1,0.985714,0.471348,0.985714,0.985714,43.165625,57.514286,36,0,0.985714,1,36,36,70,0.059911,0.059911,1,70,70,36,69,3,960,3,0.985714,0.985714,5.600273,3,4.368421,3,500,5.929825,0
nmr_10_7_4.minion,1,0.985714,0.471348,0.985714,0.985714,27.453125,57.514286,20,0,0.985714,1,20,20,70,0.059911,0.059911,1,70,70,20,69,4,960,4,0.985714,0.985714,2.754545,4,2.255102,4,506,2.77027,0
nmr_10_7_5.minion,1,0.985714,0.471348,0.985714,0.985714,18.35625,57.514286,11,0,0.985714,1,11,11,70,0.059911,0.059911,1,70,70,11,69,5,960,5,0.985714,0.985714,3.152048,5,2.483871,5,492,3.122807,0
nmr_10_8_3.minion,1,0.9875,0.459393,0.9875,0.9875,41.966301,66.55,36,0,0.9875,1,36,36,80,0.052155,0.052155,1,80,80,36,79,3,1276,3,0.9875,0.9875,5.275321,3,3.979381,3,521,5.634146,0
nmr_10_8_4.minion,1,0.9875,0.459393,0.9875,0.9875,25.995298,66.55,20,0,0.9875,1,20,20,80,0.052155,0.052155,1,80,80,20,79,4,1276,4,0.9875,0.9875,2.518712,4,2.07767,4,506,2.518072,0
nmr_10_8_5.minion,1,0.9875,0.459393,0.9875,0.9875,16.925549,66.55,11,0,0.9875,1,11,11,80,0.052155,0.052155,1,80,80,11,79,5,1276,5,0.9875,0.9875,3.073408,5,2.398148,5,492,2.987013,0
nmr_10_9_3.minion,1,0.988889,0.450078,0.988889,0.988889,40.807575,75.577778,36,0,0.988889,1,36,36,90,0.046168,0.046168,1,90,90,36,89,3,1637,3,0.988889,0.988889,5.140508,3,3.792453,3,500,5.532258,0
nmr_10_9_4.minion,1,0.988889,0.450078,0.988889,0.988889,25.041539,75.577778,20,0,0.988889,1,20,20,90,0.046168,0.046168,1,90,90,20,89,4,1637,4,0.988889,0.988889,2.35446,4,1.916667,4,506,2.34,0
nmr_10_9_5.minion,1,0.988889,0.450078,0.988889,0.988889,16.000611,75.577778,11,0,0.988889,1,11,11,90,0.046168,0.046168,1,90,90,11,89,5,1637,5,0.988889,0.988889,2.673789,5,2.045045,5,493,2.532258,0
nmr_11_10_3.minion,1,0.990909,0.436506,0.990909,0.990909,39.581796,93.618182,36,0,0.990909,1,36,36,110,0.037537,0.037537,1,110,110,36,109,3,2494,3,0.990909,0.990909,4.793363,3,3.339286,3,513,5.233766,0
nmr_11_10_4.minion,1,0.990909,0.436506,0.990909,0.990909,23.69166,93.618182,20,0,0.990909,1,20,20,110,0.037537,0.037537,1,110,110,20,109,4,2494,4,0.990909,0.990909,2.03448,4,1.569892,4,506,1.98913,0
nmr_11_10_5.minion,1,0.990909,0.436506,0.990909,0.990909,14.747394,93.618182,11,0,0.990909,1,11,11,110,0.037537,0.037537,1,110,110,11,109,5,2494,5,0.990909,0.990909,2.552628,5,1.924731,5,515,2.387097,0
nmr_11_11_3.minion,1,0.991736,0.4309,0.991736,0.991736,39.133005,103.636364,36,0,0.991736,1,36,36,121,0.034035,0.034035,1,121,121,36,120,3,3045,3,0.991736,0.991736,4.726678,3,3.25,3,513,5.172619,0
nmr_11_11_4.minion,1,0.991736,0.4309,0.991736,0.991736,23.172414,103.636364,20,0,0.991736,1,20,20,121,0.034035,0.034035,1,121,121,20,120,4,3045,4,0.991736,0.991736,1.906762,4,1.428571,4,503,1.839286,0
nmr_11_11_5.minion,1,0.991736,0.4309,0.991736,0.991736,14.310345,103.636364,11,0,0.991736,1,11,11,121,0.034035,0.034035,1,121,121,11,120,5,3045,5,0.991736,0.991736,2.512137,5,1.8875,5,515,2.35443,0
nmr_11_12_3.minion,1,0.992424,0.426233,0.992424,0.992424,38.718981,113.651515,36,0,0.992424,1,36,36,132,0.031129,0.031129,1,132,132,36,131,3,3651,3,0.992424,0.992424,4.544286,3,3.055556,3,513,5.017699,0
nmr_11_12_4.minion,1,0.992424,0.426233,0.992424,0.992424,22.745275,113.651515,20,0,0.992424,1,20,20,132,0.031129,0.031129,1,132,132,20,131,4,3651,4,0.992424,0.992424,1.769486,4,1.322581,4,503,1.69863,0
nmr_11_12_5.minion,1,0.992424,0.426233,0.992424,0.992424,13.871542,113.651515,11,0,0.992424,1,11,11,132,0.031129,0.031129,1,132,132,11,131,5,3651,5,0.992424,0.992424,2.334748,5,1.721698,5,515,2.143836,0
nmr_11_5_3.minion,1,0.981818,0.498429,0.981818,0.981818,47.893617,43.418182,36,0,0.981818,1,36,36,55,0.076983,0.076983,1,55,55,36,54,3,564,3,0.981818,0.981818,6.425609,3,5.344262,3,516,6.622449,0
nmr_11_5_4.minion,1,0.981818,0.498429,0.981818,0.981818,31.829787,43.418182,20,0,0.981818,1,20,20,55,0.076983,0.076983,1,55,55,20,54,4,564,4,0.981818,0.981818,3.378814,4,2.797297,4,503,3.383333,0
nmr_11_5_5.minion,1,0.981818,0.498429,0.981818,0.981818,23.138298,43.418182,11,0,0.981818,1,11,11,55,0.076983,0.076983,1,55,55,11,54,5,564,5,0.981818,0.981818,4.003048,5,3.1625,5,515,4.160714,0
nmr_11_6_3.minion,1,0.984848,0.477733,0.984848,0.984848,44.375,53.484848,36,0,0.984848,1,36,36,66,0.063672,0.063672,1,66,66,36,65,3,840,3,0.984848,0.984848,5.799487,3,4.660377,3,513,6.09434,0
nmr_11_6_4.minion,1,0.984848,0.477733,0.984848,0.984848,28.303571,53.484848,20,0,0.984848,1,20,20,66,0.063672,0.063672,1,66,66,20,65,4,840,4,0.984848,0.984848,2.829372,4,2.322222,4,503,2.822034,0
nmr_11_6_5.minion,1,0.984848,0.477733,0.984848,0.984848,20.059524,53.484848,11,0,0.984848,1,11,11,66,0.063672,0.063672,1,66,66,11,65,5,840,5,0.984848,0.984848,3.479687,5,2.792453,5,520,3.515152,0
nmr_11_7_3.minion,1,0.987013,0.462985,0.987013,0.987013,42.329633,63.532468,36,0,0.987013,1,36,36,77,0.054255,0.054255,1,77,77,36,76,3,1171,3,0.987013,0.987013,5.493403,3,4.295455,3,513,5.857143,0
nmr_11_7_4.minion,1,0.987013,0.462985,0.987013,0.987013,26.497011,63.532468,20,0,0.987013,1,20,20,77,0.054255,0.054255,1,77,77,20,76,4,1171,4,0.987013,0.987013,2.563242,4,2.081301,4,503,2.560976,0
nmr_11_7_5.minion,1,0.987013,0.462985,0.987013,0.987013,17.544833,63.532468,11,0,0.987013,1,11,11,77,0.054255,0.054255,1,77,77,11,76,5,1171,5,0.987013,0.987013,3.111039,5,2.455224,5,515,3.083333,0
nmr_11_8_3.minion,1,0.988636,0.451942,0.988636,0.988636,41.259473,73.568182,36,0,0.988636,1,36,36,88,0.04725,0.04725,1,88,88,36,87,3,1557,3,0.988636,0.988636,5.185671,3,3.902174,3,521,5.590164,0
nmr_11_8_4.minion,1,0.988636,0.451942,0.988636,0.988636,25.202954,73.568182,20,0,0.988636,1,20,20,88,0.04725,0.04725,1,88,88,20,87,4,1557,4,0.988636,0.988636,2.347945,4,1.931034,4,503,2.325581,0
nmr_11_8_5.minion,1,0.988636,0.451942,0.988636,0.988636,16.258831,73.568182,11,0,0.988636,1,11,11,88,0.04725,0.04725,1,88,88,11,87,5,1557,5,0.988636,0.988636,3.021711,5,2.338462,5,515,2.952381,0
nmr_11_9_3.minion,1,0.989899,0.443363,0.989899,0.989899,40.222222,83.59596,36,0,0.989899,1,36,36,99,0.04184,0.04184,1,99,99,36,98,3,1998,3,0.989899,0.989899,5.054261,3,3.715686,3,513,5.472222,0
nmr_11_9_4.minion,1,0.989899,0.443363,0.989899,0.989899,24.361361,83.59596,20,0,0.989899,1,20,20,99,0.04184,0.04184,1,99,99,20,98,4,1998,4,0.989899,0.989899,2.198109,4,1.759036,4,505,2.166667,0
nmr_11_9_5.minion,1,0.989899,0.443363,0.989899,0.989899,15.43043,83.59596,11,0,0.989899,1,11,11,99,0.04184,0.04184,1,99,99,11,98,5,1998,5,0.989899,0.989899,2.643366,5,2,5,515,2.493976,0
nmr_12_10_3.minion,1,0.991667,0.431409,0.991667,0.991667,39.115719,102.633333,36,0,0.991667,1,36,36,120,0.034326,0.034326,1,120,120,36,119,3,2990,3,0.991667,0.991667,4.597152,3,3.152318,3,504,5.053892,0
nmr_12_10_4.minion,1,0.991667,0.431409,0.991667,0.991667,23.205686,102.633333,20,0,0.991667,1,20,20,120,0.034326,0.034326,1,120,120,20,119,4,2990,4,0.991667,0.991667,1.883489,4,1.421569,4,506,1.828877,0
nmr_12_10_5.minion,1,0.991667,0.431409,0.991667,0.991667,14.256522,102.633333,11,0,0.991667,1,11,11,120,0.034326,0.034326,1,120,120,11,119,5,2990,5,0.991667,0.991667,2.367214,5,1.754902,5,505,2.179856,0
nmr_12_11_3.minion,1,0.992424,0.426233,0.992424,0.992424,38.718981,113.651515,36,0,0.992424,1,36,36,132,0.031129,0.031129,1,132,132,36,131,3,3651,3,0.992424,0.992424,4.54323,3,3.070796,3,513,5,0
nmr_12_11_4.minion,1,0.992424,0.426233,0.992424,0.992424,22.745275,113.651515,20,0,0.992424,1,20,20,132,0.031129,0.031129,1,132,132,20,131,4,3651,4,0.992424,0.992424,1.769288,4,1.327381,4,503,1.69863,0
nmr_12_11_5.minion,1,0.992424,0.426233,0.992424,0.992424,13.871542,113.651515,11,0,0.992424,1,11,11,132,0.031129,0.031129,1,132,132,11,131,5,3651,5,0.992424,0.992424,2.335699,5,1.719178,5,515,2.134328,0
nmr_12_12_3.minion,1,0.993056,0.421927,0.993056,0.993056,38.351759,124.666667,36,0,0.993056,1,36,36,144,0.028476,0.028476,1,144,144,36,143,3,4378,3,0.993056,0.993056,4.381886,3,2.849711,3,504,4.861244,0
nmr_12_12_4.minion,1,0.993056,0.421927,0.993056,0.993056,22.366834,124.666667,20,0,0.993056,1,20,20,144,0.028476,0.028476,1,144,144,20,143,4,4378,4,0.993056,0.993056,1.64592,4,1.214592,4,491,1.548872,0
nmr_12_12_5.minion,1,0.993056,0.421927,0.993056,0.993056,13.482412,124.666667,11,0,0.993056,1,11,11,144,0.028476,0.028476,1,144,144,11,143,5,4378,5,0.993056,0.993056,2.17753,5,1.574468,5,505,1.959677,0
nmr_12_5_3.minion,1,0.983333,0.489077,0.983333,0.983333,46.595556,47.433333,36,0,0.983333,1,36,36,60,0.070272,0.070272,1,60,60,36,59,3,675,3,0.983333,0.983333,6.022569,3,4.844828,3,516,6.340426,0
nmr_12_5_4.minion,1,0.983333,0.489077,0.983333,0.983333,30.515556,47.433333,20,0,0.983333,1,20,20,60,0.070272,0.070272,1,60,60,20,59,4,675,4,0.983333,0.983333,3.088518,4,2.558559,4,494,3.109375,0
nmr_12_5_5.minion,1,0.983333,0.489077,0.983333,0.983333,21.798519,47.433333,11,0,0.983333,1,11,11,60,0.070272,0.070272,1,60,60,11,59,5,675,5,0.983333,0.983333,3.644553,5,2.927083,5,505,3.75,0
nmr_12_6_3.minion,1,0.986111,0.4697,0.986111,0.986111,43.410537,58.5,36,0,0.986111,1,36,36,72,0.058151,0.058151,1,72,72,36,71,3,1006,3,0.986111,0.986111,5.470703,3,4.238806,3,504,5.810345,0
nmr_12_6_4.minion,1,0.986111,0.4697,0.986111,0.986111,27.327038,58.5,20,0,0.986111,1,20,20,72,0.058151,0.058151,1,72,72,20,71,4,1006,4,0.986111,0.986111,2.592225,4,2.147368,4,491,2.571429,0
nmr_12_6_5.minion,1,0.986111,0.4697,0.986111,0.986111,19.020875,58.5,11,0,0.986111,1,11,11,72,0.058151,0.058151,1,72,72,11,71,5,1006,5,0.986111,0.986111,3.18052,5,2.5,5,520,3.172414,0
nmr_12_7_3.minion,1,0.988095,0.455955,0.988095,0.988095,41.568781,69.547619,36,0,0.988095,1,36,36,84,0.049571,0.049571,1,84,84,36,83,3,1403,3,0.988095,0.988095,5.207098,3,3.907895,3,504,5.59322,0
nmr_12_7_4.minion,1,0.988095,0.455955,0.988095,0.988095,25.707056,69.547619,20,0,0.988095,1,20,20,84,0.049571,0.049571,1,84,84,20,83,4,1403,4,0.988095,0.988095,2.354743,4,1.928571,4,491,2.330189,0
nmr_12_7_5.minion,1,0.988095,0.455955,0.988095,0.988095,16.750535,69.547619,11,0,0.988095,1,11,11,84,0.049571,0.049571,1,84,84,11,83,5,1403,5,0.988095,0.988095,2.854516,5,2.193548,5,505,2.768116,0
nmr_12_8_3.minion,1,0.989583,0.445698,0.989583,0.989583,40.614684,80.583333,36,0,0.989583,1,36,36,96,0.043185,0.043185,1,96,96,36,95,3,1866,3,0.989583,0.989583,4.937815,3,3.55814,3,521,5.365517,0
nmr_12_8_4.minion,1,0.989583,0.445698,0.989583,0.989583,24.549303,80.583333,20,0,0.989583,1,20,20,96,0.043185,0.043185,1,96,96,20,95,4,1866,4,0.989583,0.989583,2.162855,4,1.725,4,492,2.1375,0
nmr_12_8_5.minion,1,0.989583,0.445698,0.989583,0.989583,15.600214,80.583333,11,0,0.989583,1,11,11,96,0.043185,0.043185,1,96,96,11,95,5,1866,5,0.989583,0.989583,2.782976,5,2.129771,5,505,2.66055,0
nmr_12_9_3.minion,1,0.990741,0.43775,0.990741,0.990741,39.685177,91.611111,36,0,0.990741,1,36,36,108,0.038251,0.038251,1,108,108,36,107,3,2395,3,0.990741,0.990741,4.828013,3,3.392857,3,504,5.266932,0
nmr_12_9_4.minion,1,0.990741,0.43775,0.990741,0.990741,23.800835,91.611111,20,0,0.990741,1,20,20,108,0.038251,0.038251,1,108,108,20,107,4,2395,4,0.990741,0.990741,2.0299,4,1.587838,4,505,1.990385,0
nmr_12_9_5.minion,1,0.990741,0.43775,0.990741,0.990741,14.863883,91.611111,11,0,0.990741,1,11,11,108,0.038251,0.038251,1,108,108,11,107,5,2395,5,0.990741,0.990741,2.443519,5,1.835165,5,505,2.264706,0
nmr_5_10_3.minion,1,0.98,0.509441,0.98,0.98,49.339093,39.4,36,0,0.98,1,36,36,50,0.085097,0.085097,1,50,50,36,49,3,463,3,0.98,0.98,6.596593,3,5.591398,3,516,6.722222,0
nmr_5_10_4.minion,1,0.98,0.509441,0.98,0.98,33.412527,39.4,20,0,0.98,1,20,20,50,0.085097,0.085097,1,50,50,20,49,4,463,4,0.98,0.98,3.64606,4,2.971429,4,506,3.660714,0
nmr_5_10_5.minion,1,0.98,0.509441,0.98,0.98,24.544276,39.4,11,0,0.98,1,11,11,50,0.085097,0.085097,1,50,50,11,49,5,463,5,0.98,0.98,4.052096,5,3.342857,5,494,4.038462,0
nmr_5_11_3.minion,1,0.981818,0.498429,0.981818,0.981818,47.893617,43.418182,36,0,0.981818,1,36,36,55,0.076983,0.076983,1,55,55,36,54,3,564,3,0.981818,0.981818,6.442112,3,5.48,3,516,6.5625,0
nmr_5_11_4.minion,1,0.981818,0.498429,0.981818,0.981818,31.829787,43.418182,20,0,0.981818,1,20,20,55,0.076983,0.076983,1,55,55,20,54,4,564,4,0.981818,0.981818,3.381909,4,2.723684,4,503,3.402778,0
nmr_5_11_5.minion,1,0.981818,0.498429,0.981818,0.981818,23.138298,43.418182,11,0,0.981818,1,11,11,55,0.076983,0.076983,1,55,55,11,54,5,564,5,0.981818,0.981818,3.988195,5,3.271186,5,515,3.976744,0
nmr_5_12_3.minion,1,0.983333,0.489077,0.983333,0.983333,46.595556,47.433333,36,0,0.983333,1,36,36,60,0.070272,0.070272,1,60,60,36,59,3,675,3,0.983333,0.983333,6.040224,3,5.140625,3,516,6.255319,0
nmr_5_12_4.minion,1,0.983333,0.489077,0.983333,0.983333,30.515556,47.433333,20,0,0.983333,1,20,20,60,0.070272,0.070272,1,60,60,20,59,4,675,4,0.983333,0.983333,3.091828,4,2.525,4,494,3.096774,0
nmr_5_12_5.minion,1,0.983333,0.489077,0.983333,0.983333,21.798519,47.433333,11,0,0.983333,1,11,11,60,0.070272,0.070272,1,60,60,11,59,5,675,5,0.983333,0.983333,3.628663,5,2.95,5,505,3.587302,0
nmr_5_5_3.minion,1,0.96,0.616459,0.96,0.96,71.555556,19.2,36,0,0.96,1,36,36,25,0.177778,0.177778,1,25,25,36,24,3,108,3,0.96,0.96,10.036983,3,8.5625,3,516,10.291667,0
nmr_5_5_4.minion,1,0.96,0.616459,0.96,0.96,55.111111,19.2,20,0,0.96,1,20,20,25,0.177778,0.177778,1,25,25,20,24,4,108,4,0.96,0.96,6.331126,4,5.257143,4,494,6.736842,0
nmr_5_5_5.minion,1,0.96,0.616459,0.96,0.96,46.777778,19.2,11,0,0.96,1,11,11,25,0.177778,0.177778,1,25,25,11,24,5,108,5,0.96,0.96,6.799238,5,5.473684,5,494,7.259259,0
nmr_5_6_3.minion,1,0.966667,0.583537,0.966667,0.966667,62.792453,23.266667,36,0,0.966667,1,36,36,30,0.146331,0.146331,1,30,30,36,29,3,159,3,0.966667,0.966667,8.749763,3,7.5,3,516,8.903226,0
nmr_5_6_4.minion,1,0.966667,0.583537,0.966667,0.966667,46.377358,23.266667,20,0,0.966667,1,20,20,30,0.146331,0.146331,1,30,30,20,29,4,159,4,0.966667,0.966667,5.259301,4,4.242424,4,494,5.527778,0
nmr_5_6_5.minion,1,0.966667,0.583537,0.966667,0.966667,38.993711,23.266667,11,0,0.966667,1,11,11,30,0.146331,0.146331,1,30,30,11,29,5,159,5,0.966667,0.966667,5.820637,5,4.95,5,520,5.96875,0
nmr_5_7_3.minion,1,0.971429,0.558378,0.971429,0.971429,57.363636,27.314286,36,0,0.971429,1,36,36,35,0.124156,0.124156,1,35,35,36,34,3,220,3,0.971429,0.971429,8.107565,3,6.962963,3,516,8.189655,0
nmr_5_7_4.minion,1,0.971429,0.558378,0.971429,0.971429,41.490909,27.314286,20,0,0.971429,1,20,20,35,0.124156,0.124156,1,35,35,20,34,4,220,4,0.971429,0.971429,4.73903,4,3.75,4,494,4.925926,0
nmr_5_7_5.minion,1,0.971429,0.558378,0.971429,0.971429,32.609091,27.314286,11,0,0.971429,1,11,11,35,0.124156,0.124156,1,35,35,11,34,5,220,5,0.971429,0.971429,5.130107,5,4.192308,5,494,5.35,0
nmr_5_8_3.minion,1,0.975,0.538572,0.975,0.975,54.213058,31.35,36,0,0.975,1,36,36,40,0.107732,0.107732,1,40,40,36,39,3,291,3,0.975,0.975,7.455249,3,6.433333,3,521,7.446809,0
nmr_5_8_4.minion,1,0.975,0.538572,0.975,0.975,37.890034,31.35,20,0,0.975,1,20,20,40,0.107732,0.107732,1,40,40,20,39,4,291,4,0.975,0.975,4.296953,4,3.482143,4,494,4.387097,0
nmr_5_8_5.minion,1,0.975,0.538572,0.975,0.975,29.024055,31.35,11,0,0.975,1,11,11,40,0.107732,0.107732,1,40,40,11,39,5,291,5,0.975,0.975,4.986622,5,4.12766,5,494,5.136364,0
nmr_5_9_3.minion,1,0.977778,0.522594,0.977778,0.977778,51.290323,35.377778,36,0,0.977778,1,36,36,45,0.095102,0.095102,1,45,45,36,44,3,372,3,0.977778,0.977778,7.163476,3,6.117647,3,516,7.2,0
nmr_5_9_4.minion,1,0.977778,0.522594,0.977778,0.977778,35.408602,35.377778,20,0,0.977778,1,20,20,45,0.095102,0.095102,1,45,45,20,44,4,372,4,0.977778,0.977778,3.989357,4,3.196078,4,505,4.0625,0
nmr_5_9_5.minion,1,0.977778,0.522594,0.977778,0.977778,26.569892,35.377778,11,0,0.977778,1,11,11,45,0.095102,0.095102,1,45,45,11,44,5,372,5,0.977778,0.977778,4.225284,5,3.431373,5,494,4.285714,0
nmr_6_10_3.minion,1,0.983333,0.48725,0.983333,0.983333,45.441219,48.466667,36,0,0.983333,1,36,36,60,0.070343,0.070343,1,60,60,36,59,3,689,3,0.983333,0.983333,5.92908,3,4.886792,3,501,6.208333,0
nmr_6_10_4.minion,1,0.983333,0.48725,0.983333,0.983333,29.483309,48.466667,20,0,0.983333,1,20,20,60,0.070343,0.070343,1,60,60,20,59,4,689,4,0.983333,0.983333,3.046636,4,2.493827,4,506,3.061538,0
nmr_6_10_5.minion,1,0.983333,0.48725,0.983333,0.983333,21.139332,48.466667,11,0,0.983333,1,11,11,60,0.070343,0.070343,1,60,60,11,59,5,689,5,0.983333,0.983333,3.52053,5,2.8125,5,520,3.461538,0
nmr_6_11_3.minion,1,0.984848,0.477733,0.984848,0.984848,44.375,53.484848,36,0,0.984848,1,36,36,66,0.063672,0.063672,1,66,66,36,65,3,840,3,0.984848,0.984848,5.8107,3,4.679245,3,513,6.082192,0
nmr_6_11_4.minion,1,0.984848,0.477733,0.984848,0.984848,28.303571,53.484848,20,0,0.984848,1,20,20,66,0.063672,0.063672,1,66,66,20,65,4,840,4,0.984848,0.984848,2.831474,4,2.322222,4,503,2.846154,0
nmr_6_11_5.minion,1,0.984848,0.477733,0.984848,0.984848,20.059524,53.484848,11,0,0.984848,1,11,11,66,0.063672,0.063672,1,66,66,11,65,5,840,5,0.984848,0.984848,3.469596,5,2.754717,5,520,3.402439,0
nmr_6_12_3.minion,1,0.986111,0.4697,0.986111,0.986111,43.410537,58.5,36,0,0.986111,1,36,36,72,0.058151,0.058151,1,72,72,36,71,3,1006,3,0.986111,0.986111,5.483016,3,4.25,3,504,5.728972,0
nmr_6_12_4.minion,1,0.986111,0.4697,0.986111,0.986111,27.327038,58.5,20,0,0.986111,1,20,20,72,0.058151,0.058151,1,72,72,20,71,4,1006,4,0.986111,0.986111,2.594534,4,2.147727,4,491,2.586207,0
nmr_6_12_5.minion,1,0.986111,0.4697,0.986111,0.986111,19.020875,58.5,11,0,0.986111,1,11,11,72,0.058151,0.058151,1,72,72,11,71,5,1006,5,0.986111,0.986111,3.169438,5,2.482759,5,520,3.076923,0
nmr_6_5_3.minion,1,0.966667,0.583537,0.966667,0.966667,62.792453,23.266667,36,0,0.966667,1,36,36,30,0.146331,0.146331,1,30,30,36,29,3,159,3,0.966667,0.966667,8.744772,3,7.618182,3,516,9.033333,0
nmr_6_5_4.minion,1,0.966667,0.583537,0.966667,0.966667,46.377358,23.266667,20,0,0.966667,1,20,20,30,0.146331,0.146331,1,30,30,20,29,4,159,4,0.966667,0.966667,5.258365,4,4.318182,4,494,5.583333,0
nmr_6_5_5.minion,1,0.966667,0.583537,0.966667,0.966667,38.993711,23.266667,11,0,0.966667,1,11,11,30,0.146331,0.146331,1,30,30,11,29,5,159,5,0.966667,0.966667,5.825128,5,4.806452,5,520,6.1875,0
nmr_6_6_3.minion,1,0.972222,0.553051,0.972222,0.972222,55.787234,28.333333,36,0,0.972222,1,36,36,36,0.120567,0.120567,1,36,36,36,35,3,235,3,0.972222,0.972222,7.678746,3,6.585366,3,501,7.721311,0
nmr_6_6_4.minion,1,0.972222,0.553051,0.972222,0.972222,39.404255,28.333333,20,0,0.972222,1,20,20,36,0.120567,0.120567,1,36,36,20,35,4,235,4,0.972222,0.972222,4.360874,4,3.481481,4,476,4.5,0
nmr_6_6_5.minion,1,0.972222,0.553051,0.972222,0.972222,32.659574,28.333333,11,0,0.972222,1,11,11,36,0.120567,0.120567,1,36,36,11,35,5,235,5,0.972222,0.972222,4.998664,5,4.037037,5,520,5.135135,0
nmr_6_7_3.minion,1,0.97619,0.530345,0.97619,0.97619,51.53681,33.380952,36,0,0.97619,1,36,36,42,0.102396,0.102396,1,42,42,36,41,3,326,3,0.97619,0.97619,7.156834,3,6.02381,3,501,7.283784,0
nmr_6_7_4.minion,1,0.97619,0.530345,0.97619,0.97619,35.616564,33.380952,20,0,0.97619,1,20,20,42,0.102396,0.102396,1,42,42,20,41,4,326,4,0.97619,0.97619,3.933106,4,3.125,4,491,4.046512,0
nmr_6_7_5.minion,1,0.97619,0.530345,0.97619,0.97619,27.484663,33.380952,11,0,0.97619,1,11,11,42,0.102396,0.102396,1,42,42,11,41,5,326,5,0.97619,0.97619,4.41576,5,3.637931,5,520,4.484848,0
nmr_6_8_3.minion,1,0.979167,0.51274,0.979167,0.979167,49.148148,38.416667,36,0,0.979167,1,36,36,48,0.088927,0.088927,1,48,48,36,47,3,432,3,0.979167,0.979167,6.622989,3,5.594595,3,521,6.807692,0
nmr_6_8_4.minion,1,0.979167,0.51274,0.979167,0.979167,32.851852,38.416667,20,0,0.979167,1,20,20,48,0.088927,0.088927,1,48,48,20,47,4,432,4,0.979167,0.979167,3.573967,4,2.898551,4,492,3.657895,0
nmr_6_8_5.minion,1,0.979167,0.51274,0.979167,0.979167,24.641204,38.416667,11,0,0.979167,1,11,11,48,0.088927,0.088927,1,48,48,11,47,5,432,5,0.979167,0.979167,4.299945,5,3.539683,5,520,4.3375,0
