@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S826724848-048.cnf,1,50400,50083,0.0003,11711,0.0005,0.0003,0.0003,2564,0.0001,2582,2522,2509,2559.92,12000,329.077,0.0005,2552,189.952,0.0001,0.0001,0.2318,0.564,2552.71,0.0477,2578,0,5.0044,0.0279,13,0.0138,0.0007,0.0792
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1897376969-026.cnf,1,2210,2199,0.0059,509,0.0118,0.006,0.006,112,0.0029,122,103,102,112.297,520,20.208,0.0098,112,16.095,0.0045,0.0023,0.3201,0.9361,111.946,0.0479,122,0,4,0.0303,3863,0.0713,0.015,0.0776
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S971732863-03.cnf,1,42000,41728,0.0003,9738,0.0006,0.0003,0.0003,2131,0.0002,2170,2075,2078,2117.74,10000,256.737,0.0006,2114,143.583,0.0001,0,0.2407,0.575,2127.29,0.0482,2148,0,5.0023,0.0289,16,0.0157,0.0012,0.0799
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S471833188-06.cnf,1,14000,14000,0.0071,700,0.0217,0.0071,0.0071,134,0.0013,146,122,122,134.88,700,37.9454,0.0071,135,31.5787,0.0156,0.0046,0.489,1.1083,133.853,0.0015,147,0.0004,3,0.0011,71,0.0699,0.0096,0.0024
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1940784272-089.cnf,1,1785,1771,0.0074,406,0.0148,0.0075,0.0075,90,0.0037,99,81,81,90.0305,420,14.4824,0.0123,90,11.7393,0.0062,0.0028,0.3316,0.9471,89.8996,0.044,99,0.0006,4,0.0287,3898,0.0772,0.0164,0.0732
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1582455625-10.cnf,1,18000,18000,0.0056,900,0.0179,0.0056,0.0056,171,0.001,184,158,158,172.142,900,49.3205,0.0056,172,40.4377,0.0132,0.0038,0.4803,1.0594,170.933,0.0015,187,0.0004,3,0.001,47,0.0779,0.0072,0.0024
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S216896591-15.SAT.shuffled.cnf,1,1912,1900,0.0068,438,0.0136,0.0069,0.0069,97,0.0034,106,88,88,97.0741,450,16.3238,0.0114,97,13.4015,0.0053,0.0026,0.3191,0.932,97.0279,0.0425,106,0,4,0.0216,3890,0.0769,0.0142,0.075
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S704699380-099.cnf,1,20000,20000,0.005,1000,0.0165,0.005,0.005,190,0.0009,203,176,178,190.539,1000,56.628,0.005,190,44.2566,0.0121,0.0035,0.4787,1.0449,190.453,0.0015,206,0.0004,3,0.001,41,0.0785,0.0068,0.0022
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1441840675-053.cnf,1,22000,22000,0.0045,1100,0.0152,0.0045,0.0045,210,0.0009,223,196,193,210.457,1100,61.0767,0.0045,209.5,49.4498,0.0116,0.0033,0.4772,1.0378,209.017,0.0015,226,0.0003,3,0.0011,36,0.055,0.0062,0.0023
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S285713182-059.cnf,1,13600,13600,0.0437,160,0.0117,0.0437,0.0437,26,0.0028,32,21,21,26.5623,160,15.143,0.0437,26,15.174,0.0117,0.0399,0.6395,1.6688,26.5211,0.0001,32,0.0019,2,0.0001,4316,0.1542,0.0482,0.0001
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S984347600-003.cnf,1,2130,2130,0.05,100,0.0459,0.05,0.05,20,0.0091,25,16,16,20.17,100,8.6433,0.05,20,7.7898,0.0446,0.0394,0.5671,1.6092,20.1803,0.0009,25,0.0038,2.7071,0.0007,4263,0.1671,0.0601,0.0015
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,126000,125239,0.0001,29254,0.0002,0.0001,0.0001,6387.5,0.0001,6450,6316,0,6336.5,30000,804,0.0002,6336.5,1262.12,0,0,0.2196,0.4956,5602,0.0471,6316,0,5.6852,0.0283,4,0.0046,0.0003,0.0792
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S1312035429-13.cnf,1,29400,29200,0.0004,6826,0.0009,0.0004,0.0004,1500,0.0002,1526,1441,1454,1450.85,7000,278.976,0.0007,1485,123.077,0.0002,0.0001,0.2436,0.5854,1497.06,0.0471,1520,0,5,0.0279,27,0.1611,0.0012,0.0798
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1281410666-045.cnf,1,14000,14000,0.0071,700,0.0217,0.0071,0.0071,134,0.0014,145,123,121,134.286,700,38.5795,0.0071,134,31.7532,0.0164,0.005,0.4874,1.1048,133.805,0.0015,146,0.0004,3,0.001,69,0.0783,0.0097,0.0023
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1147406493-20.UNSAT.shuffled.cnf,1,2556,2556,0.0417,120,0.0454,0.0417,0.0417,24,0.0079,29,19,19,23.7524,120,10.9741,0.0417,24,10.0508,0.043,0.0336,0.5555,1.5494,23.7188,0.001,29,0.0039,2.9244,0.0007,4219,0.1564,0.0524,0.0014
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S793713844-14.cnf,1,15300,15300,0.0389,180,0.0117,0.0389,0.0389,29,0.0025,35,24,24,29.7824,180,16.4943,0.0389,30,16.7036,0.0117,0.0341,0.6307,1.6297,29.6449,0.0001,36,0.0014,2,0.0001,4199,0.1469,0.0427,0.0001
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S822708255-070.cnf,1,58800,58396,0.0002,13648,0.0005,0.0002,0.0002,2995,0.0001,3025,2923,2948,2703.91,14000,864.727,0.0004,2962,226.789,0.0001,0,0.2298,0.8568,2990,0.0469,3023,0,5.0644,0.028,11,0.332,0.0006,0.0789
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1292104917-07.SAT.shuffled.cnf,1,4895,4895,0.1273,55,0.011,0.1273,0.1273,10,0.0084,13,7,7,9.6882,55,7.5539,0.1273,10,6.9844,0.011,0.1201,0.6977,2.2084,9.695,0,13,0.0057,2,0,4546,0.2233,0.1377,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S560963242-048.UNKNOWN.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0059,15,9,9,12.0673,70,8.8613,0.1,12,8.6092,0.0111,0.0909,0.6796,2.0356,12.0869,0,15,0.0035,2,0,4395,0.2052,0.109,0.0001
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1032474357-17.SAT.shuffled.cnf,1,2769,2769,0.0385,130,0.0447,0.0385,0.0385,26,0.0076,31,21,21,25.8151,130,11.0511,0.0385,26,10.1356,0.0412,0.0285,0.5514,1.5147,25.8291,0.001,31,0.0029,3,0.0007,4167,0.1511,0.0495,0.0015
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S2081149830-10.SAT.shuffled.cnf,1,1491,1491,0.0714,70,0.0461,0.0714,0.0714,14,0.0147,18,11,11,14.3813,70,6.4709,0.0714,14,5.5613,0.0449,0.0557,0.5897,1.7164,14.3963,0.0009,18,0.0087,2.2029,0.0007,0,0.1957,0.0885,0.0016
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S1946534526-16.cnf,1,16800,16682,0.0008,3898,0.0016,0.0008,0.0008,851,0.0004,876,826,822,852.542,4000,117.424,0.0013,855,73.6404,0.0002,0.0001,0.2544,0.6763,850.079,0.0476,881,0,4.9992,0.0285,55,0.0255,0.002,0.0803
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S455021619-18.SAT.shuffled.cnf,1,2130,2130,0.05,100,0.0458,0.05,0.05,20,0.01,25,16,16,20.1664,100,8.3667,0.05,20,7.3895,0.0437,0.0404,0.5677,1.6076,20.241,0.0011,24,0.0052,2.7071,0.0008,4306,0.167,0.0606,0.0015
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1225217164-02.UNSAT.shuffled.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0069,15,9,9,12.1338,70,8.589,0.1,12,8.3654,0.0111,0.0923,0.6816,2.021,12.0729,0,15,0.0043,2,0,4426,0.2078,0.1098,0.0001
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S1741784682-076.cnf,1,33600,33340,0.0004,7765,0.0008,0.0004,0.0004,1700.5,0.0002,1740,1641,1653,1693.97,8000,214.774,0.0009,1691,134.475,0.0001,0.0001,0.2398,0.5825,1698.62,0.047,1744,0,5.0027,0.0273,23,0.0213,0.0013,0.0792
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S51132115-023.cnf,1,67200,66711,0.0002,15608,0.0004,0.0002,0.0002,3403.5,0.0001,3423,3352,3326,3397,16000,448.143,0.0004,3393,451.5,0.0001,0,0.2295,0.5925,3190,0.0478,3423,0,5.1366,0.0284,9,0.0078,0.0006,0.0801
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,2769,2757,0.0047,638,0.0093,0.0047,0.0047,141,0.0023,152,130,130,141.162,650,22.1162,0.0063,141,17.7878,0.0022,0.0011,0.3121,0.9059,140.774,0.0445,153,0,4.0094,0.0269,3697,0.0658,0.0091,0.0801
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S427890210-10.cnf,1,29400,29190,0.0004,6810,0.0009,0.0004,0.0004,1485,0.0002,1514,1461,1444,1489.21,7000,179.042,0.0009,1486,113.257,0.0002,0.0001,0.2505,0.5536,1485.03,0.0475,1511,0,5,0.0283,28,0.0186,0.0011,0.0809
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S241605246-015.SATISFIABLE.cnf,1,1597,1597,0.0667,75,0.0461,0.0667,0.0667,15,0.0123,19,12,12,15.2297,75,7.308,0.0667,15,6.3536,0.0451,0.0539,0.5863,1.7322,15.2321,0.001,19,0.0056,2.3108,0.0008,4373,0.1885,0.0808,0.0014
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,7120,7120,0.0875,80,0.0111,0.0875,0.0875,14,0.0058,17,10,10,13.7115,80,9.6934,0.0875,14,9.5683,0.0111,0.0815,0.6721,1.9772,13.7643,0,17,0.0037,2,0,4388,0.1938,0.0962,0.0001
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S36357048-10.cnf,1,22000,22000,0.0045,1100,0.0153,0.0045,0.0045,209,0.0008,226,195,192,211.438,1100,59.1176,0.0045,212,47.8121,0.0113,0.0032,0.4745,1.0311,208.691,0.0015,227,0.0003,3,0.001,36,0.058,0.006,0.0023
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1748152762-086.cnf,1,16000,16000,0.0063,800,0.0197,0.0063,0.0063,153,0.0012,167,141,139,152.739,800,44.1183,0.0063,153,36.5858,0.0144,0.0041,0.4882,1.0767,153.011,0.0015,167,0.0004,3,0.001,56,0.0767,0.0084,0.0024
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,3195,3186,0.0041,739,0.0081,0.0041,0.0041,163,0.002,177,151,152,163.061,750,25.606,0.0054,163,20.2465,0.0025,0.0013,0.3,0.8551,164.001,0.0415,175,0.0003,4.0108,0.0249,3279,0.0587,0.0085,0.0712
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S527248282-10-UNSAT.cnf,1,7478,7002,0.001,2055,0.0029,0.0014,0.0014,434.5,0.0007,455,418,416,435.322,2405,55.8052,0.0034,436,42.075,0.0001,0.0001,0.2313,0.6564,435.617,0.0811,456,0,5.1037,0.0456,1100,0.0592,0.0051,0.1349
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1023920765-089.SATISFIABLE.cnf,1,1704,1696,0.0076,393,0.0149,0.0077,0.0077,88,0.0039,97,79,79,87.8293,400,13.1941,0.0127,88,10.9644,0.0059,0.0029,0.3347,0.9707,87.842,0.047,96,0.0006,4,0.0275,3885,0.0768,0.0147,0.0804
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S554804223-012.cnf,1,2040,2026,0.0064,466,0.0129,0.0065,0.0065,104,0.0033,114,95,95,104.027,480,14.9659,0.0107,104,12.1787,0.0059,0.003,0.3252,0.938,104.149,0.0494,114,0.0005,4,0.0297,3870,0.0734,0.0128,0.0813
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1586629899-14.cnf,1,12000,12000,0.0083,600,0.0242,0.0083,0.0083,115,0.0016,127,104,104,114.732,600,34.5262,0.0083,115,28.2188,0.0173,0.0054,0.4949,1.1468,115.059,0.0016,126,0.0007,3,0.0011,90,0.0844,0.0106,0.0023
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,21250,21250,0.028,250,0.0117,0.028,0.028,41.5,0.0018,48,35,35,41.0952,250,22.1134,0.028,41,22.0238,0.0117,0.0242,0.6167,1.5365,41.4469,0.0001,48,0.0011,2,0.0001,194,0.1359,0.0308,0.0001
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S515665970-021.cnf,1,2556,2556,0.0417,120,0.0453,0.0417,0.0417,24,0.0075,29,19,19,23.8712,120,10.3707,0.0417,24,9.4256,0.043,0.0305,0.5548,1.5532,23.8181,0.001,29,0.0039,2.9496,0.0007,4228,0.1559,0.0493,0.0014
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S221596758-009.cnf,1,50400,50131,0.0003,11751,0.0005,0.0003,0.0003,2566.5,0.0001,2603,2526,2486,2566.43,12000,337.143,0.0004,2568,183.8,0.0001,0,0.2329,0.6166,2556.15,0.0484,2588,0,5.0247,0.0285,13,0.0161,0.0006,0.0803
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S332580795-055.SATISFIABLE.cnf,1,2130,2130,0.05,100,0.0458,0.05,0.05,20,0.0089,24,16,16,20.0646,100,9.1994,0.05,20,8.2806,0.0437,0.0366,0.5657,1.5997,20.0444,0.0009,24,0.0042,2.6768,0.0007,4285,0.168,0.0592,0.0014
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1142849726-12.UNSAT.shuffled.cnf,1,2556,2556,0.0417,120,0.0453,0.0417,0.0417,24,0.0075,29,19,19,23.903,120,10.2985,0.0417,24,9.3627,0.0434,0.0321,0.5563,1.5379,23.8953,0.001,29,0.0043,2.9328,0.0006,4195,0.1553,0.0509,0.0015
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1971221253-16.cnf,1,20000,20000,0.005,1000,0.0165,0.005,0.005,193,0.0009,205,177,178,191.187,1000,53.8637,0.005,192,43.5589,0.012,0.0034,0.4785,1.0471,191.996,0.0015,206,0.0003,3,0.0011,42,0.0787,0.0066,0.0023
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S1661921212-08.cnf,1,20400,20400,0.0292,240,0.0117,0.0292,0.0292,40,0.0018,47,34,33,39.9692,240,21.113,0.0292,40,21.7232,0.0117,0.0253,0.621,1.534,39.7869,0.0001,46,0.001,2,0.0001,231,0.1298,0.0323,0.0001
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S793374232-15.cnf,1,12000,12000,0.0083,600,0.0244,0.0083,0.0083,115,0.0015,126,104,104,115.177,600,34.7189,0.0083,115,28.5613,0.0185,0.006,0.4913,1.1382,115.216,0.0015,128,0.0005,3,0.001,85,0.0879,0.0109,0.0023
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,2769,2746,0.0048,627,0.0097,0.0049,0.0049,139,0.0024,150,128,128,139.012,650,20.7285,0.008,139,16.6873,0.004,0.0022,0.3108,0.8924,139.21,0.0465,150,0,4,0.026,3713,0.0621,0.0109,0.0756
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1568932519-011.cnf,1,1917,1917,0.0556,90,0.0461,0.0556,0.0556,18,0.01,22,14,14,18.1658,90,8.026,0.0556,18,7.2047,0.0449,0.0402,0.5733,1.6315,18.1464,0.0009,22,0.0052,2.4382,0.0007,4334,0.1745,0.0662,0.0015
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1163324878-032.cnf,1,2556,2556,0.0417,120,0.0453,0.0417,0.0417,24,0.0084,29,19,19,24.0494,120,9.7235,0.0417,24,8.6952,0.043,0.0348,0.557,1.5394,24.0851,0.0011,29,0.0043,2.9412,0.0006,4201,0.1555,0.0513,0.0017
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1531283922-009.cnf,1,1700,1692,0.0077,391,0.0153,0.0078,0.0078,86,0.0036,95,78,78,86.4488,400,14.7813,0.0128,86,12.326,0.0059,0.003,0.3306,0.9846,86.3263,0.0486,95,0.0006,4,0.0284,3916,0.08,0.0207,0.0813
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S2054922493-058.cnf,1,22000,22000,0.0045,1100,0.0153,0.0045,0.0045,211,0.0009,224,197,197,210.733,1100,59.2369,0.0045,210,47.943,0.011,0.0031,0.4742,1.0178,211.004,0.0016,226,0.0004,3,0.001,35,0.0549,0.0061,0.0023
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S1723900160-044.cnf,1,2556,2556,0.0417,120,0.0452,0.0417,0.0417,24,0.0077,29,19,19,23.9396,120,10.5267,0.0417,24,9.4657,0.0426,0.0321,0.5545,1.5567,23.9575,0.001,29,0.0043,2.9664,0.0005,4211,0.1559,0.0544,0.0016
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S377647456-019.cnf,1,50400,50088,0.0003,11707,0.0005,0.0003,0.0003,2546,0.0001,2574,2477,2514,2365.64,12000,444.929,0.0004,2551,183.19,0.0001,0,0.2277,0.6544,2541.95,0.048,2574,0,5.0138,0.0288,13,0.2882,0.0007,0.0807
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0069,15,9,9,12.1541,70,8.7373,0.1,12,8.4206,0.0111,0.0917,0.6765,2.0217,12.0718,0,15,0.0045,2,0,4440,0.2042,0.1098,0.0001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1,210000,208736,0.0001,48819,0.0001,0.0001,0.0001,10665,0,10692,10625,10632,10625,50000,2051,0.0001,10625,2281.25,0,0,0.2142,1.0185,10686.8,0.047,10625,0,6,0.0274,2,0,0.0002,0.0792
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,2769,2742,0.0047,635,0.0094,0.0048,0.0048,139,0.0024,151,128,128,139.645,650,23.5813,0.0079,139,18.9185,0.0022,0.0011,0.3017,0.8947,139.44,0.0432,151,0,4.0047,0.0239,3786,0.0661,0.0091,0.0736
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2083487609-068.cnf,1,2343,2343,0.0455,110,0.0456,0.0455,0.0455,22,0.0082,27,18,18,22.0702,110,9.2759,0.0455,22,8.3006,0.044,0.0354,0.5602,1.5694,22.072,0.001,27,0.0047,2.8899,0.0006,4266,0.1592,0.0585,0.0015
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S942849-099.UNKNOWN.cnf,1,2982,2973,0.0043,692,0.0086,0.0044,0.0044,152,0.0022,163,140,141,151.692,700,28.5428,0.0058,152,22.1453,0.002,0.001,0.2999,0.8856,152.025,0.043,163,0,4.0145,0.025,3707,0.0593,0.0098,0.0714
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S289069074-070.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.006,15,9,9,12.0939,70,8.7119,0.1,12,8.4533,0.0111,0.0917,0.6806,2.0427,12.0604,0,15,0.0034,2,0,4409,0.205,0.1088,0.0001
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1136894336-075.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0022,39,27,28,32.9092,200,18.2006,0.035,33,18.2888,0.0117,0.0315,0.6295,1.5916,33.0481,0.0001,38,0.0012,2,0.0001,3845,0.1375,0.0386,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,3727,3727,0.0286,175,0.0428,0.0286,0.0286,34,0.0054,41,29,29,34.6043,175,14.0058,0.0286,34,12.6116,0.04,0.0228,0.5331,1.4344,34.6306,0.001,41,0.0021,3,0.0007,4097,0.1352,0.037,0.0016
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S579205610-033.cnf,1,33600,33371,0.0004,7800,0.0008,0.0004,0.0004,1710,0.0002,1733,1662,1661,1703.77,8000,216.727,0.0008,1704.5,209.576,0.0001,0.0001,0.2409,0.5745,1657.33,0.0468,1730,0,5.0065,0.0279,23,0.0204,0.0011,0.0791
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1536861174-069.SATISFIABLE.cnf,1,3408,3387,0.0039,779,0.0078,0.0039,0.0039,172,0.0019,185,160,160,172.084,800,24.3038,0.0077,172,19.8401,0.003,0.0015,0.2988,0.8506,171.71,0.0446,185,0.0003,4.0167,0.0272,1080,0.0573,0.0097,0.0757
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1490740667-05.SAT.shuffled.cnf,1,2130,2120,0.0061,490,0.0121,0.0062,0.0062,109,0.003,118,99,99,108.949,500,17.9146,0.0082,109,14.5753,0.0047,0.0024,0.3174,0.9292,108.616,0.0467,119,0.0005,4,0.0249,3857,0.0698,0.0127,0.0753
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1574817612-041.SATISFIABLE.cnf,1,2130,2130,0.05,100,0.046,0.05,0.05,20,0.0086,25,16,16,20.1386,100,8.6265,0.05,20,7.724,0.0437,0.038,0.5664,1.5901,20.2238,0.0011,25,0.0038,2.6061,0.0006,4294,0.1693,0.0653,0.0014
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1172786648-06.cnf,1,20000,20000,0.005,1000,0.0165,0.005,0.005,190,0.0009,204,178,176,191.572,1000,54.6496,0.005,191,44.2472,0.0109,0.0032,0.4779,1.0341,190.339,0.0015,206,0.0003,3,0.0011,41,0.0567,0.0067,0.0023
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1344671309-04.SAT.shuffled.cnf,1,4895,4895,0.1273,55,0.011,0.1273,0.1273,10,0.0088,12,7,7,9.686,55,7.3952,0.1273,10,6.8287,0.011,0.1101,0.6972,2.2024,9.6934,0,13,0.0059,2,0,4516,0.2241,0.1383,0.0001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1,210000,208528,0.0001,48710,0.0001,0.0001,0.0001,10656.5,0,10674,10747,0,10747,50000,2055,0.0001,10747,7426,0,0,0.2329,0.9946,8009,0.0478,10747,0,6,0.0283,2,0,0.0002,0.0798
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,1597,1597,0.0667,75,0.0462,0.0667,0.0667,15,0.0118,19,12,12,15.1157,75,7.5555,0.0667,15,6.6142,0.0451,0.0539,0.5895,1.7403,15.166,0.0009,19,0.0069,2.1892,0.0007,4390,0.1877,0.0852,0.0015
