@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC

@DATA
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b.cnf,1,4.6697,0.7355,0.5233,0.434,0.5531,0.1437
SAT_RACE2008/velev-vliw-uns-2.0-uq5.cnf,1,0.2606,0.5306,0.9266,1,0.9342,0.0503
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r3-noholes.cnf,1,61.7325,0.7273,0.0604,0.4565,0.0332,0.0173
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10nid.cnf,1,5.0919,0.7239,0.4708,0.4632,0.4528,0.1291
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s03-fifo8-300.cnf,1,7.6403,0.7847,0.4955,0.4803,0.7079,0.2155
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,1,4.7207,0.721,0.4736,1,0.582,0.1524
SAT_Competition2011/SAT07/industrial/crypto/mizh-sha0-36-2.cnf,1,1.4356,0.4339,0.5291,0.2106,0.5284,0.1709
SAT_Competition2011/SAT03/industrial/li/li-exam/li-exam-61.shuffled-as.sat03-366.cnf,1,0.2464,0.7479,0.454,0.32,0.6188,0.2381
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,5.8234,0.6322,0.462,1,0.7797,0.0957
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,12.7478,1.4896,0.7885,0.5,0.7411,0.025
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,6.607,0.6399,0.4776,1,0.7578,0.0952
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/k2mul.miter.shuffled-as.sat03-355.cnf,1,0.0131,0.7466,0.4635,0.3026,0.6937,0.1555
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom21.cnf,1,1.5406,0.6767,0.3805,0.2404,0.7214,0.1804
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/aloul-chnl11-13.cnf,1,0.1,0,0.9091,0.2033,0.9091,0.1515
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,6.3238,0.9776,0.672,0.3243,0.6095,0.0795
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,2.1373,1.0416,0.7552,0.2053,0.892,0.178
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-36-2.cnf,1,1.4356,0.4339,0.5291,0.2106,0.5284,0.1709
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-5.cnf,1,1.502,0.4122,0.5293,0.1579,0.5407,0.1696
SAT-Race-2010-CNF/mixed/bioinf/rpoc_xits_08_UNSAT.cnf,1,0.675,0.5763,0.8909,0.1704,0.8909,0.0103
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_17_UNKNOWN.cnf,1,0.5327,0.5536,0.9448,0.198,0.9448,0.0059
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-15-s.cnf,1,2.5211,1.0494,0.7488,0.2013,0.9247,0.1612
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_09_UNSAT.cnf,1,0.6594,0.5737,0.9008,0.1574,0.9008,0.0069
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,1.2382,1.5323,0.8898,0.1715,0.9402,0.2406
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,1.5533,0.678,0.3813,0.2404,0.7229,0.1808
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10bidw.cnf,1,5.0535,0.7173,0.4731,0.4628,0.4602,0.1295
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf,1,7.0941,0.6445,0.487,1,0.7451,0.095
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,1.092,0.9944,0.7393,0.1437,0.8754,0.176
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E03N17.cnf,1,0.3225,0.5638,0.9401,0.1681,0.3925,0.0823
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,4.321,0.6164,0.4301,1,0.8256,0.0969
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,1,3.552,0.6574,0.5882,0.2721,0.7097,0.1906
SAT_RACE2008/ibm-2002-23r-k90.cnf,1,2.0711,1.0314,0.6066,0.4803,0.6822,0.1383
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_11-k60.cnf,1,2.0261,1.0645,0.6149,0.4966,0.7006,0.1506
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/c6288mul.miter.shuffled-as.sat03-346.cnf,1,0.0007,0.7425,0.4618,0.3037,0.6932,0.1552
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k85.cnf,1,1.072,1.3182,0.7078,0.3217,0.7904,0.1296
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,2.0753,1.0417,0.7568,0.2005,0.896,0.1761
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,2.0536,1.0436,0.7637,0.2008,0.8875,0.1832
SAT_Competition2007/industrial/industrial/grieu/vmpc_30.cnf,1,0,0.5478,0.9995,0,0.9995,0.0068
SAT-Race-2010-CNF/hardware-verification/manolios/g7nidw.cnf,1,4.8954,0.734,0.4771,0.4595,0.475,0.1345
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-2.cnf,1,1.4495,0.4372,0.5303,0.2106,0.5335,0.1719
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate016.cnf,1,0.8887,0.8038,0.49,0.2787,0.8498,0.2427
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc962.cnf,1,?,?,?,?,?,?
SAT_RACE2008/hoons-vbmc-lucky7.cnf,1,3.5422,0.8548,0.5305,0.1473,0.6448,0.1742
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-19-u.cnf,1,0.9539,0.978,0.7285,0.1361,0.873,0.1717
SAT_Competition2007/industrial/industrial/palacios/medium/cube-9-h10-unsat.cnf,1,2.7936,0.5684,0.4842,0.187,0.587,0.151
SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.8556,0.9116,0.6953,0.0889,0.8699,0.1453
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6nid_s.cnf,1,5.0956,0.7182,0.4629,0.4602,0.4478,0.1291
SAT_RACE2008/post-c32s-col400-16.cnf,1,3.0054,0.8058,0.5747,0.2314,0.8401,0.2383
SAT_RACE2008/jarvi-eq-atree-9.cnf,1,0.4768,0.8269,0.4886,0.3211,0.8799,0.2409
SAT-Race-2010-CNF/software-verification/nec/hard-20-U-10652.cnf,1,5.0729,0.7705,0.458,0.5,0.7722,0.1499
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l47_lambda.cnf,1,3.1764,0.6607,0.5392,1,0.7583,0.1141
SAT-Race-2010-CNF/mixed/diagnosis/ACG-15-10p0.cnf,1,0.6598,1.0825,0.7527,0.0906,0.8745,0.2031
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-27r.cnf,1,0,0.5482,0.9994,0,0.9994,0.0075
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf,1,1.6632,0.8913,0.594,0.2826,0.737,0.217
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_26.cnf,1,0,0.5484,0.9994,0,0.9994,0.0078
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-13.cnf,1,1.2718,0.7551,0.549,0.7657,0.6565,0.1924
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-sat-1.0-b10.cnf,1,0.1143,0.2668,0.976,0.5,0.9761,0.0121
SAT-Race-2010-CNF/cryptography/desgen/gss-31-s100.cnf,1,1.227,1.5263,0.887,0.172,0.9387,0.2405
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog1_ks99i.renamed-as.sat05-3951.cnf,1,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-08.cnf,1,0.9078,0.6389,0.6127,0.223,0.6594,0.21
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,1,67.4305,0.5093,0.8478,0.4956,0.8282,0.0617
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,5.3071,0.7011,0.4692,0.4428,0.4583,0.1255
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b3.cnf,1,0.078,0.6953,0.9569,0.5,0.9589,0.0364
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-21.cnf,1,2.6725,0.681,0.5858,0.2184,0.5459,0.1709
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l39_lambda.cnf,1,3.3349,0.6666,0.5571,1,0.7528,0.1166
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.035-NOTKNOWN.cnf,1,0.3628,1.045,0.9763,0.5,0.9766,0.1183
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_1-k95.cnf,1,1.9493,1.0316,0.6047,0.4464,0.643,0.1674
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-4.0-9C1.cnf,1,0.1323,0.7766,0.9423,0.5,0.9501,0.0475
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,1,0.6377,1.2125,0.9874,0.799,0.9877,0.1456
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8b.cnf,1,4.8333,0.7601,0.5004,0.4531,0.5215,0.139
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/hoons-vbmc-lucky7.cnf,1,3.5422,0.8548,0.5305,0.1473,0.6448,0.1742
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7nidw.cnf,1,5.0305,0.7099,0.4641,0.4633,0.4658,0.1299
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-20-10p0.cnf,1,0.8823,0.9063,0.6964,0.0946,0.871,0.1457
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7bidw_i.cnf,1,4.8307,0.7062,0.4543,0.443,0.4693,0.1328
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c10nid_i.cnf,1,5.094,0.6954,0.454,0.4459,0.4697,0.1292
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,1,2.7092,0.7582,0.4676,0.2859,0.6345,0.1757
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-12.cnf,1,1.0549,0.7992,0.6121,0.4179,0.6655,0.1813
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-5c1.cnf,1,0.3263,0.7062,0.8651,0.2104,0.8758,0.0696
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-frg1mul.cnf,1,0.0028,0.735,0.2473,0.3059,0.6915,0.1566
SAT_RACE2008/velev-vliw-sat-4.0-b8.cnf,1,0.078,0.6954,0.9568,0.5,0.9588,0.0364
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428,0.17
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,0.5069,0.544,0.9527,0.5,0.9527,0.0056
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-sat-2.0-02.cnf,1,0.1765,0.9257,0.9746,0.5,0.9691,0.0251
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-17.cnf,1,0.1249,0.4974,0.9342,0.1197,0.2892,0.0667
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_1_keyfind_1.cnf,1,0.49,0.7444,0.1437,0.1505,0.1468,0.0834
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-08.cnf,1,0.6604,0.3536,0.9279,0.5,0.9282,0.0232
SAT_RACE2006/SAT-Race_TS_2/velev-vliw-sat-4.0-03.cnf,1,0.078,0.6953,0.9568,0.5,0.9588,0.0364
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k100.cnf,1,2.0652,1.048,0.6325,0.4588,0.6683,0.1654
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g10ni.cnf,1,5.1572,0.7345,0.4961,0.4638,0.4918,0.1315
