@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT_RACE06/schup-l2s-guid-1-k56.cnf,1,2.1198,0.8761,0.5508,0.4378,0.7505,0.2058,1.5853
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56687.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/vange-color-inc-54.cnf,1,3.0806,0.6301,0.1582,1,0.5976,0.1733,1.2734
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-f7nidw.cnf,1,5.7814,0.7214,0.4827,0.4512,0.4591,0.1255,1.8339
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,10.5597,1.7701,0.8372,0.5,0.7969,0.0229,1.3403
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_29.cnf,1,0,0.5479,0.9995,0,0.9995,0.007,0.6754
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b_i.cnf,1,4.6885,0.7321,0.5246,0.434,0.5547,0.1436,1.6977
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,1,0.5277,0.6844,0.9585,0.1855,0.9644,0.0721,0.8611
SAT_Competition2011/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0.1264,0.752,0.9461,0.5,0.953,0.0429,1.3269
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf,1,1.0548,0.7224,0.4303,0.1342,0.5697,0.2212,1.4585
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0.4768,0.8269,0.4886,0.3211,0.8799,0.2409,1.1684
SAT-Race-2010-CNF/cryptography/desgen/gss-19-s100.cnf,1,1.2975,1.5489,0.894,0.1729,0.9401,0.2408,1.132
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F18.cnf,1,0.1786,0.4389,0.9405,0.1505,0.2716,0.0535,0.7304
SAT-Race-2010-CNF/software-verification/nec/hard-13-U-9007.cnf,1,6.6951,0.7084,0.4398,0.5,0.6768,0.1443,1.9256
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp10s10.shuffled.cnf,1,3.2168,0.7865,0.5337,0.1994,0.8019,0.2058,1.4736
SAT_RACE2008/simon-s02-f2clk-50.cnf,1,4.232,0.7329,0.4855,0.3867,0.7339,0.1807,1.4675
SAT_RACE2008/simon-s03-fifo8-400.cnf,1,7.5232,0.7893,0.4966,0.4804,0.7081,0.2155,1.4823
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray32_32.cnf,1,0.9785,0.9039,0.4875,0.286,0.6855,0.2239,1.3404
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-2.0-iq4.cnf,1,0.2758,0.5424,0.9231,0.5,0.9316,0.0538,1.0556
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,1.7276,0.6669,0.4237,0.2461,0.834,0.1962,1.2551
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-26.cnf,1,0.9492,0.7019,0.5807,0.257,0.6573,0.1836,1.4295
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,1.7907,0.8031,0.5969,0.2916,0.5175,0.1437,1.6361
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,3.1944,0.6614,0.5413,1,0.7576,0.1144,1.4042
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_2_keyfind_1.cnf,1,0.25,0.7394,0.2608,0.1449,0.4083,0.173,1.6866
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-11-s.cnf,1,2.7925,1.0788,0.7672,0.2155,0.9186,0.1745,1.3326
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-alu4mul.cnf,1,0.0057,0.7312,0.2566,0.3006,0.6927,0.1549,1.2715
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-03.cnf,1,1.388,0.5859,0.5369,0.2659,0.5653,0.1746,1.3002
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,2.0314,1.0164,0.7342,0.1904,0.903,0.1615,1.35
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-19-s.cnf,1,2.5311,1.0286,0.7346,0.2114,0.934,0.1489,1.2799
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.4448,0.8381,0.5005,0.3216,0.8797,0.2408,1.1962
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-07.cnf,1,1.4381,0.454,0.5123,0.2389,0.5552,0.1745,1.0578
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-17-s.cnf,1,2.6665,1.0447,0.7414,0.1923,0.9294,0.1556,1.2981
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,0.675,0.5657,0.8911,0.1719,0.8911,0.0114,0.6857
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0,0.5485,0.9993,0,0.9993,0.0081,0.6766
SAT_Competition2011/SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf,1,2.2681,1.0819,0.8946,0.5,0.7837,0.2059,1.2799
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-10p0.cnf,1,0.9547,0.9193,0.71,0.0928,0.8611,0.1547,1.4528
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b4.cnf,1,0.0781,0.6963,0.9568,0.5,0.9588,0.0364,1.285
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3_uc_sat.cnf,1,0.0056,1.9995,0.2515,0.6579,0.3751,0.1078,0.6347
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,0.8774,0.9082,0.6907,0.0811,0.8693,0.1447,1.4155
SAT_Competition2011/SAT05/industrial/maris05/Ferry/ferry5_ks99i.renamed-as.sat05-3994.cnf,1,0.5521,0.2487,0.8678,0.2848,0.9472,0.0764,0.5852
SAT-Race-2010-CNF/mixed/diagnosis/ACG-20-10p1.cnf,1,0.5219,1.1196,0.7522,0.0865,0.8893,0.2092,1.35
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top26.cnf,1,1.7192,0.6638,0.4245,0.2466,0.8357,0.1963,1.2477
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_pcb_unknown.cnf,1,0.0287,2.7297,0.1283,0.2575,0.2017,0.0423,0.4639
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F19.cnf,1,0.1268,0.3021,0.9462,0.2779,0.1357,0.0273,0.456
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9b.cnf,1,5.3772,0.7437,0.5296,0.4594,0.5104,0.1291,1.8018
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-10-15-u.cnf,1,2.7477,1.0657,0.7544,0.1922,0.9264,0.1643,1.3122
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,1,4.3407,0.7842,0.5422,0.2752,0.907,0.184,1.0179
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_14_UNKNOWN.cnf,1,0.5449,0.5677,0.9342,0.2194,0.9342,0.009,0.6383
SAT-Race-2010-CNF/cryptography/desgen/gss-16-s100.cnf,1,1.3431,1.5565,0.8961,0.1739,0.9396,0.2405,1.1292
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_11_UNKNOWN.cnf,1,0.5949,0.5517,0.918,0.2048,0.918,0.0105,0.6102
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-19r-k100.cnf,1,2.4502,0.9194,0.6008,0.4093,0.6153,0.14,2.0607
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p0.cnf,1,0.6598,1.0825,0.7527,0.0906,0.8745,0.2031,1.3831
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,45.5504,0.7437,0.0667,0.4994,0.0607,0.0228,1.9947
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10id_s.cnf,1,4.7893,0.6869,0.4377,0.4523,0.4533,0.1336,1.7645
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-19-s.cnf,1,0.9625,0.9752,0.7261,0.1378,0.8757,0.1693,1.374
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p1.cnf,1,0.9511,0.925,0.7087,0.1001,0.8621,0.1534,1.4263
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,0.5449,0.5369,0.9342,0.2208,0.9342,0.0097,0.5502
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-33-s100.cnf,1,1.2248,1.5255,0.8868,0.1717,0.939,0.2407,1.1473
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,2.5898,1.0367,0.7373,0.1987,0.9281,0.1535,1.2983
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf,1,0,0.5473,0.9996,0,0.9996,0.006,0.6745
SAT-Race-2010-CNF/software-verification/post/zfcp-2.8-u2-nh.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-2.cnf,1,1.5069,0.4116,0.5293,0.1579,0.5407,0.1696,1.0045
SAT-Race-2010-CNF/software-verification/nec/hard-7-U-10652.cnf,1,7.9276,0.7704,0.4535,0.5,0.7786,0.1353,1.717
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf,1,2.0111,0.9805,0.7424,0.2238,0.888,0.1568,1.4102
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,1,59.9709,0.7276,0.059,0.4565,0.0316,0.0172,1.9494
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1,0.6418,0.5762,0.9015,0.1683,0.9015,0.0101,0.7395
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf,1,1.7053,0.6618,0.4254,0.2454,0.8369,0.1967,1.2336
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b.cnf,1,4.6697,0.7355,0.5233,0.434,0.5531,0.1437,1.6967
SAT_RACE2008/velev-vliw-uns-2.0-uq5.cnf,1,0.2606,0.5306,0.9266,1,0.9342,0.0503,1.0254
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r3-noholes.cnf,1,61.7325,0.7273,0.0604,0.4565,0.0332,0.0173,1.9526
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10nid.cnf,1,5.0919,0.7239,0.4708,0.4632,0.4528,0.1291,1.7916
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s03-fifo8-300.cnf,1,7.6403,0.7847,0.4955,0.4803,0.7079,0.2155,1.4844
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,1,4.7207,0.721,0.4736,1,0.582,0.1524,1.7468
SAT_Competition2011/SAT07/industrial/crypto/mizh-sha0-36-2.cnf,1,1.4356,0.4339,0.5291,0.2106,0.5284,0.1709,1.0356
SAT_Competition2011/SAT03/industrial/li/li-exam/li-exam-61.shuffled-as.sat03-366.cnf,1,0.2464,0.7479,0.454,0.32,0.6188,0.2381,1.4056
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,5.8234,0.6322,0.462,1,0.7797,0.0957,1.373
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,12.7478,1.4896,0.7885,0.5,0.7411,0.025,1.6113
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,6.607,0.6399,0.4776,1,0.7578,0.0952,1.427
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/k2mul.miter.shuffled-as.sat03-355.cnf,1,0.0131,0.7466,0.4635,0.3026,0.6937,0.1555,1.5073
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom21.cnf,1,1.5406,0.6767,0.3805,0.2404,0.7214,0.1804,1.5208
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/aloul-chnl11-13.cnf,1,0.1,0,0.9091,0.2033,0.9091,0.1515,0
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,6.3238,0.9776,0.672,0.3243,0.6095,0.0795,1.9181
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,2.1373,1.0416,0.7552,0.2053,0.892,0.178,1.3751
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-36-2.cnf,1,1.4356,0.4339,0.5291,0.2106,0.5284,0.1709,1.0356
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-5.cnf,1,1.502,0.4122,0.5293,0.1579,0.5407,0.1696,1.0054
SAT-Race-2010-CNF/mixed/bioinf/rpoc_xits_08_UNSAT.cnf,1,0.675,0.5763,0.8909,0.1704,0.8909,0.0103,0.7616
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_17_UNKNOWN.cnf,1,0.5327,0.5536,0.9448,0.198,0.9448,0.0059,0.5593
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-15-s.cnf,1,2.5211,1.0494,0.7488,0.2013,0.9247,0.1612,1.315
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_09_UNSAT.cnf,1,0.6594,0.5737,0.9008,0.1574,0.9008,0.0069,0.6938
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,1.2382,1.5323,0.8898,0.1715,0.9402,0.2406,1.1398
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,1.5533,0.678,0.3813,0.2404,0.7229,0.1808,1.5243
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10bidw.cnf,1,5.0535,0.7173,0.4731,0.4628,0.4602,0.1295,1.7932
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf,1,7.0941,0.6445,0.487,1,0.7451,0.095,1.4576
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,1.092,0.9944,0.7393,0.1437,0.8754,0.176,1.3813
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E03N17.cnf,1,0.3225,0.5638,0.9401,0.1681,0.3925,0.0823,0.9494
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,4.321,0.6164,0.4301,1,0.8256,0.0969,1.2508
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,1,3.552,0.6574,0.5882,0.2721,0.7097,0.1906,1.749
SAT_RACE2008/ibm-2002-23r-k90.cnf,1,2.0711,1.0314,0.6066,0.4803,0.6822,0.1383,1.9204
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_11-k60.cnf,1,2.0261,1.0645,0.6149,0.4966,0.7006,0.1506,1.8505
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/c6288mul.miter.shuffled-as.sat03-346.cnf,1,0.0007,0.7425,0.4618,0.3037,0.6932,0.1552,1.5058
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k85.cnf,1,1.072,1.3182,0.7078,0.3217,0.7904,0.1296,1.5838
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,2.0753,1.0417,0.7568,0.2005,0.896,0.1761,1.3711
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,2.0536,1.0436,0.7637,0.2008,0.8875,0.1832,1.3816
SAT_Competition2007/industrial/industrial/grieu/vmpc_30.cnf,1,0,0.5478,0.9995,0,0.9995,0.0068,0.6752
SAT-Race-2010-CNF/hardware-verification/manolios/g7nidw.cnf,1,4.8954,0.734,0.4771,0.4595,0.475,0.1345,1.854
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-2.cnf,1,1.4495,0.4372,0.5303,0.2106,0.5335,0.1719,1.0393
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate016.cnf,1,0.8887,0.8038,0.49,0.2787,0.8498,0.2427,1.2019
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc962.cnf,1,?,?,?,?,?,?,?
SAT_RACE2008/hoons-vbmc-lucky7.cnf,1,3.5422,0.8548,0.5305,0.1473,0.6448,0.1742,1.8563
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-19-u.cnf,1,0.9539,0.978,0.7285,0.1361,0.873,0.1717,1.377
SAT_Competition2007/industrial/industrial/palacios/medium/cube-9-h10-unsat.cnf,1,2.7936,0.5684,0.4842,0.187,0.587,0.151,1.4923
SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.8556,0.9116,0.6953,0.0889,0.8699,0.1453,1.3999
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6nid_s.cnf,1,5.0956,0.7182,0.4629,0.4602,0.4478,0.1291,1.794
SAT_RACE2008/post-c32s-col400-16.cnf,1,3.0054,0.8058,0.5747,0.2314,0.8401,0.2383,1.2616
SAT_RACE2008/jarvi-eq-atree-9.cnf,1,0.4768,0.8269,0.4886,0.3211,0.8799,0.2409,1.1684
SAT-Race-2010-CNF/software-verification/nec/hard-20-U-10652.cnf,1,5.0729,0.7705,0.458,0.5,0.7722,0.1499,1.7378
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l47_lambda.cnf,1,3.1764,0.6607,0.5392,1,0.7583,0.1141,1.3998
SAT-Race-2010-CNF/mixed/diagnosis/ACG-15-10p0.cnf,1,0.6598,1.0825,0.7527,0.0906,0.8745,0.2031,1.3831
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-27r.cnf,1,0,0.5482,0.9994,0,0.9994,0.0075,0.676
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf,1,1.6632,0.8913,0.594,0.2826,0.737,0.217,1.3625
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_26.cnf,1,0,0.5484,0.9994,0,0.9994,0.0078,0.6763
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-13.cnf,1,1.2718,0.7551,0.549,0.7657,0.6565,0.1924,1.4683
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-sat-1.0-b10.cnf,1,0.1143,0.2668,0.976,0.5,0.9761,0.0121,0.5294
SAT-Race-2010-CNF/cryptography/desgen/gss-31-s100.cnf,1,1.227,1.5263,0.887,0.172,0.9387,0.2405,1.148
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog1_ks99i.renamed-as.sat05-3951.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-08.cnf,1,0.9078,0.6389,0.6127,0.223,0.6594,0.21,1.1977
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,1,67.4305,0.5093,0.8478,0.4956,0.8282,0.0617,1.3543
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,5.3071,0.7011,0.4692,0.4428,0.4583,0.1255,1.7856
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b3.cnf,1,0.078,0.6953,0.9569,0.5,0.9589,0.0364,1.2842
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-21.cnf,1,2.6725,0.681,0.5858,0.2184,0.5459,0.1709,1.8652
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l39_lambda.cnf,1,3.3349,0.6666,0.5571,1,0.7528,0.1166,1.4367
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.035-NOTKNOWN.cnf,1,0.3628,1.045,0.9763,0.5,0.9766,0.1183,0.8166
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_1-k95.cnf,1,1.9493,1.0316,0.6047,0.4464,0.643,0.1674,1.718
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-4.0-9C1.cnf,1,0.1323,0.7766,0.9423,0.5,0.9501,0.0475,1.3557
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,1,0.6377,1.2125,0.9874,0.799,0.9877,0.1456,0.753
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8b.cnf,1,4.8333,0.7601,0.5004,0.4531,0.5215,0.139,1.8008
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/hoons-vbmc-lucky7.cnf,1,3.5422,0.8548,0.5305,0.1473,0.6448,0.1742,1.8563
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7nidw.cnf,1,5.0305,0.7099,0.4641,0.4633,0.4658,0.1299,1.7837
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-20-10p0.cnf,1,0.8823,0.9063,0.6964,0.0946,0.871,0.1457,1.4197
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7bidw_i.cnf,1,4.8307,0.7062,0.4543,0.443,0.4693,0.1328,1.7619
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c10nid_i.cnf,1,5.094,0.6954,0.454,0.4459,0.4697,0.1292,1.7689
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,1,2.7092,0.7582,0.4676,0.2859,0.6345,0.1757,1.7048
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-12.cnf,1,1.0549,0.7992,0.6121,0.4179,0.6655,0.1813,1.4971
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-5c1.cnf,1,0.3263,0.7062,0.8651,0.2104,0.8758,0.0696,1.4177
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-frg1mul.cnf,1,0.0028,0.735,0.2473,0.3059,0.6915,0.1566,1.2759
SAT_RACE2008/velev-vliw-sat-4.0-b8.cnf,1,0.078,0.6954,0.9568,0.5,0.9588,0.0364,1.2843
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428,0.17,1.0062
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,0.5069,0.544,0.9527,0.5,0.9527,0.0056,0.5228
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-sat-2.0-02.cnf,1,0.1765,0.9257,0.9746,0.5,0.9691,0.0251,0.9215
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-17.cnf,1,0.1249,0.4974,0.9342,0.1197,0.2892,0.0667,0.8265
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_1_keyfind_1.cnf,1,0.49,0.7444,0.1437,0.1505,0.1468,0.0834,2.2048
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-08.cnf,1,0.6604,0.3536,0.9279,0.5,0.9282,0.0232,0.7558
SAT_RACE2006/SAT-Race_TS_2/velev-vliw-sat-4.0-03.cnf,1,0.078,0.6953,0.9568,0.5,0.9588,0.0364,1.2843
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k100.cnf,1,2.0652,1.048,0.6325,0.4588,0.6683,0.1654,1.7275
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g10ni.cnf,1,5.1572,0.7345,0.4961,0.4638,0.4918,0.1315,1.8032
