@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC

@DATA
SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf,1,0.0461,0.8883,0.0186,0.0342,1370000,0.7304,0.6447,1.4142
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1054448974-13.cnf,1,0.1741,0.566,0.0922,0.1244,54600,0.2912,0.2948,0.7237
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0.1348,0.0407,0.11,0.1226,1972,0.2685,0.1107,1.639
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1738391204-028.cnf,1,0.0049,0.2298,0.0027,0.0034,18000,0.1014,0.0833,0.8348
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.5,0.7998,0.4456,0.4999,9177,3.9971,1.51,2.9826
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9.cnf,1,0.1511,0.7856,0.071,0.114,45082,1.1783,1.0157,1.8041
SAT_Competition2007/crafted/spence/medium/s81-100.cnf,1,0.3207,0.0715,0.3101,0.3201,172,0.1549,0.0537,0
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0,0.6928,0,0,76775,0.0054,0.0846,0.6766
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S467706592-03.cnf,1,0.0001,0.103,0.0001,0.0001,15300,0.0379,0,1.0049
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-025.sat05-1306.reshuffled-07.cnf,1,0,0.5745,0,0,14125,0,0,0.6391
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-2.cnf,1,0.0485,0.0878,0.0312,0.0407,279000,0.6084,0.4882,1.0045
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1326039470-063.cnf,1,0.174,0.5908,0.0903,0.1245,1700,0.2777,0.2762,0.6885
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,0.088,0.7378,0.0284,0.0419,4625,0.4925,0.7071,0.3247
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0044,0.911,0.0044,0.0044,31500,0,0.2382,0.8941
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,0.1748,0.564,0.0918,0.1238,63000,0.2909,0.2949,0.7138
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.4919,0.7594,0.4067,0.4741,9322,1.2736,0.3985,2.5647
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S406284248-03.cnf,1,0.0047,0.2379,0.0027,0.0035,20000,0.097,0.0819,0.8343
SAT_Competition2007/industrial/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf,1,0.0892,0.9087,0.0291,0.0447,399000,2.9581,1.7667,1.9296
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1262395962-18.UNSAT.shuffled.cnf,1,0.0001,0.0871,0.0001,0.0001,4895,0.0365,0,1.0002
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1949086545-083.cnf,1,0.1715,0.5545,0.0882,0.1208,2380,0.2908,0.2872,0.6966
SAT_Competition2007/crafted/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,0.5,0.9951,0.2601,0.5,56210,1.659,1.04,1.5704
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1767425240-073.cnf,1,0.1728,0.5636,0.0927,0.1249,1700,0.2746,0.271,0.7635
SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf,1,0.2968,0.9751,0.1138,0.1473,5690000,18.306,5.2702,1.2799
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S702278147-14-UNSAT.cnf,1,0.228,0.6002,0.1222,0.165,2280,0.3272,0.3325,0.9517
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-20-13-14.sat05-1278.reshuffled-07.cnf,1,0.0437,0.9183,0.0155,0.0359,43124,0.7758,0.6135,1.1956
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l3.sat05-520.reshuffled-07.cnf,1,0.139,0,0.1037,0.1377,18591,2.8267,2.1611,1.3357
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,0.0607,0.9982,0.0301,0.0267,1400000,8.1967,0.7383,1.36
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.0698,0.1257,0.0598,0.0697,19785,0.5437,0.9208,1.2812
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,0.0495,0.9996,0.0173,0.0229,1160000,0.2623,0,0.0787
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1260745628-20.UNSAT.shuffled.cnf,1,0.0037,0.2277,0.0018,0.0025,1704,0.0956,0.01,0.8317
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,0.2318,0.718,0.0833,0.085,144000,1.637,1.0383,1.7397
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm29-p0-q290.cnf,1,0.0584,0.9412,0.0583,0.0584,18875,0,0,0
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-11r1-k45.cnf,1,0.0907,0.8066,0.0361,0.0448,638000,1.3093,1.1323,1.8379
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0.1667,1,0.0418,0.0367,8560000,5.0609,3.701,1.125
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1085782051-01.UNSAT.shuffled.cnf,1,0.1781,0.5576,0.0881,0.116,1533,0.2829,0.2764,0.6727
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f10ni.cnf,1,0.1481,0.8418,0.0721,0.1191,1100000,1.7985,1.6184,1.8652
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,0.2313,0.981,0.1029,0.1502,8900000,21.513,4.916,1.2447
SAT_Competition2007/crafted/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0.0698,0.094,0.0595,0.0697,19785,0.5339,0.9034,1.272
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S145251364-05.UNSAT.shuffled.cnf,1,0.0001,0.0865,0.0001,0.0001,4895,0.0365,0,1.0264
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq3.cnf,1,0.4075,0.9967,0.1265,0.1949,968000,4.4743,3.157,1.0876
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.0148,0.6023,0.0123,0.0002,271000,0.8492,0.8254,1.2198
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1638354370-16.cnf,1,0.0049,0.2345,0.0027,0.0034,14000,0.097,0.0759,0.8294
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,0.1746,0.5691,0.092,0.1231,126000,0.2909,0.2949,0.7163
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-uns-1.0-8.cnf,1,0.3415,1,0.069,0.031,1330000,4.946,2.9842,0.6014
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1835046931-014.cnf,1,0.1769,0.5691,0.093,0.1255,16800,0.2936,0.2967,0.724
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,0.0945,0.639,0.0486,0.062,8881,0.3301,0.7973,1.4349
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1510966387-018.cnf,1,0.1776,0.5699,0.0918,0.1224,50400,0.2893,0.2928,0.7113
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,0.0679,0.3624,0.04,0.0446,49510,0.8429,1.6516,1.2018
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S371462865-10.cnf,1,0.0002,0.0911,0.0001,0.0001,17000,0.0399,0,0.9907
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,1,0.1353,0.057,0.1055,0.1154,2596,0.3459,0.1144,1.6919
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_505.cnf,1,0,0.7364,0,0,34014,0.2415,0.0018,0
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,0.0858,0.4367,0.0549,0.0703,1040000,1.3667,1.7768,1.2067
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,0.4541,0.9569,0.1518,0.3187,649000,1.83,1.6949,1.3403
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1189233705-10.cnf,1,0.1759,0.5685,0.0919,0.1246,54600,0.2931,0.2969,0.7255
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S326668183-079.cnf,1,0.0001,0.088,0.0001,0.0001,5340,0.0385,0,1.0003
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,0.069,0.4794,0.0482,0.0603,68561,0.1032,4.0963,1.0402
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1100-m7545-k4-l4-s310659001.sat05-524.reshuffled-07.cnf,1,0.1806,0.3636,0.0748,0.109,7545,0.3844,0.3823,1.0229
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,0.3172,1,0.0969,0.1941,3070000,3.6771,2.1287,1.7162
SAT_Competition2009/CRAFTED/edgematching/explicit/em_12_2_4_exp.cnf,1,0.0268,0.9883,0.0131,0.0213,682000,0.6114,0.2406,0.6881
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1119543818-13.UNSAT.shuffled.cnf,1,0.0001,0.1041,0.0001,0.0001,5340,0.0393,0,0.995
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,0.0001,0.0958,0.0001,0.0001,17000,0.0372,0,1.0156
SAT_Competition2009/CRAFTED/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,0.058,0.3773,0.039,0.056,31795,0.6817,1.6799,0.9221
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,1,0.317,0.0737,0.3042,0.3166,132,0.1711,0.0601,0
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S669431406-04.cnf,1,0.1763,0.5627,0.0936,0.1259,16800,0.289,0.2916,0.6999
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,0.0886,0.8755,0.028,0.0454,95880,2.0669,1.312,1.8684
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,0.1064,0.6173,0.0438,0.0579,29194,3.1498,2.7875,1.5682
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S287307030-088.cnf,1,0.1668,0.5681,0.0872,0.1208,2125,0.2848,0.2831,0.7315
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,0.1411,0.7649,0.0671,0.1098,242000,1.5223,1.3433,1.8027
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,0.5,0.7999,0.4405,0.4999,7989,4.1643,1.5053,2.9448
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00070.sat05-1324.reshuffled-07.cnf,1,0.4922,0.7758,0.4324,0.4811,7375,1.269,0.4211,2.4294
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,0.1685,0.5892,0.0917,0.1227,2982,0.2931,0.2932,0.7236
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0.1391,0,0.1038,0.1378,18603,2.8213,2.1574,1.3329
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0,0.6928,0,0,76775,0.0054,0.0846,0.6766
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1143439968-082-UNKNOWN.cnf,1,0.0048,0.2459,0.0028,0.0034,40000,0.1,0.0922,0.8302
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S566590366-099.cnf,1,0.0002,0.1026,0.0001,0.0001,13600,0.0386,0,1.0094
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0.4965,0,0,207000,0,0,0.5956
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1215030506-14.cnf,1,0.0002,0.0792,0.0001,0.0001,11900,0.0429,0,1.0113
SAT_RACE2008/velev-engi-uns-1.0-4nd.cnf,1,0.0692,0.9416,0.0181,0.017,67586,2.2027,1.5913,1.5953
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1349608788-18-UNSAT.cnf,1,0.3056,0.6172,0.1816,0.2374,12014,0.429,0.4663,1.4043
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S827703138-064.UNKNOWN.cnf,1,0.0028,0.2114,0.0018,0.0022,1065,0.0993,0.004,0.8147
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1,0.0372,0.159,0.0332,0.0365,14813,1.1141,1.3821,1.2015
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S315403000-060.cnf,1,0.0051,0.248,0.0028,0.0035,16000,0.0968,0.0761,0.8276
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,0.1503,0.7809,0.0747,0.1158,189000,1.2077,1.1044,1.8569
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S274764005-003.cnf,1,0.1767,0.5744,0.0934,0.1252,33600,0.2889,0.2919,0.7018
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,0.1173,0.3731,0.0546,0.0627,124000,1.5026,1.405,1.2706
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,0.1508,0.782,0.0768,0.1198,1010000,1.8651,1.7004,1.8016
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07.cnf,1,0.4649,0.0012,0.4604,0.4604,180000,0.0859,0.1396,0.9815
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1890278326-03.cnf,1,0.175,0.5696,0.0921,0.1236,54600,0.2898,0.2933,0.7079
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S936047914-093-UNKNOWN.cnf,1,0.0052,0.2489,0.0028,0.0037,25000,0.1022,0.0896,0.8259
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-05r-k90.cnf,1,0.0634,0.8239,0.022,0.0301,976000,1.0796,0.9054,1.7976
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-11-unsat.cnf,1,0.0468,0.692,0.0467,0.0468,726,0,0,0
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,0.1489,0.7576,0.0767,0.1171,145000,1.1627,1.0431,1.8915
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,0.1517,0.7969,0.07,0.1077,110000,1.4024,1.244,1.6656
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,0.203,0.5558,0.0564,0.0727,48483,0.6535,0.8051,1.4888
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,0,0.7239,0,0,22023,0.2483,0.0022,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,0,0.8188,0,0,61409,0.1616,0.1495,0.2445
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/icbrt/icbrt1_32.cnf,1,0.0478,0.3399,0.0338,0.0469,33833,1.4899,1.679,1.3744
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0,0.6918,0,0,212000,0.0033,0.0738,0.6744
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8b.cnf,1,0.1482,0.752,0.0716,0.1114,120000,1.3194,1.178,1.8008
SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0.0001,0.9041,0,0.0001,25396,0.1432,0,0.104
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S977957999-02-UNSAT.cnf,1,0.295,0.6155,0.1754,0.2362,9344,0.4052,0.4498,1.3888
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,0.1483,0.7634,0.069,0.108,116000,1.3145,1.1796,1.8018
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,0.1241,0.1919,0.0643,0.0617,437000,5.2283,2.8318,1.2332
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,0.1489,0.7547,0.0761,0.1184,782000,1.5285,1.4052,1.8279
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,0.1769,0.5708,0.0931,0.1254,168000,0.2898,0.2931,0.7136
SAT_Competition2009/CRAFTED/sgi/satsgi-n18himBHm21-p0-q167.cnf,1,0.0749,0.9229,0.0749,0.0749,7011,0,0,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1,0.0031,0.2534,0.0018,0.0021,1597,0.0862,0.0074,0.8231
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.0755,0.7993,0.0723,0.073,2130,0,0.1702,1.2279
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0.1393,0.0014,0.1039,0.1393,18555,2.7985,2.1024,0.7691
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,0.2296,0.5832,0.2295,0.2295,696,0,0.0216,0
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S883878972-08.cnf,1,0.1729,0.5649,0.0913,0.1223,54600,0.2929,0.2963,0.7218
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0.0394,0.8066,0.0192,0.0278,943000,0.7751,0.8177,1.405
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,0.1079,0.7553,0.0435,0.0583,214000,0.7088,0.8079,1.6928
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf,1,0.0039,0.2377,0.0019,0.0026,1597,0.102,0.0073,0.8345
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S1864473452-037.cnf,1,0.0002,0.0893,0.0001,0.0001,13600,0.0419,0,0.998
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0.0447,0.0606,0.0308,0.0417,210000,0.5122,0.5196,1.0358
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S127192076-04.UNSAT.shuffled.cnf,1,0.0034,0.2155,0.0018,0.0021,1491,0.0962,0.0068,0.8524
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0.2939,1,0.0567,0.0123,4190000,4.2053,2.8482,0.854
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf,1,0.2652,0.6007,0.1484,0.2043,5177,0.3647,0.3861,1.1995
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-73-100.cnf,1,0.3197,0.0715,0.3081,0.3189,156,0.1609,0.056,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0.1513,0.8718,0.1478,0.1513,2160,0,0.1711,1.159
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_29.cnf,1,0,0.6916,0,0,120000,0.0043,0.0741,0.6754
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1950672055-10.SAT.shuffled.cnf,1,0.1748,0.5745,0.0891,0.1166,1912,0.2722,0.2709,0.6956
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S309048450-11.SAT.shuffled.cnf,1,0.0041,0.246,0.002,0.0027,1704,0.0956,0.0052,0.822
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c7nidw.cnf,1,0.1485,0.7569,0.0782,0.1204,501000,1.593,1.5149,1.7837
SAT_Competition2007/crafted/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0.2691,0,0.2682,0.2687,802,0.0207,0,0.9947
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.0366,0.9499,0.025,0.0337,201000,0.6974,0.7407,1.0987
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,0.1478,0.7629,0.0777,0.1194,500000,1.471,1.398,1.7856
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,0,0.7265,0,0,21509,0.2393,0.002,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/440/unif-k3-r4.25-v440-c1870-S444219303-098.cnf,1,0.1563,0.5619,0.084,0.1142,1870,0.2723,0.2699,0.6693
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,0.0306,0.797,0.0142,0.024,866000,0.4247,0.4448,1.3413
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0.3162,1,0.0727,0.0747,7170000,8.0329,5.2993,0.96
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0.0973,0.0265,0.0473,0.0484,896,0.4597,0.688,1.6338
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,0.0001,0.0938,0.0001,0.0001,8010,0.0364,0,1.0037
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07.cnf,1,0.3832,0,0.3831,0.3832,560,0,0.0909,0.9999
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0,0.6915,0,0,147000,0.004,0.0776,0.675
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf,1,0.5,0.7998,0.4424,0.4999,8169,4.2015,1.4889,3.0218
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,0.0945,0.8778,0.0401,0.0642,2750000,1.9876,4.1093,1.6927
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S2081149830-10.SAT.shuffled.cnf,1,0.0045,0.2401,0.002,0.0025,1491,0.0971,0.007,0.8698
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S1946534526-16.cnf,1,0.174,0.572,0.0924,0.1251,16800,0.2883,0.2909,0.7077
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1,0.1492,0.5545,0.08,0.1053,1704,0.2783,0.2734,0.668
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,0.1501,0.7552,0.0805,0.1169,242000,1.3487,1.2747,1.7797
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S204737200-067.SATISFIABLE.cnf,1,0.1709,0.5869,0.0906,0.1213,2130,0.2964,0.2938,0.7884
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.0559,0.9005,0.0331,0.0428,93855,0.7968,0.7548,1.1272
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S793374232-15.cnf,1,0.0048,0.2386,0.0027,0.0034,12000,0.0987,0.0736,0.825
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,0.153,0.9959,0.0293,0.0097,93221,0.5866,0.4811,1.1488
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,0.084,0.3664,0.0417,0.047,109000,0.8314,1.6177,1.1752
SAT_Competition2007/crafted/spence/medium/s61-100.cnf,1,0.317,0.0713,0.3043,0.3166,132,0.1711,0.0601,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S253750560-086.cnf,1,0.1714,0.5765,0.0871,0.1171,1530,0.2866,0.2799,0.7339
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.0447,0.0606,0.0308,0.0417,210000,0.5122,0.5196,1.0358
