@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,0.1685,0.5892,0.0917,0.1227,2982
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0.1391,0,0.1038,0.1378,18603
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0,0.6928,0,0,76775
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1143439968-082-UNKNOWN.cnf,1,0.0048,0.2459,0.0028,0.0034,40000
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S566590366-099.cnf,1,0.0002,0.1026,0.0001,0.0001,13600
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0.4965,0,0,207000
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1215030506-14.cnf,1,0.0002,0.0792,0.0001,0.0001,11900
SAT_RACE2008/velev-engi-uns-1.0-4nd.cnf,1,0.0692,0.9416,0.0181,0.017,67586
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1349608788-18-UNSAT.cnf,1,0.3056,0.6172,0.1816,0.2374,12014
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S827703138-064.UNKNOWN.cnf,1,0.0028,0.2114,0.0018,0.0022,1065
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1,0.0372,0.159,0.0332,0.0365,14813
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S315403000-060.cnf,1,0.0051,0.248,0.0028,0.0035,16000
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,0.1503,0.7809,0.0747,0.1158,189000
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S274764005-003.cnf,1,0.1767,0.5744,0.0934,0.1252,33600
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,0.1173,0.3731,0.0546,0.0627,124000
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,0.1508,0.782,0.0768,0.1198,1010000
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07.cnf,1,0.4649,0.0012,0.4604,0.4604,180000
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1890278326-03.cnf,1,0.175,0.5696,0.0921,0.1236,54600
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S936047914-093-UNKNOWN.cnf,1,0.0052,0.2489,0.0028,0.0037,25000
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-05r-k90.cnf,1,0.0634,0.8239,0.022,0.0301,976000
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-11-unsat.cnf,1,0.0468,0.692,0.0467,0.0468,726
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,0.1489,0.7576,0.0767,0.1171,145000
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,0.1517,0.7969,0.07,0.1077,110000
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,0.203,0.5558,0.0564,0.0727,48483
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,0,0.7239,0,0,22023
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,0,0.8188,0,0,61409
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/icbrt/icbrt1_32.cnf,1,0.0478,0.3399,0.0338,0.0469,33833
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0,0.6918,0,0,212000
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8b.cnf,1,0.1482,0.752,0.0716,0.1114,120000
SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0.0001,0.9041,0,0.0001,25396
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S977957999-02-UNSAT.cnf,1,0.295,0.6155,0.1754,0.2362,9344
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,0.1483,0.7634,0.069,0.108,116000
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,0.1241,0.1919,0.0643,0.0617,437000
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,0.1489,0.7547,0.0761,0.1184,782000
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,0.1769,0.5708,0.0931,0.1254,168000
SAT_Competition2009/CRAFTED/sgi/satsgi-n18himBHm21-p0-q167.cnf,1,0.0749,0.9229,0.0749,0.0749,7011
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1,0.0031,0.2534,0.0018,0.0021,1597
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.0755,0.7993,0.0723,0.073,2130
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0.1393,0.0014,0.1039,0.1393,18555
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,0.2296,0.5832,0.2295,0.2295,696
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S883878972-08.cnf,1,0.1729,0.5649,0.0913,0.1223,54600
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0.0394,0.8066,0.0192,0.0278,943000
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,0.1079,0.7553,0.0435,0.0583,214000
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf,1,0.0039,0.2377,0.0019,0.0026,1597
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S1864473452-037.cnf,1,0.0002,0.0893,0.0001,0.0001,13600
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0.0447,0.0606,0.0308,0.0417,210000
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S127192076-04.UNSAT.shuffled.cnf,1,0.0034,0.2155,0.0018,0.0021,1491
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0.2939,1,0.0567,0.0123,4190000
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf,1,0.2652,0.6007,0.1484,0.2043,5177
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-73-100.cnf,1,0.3197,0.0715,0.3081,0.3189,156
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0.1513,0.8718,0.1478,0.1513,2160
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_29.cnf,1,0,0.6916,0,0,120000
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1950672055-10.SAT.shuffled.cnf,1,0.1748,0.5745,0.0891,0.1166,1912
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S309048450-11.SAT.shuffled.cnf,1,0.0041,0.246,0.002,0.0027,1704
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c7nidw.cnf,1,0.1485,0.7569,0.0782,0.1204,501000
SAT_Competition2007/crafted/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0.2691,0,0.2682,0.2687,802
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.0366,0.9499,0.025,0.0337,201000
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,0.1478,0.7629,0.0777,0.1194,500000
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,0,0.7265,0,0,21509
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/440/unif-k3-r4.25-v440-c1870-S444219303-098.cnf,1,0.1563,0.5619,0.084,0.1142,1870
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,0.0306,0.797,0.0142,0.024,866000
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0.3162,1,0.0727,0.0747,7170000
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0.0973,0.0265,0.0473,0.0484,896
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,0.0001,0.0938,0.0001,0.0001,8010
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07.cnf,1,0.3832,0,0.3831,0.3832,560
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0,0.6915,0,0,147000
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf,1,0.5,0.7998,0.4424,0.4999,8169
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,0.0945,0.8778,0.0401,0.0642,2750000
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S2081149830-10.SAT.shuffled.cnf,1,0.0045,0.2401,0.002,0.0025,1491
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S1946534526-16.cnf,1,0.174,0.572,0.0924,0.1251,16800
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1,0.1492,0.5545,0.08,0.1053,1704
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,0.1501,0.7552,0.0805,0.1169,242000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S204737200-067.SATISFIABLE.cnf,1,0.1709,0.5869,0.0906,0.1213,2130
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.0559,0.9005,0.0331,0.0428,93855
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S793374232-15.cnf,1,0.0048,0.2386,0.0027,0.0034,12000
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,0.153,0.9959,0.0293,0.0097,93221
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,0.084,0.3664,0.0417,0.047,109000
SAT_Competition2007/crafted/spence/medium/s61-100.cnf,1,0.317,0.0713,0.3043,0.3166,132
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S253750560-086.cnf,1,0.1714,0.5765,0.0871,0.1171,1530
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.0447,0.0606,0.0308,0.0417,210000
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,0.1462,0.7379,0.0787,0.1224,751000
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,0.465,0.0012,0.4603,0.4604,12722
SAT-Race-2010-CNF/hardware-verification/manolios/g7nidw.cnf,1,0.1495,0.7349,0.0785,0.1204,222000
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,0.0004,0.9482,0.0005,0,356000
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1215610276-02.UNSAT.shuffled.cnf,1,0.0001,0.1016,0.0001,0.0001,4895
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S690749326-001.UNKNOWN.cnf,1,0.1606,0.5619,0.0848,0.116,1704
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0.0421,0,0.042,0.042,840
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1573194644-097.UNKNOWN.cnf,1,0.1641,0.574,0.0874,0.1178,1917
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g1.cnf,1,0,0.8079,0,0,43649
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-220-3.shuffled-as.sat05-2490.cnf,1,0.1295,0.0277,0.1045,0.1113,2192
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,0.1024,0.929,0.0361,0.0267,634000
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_506.cnf,1,0,0.7359,0,0,34386
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p15-s2076598.cnf,1,0.0004,0.9226,0.0001,0.0001,29734
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-280-100.cnf,1,0.2295,0.5832,0.2295,0.2295,672
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-19-sat.cnf,1,0.2447,0.8159,0.2446,0.2447,955
SAT_Competition2009/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0.0001,0.9041,0,0.0001,25396
SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf,1,0.1436,0.7431,0.0759,0.1204,609000
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,0,0.8152,0,0,61409
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,0.465,0.0012,0.4603,0.4604,12722
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S21800963-085.cnf,1,0.1755,0.5649,0.092,0.1244,42000
SAT_RACE2008/manol-pipe-f9b.cnf,1,0.1484,0.807,0.0682,0.1135,547000
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0.0517,0.8426,0.0198,0.0377,821000
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,0.4996,0.8436,0.3311,0.4983,13020
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1528563858-100.cnf,1,0.1723,0.5613,0.0853,0.1096,2040
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S928666993-098.cnf,1,0.1643,0.5706,0.0839,0.114,1615
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,0.5,0.7999,0.4447,0.4999,7737
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1094982880-055.UNKNOWN.cnf,1,0.1719,0.5336,0.087,0.1162,2130
SAT_RACE2008/mizh-md5-48-5.cnf,1,0.0483,0.0878,0.0312,0.0407,279000
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq46_a.cnf,1,0.1877,1,0.0467,0.0469,4660000
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,1,0.1375,0.7525,0.0471,0.0424,62656
SAT_Competition2009/CRAFTED/ramseycube/Q3inK11.cnf,1,0.5,0,0.4997,0.5,277000
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf,1,0.2164,0.7733,0.09,0.1325,12053
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,0.1321,0.4805,0.0535,0.0739,28770
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,0.0567,0.1034,0.0313,0.0398,227000
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb45-21-1.used-as.sat04-883.cnf,1,0,0.8195,0,0,61855
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-13-u.cnf,1,0.0309,0.7912,0.0143,0.0244,815000
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-02.cnf,1,0.1309,0.5017,0.0547,0.0763,22741
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S573815729-001-UNKNOWN.cnf,1,0.005,0.2323,0.0027,0.0034,25000
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S191957358-10.cnf,1,0.0047,0.2375,0.0027,0.0035,16000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1869766438-024.UNKNOWN.cnf,1,0.1638,0.5774,0.0897,0.1212,1278
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf,1,0.047,0.3617,0.0307,0.0439,182000
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,0.157,0.8237,0.0725,0.1288,1000000
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1811295114-056.cnf,1,0.1745,0.571,0.0924,0.1244,75600
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S970100151-015-UNKNOWN.cnf,1,0.1759,0.57,0.0922,0.1238,147000
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-clqcolor-unsat-set-b-clqcolor-08-06-07.sat05-1257.reshuffled-07.cnf,1,0.3,0.7317,0.1522,0.2818,1527
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-27-sat.cnf,1,0.2046,0.8577,0.2046,0.2046,2653
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S179172230-011.cnf,1,0.0036,0.2172,0.0018,0.0024,2556
SAT_RACE2006/SAT-Race-Benchmarks/narain-vpn-clauses-6.cnf,1,0.3144,0.9699,0.1182,0.152,2620000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1114532273-035.SATISFIABLE.cnf,1,0.1784,0.5836,0.0917,0.1282,2343
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes9.cnf,1,0,0.8465,0,0,134000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,0.1731,0.5926,0.0906,0.1238,2556
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,0.15,0.8234,0.0675,0.1064,160000
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1718226278-096.cnf,1,0.0001,0.0825,0.0001,0.0001,6230
SAT_Competition2011/SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,0.0352,0.6311,0.0235,0.0326,2576
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,0.2008,0.8431,0.1934,0.1929,1197
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1137479270-03-SAT.cnf,1,0.2693,0.6056,0.1528,0.2067,6327
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1459708824-17.UNSAT.shuffled.cnf,1,0.1635,0.5634,0.0859,0.1113,1533
SAT_Competition2009/CRAFTED/modcircuits/owp_4vars_5gates.cnf,1,0.3684,0.8272,0.1866,0.3569,23747
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,0.1354,0.4857,0.0622,0.0956,39143
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0.3547,0.5947,0.3547,0.3547,1400
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,0,0.923,0.0001,0,167000
SAT_Competition2011/SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0.422,0.9639,0.1567,0.2866,906000
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0.3804,0,0.3649,0.3791,232
SAT_Competition2007/crafted/spence/medium/s89-100.cnf,1,0.3214,0.0628,0.3117,0.3209,188
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,0.1411,0.6103,0.061,0.0817,179000
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_42_s.cnf,1,0.3534,0.3228,0.293,0.3395,23817
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,0.0733,0.9919,0.0354,0.0576,10200000
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S897388318-05.cnf,1,0.1787,0.5692,0.093,0.1246,42000
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,0.3072,1,0.0879,0.1563,5960000
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,0.0301,0.7912,0.0138,0.0236,1020000
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,0.1482,0.7318,0.0791,0.1206,283000
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,0.0001,0.0998,0.0001,0.0001,4450
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,0.043,0.1702,0.0344,0.0402,2756
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0.1513,0.8718,0.1478,0.1513,2160
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S650356257-052.cnf,1,0.1758,0.5688,0.0924,0.1246,50400
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00200.sat05-1329.reshuffled-07.cnf,1,0.495,0.7552,0.4295,0.4827,22684
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S1916548023-003.cnf,1,0.1818,0.5954,0.0969,0.1279,2295
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1582455625-10.cnf,1,0.0049,0.245,0.0028,0.0036,18000
SAT_Competition2009/CRAFTED/sgi/sgi-difficult4.cnf,1,0.0074,0.9038,0.0034,0.0047,15156
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-11.cnf,1,0.086,0.5313,0.0421,0.0519,78082
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf,1,0.2618,0.5828,0.1443,0.2016,4026
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes1.cnf,1,0,0.8239,0,0,84314
SAT_Competition2007/crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.0366,0.9499,0.025,0.0337,201000
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,0,0.7281,0,0,21294
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1775402689-01.SAT.shuffled.cnf,1,0.1742,0.5757,0.0923,0.1235,2556
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S973075635-083.SATISFIABLE.cnf,1,0.1685,0.5856,0.0903,0.123,3195
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,0.0559,0.9011,0.0331,0.0424,93904
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-035.sat05-1308.reshuffled-07.cnf,1,0,0.5098,0,0,39900
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S559732886-091.cnf,1,0.0034,0.2165,0.0018,0.0022,1917
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,0.3055,0.9521,0.0668,0.0696,308000
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,0.1748,0.5721,0.0825,0.0787,210000
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes3.cnf,1,0,0.8271,0,0,84314
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,0.2295,0.5832,0.2295,0.2295,624
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,0.1411,0.7814,0.0688,0.1374,178000
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm24-p0-q209.cnf,1,0.0554,0.9294,0.0552,0.0552,11638
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S2007547542-039.cnf,1,0.0032,0.2104,0.0016,0.002,1917
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1309933981-04.UNSAT.shuffled.cnf,1,0.0037,0.2484,0.0018,0.0022,2130
SAT_Competition2009/CRAFTED/sgi/satsgi-n17himBHm20-p0-q146.cnf,1,0.0787,0.9196,0.0786,0.0786,5967
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1271018787-049.cnf,1,0.179,0.5753,0.094,0.1254,16800
