@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC

@DATA
peg15.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg16.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg17.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg18.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg19.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg1.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg20.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg21.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg22.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg23.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg24.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg25.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg26.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg27.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg28.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg29.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg2.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg30.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg31.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg32.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg33.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg3.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg4.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg5.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg6.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg7.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg8.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
peg9.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539
pigeons-10_ext.xml.minion,1,0.9,0.390533,0.9,0.9,1000,1,1000
pigeons-10.xml.minion.conv.minion,1,0.9,0.322066,0.9,0.9,96,9,96
pigeons-11_ext.xml.minion,1,0.909091,0.367347,0.909091,0.909091,1000,1,1000
pigeons-11.xml.minion.conv.minion,1,0.909091,0.298953,0.909091,0.909091,104,10,104
pigeons-12_ext.xml.minion,1,0.916667,0.346667,0.916667,0.916667,1000,1,1000
pigeons-12.xml.minion.conv.minion,1,0.916667,0.278801,0.916667,0.916667,99,11,99
pigeons-13_ext.xml.minion,1,0.923077,0.328125,0.923077,0.923077,1000,1,1000
pigeons-13.xml.minion.conv.minion,1,0.923077,0.261106,0.923077,0.923077,97,12,97
pigeons-14_ext.xml.minion,1,0.928571,0.311419,0.928571,0.928571,1000,1,1000
pigeons-14.xml.minion.conv.minion,1,0.928571,0.245461,0.928571,0.928571,87,13,87
pigeons-15_ext.xml.minion,1,0.933333,0.296296,0.933333,0.933333,1000,1,1000
pigeons-15.xml.minion.conv.minion,1,0.933333,0.231542,0.933333,0.933333,88,14,88
pigeons-16.xml.minion.conv.minion,1,0.9375,0.219085,0.9375,0.9375,72,15,72
pigeons-18_ext.xml.minion,1,0.944444,0.258503,0.944444,0.944444,1000,1,1000
pigeons-18.xml.minion.conv.minion,1,0.944444,0.197742,0.944444,0.944444,55,17,55
pigeons-20_ext.xml.minion,1,0.95,0.238185,0.95,0.95,1000,1,1000
pigeons-20.xml.minion.conv.minion,1,0.95,0.18014,0.95,0.95,56,19,56
pigeons-25_ext.xml.minion,1,0.96,0.19898,0.96,0.96,1000,1,1000
pigeons-25.xml.minion.conv.minion,1,0.96,0.147258,0.96,0.96,50,24,50
pigeons-30_ext.xml.minion,1,0.966667,0.170799,0.966667,0.966667,1000,1,1000
pigeons-30.xml.minion.conv.minion,1,0.966667,0.124473,0.966667,0.966667,32,29,32
pigeons-35_ext.xml.minion,1,0.971429,0.149584,0.971429,0.971429,1000,1,1000
pigeons-35.xml.minion.conv.minion,1,0.971429,0.10777,0.971429,0.971429,25,34,25
pigeons-40_ext.xml.minion,1,0.975,0.133045,0.975,0.975,1000,1,1000
pigeons-40.xml.minion.conv.minion,1,0.975,0.095009,0.975,0.975,29,39,29
pigeons-45_ext.xml.minion,1,0.977778,0.119792,0.977778,0.977778,1000,1,1000
pigeons-45.xml.minion.conv.minion,1,0.977778,0.084944,0.977778,0.977778,24,44,24
pigeons-50_ext.xml.minion,1,0.98,0.108936,0.98,0.98,1000,1,1000
pigeons-50.xml.minion.conv.minion,1,0.98,0.076804,0.98,0.98,24,49,24
pigeons-5_ext.xml.minion,1,0.8,0.5625,0.8,0.8,1000,1,1000
pigeons-5.xml.minion.conv.minion,1,0.8,0.507812,0.8,0.8,263,4,263
pigeons-6_ext.xml.minion,1,0.833333,0.518519,0.833333,0.833333,1000,1,1000
pigeons-6.xml.minion.conv.minion,1,0.833333,0.458678,0.833333,0.833333,184,5,184
pigeons-7_ext.xml.minion,1,0.857143,0.48,0.857143,0.857143,1000,1,1000
pigeons-7.xml.minion.conv.minion,1,0.857143,0.416171,0.857143,0.857143,169,6,169
pigeons-8_ext.xml.minion,1,0.875,0.446281,0.875,0.875,1000,1,1000
pigeons-8.xml.minion.conv.minion,1,0.875,0.379839,0.875,0.875,154,7,154
pigeons-9_ext.xml.minion,1,0.888889,0.416667,0.888889,0.888889,1000,1,1000
pigeons-9.xml.minion.conv.minion,1,0.888889,0.348771,0.888889,0.888889,136,8,136
pret-150-25_ext.xml.minion.converted.minion.gz,1,0.026667,0.794134,0.026667,0.026667,499.02,2,499
pret-150-40_ext.xml.minion.converted.minion.gz,1,0.026667,0.794134,0.026667,0.026667,499.62,2,499
pret-150-60_ext.xml.minion.converted.minion.gz,1,0.026667,0.794134,0.026667,0.026667,500.42,2,499
pret-150-75_ext.xml.minion.converted.minion.gz,1,0.026667,0.794134,0.026667,0.026667,500.98,2,501
pret-60-25_ext.xml.minion.converted.minion.gz,1,0.066667,0.795234,0.066667,0.066667,499.05,2,499
pret-60-40_ext.xml.minion.converted.minion.gz,1,0.066667,0.795234,0.066667,0.066667,499.65,2,499
pret-60-60_ext.xml.minion.converted.minion.gz,1,0.066667,0.795234,0.066667,0.066667,500.45,2,499
pret-60-75_ext.xml.minion.converted.minion.gz,1,0.066667,0.795234,0.066667,0.066667,500.95,2,501
qcp-10-67-0_ext.xml.minion.gz,1,0.13,0.69168,0.17,0.18,101.203163,16.44,96
qcp-10-67-1_ext.xml.minion.gz,1,0.13,0.691679,0.18,0.18,102.243309,16.44,99
qcp-10-67-2_ext.xml.minion.gz,1,0.13,0.69168,0.18,0.18,101.53163,16.44,98
qcp-10-67-3_ext.xml.minion.gz,1,0.13,0.69168,0.18,0.18,101.716545,16.44,98
qcp-10-67-4_ext.xml.minion.gz,1,0.13,0.691679,0.18,0.18,101.856448,16.44,98
qcp-10-67-5_ext.xml.minion.gz,1,0.13,0.691682,0.18,0.18,101.553528,16.44,98
qcp-10-67-6_ext.xml.minion.gz,1,0.13,0.691677,0.17,0.18,101.506083,16.44,98
qcp-10-67-7_ext.xml.minion.gz,1,0.13,0.691678,0.17,0.18,102.088808,16.44,99
qcp-10-67-8_ext.xml.minion.gz,1,0.13,0.691679,0.18,0.18,102.215328,16.44,99
qcp-10-67-9_ext.xml.minion.gz,1,0.13,0.691678,0.18,0.18,101.613139,16.44,97
qcp-15-120-0_ext.xml.minion.gz,1,0.071111,0.685493,0.124444,0.124444,68.822549,22.391111,64
qcp-15-120-1_ext.xml.minion.gz,1,0.071111,0.685494,0.124444,0.124444,68.277491,22.391111,64
qcp-15-120-2_ext.xml.minion.gz,1,0.071111,0.685486,0.12,0.124444,68.724603,22.4,64
qcp-15-120-3_ext.xml.minion.gz,1,0.071111,0.685487,0.124444,0.124444,68.152778,22.4,64
qcp-15-120-4_ext.xml.minion.gz,1,0.071111,0.685494,0.12,0.124444,68.086939,22.391111,64
qcp-15-120-5_ext.xml.minion.gz,1,0.071111,0.685494,0.12,0.124444,68.232235,22.391111,64
qcp-15-120-6_ext.xml.minion.gz,1,0.071111,0.685494,0.124444,0.124444,68.521636,22.391111,64
qcp-15-120-7_ext.xml.minion.gz,1,0.071111,0.685487,0.124444,0.124444,68.760317,22.4,64
qcp-15-120-8_ext.xml.minion.gz,1,0.071111,0.685494,0.12,0.124444,68.436681,22.391111,64
qcp-15-120-9_ext.xml.minion.gz,1,0.071111,0.685494,0.124444,0.124444,68.286622,22.391111,64
qcp-20-187-0_ext.xml.minion.gz,1,0.0475,0.682059,0.0925,0.05,49.809025,27.7,48
qcp-20-187-1_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05,49.783574,27.7,48
qcp-20-187-2_ext.xml.minion.gz,1,0.0475,0.682059,0.0925,0.05,49.995668,27.7,48
qcp-20-187-3_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05,50.100181,27.7,48
qcp-20-187-4_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05,50.038989,27.7,48
qcp-20-187-5_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05,49.913357,27.7,48
qcp-20-187-6_ext.xml.minion.gz,1,0.045,0.682059,0.095,0.05,49.89657,27.7,48
qcp-20-187-7_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05,50.044946,27.7,48
qcp-20-187-8_ext.xml.minion.gz,1,0.0475,0.682059,0.0925,0.05,49.968051,27.7,48
qcp-20-187-9_ext.xml.minion.gz,1,0.0475,0.682059,0.09,0.05,49.981588,27.7,48
qcp-25-264-0_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352,39.561526,32.4544,37
qcp-25-264-1_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352,39.713469,32.4544,37
qcp-25-264-2_ext.xml.minion.gz,1,0.0336,0.679893,0.0752,0.0352,39.822619,32.4544,37
qcp-25-264-3_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352,39.756951,32.4544,37
qcp-25-264-4_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352,39.803392,32.4544,37
qcp-25-264-5_ext.xml.minion.gz,1,0.0336,0.679893,0.0752,0.0352,39.757247,32.4544,37
qcp-25-264-6_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352,39.707454,32.4544,37
qcp-25-264-7_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352,39.753402,32.4544,37
qcp-25-264-8_ext.xml.minion.gz,1,0.0336,0.679893,0.0736,0.0352,39.896766,32.4544,37
qcp-25-264-9_ext.xml.minion.gz,1,0.0336,0.679893,0.0752,0.0352,39.665253,32.4544,37
queens-100.xml.minion.conv.minion,1,0.0099,-6.387046,0.0099,0.0003,397.150586,5.445,7
queens-10.xml.minion.conv.minion,1,0.09,0.932711,0.09,0.03,412.786667,4.95,104
queens-120.xml.minion.conv.minion,1,0.008264,-0.476389,0.008264,0.000208,396.855938,5.454167,13
queens-12.xml.minion.conv.minion,1,0.076389,0.932239,0.076389,0.020833,391.778788,5.041667,97
queens-150.xml.minion.conv.minion,1,0.006622,0.818298,0.006622,0.000133,400.335606,5.463333,5
queens-15.xml.minion.conv.minion,1,0.062222,0.931778,0.062222,0.013333,401.40381,5.133333,72
queens-20.xml.minion.conv.minion,1,0.0475,0.931329,0.0475,0.0075,399.017895,5.225,50
queens-30.xml.minion.conv.minion,1,0.032222,0.930893,0.032222,0.003333,391.794023,5.316667,35
queens-4.xml.minion.conv.minion,1,0.1875,0.937387,0.1875,0.1875,418.9,4.125,263
queens-50.xml.minion.conv.minion,1,0.0196,0.930552,0.0196,0.0012,403.147265,5.39,25
queens-5-5-3-ext.xml.minion.converted.minion.gz,1,0.48,0.697597,0.48,0.48,324,12.8,324
queens-5-5-4-ext.xml.minion.converted.minion.gz,1,0.48,0.697597,0.48,0.48,263,12.8,263
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,0.48,0.697597,0.48,0.48,184,12.8,184
queens-80.xml.minion.conv.minion,1,0.012344,0.63449,0.012344,0.000469,400.749177,5.43125,13
queens-8.xml.minion.conv.minion,1,0.109375,0.933441,0.109375,0.046875,420.235714,4.8125,136
qwh-10-57-0_ext.xml.minion.gz,1,0.11,0.693868,0.18,0.18,101.585979,15.12,97
qwh-10-57-1_ext.xml.minion.gz,1,0.11,0.693867,0.18,0.18,101.152116,15.12,97
qwh-10-57-2_ext.xml.minion.gz,1,0.11,0.693869,0.17,0.18,101.712963,15.12,98
qwh-10-57-3_ext.xml.minion.gz,1,0.11,0.69387,0.18,0.18,101.321429,15.12,98
qwh-10-57-4_ext.xml.minion.gz,1,0.11,0.693864,0.18,0.18,100.794974,15.12,96
qwh-10-57-5_ext.xml.minion.gz,1,0.11,0.693868,0.18,0.18,101.414021,15.12,97
qwh-10-57-6_ext.xml.minion.gz,1,0.11,0.693866,0.18,0.18,101.116402,15.12,97
qwh-10-57-7_ext.xml.minion.gz,1,0.11,0.693869,0.17,0.18,101.387566,15.12,98
qwh-10-57-8_ext.xml.minion.gz,1,0.11,0.693864,0.17,0.18,101.28836,15.12,97
qwh-10-57-9_ext.xml.minion.gz,1,0.11,0.693859,0.18,0.18,101.616402,15.12,98
qwh-15-106-0_ext.xml.minion.gz,1,0.062222,0.687034,0.124444,0.066667,68.025387,20.657778,64
qwh-15-106-1_ext.xml.minion.gz,1,0.062222,0.687033,0.124444,0.066667,67.536575,20.657778,63
qwh-15-106-2_ext.xml.minion.gz,1,0.062222,0.687034,0.12,0.066667,67.930723,20.657778,64
qwh-15-106-3_ext.xml.minion.gz,1,0.062222,0.687033,0.12,0.066667,68.148451,20.657778,64
qwh-15-106-4_ext.xml.minion.gz,1,0.062222,0.687034,0.124444,0.066667,67.994406,20.657778,64
qwh-15-106-5_ext.xml.minion.gz,1,0.062222,0.687033,0.124444,0.066667,67.895439,20.657778,63
qwh-15-106-6_ext.xml.minion.gz,1,0.062222,0.687033,0.124444,0.066667,67.931153,20.657778,64
qwh-15-106-7_ext.xml.minion.gz,1,0.062222,0.687033,0.115556,0.066667,68.361876,20.657778,64
qwh-15-106-8_ext.xml.minion.gz,1,0.062222,0.687034,0.12,0.066667,68.414372,20.657778,64
qwh-15-106-9_ext.xml.minion.gz,1,0.062222,0.687033,0.124444,0.066667,68.331756,20.657778,64
qwh-20-166-0_ext.xml.minion.gz,1,0.0425,0.683377,0.095,0.0425,50.107423,25.46,48
qwh-20-166-1_ext.xml.minion.gz,1,0.0425,0.683378,0.09,0.0425,50.071877,25.46,48
qwh-20-166-2_ext.xml.minion.gz,1,0.0425,0.683377,0.0925,0.0425,50.048311,25.46,48
qwh-20-166-3_ext.xml.minion.gz,1,0.0425,0.683378,0.095,0.0425,49.937745,25.46,48
qwh-20-166-4_ext.xml.minion.gz,1,0.0425,0.683377,0.09,0.0425,50.041241,25.46,48
qwh-20-166-5_ext.xml.minion.gz,1,0.0425,0.683377,0.09,0.0425,49.910644,25.46,48
qwh-20-166-6_ext.xml.minion.gz,1,0.0425,0.683378,0.095,0.0425,50.205027,25.46,48
qwh-20-166-7_ext.xml.minion.gz,1,0.0425,0.683377,0.0925,0.0425,50.033975,25.46,48
qwh-20-166-8_ext.xml.minion.gz,1,0.0425,0.683377,0.095,0.0425,50.122545,25.46,48
qwh-20-166-9_ext.xml.minion.gz,1,0.0425,0.683378,0.0925,0.0425,49.956795,25.46,48
qwh-25-235-0_ext.xml.minion.gz,1,0.0304,0.681061,0.0752,0.0304,39.769247,29.76,37
qwh-25-235-1_ext.xml.minion.gz,1,0.0304,0.681061,0.072,0.0304,39.840753,29.76,37
qwh-25-235-2_ext.xml.minion.gz,1,0.0304,0.68106,0.0768,0.0304,39.76129,29.76,37
qwh-25-235-3_ext.xml.minion.gz,1,0.0304,0.68106,0.0752,0.0304,39.801075,29.76,37
qwh-25-235-4_ext.xml.minion.gz,1,0.0304,0.681061,0.072,0.0304,39.588065,29.76,37
qwh-25-235-5_ext.xml.minion.gz,1,0.0304,0.681061,0.0768,0.0304,39.80172,29.76,37
qwh-25-235-6_ext.xml.minion.gz,1,0.0304,0.68106,0.0752,0.0304,39.837849,29.76,37
qwh-25-235-7_ext.xml.minion.gz,1,0.0304,0.681061,0.0752,0.0304,39.849892,29.76,37
qwh-25-235-8_ext.xml.minion.gz,1,0.0304,0.681061,0.0752,0.0304,39.732796,29.76,37
qwh-25-235-9_ext.xml.minion.gz,1,0.0304,0.681061,0.072,0.0304,39.608065,29.76,37
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,0.4,0.715938,0.6,0.516667,283.169565,15.333333,222
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,0.366667,0.734759,0.533333,0.483333,300.490566,14.133333,223
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,0.366667,0.726895,0.5,0.483333,287.964286,14.933333,222
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,0.366667,0.725153,0.533333,0.483333,289.343891,14.733333,219
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,0.366667,0.717282,0.566667,0.5,287.820628,14.866667,221
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,0.366667,0.724257,0.633333,0.5,287.128889,15,222
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,0.366667,0.730754,0.566667,0.466667,291.307339,14.533333,218
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,0.4,0.737113,0.533333,0.5,289.678733,14.733333,222
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,0.366667,0.728071,0.6,0.5,293.73516,14.6,222
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,0.366667,0.720831,0.566667,0.466667,295.022936,14.533333,223
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,0.366667,0.726665,0.5,0.483333,285.568889,15,221
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,0.366667,0.724927,0.533333,0.516667,290.036036,14.8,221
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,0.4,0.725763,0.633333,0.5,281.707424,15.266667,221
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,0.366667,0.72382,0.533333,0.5,284.436123,15.133333,221
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,0.366667,0.735281,0.633333,0.5,280.539474,15.2,221
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,0.366667,0.725153,0.5,0.483333,290.41629,14.733333,221
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,0.366667,0.729527,0.566667,0.483333,288.591928,14.866667,221
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,0.4,0.734253,0.533333,0.5,287.049327,14.866667,221
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,0.4,0.72382,0.533333,0.5,284.876652,15.133333,222
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,0.366667,0.721615,0.566667,0.516667,286.278761,15.066667,220
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,0.4,0.718768,0.6,0.5,283.583333,15.2,221
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,0.4,0.729527,0.5,0.533333,288.910314,14.866667,222
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,0.366667,0.724702,0.566667,0.516667,289.251121,14.866667,221
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,0.4,0.731654,0.466667,0.5,289.758929,14.933333,225
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,0.366667,0.718967,0.6,0.5,284.559471,15.133333,221
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,0.4,0.718374,0.6,0.516667,284.078261,15.333333,223
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,0.366667,0.734759,0.533333,0.483333,297.698113,14.133333,221
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,0.366667,0.726895,0.5,0.483333,288.602679,14.933333,224
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,0.366667,0.725153,0.533333,0.483333,290.859729,14.733333,224
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,0.366667,0.712212,0.566667,0.5,288.38565,14.866667,219
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,0.366667,0.735562,0.566667,0.466667,292.550459,14.533333,220
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,0.4,0.734771,0.533333,0.5,290.285068,14.733333,221
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,0.366667,0.728071,0.6,0.5,295.657534,14.6,223
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,0.366667,0.718287,0.566667,0.466667,295.885321,14.533333,223
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,0.366667,0.726665,0.5,0.483333,284.253333,15,220
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,0.366667,0.722469,0.533333,0.516667,291.554054,14.8,223
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,0.4,0.728114,0.633333,0.5,282.873362,15.266667,222
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,0.366667,0.72621,0.533333,0.5,284.779736,15.133333,223
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,0.366667,0.737546,0.633333,0.5,280.921053,15.2,220
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,0.366667,0.725153,0.5,0.483333,291.171946,14.733333,224
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,0.4,0.734253,0.533333,0.5,288.273543,14.866667,220
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,0.4,0.72382,0.533333,0.5,286.440529,15.133333,224
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,0.366667,0.721615,0.566667,0.516667,287.49115,15.066667,222
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,0.4,0.718768,0.6,0.5,284.846491,15.2,222
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,0.4,0.729527,0.5,0.533333,287.860987,14.866667,218
rand-23-23-253-131-46021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,247.802372,22,240
rand-23-23-253-131-47021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,247.498024,22,238
rand-23-23-253-131-48021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,246.869565,22,237
rand-23-23-253-131-49021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,248.090909,22,239
rand-23-23-253-131-50021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,248.324111,22,240
rand-23-23-253-131-51021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,248.043478,22,239
rand-23-23-253-131-52021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,246.70751,22,238
rand-23-23-253-131-53021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,249.284585,22,241
rand-23-23-253-131-54021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,248.458498,22,240
rand-23-23-253-131-55021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522,247.067194,22,236
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.525,201.869565,20.7,178
rand-2-40-11-414-200-13_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525,201.676329,20.7,173
rand-2-40-11-414-200-15_ext.xml.minion.gz,1,0.4,0.686658,0.55,0.5,200.275362,20.7,174
rand-2-40-11-414-200-17_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.525,199.089372,20.7,174
rand-2-40-11-414-200-19_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525,201.543478,20.7,173
rand-2-40-11-414-200-1_ext.xml.minion.gz,1,0.425,0.686658,0.6,0.5,203.118357,20.7,178
rand-2-40-11-414-200-21_ext.xml.minion.gz,1,0.4,0.686658,0.65,0.525,198.538647,20.7,173
rand-2-40-11-414-200-23_ext.xml.minion.gz,1,0.4,0.686658,0.75,0.525,201.060386,20.7,172
rand-2-40-11-414-200-25_ext.xml.minion.gz,1,0.4,0.686658,0.525,0.525,201.869565,20.7,173
rand-2-40-11-414-200-27_ext.xml.minion.gz,1,0.375,0.686658,0.6,0.5125,199.140097,20.7,173
rand-2-40-11-414-200-29_ext.xml.minion.gz,1,0.425,0.686658,0.625,0.525,201.652174,20.7,175
rand-2-40-11-414-200-31_ext.xml.minion.gz,1,0.4,0.686658,0.525,0.5125,199.838164,20.7,171
rand-2-40-11-414-200-33_ext.xml.minion.gz,1,0.4,0.686658,0.55,0.525,201.263285,20.7,178
rand-2-40-11-414-200-35_ext.xml.minion.gz,1,0.4,0.686658,0.55,0.525,198.695652,20.7,175
rand-2-40-11-414-200-37_ext.xml.minion.gz,1,0.375,0.686658,0.6,0.525,199.135266,20.7,171
rand-2-40-11-414-200-39_ext.xml.minion.gz,1,0.4,0.686658,0.5,0.5,198.408213,20.7,173
rand-2-40-11-414-200-3_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.5,200.422705,20.7,172
rand-2-40-11-414-200-41_ext.xml.minion.gz,1,0.4,0.686658,0.625,0.525,199.565217,20.7,172
rand-2-40-11-414-200-43_ext.xml.minion.gz,1,0.4,0.686658,0.625,0.525,199.971014,20.7,173
rand-2-40-11-414-200-45_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.5,200.966184,20.7,173
rand-2-40-11-414-200-47_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525,199.797101,20.7,174
rand-2-40-11-414-200-49_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.5,200.115942,20.7,173
rand-2-40-11-414-200-51_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525,199.618357,20.7,169
rand-2-40-11-414-200-53_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.5,199.690821,20.7,173
rand-2-40-11-414-200-55_ext.xml.minion.gz,1,0.375,0.686658,0.525,0.5375,201.152174,20.7,176
rand-2-40-11-414-200-57_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525,198.004831,20.7,171
rand-2-40-11-414-200-59_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.5125,199.533816,20.7,173
rand-2-40-11-414-200-5_ext.xml.minion.gz,1,0.4,0.686658,0.525,0.525,200.557971,20.7,173
