@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC

@DATA
normalized-squares-11-11.xml.mzn_AND_NODATA,1,0.926531,1.079295
normalized-school1-nsh-14.xml.mzn_AND_NODATA,1,0.02409,41.511364
normalized-rand-2-50-23-587-230-22_ext.xml.mzn_AND_NODATA,1,0.018453,54.190833
normalized-scen8.xml.mzn_AND_NODATA,1,0.963076,1.038339
normalized-squares-14-14.xml.mzn_AND_NODATA,1,0.918919,1.088235
normalized-squares-15-15.xml.mzn_AND_NODATA,1,0.917021,1.090487
normalized-series-100.xml.mzn_AND_NODATA,1,0.039315,25.435768
normalized-socialGolfer-6-3-6.xml.mzn_AND_NODATA,1,0.269767,3.706897
normalized-squares-17-17.xml.mzn_AND_NODATA,1,0.914005,1.094086
normalized-squares-19-19.xml.mzn_AND_NODATA,1,0.911458,1.097143
normalized-series-90.xml.mzn_AND_NODATA,1,0.0436,22.935574
normalized-school1-15.xml.mzn_AND_NODATA,1,0.020162,49.597403
normalized-rand-2-50-23-587-230-24_ext.xml.mzn_AND_NODATA,1,0.018627,53.686667
normalized-school1-nsh-13.xml.mzn_AND_NODATA,1,0.02409,41.511364
normalized-squares-20-20.xml.mzn_AND_NODATA,1,0.910474,1.098329
normalized-squares-12-12.xml.mzn_AND_NODATA,1,0.923599,1.082721
normalized-school1-16.xml.mzn_AND_NODATA,1,0.020162,49.597403
normalized-rand-2-50-23-587-230-39_ext.xml.mzn_AND_NODATA,1,0.018699,53.4775
normalized-s4-4-3-7.xml.mzn_AND_NODATA,1,0.331034,3.020833
normalized-rand-2-50-23-587-230-11_ext.xml.mzn_AND_NODATA,1,0.018733,53.380833
normalized-squares-22-22.xml.mzn_AND_NODATA,1,0.908654,1.100529
normalized-squares-23-23.xml.mzn_AND_NODATA,1,0.907814,1.101547
normalized-squares-18-18.xml.mzn_AND_NODATA,1,0.912664,1.095694
normalized-scen11-f4.xml.mzn_AND_NODATA,1,0.961738,1.039785
normalized-squares-10-10.xml.mzn_AND_NODATA,1,0.93,1.075269
normalized-school1-14.xml.mzn_AND_NODATA,1,0.020162,49.597403
normalized-squares-25-25.xml.mzn_AND_NODATA,1,0.9064,1.103265
normalized-squares-26-26.xml.mzn_AND_NODATA,1,0.905738,1.104072
normalized-squares-21-21.xml.mzn_AND_NODATA,1,0.909476,1.099534
normalized-squaresUnsat-10-10.xml.mzn_AND_NODATA,1,0.93,1.075269
normalized-socialGolfer-6-3-7.xml.mzn_AND_NODATA,1,0.232877,4.294118
normalized-squaresUnsat-11-11.xml.mzn_AND_NODATA,1,0.926531,1.079295
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,0.014533,68.807692
normalized-squares-13-13.xml.mzn_AND_NODATA,1,0.92109,1.08567
normalized-squaresUnsat-12-12.xml.mzn_AND_NODATA,1,0.923599,1.082721
normalized-squaresUnsat-14-14.xml.mzn_AND_NODATA,1,0.918919,1.088235
normalized-squares-16-16.xml.mzn_AND_NODATA,1,0.915349,1.09248
normalized-squares-27-27.xml.mzn_AND_NODATA,1,0.905123,1.104822
normalized-squares-29-29.xml.mzn_AND_NODATA,1,0.90402,1.106171
normalized-series-70.xml.mzn_AND_NODATA,1,0.055757,17.935018
normalized-squares-30-30.xml.mzn_AND_NODATA,1,0.903522,1.10678
normalized-socialGolfer-6-3-8.xml.mzn_AND_NODATA,1,0.204724,4.884615
normalized-ruler-70-13-a4.xml.mzn_AND_NODATA,1,0.006989,143.076923
normalized-squares-31-31.xml.mzn_AND_NODATA,1,0.903056,1.107351
normalized-squares-28-28.xml.mzn_AND_NODATA,1,0.904552,1.105519
normalized-rand-2-50-23-587-230-15_ext.xml.mzn_AND_NODATA,1,0.018486,54.095
normalized-socialGolfer-6-4-7.xml.mzn_AND_NODATA,1,0.209184,4.780488
normalized-squaresUnsat-18-18.xml.mzn_AND_NODATA,1,0.912664,1.095694
normalized-squaresUnsat-9-9.xml.mzn_AND_NODATA,1,0.934169,1.07047
normalized-squaresUnsat-26-26.xml.mzn_AND_NODATA,1,0.905738,1.104072
normalized-schur.xml.mzn_AND_NODATA,1,0.75576,1.323171
normalized-squares-33-33.xml.mzn_AND_NODATA,1,0.902208,1.108392
normalized-squaresUnsat-13-13.xml.mzn_AND_NODATA,1,0.92109,1.08567
normalized-squares-32-32.xml.mzn_AND_NODATA,1,0.902619,1.107887
normalized-socialGolfer-6-4-5.xml.mzn_AND_NODATA,1,0.288079,3.471264
normalized-squaresUnsat-28-28.xml.mzn_AND_NODATA,1,0.904552,1.105519
normalized-squares-24-24.xml.mzn_AND_NODATA,1,0.907117,1.102394
normalized-ss97-6.xml.mzn_AND_NODATA,1,1.427778,0.700389
normalized-ssa-2670-130_ext.xml.mzn_AND_NODATA,1,0.769697,1.299213
normalized-squaresUnsat-24-24.xml.mzn_AND_NODATA,1,0.907117,1.102394
normalized-squares-34-34.xml.mzn_AND_NODATA,1,0.901821,1.108867
normalized-squares-35-35.xml.mzn_AND_NODATA,1,0.901456,1.109317
normalized-super-jobShop-e0ddr1-10.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-ssa-7552-038_ext.xml.mzn_AND_NODATA,1,0.766335,1.304912
normalized-squaresUnsat-33-33.xml.mzn_AND_NODATA,1,0.902208,1.108392
normalized-squaresUnsat-34-34.xml.mzn_AND_NODATA,1,0.901821,1.108867
normalized-ssa-0432-003_ext.xml.mzn_AND_NODATA,1,0.782639,1.277728
normalized-rand-2-50-23-587-230-21_ext.xml.mzn_AND_NODATA,1,0.018678,53.539167
normalized-socialGolfer-6-4-8.xml.mzn_AND_NODATA,1,0.183833,5.439716
normalized-ssa-2670-130.xml.mzn_AND_NODATA,1,0.615489,1.624724
normalized-super-jobShop-e0ddr1-6.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-rand-2-50-23-587-230-5_ext.xml.mzn_AND_NODATA,1,0.019048,52.5
normalized-rand-2-50-23-587-230-46_ext.xml.mzn_AND_NODATA,1,0.019101,52.354167
normalized-super-jobShop-e0ddr1-7.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-e0ddr1-9.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-rand-2-50-23-587-230-3_ext.xml.mzn_AND_NODATA,1,0.018754,53.321667
normalized-rand-2-50-23-587-230-48_ext.xml.mzn_AND_NODATA,1,0.019005,52.6175
normalized-super-jobShop-e0ddr2-1.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-e0ddr2-4.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-squares-38-38.xml.mzn_AND_NODATA,1,0.900474,1.110526
normalized-ssa-0432-003.xml.mzn_AND_NODATA,1,0.833333,1.2
normalized-super-jobShop-e0ddr2-5.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-e0ddr2-6.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-squares-37-37.xml.mzn_AND_NODATA,1,0.900784,1.110144
normalized-rand-2-50-23-587-230-50_ext.xml.mzn_AND_NODATA,1,0.019341,51.7025
normalized-socialGolfer-6-4-6.xml.mzn_AND_NODATA,1,0.242494,4.12381
normalized-ssa-7552-159_ext.xml.mzn_AND_NODATA,1,0.817733,1.222894
normalized-super-jobShop-enddr1-2.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-rand-2-50-23-587-230-19_ext.xml.mzn_AND_NODATA,1,0.018578,53.8275
normalized-super-jobShop-enddr1-4.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-e0ddr1-1.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-e0ddr1-3.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-enddr1-7.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-enddr2-4.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-enddr2-2.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-enddr2-5.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-ewddr2-1.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-e0ddr2-8.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-ssa-2670-141.xml.mzn_AND_NODATA,1,0.606583,1.64858
normalized-super-jobShop-ewddr2-4.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-ewddr2-7.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-sudoku368.xml.mzn_AND_NODATA,1,3.676966,0.271963
normalized-super-jobShop-e0ddr1-5.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-ssa-7552-159.xml.mzn_AND_NODATA,1,0.701312,1.425899
normalized-super-jobShop-e0ddr2-10.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-enddr1-9.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-enddr2-1.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-e0ddr1-4.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-e0ddr1-8.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-enddr2-6.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-ssa-7552-158.xml.mzn_AND_NODATA,1,0.736757,1.3573
normalized-super-jobShop-e0ddr2-3.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-e0ddr2-9.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-e0ddr1-2.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-ewddr2-8.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-ewddr2-9.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-enddr1-3.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-enddr1-8.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-ssa-7552-038.xml.mzn_AND_NODATA,1,0.623339,1.604264
normalized-rand-2-50-23-587-230-42_ext.xml.mzn_AND_NODATA,1,0.018747,53.340833
normalized-super-jobShop-ewddr2-2.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-ewddr2-10.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-ewddr2-3.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-enddr1-5.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-enddr1-1.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-super-jobShop-e0ddr2-7.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-rand-2-50-23-587-230-38_ext.xml.mzn_AND_NODATA,1,0.018561,53.8775
normalized-squaresUnsat-38-38.xml.mzn_AND_NODATA,1,0.900474,1.110526
normalized-ssa-7552-160.xml.mzn_AND_NODATA,1,0.632992,1.579799
normalized-super-jobShop-enddr2-3.xml.mzn_AND_NODATA,1,0.660592,1.513793
normalized-squaresUnsat-32-32.xml.mzn_AND_NODATA,1,0.902619,1.107887
normalized-squares-36-36.xml.mzn_AND_NODATA,1,0.901111,1.109742
normalized-socialGolfer-7-4-8.xml.mzn_AND_NODATA,1,0.184365,5.424012
normalized-rand-2-50-23-587-230-33_ext.xml.mzn_AND_NODATA,1,0.018357,54.474167
normalized-rand-2-50-23-587-230-28_ext.xml.mzn_AND_NODATA,1,0.018299,54.646667
normalized-rand-2-50-23-587-230-10_ext.xml.mzn_AND_NODATA,1,0.018248,54.799167
normalized-rand-2-50-23-587-230-2_ext.xml.mzn_AND_NODATA,1,0.018355,54.48
normalized-rand-2-50-23-587-230-7_ext.xml.mzn_AND_NODATA,1,0.0189,52.91
normalized-super-js-taillard-15-14.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-12.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-socialGolfer-8-4-8.xml.mzn_AND_NODATA,1,0.184767,5.412234
normalized-super-js-taillard-15-13.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-socialGolfer-9-4-8.xml.mzn_AND_NODATA,1,0.18508,5.403073
normalized-super-js-taillard-15-1.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-slangford-3-11-ext.xml.mzn_AND_NODATA,1,0.060462,16.539216
normalized-super-js-taillard-15-19.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-22.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-10.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-17.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-20.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-16.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-rand-25-25-300-147-51021_ext.xml.mzn_AND_NODATA,1,0.014533,68.807692
normalized-super-js-taillard-15-11.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-socialGolfer-10-4-8.xml.mzn_AND_NODATA,1,0.185331,5.395745
normalized-super-js-taillard-15-29.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-27.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-28.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-2.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-30.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-25.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-3.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-5.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-18.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-8.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-26.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-21.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-9.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-24.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-6.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-4.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-os-taillard-10-10.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-os-taillard-10-12.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-js-taillard-15-23.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-15.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-super-js-taillard-15-7.xml.mzn_AND_NODATA,1,0.658683,1.518182
normalized-rand-2-50-23-587-230-37_ext.xml.mzn_AND_NODATA,1,0.018138,55.1325
normalized-super-os-taillard-10-11.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-rand-2-50-23-587-230-fcd-12_ext.xml.mzn_AND_NODATA,1,0.019605,51.0075
normalized-super-os-taillard-10-13.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-rand-2-50-23-587-230-43_ext.xml.mzn_AND_NODATA,1,0.018294,54.663333
normalized-rand-2-50-23-587-230-45_ext.xml.mzn_AND_NODATA,1,0.018803,53.1825
normalized-rand-2-50-23-587-230-18_ext.xml.mzn_AND_NODATA,1,0.01813,55.155833
normalized-super-os-taillard-10-14.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-robin14.xml.mzn_AND_NODATA,1,10.025424,0.099746
normalized-rand-2-50-23-587-230-fcd-16_ext.xml.mzn_AND_NODATA,1,0.019463,51.379167
normalized-super-js-taillard-20-15-14.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-os-taillard-10-15.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-rand-2-50-23-587-230-8_ext.xml.mzn_AND_NODATA,1,0.019208,52.0625
normalized-super-os-taillard-10-16.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-os-taillard-10-17.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-js-taillard-20-15-11.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-rand-2-50-23-587-230-6_ext.xml.mzn_AND_NODATA,1,0.01852,53.996667
normalized-rand-2-50-23-587-230-fcd-31_ext.xml.mzn_AND_NODATA,1,0.019059,52.4675
normalized-rand-2-50-23-587-230-fcd-35_ext.xml.mzn_AND_NODATA,1,0.019326,51.7425
normalized-super-os-taillard-10-18.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-js-taillard-20-15-15.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-os-taillard-10-20.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-os-taillard-10-21.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-rand-2-50-23-587-230-fcd-20_ext.xml.mzn_AND_NODATA,1,0.019178,52.1425
normalized-super-os-taillard-10-22.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-os-taillard-10-25.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-os-taillard-10-1.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-js-taillard-20-15-10.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-os-taillard-10-29.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-js-taillard-20-15-18.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-os-taillard-10-3.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-rand-2-50-23-587-230-49_ext.xml.mzn_AND_NODATA,1,0.018644,53.636667
normalized-super-os-taillard-10-4.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-os-taillard-10-6.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-js-taillard-20-15-21.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-os-taillard-10-27.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-rand-2-50-23-587-230-fcd-23_ext.xml.mzn_AND_NODATA,1,0.018894,52.926667
normalized-rand-2-50-23-587-230-fcd-34_ext.xml.mzn_AND_NODATA,1,0.019135,52.260833
normalized-super-os-taillard-10-24.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-os-taillard-10-19.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-rand-2-50-23-587-230-fcd-13_ext.xml.mzn_AND_NODATA,1,0.018998,52.638333
normalized-super-js-taillard-20-15-19.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-js-taillard-20-15-12.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-rand-2-50-23-587-230-44_ext.xml.mzn_AND_NODATA,1,0.018107,55.225833
normalized-super-os-taillard-10-7.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-rand-25-25-300-147-53021_ext.xml.mzn_AND_NODATA,1,0.014533,68.807692
normalized-super-os-taillard-10-8.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-os-taillard-10-28.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-os-taillard-10-26.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-os-taillard-10-2.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-rand-25-25-300-147-52021_ext.xml.mzn_AND_NODATA,1,0.014533,68.807692
normalized-super-js-taillard-20-15-1.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-os-taillard-10-30.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-os-taillard-10-9.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-super-os-taillard-10-5.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-rand-2-50-23-587-230-fcd-17_ext.xml.mzn_AND_NODATA,1,0.018772,53.271667
normalized-super-os-taillard-10-23.xml.mzn_AND_NODATA,1,0.682927,1.464286
normalized-rand-2-50-23-587-230-4_ext.xml.mzn_AND_NODATA,1,0.018558,53.884167
normalized-super-js-taillard-20-15-16.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-js-taillard-20-15-25.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-rand-2-50-23-587-230-9_ext.xml.mzn_AND_NODATA,1,0.018727,53.398333
normalized-rand-2-50-23-587-230-fcd-1_ext.xml.mzn_AND_NODATA,1,0.018921,52.850833
normalized-rand-2-50-23-587-230-fcd-25_ext.xml.mzn_AND_NODATA,1,0.018977,52.696667
normalized-rand-2-50-23-587-230-47_ext.xml.mzn_AND_NODATA,1,0.018118,55.193333
normalized-super-js-taillard-20-15-24.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-rand-2-50-23-587-230-fcd-21_ext.xml.mzn_AND_NODATA,1,0.018675,53.5475
normalized-super-js-taillard-20-15-26.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-js-taillard-20-15-20.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-js-taillard-20-15-17.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-js-taillard-20-15-22.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-rand-2-50-23-587-230-fcd-27_ext.xml.mzn_AND_NODATA,1,0.018815,53.148333
normalized-super-js-taillard-20-15-23.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-js-taillard-20-15-28.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-js-taillard-20-15-27.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-js-taillard-20-15-13.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-rand-2-50-23-587-230-fcd-30_ext.xml.mzn_AND_NODATA,1,0.018715,53.431667
normalized-super-os-taillard-4-10.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-rand-2-50-23-587-230-fcd-14_ext.xml.mzn_AND_NODATA,1,0.018671,53.558333
normalized-rand-2-50-23-587-230-fcd-29_ext.xml.mzn_AND_NODATA,1,0.018616,53.715833
normalized-super-os-taillard-4-11.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-super-js-taillard-20-15-2.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-js-taillard-20-15-4.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-os-taillard-4-16.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-super-os-taillard-4-17.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-rand-2-50-23-587-230-fcd-32_ext.xml.mzn_AND_NODATA,1,0.018694,53.493333
normalized-super-os-taillard-4-18.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-super-js-taillard-20-15-29.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-os-taillard-4-19.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-super-os-taillard-4-20.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-super-os-taillard-4-25.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-super-js-taillard-20-15-6.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-js-taillard-20-15-9.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-rand-2-50-23-587-230-fcd-11_ext.xml.mzn_AND_NODATA,1,0.01875,53.3325
normalized-super-js-taillard-20-15-3.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-os-taillard-4-2.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-super-os-taillard-4-30.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-super-os-taillard-4-4.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-super-os-taillard-4-7.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-super-os-taillard-5-10.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-4-1.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-super-os-taillard-5-11.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-rand-2-50-23-587-230-fcd-41_ext.xml.mzn_AND_NODATA,1,0.018887,52.9475
normalized-super-os-taillard-5-12.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-13.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-14.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-js-taillard-20-15-30.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-os-taillard-5-16.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-rand-2-50-23-587-230-fcd-22_ext.xml.mzn_AND_NODATA,1,0.01844,54.229167
normalized-super-js-taillard-20-15-8.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-js-taillard-20-15-5.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-os-taillard-5-18.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-4-22.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-super-os-taillard-5-19.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-1.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-20.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-js-taillard-20-15-7.xml.mzn_AND_NODATA,1,0.660694,1.513559
normalized-super-os-taillard-4-3.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-super-os-taillard-5-24.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-25.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-26.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-29.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-2.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-4.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-17.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-5.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-6.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-7.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-4-5.xml.mzn_AND_NODATA,1,0.714286,1.4
normalized-super-os-taillard-5-21.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-9.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-3.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-7-10.xml.mzn_AND_NODATA,1,0.690909,1.447368
normalized-super-os-taillard-7-11.xml.mzn_AND_NODATA,1,0.690909,1.447368
normalized-super-os-taillard-7-12.xml.mzn_AND_NODATA,1,0.690909,1.447368
normalized-super-os-taillard-5-15.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-23.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-5-8.xml.mzn_AND_NODATA,1,0.702703,1.423077
normalized-super-os-taillard-7-13.xml.mzn_AND_NODATA,1,0.690909,1.447368
