@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC

@DATA
./SAT11/crafted/skvortsov/battleship/battleship-14-26-sat.cnf,1,0.9235,0,0.9235,0.2701,3.1342,2.0751,1,0.9235,3.0925,1.663,0.8576,0.9309,0,0.8576,0.0001,132.982,2.4473,0.2043,0.8576,0.2042,4833,1,0,0.8576,0.2043,132.9826,0.0059,0.8576,0.2043,0.0051,0.0055,132.982,0.0972,0,0.037,0.1421,0,0.037,0,0.037,0.1019,0.8576,0.8576,1.5933,0.2613,0.2042,0.0105,2562,4833,0.8576,0.2043,0.0714,0.99,0.0981,132.982,0.9913,0,0.2043,0.0202,4833,2562,132.9826,0.0071,0.0176
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0.1911,0.6637,0,0.1898,1.1968,6.9131,0.3715,0.0006,8.5144,0.0431,0.0235,0.7223,0.9981,0.0024,0.0972,43.7532,0.6477,0.0064,0.0192,0.0044,3862,0,0,0.0098,0.0069,44.6987,0.0456,0.0001,0.006,0.002,0.0136,43.7532,0.0446,0.8816,0.0263,0.0641,1.0701,0.0066,0,0,0.0519,0.0508,0.0333,0.0443,0.0877,0.0056,0.0219,3432,3862,0.0936,0.0064,0.0227,0.8424,0.0483,43.8499,0.8559,0.8221,0.0072,0.0548,3862,3432,46.2724,0.0393,0.0283
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,0.9534,0.0132,0.9534,0.1971,44.148,163.536,0.9971,0.9534,30.05,1.8777,0.8477,0.8934,0.1887,0.6877,5.946,65.9646,56.0238,0,0.8978,0,40,0.8947,0.0323,0.85,0,77.3276,?,0.1451,0,0.0005,0.0009,59.4113,0.0009,2.625,0.2912,0.0088,5.4664,0.1477,0.0091,0.0604,0.0031,0.9508,0.9326,?,?,0,0.0008,266431,55,0.999,0,0.0262,1.0018,0.0019,73.4128,0.9995,0.1853,0,?,92,264031,112.55,0.2905,0.1904
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,0.9787,0.0062,0.9787,0.1502,86.8379,367.591,0.9991,0.9787,48.5625,2.3189,0.8765,0.9431,0.0992,0.7108,5.8258,71.067,100.697,0.0001,0.9204,0,4,0.9259,0.0232,0.863,0,91.2344,?,0.3765,0,0.0003,0.001,71.067,0.0048,2.9191,0.4825,0.0048,5.5129,0.32,0.0049,0.132,0.0048,0.9631,0.9513,?,?,0,0.0005,409171,4,0.9949,0,0.0474,1.0033,0.0048,88.9077,0.9998,0.1398,0,?,21,407186,107.25,1.4709,0
./SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,0.899,0.0471,0.899,0.3703,13.9961,38.0049,0.9848,0.899,21.908,1.0872,0.7422,0.8453,0.3436,0.7006,4.141,27.5694,16.2065,0,0.7424,0,488,0.6,0.0833,0.7183,0,39.5772,?,0.659,0,0.001,0.0022,27.5694,0.002,3.1317,0.4082,0.0271,4.5053,0.2158,0.0325,0.0866,0.0064,0.7845,0.7646,?,?,0,0.0018,34275,488,0.8382,0,0.0256,0.9986,0.004,34.2316,0.9963,0.0442,0,?,853,33196,59.9943,0.6295,0.2145
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_507.cnf,1,0.073,0,0.0098,0.3211,27.8847,25.1441,1,0.927,18.9212,1.1667,0.7211,0.8191,0,0.6677,2.4452,44.3904,30.9129,0,0.7013,0,4413,1,0,0.6805,0,45.2403,?,0.6365,0,0.0005,0.0079,44.3904,0.0073,3.5623,0.8657,0.0074,5.2412,0.2777,0,0.1265,0.0074,0.7896,0.7394,?,?,0,0.0078,34289,4413,0.9829,0,0.0906,0.9987,0.0074,44.3904,0.9967,0.0921,0,?,4413,34289,45.2403,0.0191,0.0017
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,0.9474,0.0159,0.9474,0.2171,40.591,43.8333,0.9963,0.9474,258.667,1.7418,0.828,0.9416,0.2063,0.7782,9.0037,58.1702,46.979,0,0.831,0,30,0.8824,0.037,0.8037,0,62.4348,?,0.7176,0,0.0007,0.0011,58,0.0015,2.6752,0.2954,0.0104,5.1504,0.1534,0.0107,0.0725,0.004,0.8704,0.8535,?,?,0,0.0012,171155,66,0.917,0,0.0302,0.9998,0.0025,59.8613,1.0078,0.0421,0,?,134,169335,106.7667,0.3189,0.1694
./SAT03/handmade/anton/UNSAT/SGI_30_60_28_40_7-log.shuffled-as.sat03-127.cnf,1,0.0108,0.8024,0,0.0076,1.3847,10.5,0.2485,0,11.2556,0.0155,0.1178,0.6233,1.3553,0.0468,0.0018,18.3231,0.7819,0.4938,0.1324,0.492,1439,0,0,0.0793,0.4946,18.7282,?,0.0412,0.4931,0.0002,0.0357,18.3231,0.0024,1.7102,0.0938,0.0024,2.0951,0.0606,0,0.0218,0.0024,0.1733,0.1574,?,?,0.4927,0.0472,58376,1439,0.1742,0.4938,0.0714,0.8681,0.0024,18.6471,0.8938,0.4027,0.495,?,1652,58376,20.8818,0.1258,0
./SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,0.7515,0,0.0062,0.5965,22.0749,342.6,1,0.0062,346,0.5803,0.3396,0.6277,0,0.2999,0,28.154,18.2245,0,0.3405,0,515,1,0.3333,0.3114,0,30.4337,?,0.0043,0,0.0019,0.0013,28.154,0.0062,0,0.0021,0.0062,0,0.0021,0.0083,0.0021,0.0062,0.3974,0.3734,?,?,0,0.0037,259616,515,0.4573,0,0.0075,0.9975,0.0062,28.7243,0.9987,0.1558,0,?,549,257488,37.5557,0.8693,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34308.cnf,1,0.5,0,0,0,0.9995,3073.5,1,0,1968,0,0,0.3462,0,0,0.3436,54.375,1.4417,0.2499,0,0.0529,1,1,0,0,0.3109,71.6,?,0,0.1814,0,0.0001,47.8,0,0,0,0.0484,4.1179,0,0,0,0.0007,0,0,?,?,0.1468,0,708168,1,0,0.2358,0.0001,1.057,0.0003,64.6667,0.8686,0,0.3833,?,3,708168,155,0.6716,0.2795
./SAT02/handmade/zhang-lintao/xor-chain/x1_80.shuffled.cnf,1,0.3339,0.8484,0,0.3798,1.0815,1.0464,0.3892,0.1266,3.0502,0.0858,0,0.9978,1.23,0,0.0776,26.6047,0.7377,0.3501,0,0.3037,2017,0,0.4167,0,0.3717,30.6857,0.4,0,0.3186,0.0032,0.0179,26.1054,0.0079,0,0,0.2658,0.6518,0,0.0032,0,0.0095,0,0,0.1287,0.0681,0.3121,0.019,634,2492,0,0.3644,0.0238,0.7489,0.0089,28.9112,0.789,0,0.3777,0.0323,2561,632,38.8774,0.1213,0.0857
./SAT11/crafted/spence/sgen/sgen3-n150-s89334302-unsat.cnf,1,0.5,0.5773,0,0,0.7227,1.1066,0.5021,1,2.7662,0,0.031,0.9613,0.5658,0.0012,0.0449,20.31,0.426,0.3183,0.0121,0.2649,3843,0.3333,0,0.0033,0.3246,21.351,0.1538,0.0001,0.317,0,0.0196,20.31,0.019,0.2415,0.3333,0.4842,0.2415,0.0218,0,0,0.0222,0.0654,0.0314,0.0947,0.0692,0.3147,0.019,316,3843,0.2138,0.3231,0.0196,0.797,0.0192,21.1119,0.836,1.682,0.3251,0.0294,3883,316,25.0658,0.0507,0.0407
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,0.926,0.0276,0.926,0.2854,24.2802,27.0925,0.9924,0.926,14.9565,1.3894,0.7912,0.9343,0.2696,0.7713,3.6683,45.4611,28.427,0,0.7908,0,204,0.8333,0.0556,0.7805,0,57.7045,?,0.7463,0,0.0018,0.0028,45.4611,0.0032,2.8324,0.3366,0.0168,4.5026,0.1751,0.0177,0.0769,0.0092,0.812,0.8022,?,?,0,0.0031,43649,204,0.8439,0,0.0486,1,0.0059,48.8493,0.9988,0.0198,0,?,365,42889,82.8567,0.9599,0.1548
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,0.9824,0.0058,0.9824,0.1149,72.3544,28.641,0.9993,0.9824,1554.67,2.2384,0.9118,0.9807,0.0772,0.8699,10.5209,71.4644,68.3338,0,0.9152,0,10,0.9259,0.0249,0.896,0,86.8261,?,0.8031,0,0.0004,0.0012,68.9669,0.0063,3.3761,0.6008,0.0063,5.4229,0.4041,0.0065,0.1386,0.0063,0.9495,0.9322,?,?,0,0.0007,256038,46,0.9756,0,0.051,0.9999,0.0063,74.5537,1.1772,0.0341,0,?,50,254389,100.6957,0.9432,0
./SAT11/crafted/spence/sgen/sgen3-n180-s33098896-unsat.cnf,1,0.5376,0.5774,0,0,0.6674,1.1284,0.5,1,2.7727,0,0.0271,0.9624,0.5623,0.0009,0.0418,22.4748,0.3967,0.3198,0.0098,0.2653,3549,0.3333,0,0.0027,0.3253,23.7544,0.1538,0,0.3217,0,0.0166,22.1561,0.0161,0.2137,0.3333,0.4866,0.2137,0.0184,0,0,0.0188,0.0642,0.0171,0.0884,0.064,0.3162,0.0161,372,3551,0.2129,0.3238,0.0166,0.7968,0.0163,22.5579,0.8279,1.8056,0.3257,0.0248,3690,372,31.4966,0.0726,0.0377
./SAT11/crafted/manthey/sudoku-single-hard/sudoku_81x81_unknown.cnf,1,0.9647,0,0.9658,0.2315,6.5932,811.4,1,0.968,936.6,0.5154,0.8441,0.3438,0,0.7566,0.1614,7.1429,1.9607,0.0031,0.8629,0.001,2,1,0,0.8182,0.0034,16.2948,0.0016,0.028,0.0027,0,0.0001,4,0,3.1617,0.8947,0.064,3.6096,0.7475,0,0.2,0.0002,0.9129,0.8931,3.0231,0.1872,0.0024,0,284829,3,0.9573,0.0031,0.0015,0.9804,0.0001,12.1111,0.982,0.0916,0.0037,0,9,284829,30.8462,1.225,0.302
./SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-log.shuffled-as.sat03-137.cnf,1,0.0107,0.807,0,0.0091,1.946,4.4525,0.2468,0,5.3724,0.0172,0.1226,0.7248,1.3554,0.0017,0.0006,17.3901,1.172,0.4945,0.1475,0.4941,2266,0,0,0.0264,0.4947,18.8656,?,0.0004,0.4943,0.0011,0.0667,17.3901,0.0029,1.4595,0.1597,0.0029,1.252,0.0679,0,0.0051,0.0029,0.276,0.1617,?,?,0.4941,0.1077,25452,2266,0.2768,0.4945,0.1333,0.8939,0.0029,18.3687,0.9335,0.809,0.4948,?,2601,25452,23.4867,0.105,0
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0.9252,0.0278,0.9252,0.2884,24.5001,25.0514,0.9923,0.9252,12.6667,1.3906,0.79,0.9206,0.272,0.7698,4.4328,46.4618,28.6976,0,0.7899,0,177,0.8182,0.0556,0.7788,0,52.6025,?,0.7454,0,0.0018,0.0028,45.1425,0.0033,2.7815,0.2911,0.0168,4.4471,0.1699,0.0177,0.0717,0.0089,0.8103,0.8021,?,?,0,0.0032,43649,317,0.839,0,0.0486,0.9999,0.0059,48.464,0.9986,0.0197,0,?,340,42889,72.1275,0.7253,0.1433
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,0.5,0,0,0,1.0373,18.2654,1,0,21.7803,0,0,0.4786,0,0,1.5402,27.9644,0.3731,0.0285,0,0.0003,4003,1,0,0,0.0303,29.1333,0.019,0,0.0043,0.0009,0.0079,27.9644,0.0027,0,0,0.1137,3.0433,0,0,0,0.0185,0,0,0.1669,0.2063,0.002,0.0018,4478,4003,0,0.0101,0.0079,0.8412,0.0103,28.8949,0.8533,0,0.0812,0.0162,4014,4478,32.7683,0.0169,0.2774
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,0.9843,0.0041,0.9843,0.1132,141.382,3650.67,0.9995,0.9843,17107.2,2.677,0.9809,0.9629,0.0793,0.9641,1.5773,83,146.78,0.0194,0.9938,0,2,0.9444,0.0174,0.9797,0.0278,106.4444,?,0.2064,0.0011,0.0002,0.0006,75.375,0.0005,3.3562,0.5227,0.0036,6.2505,0.3273,0.0036,0.1043,0.0036,1,0.9991,?,?,0,0.0004,974465,6,1,0.0087,0.0354,1.0171,0.0033,87.8,1.1866,0.0537,0.0485,?,7,970955,138.8571,0.7785,0.1819
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0.9258,0.0276,0.9258,0.2866,24.2421,22.1683,0.9924,0.9258,49.6294,1.3926,0.7908,0.9343,0.2692,0.7702,3.9088,44.7418,28.4488,0,0.7903,0,228,0.8,0.0556,0.7805,0,47.4171,?,0.7434,0,0.0017,0.0028,42.3344,0.0034,2.8374,0.3039,0.0168,4.5612,0.1731,0.0177,0.0802,0.0098,0.812,0.8024,?,?,0,0.0032,43649,244,0.8357,0,0.0486,0.9995,0.006,46.5436,0.9954,0.02,0,?,257,42889,67.1581,1.3824,0.1627
./SAT11/crafted/skvortsov/battleship/battleship-10-17-sat.cnf,1,0.8844,0,0.8844,0.3581,2.4561,1.5387,1,0.8844,2.4871,1.2845,0.8147,0.9121,0,0.8147,0.0001,66.1004,1.9042,0.2417,0.8147,0.2417,4832,1,0,0.8147,0.2417,68.4646,0.013,0.8147,0.2417,0.0104,0.0118,66.1004,0.126,0,0.0526,0.1965,0,0.0526,0,0.0526,0.141,0.8148,0.8147,1.2022,0.3068,0.2417,0.022,865,4832,0.8148,0.2417,0.1,0.9824,0.1328,67.1763,0.9875,0,0.2417,0.0409,4832,865,69.3069,0.004,0.0356
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-020-019.shuffled-as.sat05-1190.cnf,1,0.6632,1.0418,0.897,0.3424,4.5762,1,0.4639,0.897,1.2808,1.4088,0.8845,0.9396,1.1095,0.88,0.0269,61.4895,4.7498,0.161,0.8847,0.1561,4715,0,0.0556,0.8846,0.1608,84.1525,0.0082,0.8749,0.1562,0.0017,0.0056,61.4895,0.0152,0,0,0.0997,0,0,0.0055,0,0.0374,0.889,0.8888,1.4052,0.3027,0.1561,0.0105,3630,4715,0.8891,0.1608,0.1,0.997,0.0233,61.4895,0.9968,0.0045,0.1658,0.0199,4715,3610,89.0019,0.0132,0.2279
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes10.cnf,1,0.9322,0.024,0.9322,0.267,26.9294,27.4315,0.9937,0.9322,93.8012,1.4782,0.8049,0.937,0.249,0.7858,4.5109,54.0882,31.9688,0,0.8043,0,146,0.8,0.05,0.7945,0,59.0286,?,0.769,0,0.0013,0.0022,51.2383,0.0028,2.8278,0.3089,0.0149,4.8069,0.1689,0.0156,0.0701,0.0074,0.8248,0.815,?,?,0,0.0025,61409,245,0.8545,0,0.0433,0.9996,0.0048,55.7685,0.9928,0.0186,0,?,256,60464,91.9697,0.9379,0.1753
./SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0.4777,0.6025,0.0053,0.4159,0.7752,23.8656,0.483,0.8925,24.5913,0.1208,0.3887,0.3542,0.9319,0.0775,0.8697,23.8517,0.2326,0.1295,0.3799,0.0017,2138,0,0.1939,0.1848,0.1729,29.318,0.0545,0.0004,0.0541,0,0.0022,23.8517,0.0005,3.4575,1,0.2406,3.0136,0.2619,0.0812,0,0.0121,0.712,0.5581,0.306,0.3406,0.0267,0.0003,4103,2138,1,0.1071,0.0066,0.8486,0.0048,28.0805,0.8499,0.6238,0.2451,0.0055,3590,3795,32.6405,0.1729,0.3972
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,0.08,0,0.0027,0.2994,25.538,20.1135,1,0.92,13.3454,1.1401,0.7115,0.8216,0,0.6562,2.454,47.6273,29.008,0,0.693,0,2948,1,0,0.6662,0,58.5537,?,0.646,0,0.0007,0.0087,47.6273,0.0079,3.3377,0.8406,0.008,5.1182,0.2535,0,0.1278,0.008,0.7799,0.7278,?,?,0,0.0087,28738,2948,0.9824,0,0.0952,0.9976,0.008,47.6273,0.9954,0.0955,0,?,2948,28738,59.1153,0.0451,0.0019
./SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,0.7512,0,0.0047,0.5894,27.4735,1803.81,1,0.0047,721.308,0.5796,0.2623,0.5843,0,0.1481,3.3285,30.059,34.6561,0.0011,0.2176,0,533,1,0.3333,0.1834,0,33.2317,?,0.0862,0,0.0014,0.001,30.059,0.0047,0,0.0016,0.0047,0,0.0016,0.0062,0.0016,0.0047,0.4156,0.2985,?,?,0,0.0029,448371,533,0.984,0,0.0058,8.4629,0.0047,30.1651,0.9972,0.5254,0.0025,?,627,445599,43.2071,0.7822,0
./SAT11/crafted/mosoi/289/289-unsat-17x30.cnf,1,0.7516,0,0.0064,0.5976,20.1738,313.028,1,0.0064,310.733,0.5804,0.3425,0.6464,0,0.3048,13.8583,27.6741,17.7417,0,0.3447,0,477,1,0.3333,0.3164,0,29.7138,?,0.0044,0,0.002,0.0013,26.9004,0.0064,0,0.0022,0.0064,0,0.0022,0.0086,0.0022,0.0064,0.3976,0.376,?,?,0,0.0039,240210,511,0.4593,0,0.0078,0.9968,0.0064,28.7399,0.9966,0.1556,0,?,522,238170,33.5623,1.0304,0
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519.cnf,1,0.266,0.8022,0,0.7996,1.5787,26.639,0.3723,0,26.4392,0.1328,0.0371,0.5008,1.617,0.0006,0.1958,4.7791,1.0254,0.1036,0.0126,0.0814,421,0,0,0.0033,0.1103,31.0028,0.3262,0,0.0882,0.0013,0.0118,4.7791,0.0025,0.6363,0.2,0.1423,1.2473,0.0202,0,0,0.0051,0.1608,0.0276,0.2621,0.1565,0.0839,0.0101,2376,421,0.3028,0.1002,0.0178,0.9643,0.0036,28.8964,0.9633,1.5449,0.126,0.0205,1808,2376,43.8583,0.4213,0.1169
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf,1,0.9747,0.009,0.9747,0.1547,42.2892,135.818,0.9987,0.9747,46.7153,2.0143,0.899,0.9546,0.1006,0.8745,3.729,62.1178,42.0517,0,0.8996,0,84,0.8947,0.0325,0.8884,0,66.5315,?,0.8526,0,0.0008,0.0022,61.7671,0.011,3.2238,0.6157,0.011,4.9766,0.3567,0.0114,0.189,0.011,0.9221,0.911,?,?,0,0.0013,84809,270,0.9696,0,0.0672,1.1364,0.011,63.0165,1.0021,0.0201,0,?,438,83857,110.3305,0.3299,0
./SAT11/crafted/skvortsov/battleship/battleship-7-13-sat.cnf,1,0.8478,0,0.8478,0.4265,1.8976,0.291,1,0.8478,1.2777,1.0754,0.7592,0.9324,0,0.7592,0,0,1.4121,0.2892,0.7592,0.2891,0,1,0,0.7592,0.2892,0,0.0253,0.7592,0.2892,0.0186,0.022,0,0.2609,0,0.0769,0.2826,0,0.0769,0,0.0769,0.2795,0.7592,0.7592,0.9684,0.3319,0.2891,0.0404,322,0,0.7592,0.2892,0.1429,0.9661,0.2623,0,0.9808,0,0.2892,0.0737,0,322,0,0,0.0189
./SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0.5,0,0,0,6.8622,0,1,0,0.0018,0,0,0.9983,0,0,0,0,7.0992,0.4988,0,0.4988,0,1,0,0,0.4988,0,?,0,0.4988,0.1333,0.2667,0,0.0006,0,0,0.0006,0,0,0,0,0.0006,0,0,?,?,0.4988,0.2667,75600,0,0,0.4988,0.2667,0.9371,0.0006,0,0.9421,0,0.4988,?,0,75600,0,0,0
./SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0.3074,0.8726,0,0.396,1.4077,1.0246,0.3851,0.1351,2.403,0.0885,0,0.9978,1.2485,0,0.0722,15.4978,1.0317,0.3478,0,0.3121,1862,0,0.4937,0,0.3698,15.823,0.4,0,0.3188,0.0068,0.038,15.2993,0.0169,0,0,0.2669,0.6639,0,0.0608,0,0.0203,0,0,0.1238,0.0581,0.3132,0.0405,314,1898,0,0.3625,0.0506,0.7667,0.019,15.5162,0.83,0,0.3732,0.0686,2135,296,23.4901,0.2291,0.0864
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0.9533,0.0132,0.9533,0.1983,44.9314,765.909,0.9971,0.9533,29.8182,1.8814,0.847,0.9042,0.1885,0.6638,7.0027,76.6151,56.4598,0.0001,0.8993,0,36,0.8889,0.0323,0.8498,0,86.8868,?,0.1461,0,0.0005,0.0009,76.6151,0.0009,2.5929,0.2837,0.0088,5.4357,0.1453,0.0091,0.0604,0.0033,0.9516,0.9356,?,?,0,0.0009,266431,36,0.9993,0,0.0262,1.0151,0.002,81.5424,0.9994,0.1897,0.0001,?,53,264031,102.5278,0.706,0.1948
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0.9549,0.013,0.9549,0.195,46.5878,59.7429,0.9972,0.9549,31.0909,1.8737,0.8378,0.8878,0.184,0.7334,10.8147,56.6163,55.389,0,0.8575,0,58,0.8462,0.0323,0.8042,0,62.7456,?,0.6052,0,0.0005,0.0009,56.3406,0.0009,2.6368,0.2912,0.0088,5.5511,0.1646,0.0119,0.0786,0.0029,0.9094,0.8878,?,?,0,0.0009,266431,64,0.9287,0,0.0262,0.9999,0.0018,58.9293,0.9995,0.0808,0,?,117,263300,86.5517,0.3677,0.2053
./SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,0.0094,0.8074,0,0.0079,1.5264,8.04,0.2441,0,9.0305,0.0158,0.1415,0.6874,1.3464,0.0857,0.002,17.3237,0.8114,0.4939,0.1137,0.4921,1733,0,0,0.1008,0.4946,17.6818,?,0.0819,0.493,0.0002,0.0417,17.3237,0.0025,1.899,0.1409,0.0025,2.1089,0.0753,0,0.0387,0.0025,0.2424,0.1673,?,?,0.4925,0.0497,48342,1733,0.2455,0.4941,0.0833,0.8678,0.0025,17.6555,0.9042,0.401,0.4951,?,2049,48342,23.5296,0.1263,0
./SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0.7742,0,0.0968,0.8259,3.1003,0,1,0.0968,0,0.6232,0.5946,1,0,0.5946,0,0,3.1078,0.3547,0.5946,0.3547,0,1,0.3333,0.5946,0.3547,0,0.007,0.5946,0.3547,0.0242,0.0167,0,0.096,0,0.0345,0.0968,0,0.0345,0.129,0.0345,0.096,0.5947,0.5946,0.6711,0.7063,0.3547,0.0468,1400,0,0.5947,0.3547,0.1,1,0.096,0,1,0,0.3547,0.1038,0,1240,0,0,0
./SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.9647,0,0.9647,0.1528,5.0102,0.0864,1,0.9647,0.439,2.575,0.9062,0.9664,0,0.9062,0.0005,0,4.2083,0.1491,0.9062,0.1489,0,1,0,0.9062,0.1491,0,0.0015,0.9062,0.149,0.0014,0.0015,0,0.0442,0,0.0213,0.0839,0,0.0213,0,0.0213,0.0461,0.9063,0.9063,2.5174,0.1839,0.1489,0.0029,16308,0,0.9064,0.1491,0.0417,0.997,0.0452,0,0.9971,0.0001,0.1491,0.0057,0,16308,0,0,0.0115
