@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC

@DATA
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_31_2-k25.cnf,1,0.7595,0.9423,0.8578,1.3674,0.5517,11.04,13.279,0.5978,1.8346,17.878,14.537,0.9522,0.1333,845,843,0.0001,0.5044,1383,0.1562,0,1.1117,19.097,1.5217,0.0059,0.561,1070,1014,19.831,994.58,8543,0.0002,474.2,1117,23,2.6433,0.0451,883,0.6283,0.0001,0.0004,0.0331,0.2984,1.1671,0,0.1777,129000,2754.1,0.0849,277.95,0.8824,2633.7,2749,0.0002,0,0.3221,24.69,0.1137,13,0.6952,0.0601,54690,0.1471,0.8108,31125
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0200.sat05-1339.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf,1,0.6447,0.7304,0.8378,0.4588,0.5243,0,0,0.441,1.4142,115.69,0,1,0.1977,0,0,0,0.4739,0,0.1468,0,0.9157,0,1.092,0.0019,0.6475,0,0,0,0,138000,0,16259,0,116,0.8771,0.0342,0,0.7926,0,0,0.0186,0.3512,0.9899,0,0.2236,1370000,51062,0.0461,139000,0.9504,0,0,0,0,0.0861,0,0.1663,115,0.8684,0,942000,0,0.8883,260000
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1054448974-13.cnf,1,0.2948,0.2912,0.4005,0.0067,0,36.429,45.133,0.0664,0.7237,5.0519,49.556,0.8259,0.236,8,6,0,0.5812,37,0.2332,0,0.5883,55.846,0.1683,0.0472,0.3926,15,12,57.492,12.968,12648,0.0001,207.37,19,6,0.0278,0.1244,9,0.3848,0,0.0005,0.0922,0.2039,0.6583,0.0018,0.2272,54600,2756.3,0.1741,619.82,0.7053,2522.4,2771,0.0002,0,0.8807,63.643,0.084,5,0.9617,0.402,54236,0.3827,0.566,13000
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0.1107,0.2685,0.2431,0,0,4.6202,4.6202,0.1322,1.639,6.0074,26.438,0.9624,0.2316,495,495,0.0035,1.4264,3919,0.1374,0,0.7998,28.928,0.8401,0.0955,0.0435,3728,3304,25.447,2707.3,271,0.004,21.272,3919,7,0,0.1226,2362,0.0199,0.0122,0.0044,0.11,0.0094,0.1698,0.0833,0.024,1972,42.738,0.1348,21.184,0.1633,42.687,43,0.0148,0,0.1642,29.689,0.0008,6,0,0.0367,1972,0.4091,0.0407,271
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1738391204-028.cnf,1,0.0833,0.1014,0.2261,0,0,44.093,49.097,0,0.8348,3,51.587,0.8444,0.4775,38,30,0.0135,0.704,90,0.05,0.2,0.6475,54.775,0,0.0015,0.1588,56,48,55.018,50.689,900,0.0011,42.807,64,3,0,0.0034,43,0.1414,0.0039,0.018,0.0027,0.0702,0.6358,0.0002,0.0756,18000,171.41,0.0049,51.011,0.3139,171.18,171,0.0056,0.0002,0.017,58.306,0.0288,3,0,0.0409,18000,0.2252,0.2298,900
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,1.51,3.9971,2.6098,0.2406,0.083,11.445,13.738,0.4457,2.9826,4.2586,16.815,0.9514,0.4134,281,270,0.0001,0.259,2907,0.2035,0,0.8572,21.781,2.6087,0.4962,0.6891,2304,1519,20.595,1559.3,1505,0.0003,16.22,2662,5,0.4106,0.4999,967,0.7469,0.0001,0.0068,0.4456,0.6655,0.3809,0.0033,0.5158,9177,70.629,0.5,8.5646,0.8331,70.618,71,0.0013,0,1,23.993,0.5,3,0.1232,0.0242,7397,0.5092,0.7998,2123
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9.cnf,1,1.0157,1.1783,1.2256,1.4708,0.1605,13.697,15.586,0.5714,1.8041,6.4186,17.319,0.9084,0.1285,975,841,0.0003,0.5307,1518,0.1489,0,0.7543,19.497,1.6868,0.0157,0.539,1360,1257,20.371,1198,2717,0.0006,120.28,1438,8,4.5996,0.114,1085,0.5839,0.0004,0.0012,0.071,0.3185,0.9961,0,0.2031,45082,749.44,0.1511,69.617,0.8889,748.32,751,0.0007,0,0.434,24.278,0.0992,5,0.5778,0.1083,18246,0.1638,0.7856,15214
SAT_Competition2007/crafted/spence/medium/s81-100.cnf,1,0.0537,0.1549,0.2267,0,0,13.093,13.093,0,0,5,14.153,0.8075,0.8435,4061,4061,0.0349,1.3879,4553,0.4709,1,0,14.576,0,0.3121,0.0481,4252,4201,14.512,4211.9,81,0.0185,1.0634,4553,5,0,0.3201,4073,0.0151,0.0349,0.0356,0.3101,0.0021,0.0588,0.2627,0.0412,172,12.145,0.3207,2.3724,0.2093,12.105,12,0.037,0.0001,0.3222,14.806,0.0006,5,1,0.103,172,0.0348,0.0715,81
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0.0846,0.0054,0.0054,0,0.3917,34.787,34.787,0.2865,0.6766,3,34.787,1.2497,0.792,1631,1631,0.0012,0.003,4079,0.0081,0,0.5485,35.635,0.6746,0,0.6929,4079,2281,36.442,2663.7,625,0.0042,87.219,4079,3,0,0,1631,0.6928,0.0041,0.0023,0,0.6928,0,0,0.5235,76775,296.51,0,41.586,0.6977,296.43,299,0.0032,0.6857,0,38.903,0.6892,3,0.9993,0.0496,76775,0.3887,0.6928,625
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S467706592-03.cnf,1,0,0.0379,0.1574,0,0,51.565,51.565,0,1.0049,2,52.726,0.8685,0.6342,3929,3929,0.0117,0.6982,4337,0.0118,0.1429,0.6786,53.184,0,0.0001,0.0696,4337,4201,52.791,4113.8,180,0.0024,16.671,4337,2,0,0.0001,3988,0.061,0.0342,0.0117,0.0001,0.0322,0.3893,0,0.0343,15300,29.787,0.0001,16.502,0.1381,29.778,29,0.0389,0.0013,0.0003,53.689,0.0128,2,0,0.0672,15300,0.0398,0.103,180
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-025.sat05-1306.reshuffled-07.cnf,1,0,0,0.1734,0,0.0212,32.667,32.667,0.2969,0.6391,3,39.127,0.9995,0.6984,2460,2460,0.0066,0.0001,3947,0.0425,0,0.5895,40.69,0.1158,0,0.5745,3908,3661,40.203,3532.9,600,0.0025,1.3715,3947,3,0.0417,0,3477,0.5745,0.005,0.0066,0,0.5744,0.0016,0,0.3239,14125,185.68,0,1.0118,0.5746,185.51,185,0.0033,0.5744,0,44.755,0.5744,3,0.9982,0.0007,14125,0.1241,0.5745,625
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-2.cnf,1,0.4882,0.6084,0.5909,0.7751,0.0718,5.363,5.8244,0.1822,1.0045,12.664,6.5149,0.908,0.0337,206,135,0,1.7499,681,0.1696,0,0.4116,7.0623,0.9018,0.0231,0.0819,357,292,7.3518,315.94,26683,0.0001,2524,490,13,1.5069,0.0407,239,0.0103,0,0,0.0312,0.0001,0.5779,0,0.0205,279000,4757.4,0.0485,2177,0.3669,5320.5,5320.5,0.0001,0,0.1579,8.0899,0,12,0.5407,0.0572,157000,0.3639,0.0878,66892
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1326039470-063.cnf,1,0.2762,0.2777,0.3929,0.0053,0,21.821,21.821,0.062,0.6885,4,22.979,0.8473,0.3315,3787,3787,0.0059,0.5318,4051,0.23,0,0.5889,24.137,0.1543,0.0478,0.4158,4026,3978,23.904,3937.6,389,0.0038,10.907,4051,4,0.0283,0.1245,3879,0.4279,0.003,0.0153,0.0903,0.2369,0.6451,0.0049,0.2285,1700,86.932,0.174,13.19,0.7261,86.825,87,0.0077,0.0017,0.2984,25.797,0.109,4,0.9651,0.0424,1691,0.0214,0.5908,400
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,0.7071,0.4925,0.5809,0.2727,0.8536,28.549,30.27,0.7067,0.3247,3.9727,31.57,0.9818,0.6362,3515,3117,0.0039,0.1449,4177,0.1112,0,0.1301,32.147,0.5787,0.0015,0.6848,3825,3742,33.743,3713.8,404,0.0042,4.1872,4177,5,0.4109,0.0419,3683,0.7047,0.003,0.0122,0.0284,0.6004,1.1553,0,0.2959,4625,109.35,0.088,1.7132,0.7546,109.28,109,0.005,0.1519,0.1168,35.07,0.5707,3,0.8564,0.0077,3634,0.0689,0.7378,570
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.2382,0,0.3235,0.0333,0.9617,69.071,71.921,1.7479,0.8941,3,72.868,0.9999,0.9872,25,14,0.0031,0.0001,1558,0.0321,0,1.019,75.882,0.1662,0.0044,0.9109,357,289,84.121,331.24,980,0.0015,6,615,3,0.0357,0.0044,238,0.9109,0.0031,0.0053,0.0044,0.9109,0.0011,0.0044,0.2842,31500,457.82,0.0044,13.457,0.911,455.35,456,0.002,0.9108,0.0044,77.53,0.9109,3,0.9617,0.0494,30485,0.8076,0.911,1015
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,0.2949,0.2909,0.401,0.0067,0,31.067,46,0.0656,0.7138,5.2412,52.125,0.8253,0.2371,6,4,0,0.5807,25,0.2338,0,0.5875,60.375,0.1608,0.0471,0.3909,12,9,63.25,10.175,14630,0.0001,264.41,14,6,0.0253,0.1238,8,0.3848,0,0.0004,0.0918,0.2016,0.6571,0.0025,0.2268,63000,3176.7,0.1748,862.56,0.7028,2837.8,3187,0.0002,0.0001,0.959,71.583,0.0851,5,0.9645,0.4985,62579,0.3975,0.564,15000
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.3985,1.2736,1.9362,0.0903,0.0009,8.6238,10.353,0.2214,2.5647,4.0568,11.966,0.9906,0.501,564,271,0.0015,0.4412,3194,0.031,0,0.7124,13.59,1.8677,0.372,0.5452,1286,957,14.058,1129.5,265,0.0019,1.7249,2087,5,0.2151,0.4741,704,0.5884,0.0025,0.0048,0.4067,0.3487,0.2234,0.0002,0.6081,9322,12.231,0.4919,1.7171,0.8231,12.262,12,0.0075,0.015,0.4979,15.044,0.2114,4,0.0048,0.0256,8550,0.5837,0.7594,322
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S406284248-03.cnf,1,0.0819,0.097,0.2263,0,0,43.905,52.426,0,0.8343,3,54.905,0.8433,0.4758,33,27,0.0121,0.7091,80,0.05,0.2,0.6451,57.784,0,0.0015,0.1629,47,43,57.928,43.638,1000,0.001,44.886,58,3,0,0.0035,37,0.1448,0.0036,0.0165,0.0027,0.0707,0.649,0.0004,0.077,20000,191.58,0.0047,55.522,0.3284,191.66,192,0.005,0.0003,0.0134,60.25,0.0265,3,0,0.0371,20000,0.2253,0.2379,1000
SAT_Competition2007/industrial/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf,1,1.7667,2.9581,4.0643,1.0572,0.4291,23.607,23.607,0.9176,1.9296,15.959,23.607,0.9932,0.2932,1760,1760,0,0.4382,1760,0.08,0,0.9638,23.607,1.8884,0,0.6695,1760,1760,23.607,1760,15536,0.0002,1116.4,1760,18,6.3731,0.0447,1760,0.7862,0,0.0003,0.0291,0.4445,1.3647,0,0.2341,399000,3937,0.0892,1925.3,0.9618,3679.3,4904,0.0001,0,0.3243,23.607,0.1762,14,0.6037,0.1487,194000,0,0.9087,115000
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1262395962-18.UNSAT.shuffled.cnf,1,0,0.0365,0.1345,0,0,21.019,21.019,0,1.0002,2,21.231,0.8758,0.6978,4469,4469,0.011,0.6975,4587,0.0112,0.1429,0.6791,21.297,0,0,0.0603,4565,4521,21.27,4516.3,55,0.008,6.9738,4587,2,0,0.0001,4471,0.0499,0.1126,0.011,0.0001,0.0239,0.4378,0,0.0298,4895,9.6525,0.0001,7.5754,0.1343,9.6641,10,0.1273,0.0004,0.0002,21.357,0.0142,2,0,0.1082,4895,0.0102,0.0871,55
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1949086545-083.cnf,1,0.2872,0.2908,0.4123,0.0059,0,27.759,27.759,0.0627,0.6966,4.1337,28.992,0.8432,0.3129,3707,3707,0.0008,0.5875,3964,0.2312,0,0.588,29.66,0.1454,0.0425,0.3874,3820,3806,30.403,3789.6,547,0.0028,16.222,3964,5,0.0238,0.1208,3734,0.3767,0.0004,0.011,0.0882,0.2114,0.7192,0.0036,0.2174,2380,120.94,0.1715,20.252,0.7128,120.96,121,0.0055,0.001,0.731,33.15,0.0804,4,0.9691,0.0344,2366,0.0204,0.5545,560
SAT_Competition2007/crafted/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,1.04,1.659,1.8399,0.1316,0.1394,30.073,30.073,0.3599,1.5704,3.9279,39.008,0.9899,0.5861,397,397,0.0002,0.2088,1866,0.0215,0,0.8393,44.386,0.7151,0,0.8489,1506,1067,43.157,1140.9,1069,0.0005,23.677,1866,4,0.0599,0.5,758,0.875,0.0001,0.0022,0.2601,0.8,0.9579,0,0.7702,56210,215.62,0.5,17.375,0.9951,215.3,217,0.0019,0,0.5,47.539,0.6667,3,0.1396,0.0727,49674,0.4098,0.9951,1133
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1767425240-073.cnf,1,0.271,0.2746,0.3712,0.0083,0,22.694,22.694,0.0758,0.7635,4,24.655,0.851,0.3427,3818,3818,0.0059,0.5763,4091,0.2283,0,0.5949,25.094,0.2185,0.0469,0.3964,4050,3900,25.387,3920,385,0.0039,10.602,4091,4,0.039,0.1249,3857,0.377,0.003,0.0157,0.0927,0.2199,0.6143,0.0059,0.2358,1700,85.319,0.1728,12.62,0.722,85.178,85,0.0078,0.0039,0.3235,27.176,0.0871,4,0.9431,0.0392,1686,0.0246,0.5636,400
SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf,1,5.2702,18.306,23.694,1.6181,0.5361,0,0,1.2985,1.2799,9.3333,0,1.5373,0.513,0,0,0,0.1959,0,0.2059,0,1.0819,0,1.2359,0.0143,0.8709,0,0,0,0,447000,0,131000,0,10,2.2681,0.1473,0,0.9116,0,0,0.1138,0.8251,0.8843,0,0.3221,5690000,0,0.2968,334000,0.9786,0,0,0,0,0.5,0,0.779,9,0.7837,0,2170000,0,0.9751,1460000
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S702278147-14-UNSAT.cnf,1,0.3325,0.3272,0.4266,0.0183,0.0969,26.135,26.135,0.1412,0.9517,4.0863,26.504,0.8452,0.2985,3922,3922,0.0027,0.5559,4120,0.2644,0,0.6496,27.64,0.5629,0.0621,0.4169,4032,3970,27.391,3986,592,0.0026,15.502,4120,5,0.0642,0.165,3925,0.41,0.0013,0.0098,0.1222,0.2332,0.6301,0.0043,0.2442,2280,129.94,0.228,18.635,0.7248,129.49,130,0.0034,0.0012,0.521,28.213,0.1068,4,0.9384,0.0367,2239,0.0162,0.6002,630
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-20-13-14.sat05-1278.reshuffled-07.cnf,1,0.6135,0.7758,0.8597,0.0127,0.1258,45.375,46.596,1.1708,1.1956,3.0688,48.411,0.9999,0.8311,1377,856,0.0012,0.0432,3283,0.0163,0,0.6891,50.502,0.7299,0.0015,0.8682,1684,1639,51.649,1710.4,696,0.0018,3.4491,2340,4,0.0489,0.0359,1431,0.8522,0.0012,0.004,0.0155,0.8384,1.0675,0.0013,0.3271,43124,239.34,0.0437,3.1787,0.931,239,239,0.0029,0.8372,0.0533,52.262,0.8377,3,0.9082,0.0002,42584,0.3228,0.9183,730
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l3.sat05-520.reshuffled-07.cnf,1,2.1611,2.8267,2.5655,0.0239,0.0753,56.821,56.821,0.1696,1.3357,10.958,56.821,0.7521,0.2164,3933,3933,0.0003,2.4393,3933,0.1539,0,0.8418,56.821,0.7664,0.0608,0.0828,3933,3933,56.821,3933,2795,0.0005,97.364,3933,14,0.6086,0.1377,3933,0,0.0004,0.0005,0.1037,0,0.4831,0,0.0337,18591,447.58,0.139,90.25,0.2387,444.84,450,0.0007,0,0.2511,56.821,0,8,0.2806,0.1335,18157,0,0,4496
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,0.7383,8.1967,6.4741,0.0046,0.8151,0,0,3.987,1.36,5,0,1.0257,0.2992,0,0,0,0.1358,0,0.0673,0,0.8801,0,0.8152,0.0022,0.9564,0,0,0,0,93887,0,7438,0,5,0.0297,0.0267,0,0.9929,0,0.0004,0.0301,0.9801,2.2971,0,0.3863,1400000,0,0.0607,46441,0.9995,0,0,0,0,0.5,0,0.9444,5,0.932,0,1400000,0,0.9982,96675
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.9208,0.5437,0.9093,0.1141,0.0455,30.17,30.17,0.1409,1.2812,6.888,44.685,0.7323,0.0515,641,641,0.0002,1.3532,1159,0.1601,0,0.8418,76.887,0.6185,0.0548,0.1,1031,801,69.525,870.67,2844,0.0005,187.98,1159,8,0.0805,0.0697,740,0.0179,0.0005,0.0004,0.0598,0.0068,0.2277,0,0.0256,19785,458.06,0.0698,111.41,0.3249,458.94,455,0.0007,0,0.096,92.186,0,5,0.2054,0.0248,17759,0.2026,0.1257,3073
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,0,0.2623,0.2856,0.0032,0.9834,72.6,107,2.7515,0.0787,2,112,1.0059,0.8791,7,3,0.0031,0.062,24,0.0031,0.9429,0.004,114.69,0.1076,0.0005,0.9811,17,11,122.51,12.643,3612,0.0005,1680,21,2,0.0166,0.0229,7,0.9966,0.0002,0.0031,0.0173,0.9835,1.7504,0,0.2891,1160000,1330.8,0.0495,54698,1,1320.5,1748.5,0.0006,0.1897,0.5,131.46,0.9625,2,0.9834,0.8633,1160000,0.4685,0.9996,3672
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1260745628-20.UNSAT.shuffled.cnf,1,0.01,0.0956,0.2464,0,0,19.123,19.123,0,0.8317,2.3418,19.418,0.8609,0.5823,4324,4324,0.0434,0.6339,4410,0.0469,0.2,0.6481,19.872,0,0.001,0.1742,4357,4341,19.785,4346.6,80,0.0116,6.6126,4410,3,0,0.0025,4335,0.1717,0.0511,0.0461,0.0018,0.0936,0.633,0.0003,0.0828,1704,16.28,0.0037,7.4732,0.3308,16.299,16,0.0625,0.0051,0.0059,20.313,0.0475,2,0,0.088,1704,0.0059,0.2277,80
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,1.0383,1.637,1.0609,1.5044,0.2776,3.2987,6.4151,0.8978,1.7397,8.1247,6.9797,0.902,0.0382,409,77,0,0.6645,723,0.1868,0,0.8364,8.2156,1.6593,0.0154,0.4481,542,498,8.1713,491.6,10727,0.0001,454.67,672,10,3.2348,0.085,433,0.4698,0,0.0003,0.0833,0.1653,1.3215,0,0.1398,144000,2692.1,0.2318,211.63,0.8682,2698.1,2692,0.0002,0,0.7684,9.0901,0.0317,6,0.6213,0.0304,57428,0.2641,0.718,45427
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm29-p0-q290.cnf,1,0,0,0,0.0399,0.9835,0,0,2.3802,0,2,0,0.9999,1,0,0,0.0385,0,0,0.0386,1,0,0,0.0842,0.0583,0.9411,0,0,0,0,700,0.0028,0.7259,0,2,0.0357,0.0584,0,0.9411,0.0041,0.0385,0.0583,0.9411,0.0006,0.0583,0.36,18875,326.44,0.0584,4.3306,0.9412,326.88,327,0.0029,0.941,0.0585,0,0.9411,2,0.9835,0.0302,18150,0,0.9412,725
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-11r1-k45.cnf,1,1.1323,1.3093,1.3177,1.058,0.5033,8.3095,8.3095,0.6335,1.8379,18.938,9.438,0.986,0.0254,548,548,0,0.5432,984,0.1487,0,1.0443,12.179,1.567,0.0066,0.5452,977,824,11.523,770.5,46103,0,3241,984,23,2.3973,0.0448,596,0.6154,0,0.0001,0.0361,0.2721,1.2538,0,0.1854,638000,12299,0.0907,1185,0.8915,14751,14751,0,0,0.4517,13.28,0.0897,16,0.7025,0,310000,0.213,0.8066,157000
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,3.701,5.0609,4.3539,0.0385,0.8646,0,0,2.2924,1.125,4,0,4.5874,0.3469,0,0,0,0.1898,0,0.051,0,0.5516,0,0.7485,0,0.9389,0,0,0,0,421000,0,1420000,0,4,0.354,0.0367,0,1,0,0,0.0418,0.9701,2.1585,0,0.3086,8560000,0,0.1667,1510000,1,0,0,0,0,0.5,0,0.8593,4,0.9094,0,8240000,0,1,570000
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1085782051-01.UNSAT.shuffled.cnf,1,0.2764,0.2829,0.3775,0.0039,0,20.795,20.795,0.0662,0.6727,4,21.839,0.8457,0.3324,3815,3815,0.0059,0.5752,4096,0.2318,0,0.5786,21.948,0.1318,0.0447,0.3918,4086,4046,22.232,3979.3,354,0.0042,11.793,4096,4,0.0169,0.116,3887,0.3946,0.0033,0.0166,0.0881,0.2114,0.6644,0.0066,0.2345,1533,78.202,0.1781,14.375,0.6989,78.284,78,0.0085,0.0001,0.2864,23.221,0.0708,4,0.9745,0.0437,1527,0.0262,0.5576,360
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f10ni.cnf,1,1.6184,1.7985,2.1584,1.4117,0.1298,11.225,11.225,0.4106,1.8652,8.8276,11.875,0.893,0.0307,118,118,0,0.4497,395,0.1236,0,0.7279,19.061,1.7163,0.0164,0.6164,289,263,17.843,239.2,56393,0,2248.5,395,10,5.5414,0.1191,131,0.6814,0,0.0001,0.0721,0.5122,0.8171,0,0.1969,1100000,15378,0.1481,11939,0.9245,0,0,0,0,0.435,23.458,0.1059,8,0.483,0,456000,0.4333,0.8418,369000
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,4.916,21.513,27.829,1.5935,0.5394,0,0,1.5658,1.2447,10.333,0,1.745,0.3954,0,0,0,0.1833,0,0.2054,0,1.0796,0,1.2049,0.0121,0.8812,0,0,0,0,705000,0,252000,0,11,2.2213,0.1502,0,0.9491,0,0,0.1029,0.8173,0.9598,0,0.3241,8900000,0,0.2313,539000,0.9852,0,0,0,0,0.5,0,0.7835,10,0.7926,0,3430000,0,0.981,2270000
