@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE UNARY NUMERIC

@DATA
./SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,1.314,1.1215,0.5661,0.9026,0.7821,0.8678,0.4731,0.8678,1.1841,0.7821,2.0881,0,0,0.9352,1.6108,484,0,0.7821,484,0.125,0.7821,0.031,0.1784,0.8678,0.1736,0,0.0145,0,0,0,0,0,0.0145,3,0,0.7821,0,0.9862,0,3,0,0,120,0,3,0.1176,0.0574,0.2169,0,0.031,0.0113,0.127,0.031,43.4035,0.0667,36,0.0145,0,0.1398,0.0667,0.0667,43,0.7821,0
./SAT11/crafted/skvortsov/battleship/battleship-14-26-sat.cnf,1,3.0925,0.3998,3.0013,0.9133,0.8576,0.9235,2.0751,0.9235,1.663,0.8576,3.1342,0,0.0001,0.9309,2.4473,2562,0,0.8576,2562,0.0714,0.8576,0.0105,0.0981,0.9235,0.0972,132.982,0.0051,132.9823,0,132.9826,132.9826,132.9826,0.0051,3,132.982,0.8576,132.9826,0.9913,132.982,3,0.0071,0,364,0,3,0.069,0.0202,0.1319,0,0.0105,0.0154,0.0649,0.0105,149.361,0.037,137,0.0051,0,0.1236,0.037,0.037,150,0.8576,0
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,8.5144,0.3366,0.3406,0.5613,0.0235,0.1911,6.9131,0,0.0431,0.0098,1.1968,0,0.0972,0.7223,0.6477,3432,0.8221,0.0024,3432,0.0227,0.0001,0.0227,0.0483,0.0006,0.0446,43.8499,0.002,44.8123,0.8816,45.7533,46.2724,44.6987,0.0073,3,43.7532,0.0192,46.2724,0.8559,43.7532,3,0.0393,0.01,220,0.0082,3,0.0813,0.0548,0.0568,1.0701,0.0219,0.0569,0.1174,0.0225,39.1843,0.0066,33,0.0043,0.2338,0.2353,0,0.0263,39,0.0936,0
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,30.05,3.4665,0.3541,0.8431,0.8477,0.9534,163.536,0.9534,1.8777,0.85,44.148,0.0323,5.946,0.8934,56.0238,266431,0.1853,0.6877,264031,0.0262,0.1451,0.0021,0.0019,0.9534,0.0009,73.4128,0.0005,77.0387,2.625,78.8261,79.604,77.3276,0.0012,3,65.9646,0.8978,112.55,0.9995,59.4113,3,0.2905,0.1671,2400,0.0338,3,?,?,?,5.4664,0.0008,0.0004,0.1974,0.0015,1060.71,0.1477,1041,0.0008,0.1576,0.1187,0.0604,0.2912,1102,0.999,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,48.5625,3.9212,0.1256,0.8938,0.8765,0.9787,367.591,0.9787,2.3189,0.863,86.8379,0.0232,5.8258,0.9431,100.697,409171,0.1398,0.7108,407186,0.0474,0.3765,0.002,0.0048,0.9787,0.0048,88.9077,0.0003,90.7863,2.9191,106.1359,107.25,91.2344,0.0014,2,71.067,0.9204,107.25,0.9998,71.067,2,1.4709,0.173,1985,0.0628,2,?,?,?,5.5129,0.0005,0,0.225,0.0015,890.273,0.32,913,0.001,0.1972,0.1285,0.132,0.4825,938,0.9949,0
./SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,21.908,0.1331,0.1869,0.595,0.7422,0.899,38.0049,0.899,1.0872,0.7183,13.9961,0.0833,4.141,0.8453,16.2065,34275,0.0442,0.7006,33196,0.0256,0.659,0.006,0.004,0.899,0.002,34.2316,0.001,39.3412,3.1317,44.9173,59.9943,39.5772,0.0036,3.7909,27.5694,0.7424,59.9943,0.9963,27.5694,4,0.6295,0.2132,975,0.0581,3,?,?,?,4.5053,0.0018,0.0009,0.063,0.0035,383.029,0.2158,363,0.002,0.2056,0.1436,0.0866,0.4082,384,0.8382,0
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_507.cnf,1,18.9212,2.4556,4.1296,0.6712,0.7211,0.073,25.1441,0.0098,1.1667,0.6805,27.8847,0,2.4452,0.8191,30.9129,34289,0.0921,0.6677,34289,0.0906,0.6365,0.0234,0.0074,0.927,0.0073,44.3904,0.0005,44.8154,3.5623,45.2403,45.2403,45.2403,0.0099,2.1621,44.3904,0.7013,45.2403,0.9967,44.3904,3,0.0191,0.2417,254,0.1569,2,?,?,?,5.2412,0.0078,0.0245,0.0969,0.0175,102.297,0.2777,92,0.0066,0.3566,0.2258,0.1265,0.8657,102,0.9829,0
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,258.667,0.1366,5.6891,0.8349,0.828,0.9474,43.8333,0.9474,1.7418,0.8037,40.591,0.037,9.0037,0.9416,46.979,171155,0.0421,0.7782,169335,0.0302,0.7176,0.0027,0.0025,0.9474,0.0015,59.8613,0.0007,66.8732,2.6752,67.3953,86.4242,62.4348,0.0015,3,58.1702,0.831,106.7667,1.0078,58,3,0.3189,0.1417,1820,0.0358,3,?,?,?,5.1504,0.0012,0.0524,0.0288,0.0019,819.444,0.1534,797,0.0011,0.1354,0.1694,0.0725,0.2954,821,0.917,0
./SAT03/handmade/anton/UNSAT/SGI_30_60_28_40_7-log.shuffled-as.sat03-127.cnf,1,11.2556,0.1564,0.2247,0.5359,0.1178,0.0108,10.5,0,0.0155,0.0793,1.3847,0,0.0018,0.6233,0.7819,58376,0.4027,0.0468,58376,0.0714,0.0412,0.0972,0.0024,0,0.0024,18.6471,0.0002,19.1973,1.7102,19.653,20.8818,18.7282,0.0013,2,18.3231,0.1324,20.8818,0.8938,18.3231,2,0.1258,0.1802,140,0.0257,2,?,?,?,2.0951,0.0472,0.1599,0.1814,0.0714,16.5152,0.0606,13,0.0008,0.3043,0.4059,0.0218,0.0938,16,0.1742,0
./SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,346,0.0151,0.0253,0.5788,0.3396,0.7515,342.6,0.0062,0.5803,0.3114,22.0749,0.3333,0,0.6277,18.2245,259616,0.1558,0.2999,257488,0.0075,0.0043,0.0037,0.0062,0.0062,0.0062,28.7243,0.0019,32.045,0,36.4672,37.5557,30.4337,0.0019,2,28.154,0.3405,37.5557,0.9987,28.154,2,0.8693,0,2128,0,2,?,?,?,0,0.0037,0.0061,0.0408,0.0037,417.8,0.0021,392,0.0019,0,0.1435,0.0021,0.0021,417,0.4573,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34308.cnf,1,1968,0.7222,0,0.3409,0,0.5,3073.5,0,0,0,0.9995,0,0.3436,0.3462,1.4417,708168,0,0,708168,0.0001,0,0.0004,0.0003,0,0,64.6667,0,89.0583,0,116,141.5,71.6,0.0002,4.4783,54.375,0,155,0.8686,47.8,5,0.6716,0.3004,34306,0,4,?,?,?,4.1179,0,0,1.4142,0.0001,3189.5,0,6504,0.0001,0.3004,0,0,0,3189.5,0,0
./SAT02/handmade/zhang-lintao/xor-chain/x1_80.shuffled.cnf,1,3.0502,0.2928,0.6593,0.9798,0,0.3339,1.0464,0,0.0858,0,1.0815,0.4167,0.0776,0.9978,0.7377,634,0,0,632,0.0238,0,0.0253,0.0089,0.1266,0.0079,28.9112,0.0032,31.6565,0,36.0205,38.8774,30.6857,0.0127,6.8802,26.6047,0,38.8774,0.789,26.1054,7,0.1213,0.1315,238,0,6,0.5325,0.0323,0.0364,0.6518,0.019,0.1016,0.156,0.0231,17.292,0,14,0.0076,0.4339,0.2601,0,0,17,0,0
./SAT11/crafted/spence/sgen/sgen3-n150-s89334302-unsat.cnf,1,2.7662,0.3165,0.5482,0.799,0.031,0.5,1.1066,0,0,0.0033,0.7227,0,0.0449,0.9613,0.426,316,1.682,0.0012,316,0.0196,0.0001,0.0285,0.0192,1,0.019,21.1119,0,21.841,0.2415,21.7552,25.0658,21.351,0.019,6.0132,20.31,0.0121,25.0658,0.836,20.31,7,0.0507,0.1197,153,0.0824,6,0.2,0.0294,0.038,0.2415,0.019,0.077,0.1496,0.0196,21.9214,0.0218,18,0.0098,0.4893,0.2914,0,0.3333,22,0.2138,0
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,14.9565,2.858,3.0278,0.8242,0.7912,0.926,27.0925,0.926,1.3894,0.7805,24.2802,0.0556,3.6683,0.9343,28.427,43649,0.0198,0.7713,42889,0.0486,0.7463,0.0069,0.0059,0.926,0.0032,48.8493,0.0018,59.7482,2.8324,66.7435,82.8567,57.7045,0.0041,3,45.4611,0.7908,82.8567,0.9988,45.4611,3,0.9599,0.1272,760,0.0423,3,?,?,?,4.5026,0.0031,0.0056,0.0731,0.0046,321.762,0.1751,307,0.0026,0.1301,0.1342,0.0769,0.3366,322,0.8439,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,1554.67,0.195,5.6544,0.9206,0.9118,0.9824,28.641,0.9824,2.2384,0.896,72.3544,0.0249,10.5209,0.9807,68.3338,256038,0.0341,0.8699,254389,0.051,0.8031,0.0023,0.0063,0.9824,0.0063,74.5537,0.0004,83.5271,3.3761,89.64,100.6957,86.8261,0.0017,2,71.4644,0.9152,100.6957,1.1772,68.9669,2,0.9432,0.1781,1649,0.0836,2,?,?,?,5.4229,0.0007,0.8657,0.0298,0.0017,763.846,0.4041,733,0.0012,0.221,0.3358,0.1386,0.6008,760,0.9756,0
./SAT11/crafted/spence/sgen/sgen3-n180-s33098896-unsat.cnf,1,2.7727,0.3397,0.573,0.7838,0.0271,0.5376,1.1284,0,0,0.0027,0.6674,0,0.0418,0.9624,0.3967,372,1.8056,0.0009,372,0.0166,0,0.0242,0.0163,1,0.0161,22.5579,0,24.8743,0.2137,24.5514,31.4966,23.7544,0.0215,6.3556,22.4748,0.0098,31.4966,0.8279,22.1561,7,0.0726,0.1112,181,0.0762,6,0.2,0.0248,0.0323,0.2137,0.0161,0.0693,0.1389,0.0166,25.7937,0.0184,21,0.0089,0.4445,0.2773,0,0.3333,26,0.2129,0
./SAT11/crafted/manthey/sudoku-single-hard/sudoku_81x81_unknown.cnf,1,936.6,0.0505,0.0791,0.0843,0.8441,0.9647,811.4,0.9658,0.5154,0.8182,6.5932,0,0.1614,0.3438,1.9607,284829,0.0916,0.7566,284829,0.0015,0.028,0.0003,0.0001,0.968,0,12.1111,0,15.0276,3.1617,18.2261,20.9548,16.2948,0.0003,6.75,7.1429,0.8629,30.8462,0.982,4,7,1.225,0.2671,18217,0.0743,6,0.2857,0,0.0044,3.6096,0,0.001,0.01,0.0001,6591.53,0.7475,6502,0.0001,0.3026,0.1635,0.2,0.8947,6599,0.9573,0
./SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-log.shuffled-as.sat03-137.cnf,1,5.3724,0.3088,0.2406,0.6165,0.1226,0.0107,4.4525,0,0.0172,0.0264,1.946,0,0.0006,0.7248,1.172,25452,0.809,0.0017,25452,0.1333,0.0004,0.1442,0.0029,0,0.0029,18.3687,0.0011,19.2905,1.4595,20.0795,23.4867,18.8656,0.0022,2,17.3901,0.1475,23.4867,0.9335,17.3901,2,0.105,0.0715,75,0.0567,2,?,?,?,1.252,0.1077,0.0798,0.2144,0.1333,8.2492,0.0679,6,0.0014,0.2023,0.3813,0.0051,0.1597,8,0.2768,0
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,12.6667,1.9499,0.2013,0.8202,0.79,0.9252,25.0514,0.9252,1.3906,0.7788,24.5001,0.0556,4.4328,0.9206,28.6976,43649,0.0197,0.7698,42889,0.0486,0.7454,0.0063,0.0059,0.9252,0.0033,48.464,0.0018,57.5772,2.7815,67.6874,71.827,52.6025,0.0037,3,46.4618,0.7899,72.1275,0.9986,45.1425,3,0.7253,0.1143,760,0.0402,3,?,?,?,4.4471,0.0032,0.0005,0.0695,0.0046,323.229,0.1699,306,0.0026,0.1158,0.1207,0.0717,0.2911,325,0.839,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,21.7803,0.2212,0.2333,0.344,0,0.5,18.2654,0,0,0,1.0373,0,1.5402,0.4786,0.3731,4478,0,0,4478,0.0079,0,0.0138,0.0103,0,0.0027,28.8949,0.0009,29.9583,0,31.8975,32.7683,29.1333,0.0069,3.6929,27.9644,0,32.7683,0.8533,27.9644,4,0.0169,0.3019,509,0,3,0.0714,0.0162,0.0232,3.0433,0.0018,0.0373,0.0767,0.0079,98.6752,0,90,0.0039,0.3019,0.2139,0,0,99,0,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,17107.2,2.9298,2.8186,0.9236,0.9809,0.9843,3650.67,0.9843,2.677,0.9797,141.382,0.0174,1.5773,0.9629,146.78,974465,0.0537,0.9641,970955,0.0354,0.2064,0.0012,0.0033,0.9843,0.0005,87.8,0.0002,105.4726,3.3562,118.1111,135.2222,106.4444,0.0009,3,83,0.9938,138.8571,1.1866,75.375,3,0.7785,0.1839,3510,0.0866,3,?,?,?,6.2505,0.0004,0.4453,0.3757,0.0009,1496.44,0.3273,0,0.0006,0.2315,0.5427,0.1043,0.5227,1685,1,0
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,49.6294,0.1672,13.1308,0.8223,0.7908,0.9258,22.1683,0.9258,1.3926,0.7805,24.2421,0.0556,3.9088,0.9343,28.4488,43649,0.02,0.7702,42889,0.0486,0.7434,0.0061,0.006,0.9258,0.0034,46.5436,0.0017,49.3719,2.8374,50.7221,54.6644,47.4171,0.0035,3,44.7418,0.7903,67.1581,0.9954,42.3344,3,1.3824,0.1338,760,0.0425,3,?,?,?,4.5612,0.0032,0.0567,0.0399,0.0046,324.785,0.1731,304,0.0026,0.1321,0.1384,0.0802,0.3039,325,0.8357,0
./SAT11/crafted/skvortsov/battleship/battleship-10-17-sat.cnf,1,2.4871,0.3632,0.3175,0.8884,0.8147,0.8844,1.5387,0.8844,1.2845,0.8147,2.4561,0,0.0001,0.9121,1.9042,865,0,0.8147,865,0.1,0.8147,0.022,0.1328,0.8844,0.126,67.1763,0.0104,67.7621,0,69.3069,69.3069,68.4646,0.0104,3,66.1004,0.8147,69.3069,0.9875,66.1004,3,0.004,0,170,0,3,0.0952,0.0409,0.1769,0,0.022,0.0074,0.1017,0.022,64.3116,0.0526,56,0.0104,0,0.1357,0.0526,0.0526,64,0.8148,0
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-020-019.shuffled-as.sat05-1190.cnf,1,1.2808,0,9.9459,0.9142,0.8845,0.6632,1,0.897,1.4088,0.8846,4.5762,0.0556,0.0269,0.9396,4.7498,3630,0.0045,0.88,3610,0.1,0.8749,0.0105,0.0233,0.897,0.0152,61.4895,0.0017,78.2146,0,89.0019,89.0019,84.1525,0.0053,3,61.4895,0.8847,89.0019,0.9968,61.4895,3,0.0132,0,380,0,3,0.1066,0.0199,0.1845,0,0.0105,0.0172,0.0603,0.0105,158.529,0,146,0.0037,0.3612,0.0824,0,0,159,0.8891,0
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes10.cnf,1,93.8012,0.1605,11.0332,0.8191,0.8049,0.9322,27.4315,0.9322,1.4782,0.7945,26.9294,0.05,4.5109,0.937,31.9688,61409,0.0186,0.7858,60464,0.0433,0.769,0.0051,0.0048,0.9322,0.0028,55.7685,0.0013,65.494,2.8278,75.9308,81.5378,59.0286,0.0029,3,54.0882,0.8043,91.9697,0.9928,51.2383,3,0.9379,0.1558,945,0.042,3,?,?,?,4.8069,0.0025,0.0769,0.0388,0.0037,408.482,0.1689,389,0.0021,0.1515,0.1407,0.0701,0.3089,408,0.8545,0
./SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,24.5913,0.204,0.2982,0.1082,0.3887,0.4777,23.8656,0.0053,0.1208,0.1848,0.7752,0.1939,0.8697,0.3542,0.2326,4103,0.6238,0.0775,3795,0.0066,0.0004,0.0092,0.0048,0.8925,0.0005,28.0805,0,29.0122,3.4575,31.011,32.6405,29.318,0.0053,5.0044,23.8517,0.3799,32.6405,0.8499,23.8517,6,0.1729,0.4029,1090,0.2048,4,0.4667,0.0055,0.0142,3.0136,0.0003,0.0283,0.0548,0.0034,193.204,0.2619,180,0.0016,0.4895,0.2287,0,1,193,1,0
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,13.3454,0.2447,0.272,0.6992,0.7115,0.08,20.1135,0.0027,1.1401,0.6662,25.538,0,2.454,0.8216,29.008,28738,0.0955,0.6562,28738,0.0952,0.646,0.026,0.008,0.92,0.0079,47.6273,0.0007,55.0988,3.3377,59.1153,59.1153,58.5537,0.011,2.1043,47.6273,0.693,59.1153,0.9954,47.6273,3,0.0451,0.2491,231,0.1565,2,?,?,?,5.1182,0.0087,0.0023,0.0881,0.0195,92.3405,0.2535,82,0.0076,0.3597,0.2126,0.1278,0.8406,92,0.9824,0
./SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,721.308,2.3821,0.0081,0.5435,0.2623,0.7512,1803.81,0.0047,0.5796,0.1834,27.4735,0.3333,3.3285,0.5843,34.6561,448371,0.5254,0.1481,445599,0.0058,0.0862,0.0029,0.0047,0.0047,0.0047,30.1651,0.0014,35.1401,0,39.0376,43.2071,33.2317,0.0014,2,30.059,0.2176,43.2071,0.9972,30.059,2,0.7822,0,2772,0,2,?,?,?,0,0.0029,0.0008,0.2693,0.0029,510.125,0.0016,526,0.0014,0,0.1342,0.0016,0.0016,536.5,0.984,0
./SAT11/crafted/mosoi/289/289-unsat-17x30.cnf,1,310.733,0.0207,0.0115,0.6037,0.3425,0.7516,313.028,0.0064,0.5804,0.3164,20.1738,0.3333,13.8583,0.6464,17.7417,240210,0.1556,0.3048,238170,0.0078,0.0044,0.0039,0.0064,0.0064,0.0064,28.7399,0.002,29.8876,0,31.0494,32.3299,29.7138,0.002,2,27.6741,0.3447,33.5623,0.9966,26.9004,2,1.0304,0,2040,0,2,?,?,?,0,0.0039,0.0009,0.0467,0.0039,400.111,0.0022,370,0.002,0,0.1422,0.0022,0.0022,400.5,0.4593,0
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519.cnf,1,26.4392,0.1333,0.1377,0.211,0.0371,0.266,26.639,0,0.1328,0.0033,1.5787,0,0.1958,0.5008,1.0254,2376,1.5449,0.0006,2376,0.0178,0,0.0337,0.0036,0,0.0025,28.8964,0.0013,30.0259,0.6363,32.7607,43.8583,31.0028,0.0055,6.0178,4.7791,0.0126,43.8583,0.9633,4.7791,7,0.4213,0.2691,338,0.0442,6,0.6422,0.0205,0.0417,1.2473,0.0101,0.0313,0.0984,0.013,53.596,0.0202,47,0.0034,0.2099,0.1077,0,0.2,53,0.3028,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf,1,46.7153,10.9352,9.1973,0.8775,0.899,0.9747,135.818,0.9747,2.0143,0.8884,42.2892,0.0325,3.729,0.9546,42.0517,84809,0.0201,0.8745,83857,0.0672,0.8526,0.0045,0.011,0.9747,0.011,63.0165,0.0008,71.4419,3.2238,75.5476,83.9492,66.5315,0.0033,2,62.1178,0.8996,110.3305,1.0021,61.7671,2,0.3299,0.2345,952,0.072,2,?,?,?,4.9766,0.0013,0.027,0.0915,0.0031,428.371,0.3567,411,0.0021,0.259,0.1271,0.189,0.6157,432,0.9696,0
./SAT11/crafted/skvortsov/battleship/battleship-7-13-sat.cnf,1,1.2777,1.588,0.5283,0.9008,0.7592,0.8478,0.291,0.8478,1.0754,0.7592,1.8976,0,0,0.9324,1.4121,322,0,0.7592,322,0.1429,0.7592,0.0404,0.2623,0.8478,0.2609,0,0.0186,0,0,0,0,0,0.0186,2.9222,0,0.7592,0,0.9808,0,3,0,0,91,0,2,0.1333,0.0737,0.2422,0,0.0404,0.0172,0.1549,0.0404,31.2061,0.0769,25,0.0186,0,0.1453,0.0769,0.0769,31,0.7592,0
./SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0.0018,0,23.8956,0.9954,0,0.5,0,0,0,0,6.8622,0,0,0.9983,7.0992,75600,0,0,75600,0.2667,0,0.2667,0.0006,0,0.0006,0,0.1333,0,0,0,0,0,0.1333,2,0,0,0,0.9421,0,2,0,0,45,0,2,?,?,?,0,0.2667,0.248,0.3645,0.2667,2.697,0,2,0.1333,0,1.2881,0,0,3,0,0
./SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,2.403,0.2152,0.6225,0.9868,0,0.3074,1.0246,0,0.0885,0,1.4077,0.4937,0.0722,0.9978,1.0317,314,0,0,296,0.0506,0,0.0541,0.019,0.1351,0.0169,15.5162,0.0068,16.808,0,16.8501,20.7388,15.823,0.027,5.9615,15.4978,0,23.4901,0.83,15.2993,7,0.2291,0.1341,118,0,5,0.4805,0.0686,0.0777,0.6639,0.0405,0.1453,0.2117,0.0489,8.709,0,6,0.015,0.4495,0.2578,0,0,9,0,0
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,29.8182,5.3311,0.2786,0.8404,0.847,0.9533,765.909,0.9533,1.8814,0.8498,44.9314,0.0323,7.0027,0.9042,56.4598,266431,0.1897,0.6638,264031,0.0262,0.1461,0.0022,0.002,0.9533,0.0009,81.5424,0.0005,88.0179,2.5929,94.7619,102.5278,86.8868,0.0012,3.0652,76.6151,0.8993,102.5278,0.9994,76.6151,4,0.706,0.1651,2400,0.0326,3,?,?,?,5.4357,0.0009,0.0001,0.1811,0.0015,1060.67,0.1453,1059,0.0008,0.1569,0.1316,0.0604,0.2837,1093,0.9993,0
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,31.0909,0.1238,0.4932,0.7866,0.8378,0.9549,59.7429,0.9549,1.8737,0.8042,46.5878,0.0323,10.8147,0.8878,55.389,266431,0.0808,0.7334,263300,0.0262,0.6052,0.0023,0.0018,0.9549,0.0009,58.9293,0.0005,66.4641,2.6368,77.68,83.9063,62.7456,0.0013,3.6458,56.6163,0.8575,86.5517,0.9995,56.3406,4,0.3677,0.1947,2400,0.034,3,?,?,?,5.5511,0.0009,0.0005,0.0256,0.0014,1094.54,0.1646,1054,0.0008,0.1855,0.1205,0.0786,0.2912,1099,0.9287,0
./SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,9.0305,0.316,0.1635,0.5393,0.1415,0.0094,8.04,0,0.0158,0.1008,1.5264,0,0.002,0.6874,0.8114,48342,0.401,0.0857,48342,0.0833,0.0819,0.1134,0.0025,0,0.0025,17.6555,0.0002,19.5421,1.899,23.5244,23.5296,17.6818,0.0012,2,17.3237,0.1137,23.5296,0.9042,17.3237,2,0.1263,0.207,120,0.0345,2,?,?,?,2.1089,0.0497,0.0891,0.1944,0.0833,14.544,0.0753,11,0.0008,0.2977,0.3406,0.0387,0.1409,14,0.2455,0
./SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0,0,0,0.9999,0.5946,0.7742,0,0.0968,0.6232,0.5946,3.1003,0.3333,0,1,3.1078,1400,0,0.5946,1240,0.1,0.5946,0.0468,0.096,0.0968,0.096,0,0.0242,0,0,0,0,0,0.0242,2,0,0.5946,0,1,0,2,0,0,160,0,2,0.069,0.1038,0.2298,0,0.0468,0.0003,0.1622,0.0468,27.1432,0.0345,22,0.0242,0,0.1799,0.0345,0.0345,27,0.5947,0
