@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE FORALL_NEG_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC

@DATA
Qq2k3k3v20v20m80s5,1,5.75,7,1.4125,40,20,0.0875,0.92,0.520833,80,1,20,7,1.348703,0,3,480,1,12,5.65,0.65,5.65,3,0.518056,0.492,0.264583,20,8.675,0.24375,1.5875,0.889764,0.4875,0.889764
Qq2k3k3v20v20m80s6,1,5.7,11,1.45,40,20,0.0875,0.904762,0.525,80,1,20,7,1.317647,0,3,480,1,12,5.8,0.622222,5.8,3,0.527778,0.507937,0.258333,20,8.5,0.233333,1.55,0.935484,0.466667,0.935484
Qq2k3k3v20v20m80s7,1,6.025,7,1.4875,40,20,0.125,1.008368,0.497917,80,1,20,10,1.344353,0,3,480,1,12,5.95,0.677778,5.95,3,0.495833,0.493724,0.252083,20,9.075,0.254167,1.5125,0.983471,0.508333,0.983471
Qq2k3k3v20v20m80s8,1,6.175,11,1.675,40,20,0.1625,1.060086,0.485417,80,1,20,13,1.255556,0,3,480,1,12,6.7,0.627778,6.7,3,0.5,0.545064,0.220833,20,9,0.235417,1.325,1.264151,0.470833,1.264151
Qq2k3k3v20v20m80s9,1,6.1,8,1.575,40,20,0.125,1.033898,0.491667,80,1,20,10,1.303867,0,3,480,1,12,6.3,0.655556,6.3,3,0.497222,0.516949,0.2375,20,9.05,0.245833,1.425,1.105263,0.491667,1.105263
Qq2k3k3v50v50m1000s10,1,30.17,101,1.511,100,50,0.111,1.011398,0.497167,1000,1,50,111,1.331859,0,3,6000,1,60,30.22,0.669333,30.22,3,0.497444,0.500838,0.248167,50,45.23,0.251,1.489,1.014775,0.502,1.014775
Qq2k3k3v50v50m1000s1,1,30.07,106,1.48,100,50,0.101,1.004678,0.498833,1000,1,50,101,1.347155,0,3,6000,1,60,29.6,0.678667,29.6,3,0.496222,0.492148,0.253333,50,45.34,0.2545,1.52,0.973684,0.509,0.973684
Qq2k3k3v50v50m1000s2,1,29.85,120,1.487,100,50,0.116,0.99005,0.5025,1000,1,50,116,1.336605,0,3,6000,1,60,29.74,0.665778,29.74,3,0.501889,0.498176,0.252167,50,44.83,0.249667,1.513,0.982816,0.499333,0.982816
Qq2k3k3v50v50m1000s3,1,30.2,121,1.488,100,50,0.128,1.013423,0.496667,1000,1,50,128,1.346221,0,3,6000,1,60,29.76,0.680889,29.76,3,0.494222,0.492617,0.252,50,45.52,0.255333,1.512,0.984127,0.510667,0.984127
Qq2k3k3v50v50m1000s4,1,29.69,127,1.507,100,50,0.119,0.979545,0.505167,1000,1,50,119,1.319792,0,3,6000,1,60,30.14,0.649778,30.14,3,0.507667,0.507423,0.248833,50,44.31,0.243667,1.493,1.009377,0.487333,1.009377
Qq2k3k3v50v50m1000s5,1,29.68,117,1.482,100,50,0.114,0.978892,0.505333,1000,1,50,114,1.334531,0,3,6000,1,60,29.64,0.660444,29.64,3,0.505111,0.49934,0.253,50,44.54,0.247667,1.518,0.976285,0.495333,0.976285
Qq2k3k3v50v50m1000s6,1,30.46,109,1.54,100,50,0.13,1.031144,0.492333,1000,1,50,130,1.323374,0,3,6000,1,60,30.8,0.669333,30.8,3,0.494222,0.505755,0.243333,50,45.52,0.251,1.46,1.054795,0.502,1.054795
Qq2k3k3v50v50m1000s7,1,29.72,126,1.474,100,50,0.114,0.981506,0.504667,1000,1,50,114,1.340492,0,3,6000,1,60,29.48,0.665778,29.48,3,0.503333,0.496037,0.254333,50,44.7,0.249667,1.526,0.965924,0.499333,0.965924
Qq2k3k3v50v50m1000s8,1,30.46,91,1.527,100,50,0.122,1.031144,0.492333,1000,1,50,122,1.330997,0,3,6000,1,60,30.54,0.675111,30.54,3,0.492778,0.501354,0.2455,50,45.65,0.253167,1.473,1.03666,0.506333,1.03666
Qq2k3k3v50v50m1000s9,1,29.7,110,1.467,100,50,0.11,0.980198,0.505,1000,1,50,110,1.344064,0,3,6000,1,60,29.34,0.668,29.34,3,0.503,0.494059,0.2555,50,44.73,0.2505,1.533,0.956947,0.501,0.956947
Qq2k3k3v50v50m200s10,1,5.81,25,1.475,100,50,0.095,0.938611,0.515833,200,1,50,19,1.319493,0,3,1200,1,12,5.9,0.635556,5.9,3,0.518333,0.50727,0.254167,50,8.67,0.238333,1.525,0.967213,0.476667,0.967213
Qq2k3k3v50v50m200s1,1,6.18,18,1.51,100,50,0.115,1.061856,0.485,200,1,50,23,1.353319,0,3,1200,1,12,6.04,0.702222,6.04,3,0.481111,0.487973,0.248333,50,9.34,0.263333,1.49,1.013423,0.526667,1.013423
Qq2k3k3v50v50m200s2,1,5.92,27,1.44,100,50,0.095,0.973684,0.506667,200,1,50,19,1.357143,0,3,1200,1,12,5.76,0.675556,5.76,3,0.502222,0.486842,0.26,50,8.96,0.253333,1.56,0.923077,0.506667,0.923077
Qq2k3k3v50v50m200s3,1,5.97,28,1.475,100,50,0.125,0.99005,0.5025,200,1,50,25,1.343715,0,3,1200,1,12,5.9,0.671111,5.9,3,0.500556,0.494196,0.254167,50,8.99,0.251667,1.525,0.967213,0.503333,0.967213
Qq2k3k3v50v50m200s4,1,5.85,23,1.51,100,50,0.095,0.95122,0.5125,200,1,50,19,1.304147,0,3,1200,1,12,6.04,0.628889,6.04,3,0.517778,0.515447,0.248333,50,8.68,0.235833,1.49,1.013423,0.471667,1.013423
Qq2k3k3v50v50m200s5,1,5.84,21,1.465,100,50,0.08,0.948052,0.513333,200,1,50,16,1.330286,0,3,1200,1,12,5.86,0.646667,5.86,3,0.513889,0.501623,0.255833,50,8.75,0.2425,1.535,0.954397,0.485,0.954397
Qq2k3k3v50v50m200s6,1,5.86,27,1.48,100,50,0.1,0.954397,0.511667,200,1,50,20,1.324201,0,3,1200,1,12,5.92,0.644444,5.92,3,0.513333,0.504886,0.253333,50,8.76,0.241667,1.52,0.973684,0.483333,0.973684
Qq2k3k3v50v50m200s7,1,6.03,19,1.48,100,50,0.135,1.01005,0.4975,200,1,50,27,1.349451,0,3,1200,1,12,5.92,0.682222,5.92,3,0.494444,0.490787,0.253333,50,9.1,0.255833,1.52,0.973684,0.511667,0.973684
Qq2k3k3v50v50m200s8,1,5.87,24,1.54,100,50,0.11,0.957586,0.510833,200,1,50,22,1.288684,0,3,1200,1,12,6.16,0.62,6.16,3,0.518889,0.523654,0.243333,50,8.66,0.2325,1.46,1.054795,0.465,1.054795
Qq2k3k3v50v50m200s9,1,5.95,25,1.495,100,50,0.12,0.983471,0.504167,200,1,50,24,1.328844,0,3,1200,1,12,5.98,0.657778,5.98,3,0.505,0.502479,0.250833,50,8.91,0.246667,1.505,0.993355,0.493333,0.993355
Qq2k3k3v50v50m300s10,1,8.84,33,1.48,100,50,0.096667,0.965066,0.508889,300,1,50,29,1.329305,0,3,1800,1,18,8.88,0.651852,8.88,3,0.50963,0.502183,0.253333,50,13.24,0.244444,1.52,0.973684,0.488889,0.973684
Qq2k3k3v50v50m300s1,1,9.2,31,1.486667,100,50,0.12,1.045455,0.488889,300,1,50,36,1.360115,0,3,1800,1,18,8.92,0.702222,8.92,3,0.483704,0.484091,0.252222,50,13.94,0.263333,1.513333,0.982379,0.526667,0.982379
Qq2k3k3v50v50m300s2,1,9.09,36,1.516667,100,50,0.116667,1.020202,0.495,300,1,50,35,1.332355,0,3,1800,1,18,9.1,0.672593,9.1,3,0.495185,0.500561,0.247222,50,13.63,0.252222,1.483333,1.022472,0.504444,1.022472
Qq2k3k3v50v50m300s3,1,9.07,39,1.47,100,50,0.12,1.015677,0.496111,300,1,50,36,1.357611,0,3,1800,1,18,8.82,0.69037,8.82,3,0.491481,0.486002,0.255,50,13.73,0.258889,1.53,0.960784,0.517778,0.960784
Qq2k3k3v50v50m300s4,1,8.86,32,1.523333,100,50,0.116667,0.969365,0.507778,300,1,50,35,1.304943,0,3,1800,1,18,9.14,0.635556,9.14,3,0.512963,0.515317,0.246111,50,13.15,0.238333,1.476667,1.031603,0.476667,1.031603
Qq2k3k3v50v50m300s5,1,8.87,34,1.46,100,50,0.096667,0.971522,0.507222,300,1,50,29,1.344311,0,3,1800,1,18,8.76,0.665185,8.76,3,0.505185,0.493976,0.256667,50,13.36,0.249444,1.54,0.948052,0.498889,0.948052
Qq2k3k3v50v50m300s6,1,9.04,35,1.496667,100,50,0.123333,1.008929,0.497778,300,1,50,37,1.33922,0,3,1800,1,18,8.98,0.674074,8.98,3,0.496667,0.496652,0.250556,50,13.59,0.252778,1.503333,0.995565,0.505556,0.995565
Qq2k3k3v50v50m300s7,1,9.14,31,1.49,100,50,0.126667,1.031603,0.492222,300,1,50,38,1.352643,0,3,1800,1,18,8.94,0.691852,8.94,3,0.488519,0.488713,0.251667,50,13.81,0.259444,1.51,0.986755,0.518889,0.986755
Qq2k3k3v50v50m300s8,1,8.98,29,1.53,100,50,0.123333,0.995565,0.501111,300,1,50,37,1.313388,0,3,1800,1,18,9.18,0.65037,9.18,3,0.504815,0.511086,0.245,50,13.37,0.243889,1.47,1.040816,0.487778,1.040816
Qq2k3k3v50v50m300s9,1,9,35,1.493333,100,50,0.116667,1,0.5,300,1,50,35,1.337278,0,3,1800,1,18,8.96,0.66963,8.96,3,0.499259,0.497778,0.251111,50,13.52,0.251111,1.506667,0.99115,0.502222,0.99115
Qq2k3k3v50v50m400s10,1,11.95,45,1.5,100,50,0.1025,0.991701,0.502083,400,1,50,41,1.329609,0,3,2400,1,24,12,0.661111,12,3,0.502778,0.502075,0.25,50,17.9,0.247917,1.5,1,0.495833,1
Qq2k3k3v50v50m400s1,1,12.18,42,1.4825,100,50,0.11,1.030457,0.4925,400,1,50,44,1.356484,0,3,2400,1,24,11.86,0.694444,11.86,3,0.488056,0.486464,0.252917,50,18.43,0.260417,1.5175,0.976936,0.520833,0.976936
Qq2k3k3v50v50m400s2,1,12.1,48,1.505,100,50,0.1175,1.016807,0.495833,400,1,50,47,1.337734,0,3,2400,1,24,12.04,0.675556,12.04,3,0.495,0.497479,0.249167,50,18.18,0.253333,1.495,1.006689,0.506667,1.006689
Qq2k3k3v50v50m400s3,1,12.17,49,1.4925,100,50,0.1325,1.02874,0.492917,400,1,50,53,1.350027,0,3,2400,1,24,11.94,0.688889,11.94,3,0.489722,0.490279,0.25125,50,18.37,0.258333,1.5075,0.99005,0.516667,0.99005
Qq2k3k3v50v50m400s4,1,11.65,53,1.4975,100,50,0.1125,0.94332,0.514583,400,1,50,45,1.307915,0,3,2400,1,24,11.98,0.628889,11.98,3,0.519167,0.51336,0.250417,50,17.31,0.235833,1.5025,0.996672,0.471667,0.996672
Qq2k3k3v50v50m400s5,1,11.81,46,1.4825,100,50,0.1,0.968827,0.507917,400,1,50,40,1.329565,0,3,2400,1,24,11.86,0.653333,11.86,3,0.508611,0.502051,0.252917,50,17.69,0.245,1.5175,0.976936,0.49,0.976936
Qq2k3k3v50v50m400s6,1,12.22,45,1.555,100,50,0.135,1.037351,0.490833,400,1,50,54,1.317234,0,3,2400,1,24,12.44,0.666667,12.44,3,0.493889,0.509338,0.240833,50,18.22,0.25,1.445,1.076125,0.5,1.076125
Qq2k3k3v50v50m400s7,1,11.98,47,1.4825,100,50,0.12,0.996672,0.500833,400,1,50,48,1.342207,0,3,2400,1,24,11.86,0.672222,11.86,3,0.499167,0.495008,0.252917,50,18.03,0.252083,1.5175,0.976936,0.504167,0.976936
Qq2k3k3v50v50m400s8,1,11.9,39,1.515,100,50,0.1275,0.983471,0.504167,400,1,50,51,1.316798,0,3,2400,1,24,12.12,0.648889,12.12,3,0.507222,0.509091,0.2475,50,17.74,0.243333,1.485,1.020202,0.486667,1.020202
Qq2k3k3v50v50m400s9,1,11.92,46,1.5075,100,50,0.11,0.986755,0.503333,400,1,50,44,1.322852,0,3,2400,1,24,12.06,0.654444,12.06,3,0.505278,0.505795,0.24875,50,17.81,0.245417,1.4925,1.01005,0.490833,1.01005
Qq2k3k3v50v50m500s10,1,14.96,58,1.498,100,50,0.108,0.994681,0.501333,500,1,50,54,1.332144,0,3,3000,1,30,14.98,0.664,14.98,3,0.501556,0.500665,0.250333,50,22.43,0.249,1.502,0.997337,0.498,0.997337
Qq2k3k3v50v50m500s1,1,15.04,53,1.476,100,50,0.1,1.005348,0.498667,500,1,50,50,1.34978,0,3,3000,1,30,14.76,0.680889,14.76,3,0.495556,0.490642,0.254,50,22.7,0.255333,1.524,0.968504,0.510667,0.968504
Qq2k3k3v50v50m500s2,1,14.9,61,1.484,100,50,0.11,0.986755,0.503333,500,1,50,55,1.336908,0,3,3000,1,30,14.84,0.664889,14.84,3,0.502667,0.498013,0.252667,50,22.38,0.249333,1.516,0.978892,0.498667,0.978892
Qq2k3k3v50v50m500s3,1,15.15,61,1.514,100,50,0.13,1.020202,0.495,500,1,50,65,1.33392,0,3,3000,1,30,15.14,0.673778,15.14,3,0.494889,0.499663,0.247667,50,22.73,0.252667,1.486,1.018843,0.505333,1.018843
Qq2k3k3v50v50m500s4,1,14.73,64,1.504,100,50,0.116,0.964637,0.509,500,1,50,58,1.314494,0,3,3000,1,30,15.04,0.640889,15.04,3,0.512444,0.510151,0.249333,50,21.94,0.240333,1.496,1.005348,0.480667,1.005348
Qq2k3k3v50v50m500s5,1,14.77,54,1.496,100,50,0.104,0.969796,0.507667,500,1,50,52,1.32185,0,3,3000,1,30,14.96,0.648,14.96,3,0.509778,0.506238,0.250667,50,22.06,0.243,1.504,0.994681,0.486,0.994681
Qq2k3k3v50v50m500s6,1,15.22,56,1.552,100,50,0.132,1.02977,0.492667,500,1,50,66,1.315697,0,3,3000,1,30,15.52,0.663111,15.52,3,0.496,0.510149,0.241333,50,22.68,0.248667,1.448,1.071823,0.497333,1.071823
Qq2k3k3v50v50m500s7,1,15,60,1.494,100,50,0.116,1,0.5,500,1,50,58,1.336884,0,3,3000,1,30,14.94,0.669333,14.94,3,0.499333,0.498,0.251,50,22.53,0.251,1.506,0.992032,0.502,0.992032
Qq2k3k3v50v50m500s8,1,14.97,47,1.53,100,50,0.124,0.996008,0.501,500,1,50,62,1.313594,0,3,3000,1,30,15.3,0.650667,15.3,3,0.504667,0.510978,0.245,50,22.29,0.244,1.47,1.040816,0.488,1.040816
Qq2k3k3v50v50m500s9,1,14.87,55,1.5,100,50,0.112,0.982816,0.504333,500,1,50,56,1.32554,0,3,3000,1,30,15,0.655111,15,3,0.505778,0.504296,0.25,50,22.24,0.245667,1.5,1,0.491333,1
Qq2k3k3v50v50m600s10,1,18.02,68,1.505,100,50,0.106667,1.002225,0.499444,600,1,50,64,1.331359,0,3,3600,1,36,18.06,0.665926,18.06,3,0.499815,0.501112,0.249167,50,27.01,0.249722,1.495,1.006689,0.499444,1.006689
Qq2k3k3v50v50m600s1,1,17.96,68,1.478333,100,50,0.1,0.995565,0.501111,600,1,50,60,1.344177,0,3,3600,1,36,17.74,0.673333,17.74,3,0.499074,0.493902,0.253611,50,27.05,0.2525,1.521667,0.971522,0.505,0.971522
Qq2k3k3v50v50m600s2,1,17.67,79,1.468333,100,50,0.11,0.963993,0.509167,600,1,50,66,1.335846,0,3,3600,1,36,17.62,0.656296,17.62,3,0.508704,0.498636,0.255278,50,26.53,0.246111,1.531667,0.958651,0.492222,0.958651
Qq2k3k3v50v50m600s3,1,18.13,69,1.515,100,50,0.121667,1.01455,0.496389,600,1,50,73,1.33088,0,3,3600,1,36,18.18,0.66963,18.18,3,0.496852,0.501399,0.2475,50,27.17,0.251111,1.485,1.020202,0.502222,1.020202
Qq2k3k3v50v50m600s4,1,17.77,74,1.51,100,50,0.116667,0.974767,0.506389,600,1,50,70,1.31571,0,3,3600,1,36,18.12,0.645185,18.12,3,0.50963,0.5096,0.248333,50,26.48,0.241944,1.49,1.013423,0.483889,1.013423
Qq2k3k3v50v50m600s5,1,17.96,63,1.51,100,50,0.116667,0.995565,0.501111,600,1,50,70,1.325391,0,3,3600,1,36,18.12,0.659259,18.12,3,0.502593,0.504435,0.248333,50,26.86,0.247222,1.49,1.013423,0.494444,1.013423
Qq2k3k3v50v50m600s6,1,18.27,65,1.553333,100,50,0.125,1.030457,0.4925,600,1,50,75,1.315209,0,3,3600,1,36,18.64,0.662963,18.64,3,0.495926,0.510434,0.241111,50,27.22,0.248611,1.446667,1.073733,0.497222,1.073733
Qq2k3k3v50v50m600s7,1,17.93,73,1.485,100,50,0.116667,0.992252,0.501944,600,1,50,70,1.338776,0,3,3600,1,36,17.82,0.668148,17.82,3,0.500926,0.496956,0.2525,50,26.95,0.250556,1.515,0.980198,0.501111,0.980198
Qq2k3k3v50v50m600s8,1,18.19,51,1.535,100,50,0.131667,1.021336,0.494722,600,1,50,79,1.322046,0,3,3600,1,36,18.42,0.665185,18.42,3,0.496852,0.506457,0.244167,50,27.17,0.249444,1.465,1.047782,0.498889,1.047782
Qq2k3k3v50v50m600s9,1,17.99,64,1.503333,100,50,0.121667,0.99889,0.500278,600,1,50,73,1.330861,0,3,3600,1,36,18.04,0.664444,18.04,3,0.500741,0.501388,0.249444,50,26.96,0.249167,1.496667,1.004454,0.498333,1.004454
Qq2k3k3v50v50m700s10,1,20.98,79,1.508571,100,50,0.108571,0.998097,0.500476,700,1,50,76,1.327389,0,3,4200,1,42,21.12,0.661587,21.12,3,0.501587,0.50333,0.248571,50,31.4,0.248095,1.491429,1.011494,0.49619,1.011494
Qq2k3k3v50v50m700s1,1,21.1,73,1.494286,100,50,0.097143,1.009569,0.497619,700,1,50,68,1.340895,0,3,4200,1,42,20.92,0.675556,20.92,3,0.49619,0.495694,0.250952,50,31.74,0.253333,1.505714,0.99241,0.506667,0.99241
Qq2k3k3v50v50m700s2,1,20.52,94,1.448571,100,50,0.108571,0.955307,0.511429,700,1,50,76,1.343689,0,3,4200,1,42,20.28,0.659048,20.28,3,0.509524,0.494413,0.258571,50,30.9,0.247143,1.551429,0.933702,0.494286,0.933702
Qq2k3k3v50v50m700s3,1,21.27,79,1.517143,100,50,0.127143,1.026049,0.493571,700,1,50,89,1.334586,0,3,4200,1,42,21.24,0.67619,21.24,3,0.493333,0.499276,0.247143,50,31.92,0.253571,1.482857,1.023121,0.507143,1.023121
Qq2k3k3v50v50m700s4,1,20.72,87,1.501429,100,50,0.115714,0.973684,0.506667,700,1,50,81,1.320401,0,3,4200,1,42,21.02,0.648254,21.02,3,0.509048,0.507049,0.249762,50,30.93,0.243095,1.498571,1.001907,0.48619,1.001907
Qq2k3k3v50v50m700s5,1,20.96,77,1.502857,100,50,0.121429,0.996198,0.500952,700,1,50,85,1.329936,0,3,4200,1,42,21.04,0.662857,21.04,3,0.501587,0.501901,0.249524,50,31.4,0.248571,1.497143,1.003817,0.497143,1.003817
Qq2k3k3v50v50m700s6,1,21.2,77,1.544286,100,50,0.118571,1.019231,0.495238,700,1,50,83,1.315606,0,3,4200,1,42,21.62,0.659683,21.62,3,0.498571,0.510096,0.242619,50,31.59,0.247381,1.455714,1.060844,0.494762,1.060844
Qq2k3k3v50v50m700s7,1,20.84,88,1.477143,100,50,0.121429,0.984877,0.50381,700,1,50,85,1.34014,0,3,4200,1,42,20.68,0.666667,20.68,3,0.50254,0.496219,0.25381,50,31.34,0.25,1.522857,0.969981,0.5,0.969981
Qq2k3k3v50v50m700s8,1,21.23,65,1.524286,100,50,0.134286,1.022147,0.494524,700,1,50,94,1.32872,0,3,4200,1,42,21.34,0.670476,21.34,3,0.495397,0.502648,0.245952,50,31.79,0.251429,1.475714,1.032914,0.502857,1.032914
Qq2k3k3v50v50m700s9,1,20.9,76,1.477143,100,50,0.117143,0.990521,0.502381,700,1,50,82,1.342657,0,3,4200,1,42,20.68,0.670476,20.68,3,0.500635,0.494787,0.25381,50,31.46,0.251429,1.522857,0.969981,0.502857,0.969981
Qq2k3k3v50v50m800s10,1,24.11,88,1.51875,100,50,0.11,1.009209,0.497708,800,1,50,88,1.32631,0,3,4800,1,48,24.3,0.664444,24.3,3,0.499028,0.503977,0.246875,50,36.07,0.249167,1.48125,1.025316,0.498333,1.025316
Qq2k3k3v50v50m800s1,1,23.97,85,1.47125,100,50,0.095,0.997503,0.500625,800,1,50,76,1.349184,0,3,4800,1,48,23.54,0.677778,23.54,3,0.497639,0.491053,0.254792,50,36.17,0.254167,1.52875,0.962388,0.508333,0.962388
Qq2k3k3v50v50m800s2,1,23.54,103,1.45875,100,50,0.10875,0.962388,0.509583,800,1,50,87,1.340864,0,3,4800,1,48,23.34,0.659444,23.34,3,0.508194,0.495912,0.256875,50,35.41,0.247292,1.54125,0.946472,0.494583,0.946472
Qq2k3k3v50v50m800s3,1,24.43,91,1.5075,100,50,0.13125,1.036487,0.491042,800,1,50,105,1.344565,0,3,4800,1,48,24.12,0.687222,24.12,3,0.488889,0.493424,0.24875,50,36.8,0.257708,1.4925,1.01005,0.515417,1.01005
Qq2k3k3v50v50m800s4,1,23.85,103,1.505,100,50,0.125,0.987578,0.503125,800,1,50,100,1.324734,0,3,4800,1,48,24.08,0.656111,24.08,3,0.504722,0.504762,0.249167,50,35.66,0.246042,1.495,1.006689,0.492083,1.006689
Qq2k3k3v50v50m800s5,1,23.81,86,1.48875,100,50,0.1125,0.984291,0.503958,800,1,50,90,1.33296,0,3,4800,1,48,23.82,0.661111,23.82,3,0.504028,0.500207,0.251875,50,35.71,0.247917,1.51125,0.985112,0.495833,0.985112
Qq2k3k3v50v50m800s6,1,24.35,84,1.54,100,50,0.1225,1.029598,0.492708,800,1,50,98,1.322705,0,3,4800,1,48,24.64,0.668333,24.64,3,0.494722,0.506131,0.243333,50,36.38,0.250625,1.46,1.054795,0.50125,1.054795
Qq2k3k3v50v50m800s7,1,23.78,99,1.47625,100,50,0.115,0.981833,0.504583,800,1,50,92,1.339301,0,3,4800,1,48,23.62,0.665,23.62,3,0.503472,0.496697,0.253958,50,35.75,0.249375,1.52375,0.968827,0.49875,0.968827
Qq2k3k3v50v50m800s8,1,24.21,76,1.51875,100,50,0.125,1.017654,0.495625,800,1,50,100,1.330025,0,3,4800,1,48,24.3,0.67,24.3,3,0.49625,0.501892,0.246875,50,36.27,0.25125,1.48125,1.025316,0.5025,1.025316
Qq2k3k3v50v50m800s9,1,23.78,88,1.4725,100,50,0.115,0.981833,0.504583,800,1,50,92,1.341532,0,3,4800,1,48,23.56,0.666667,23.56,3,0.503056,0.495458,0.254583,50,35.78,0.25,1.5275,0.963993,0.5,0.963993
Qq2k3k3v50v50m900s10,1,27.19,94,1.516667,100,50,0.111111,1.014174,0.496481,900,1,50,100,1.329732,0,3,5400,1,54,27.3,0.668642,27.3,3,0.49716,0.502051,0.247222,50,40.73,0.250741,1.483333,1.022472,0.501481,1.022472
Qq2k3k3v50v50m900s1,1,27.06,94,1.486667,100,50,0.1,1.004454,0.498889,900,1,50,90,1.343152,0,3,5400,1,54,26.76,0.675556,26.76,3,0.497037,0.494432,0.252222,50,40.74,0.253333,1.513333,0.982379,0.506667,0.982379
Qq2k3k3v50v50m900s2,1,26.62,110,1.468889,100,50,0.111111,0.972243,0.507037,900,1,50,100,1.33933,0,3,5400,1,54,26.44,0.661728,26.44,3,0.505926,0.496713,0.255185,50,40.02,0.248148,1.531111,0.959361,0.496296,0.959361
Qq2k3k3v50v50m900s3,1,27.28,104,1.498889,100,50,0.125556,1.020958,0.494815,900,1,50,113,1.343073,0,3,5400,1,54,26.98,0.680988,26.98,3,0.492963,0.494386,0.250185,50,41.07,0.25537,1.501111,0.99852,0.510741,0.99852
Qq2k3k3v50v50m900s4,1,26.97,110,1.521111,100,50,0.125556,0.99778,0.500556,900,1,50,113,1.319752,0,3,5400,1,54,27.38,0.655802,27.38,3,0.503086,0.507584,0.246481,50,40.25,0.245926,1.478889,1.02855,0.491852,1.02855
Qq2k3k3v50v50m900s5,1,26.7,103,1.48,100,50,0.112222,0.978022,0.505556,900,1,50,101,1.335329,0,3,5400,1,54,26.64,0.660741,26.64,3,0.505185,0.498901,0.253333,50,40.08,0.247778,1.52,0.973684,0.495556,0.973684
Qq2k3k3v50v50m900s6,1,27.46,100,1.547778,100,50,0.131111,1.034665,0.491481,900,1,50,118,1.320322,0,3,5400,1,54,27.86,0.668148,27.86,3,0.493951,0.507536,0.242037,50,40.99,0.250556,1.452222,1.0658,0.501111,1.0658
Qq2k3k3v50v50m900s7,1,26.82,112,1.481111,100,50,0.114444,0.986755,0.503333,900,1,50,103,1.338626,0,3,5400,1,54,26.66,0.666173,26.66,3,0.502346,0.497057,0.253148,50,40.31,0.249815,1.518889,0.975128,0.49963,0.975128
Qq2k3k3v50v50m900s8,1,27.29,82,1.517778,100,50,0.121111,1.021715,0.49463,900,1,50,109,1.332356,0,3,5400,1,54,27.32,0.673086,27.32,3,0.494815,0.500562,0.247037,50,40.92,0.252407,1.482222,1.023988,0.504815,1.023988
Qq2k3k3v50v50m900s9,1,26.78,97,1.474444,100,50,0.111111,0.983835,0.504074,900,1,50,100,1.341276,0,3,5400,1,54,26.54,0.66716,26.54,3,0.502593,0.495591,0.254259,50,40.29,0.250185,1.525556,0.966497,0.50037,0.966497
qshifter_3,1,16.842105,16,2,19,8,0.125,1,0.5,128,0.475,8,16,0.791667,0,1,640,1,46.545455,23.272727,0.395833,23.272727,4,0.5,0.2,0.4,11,20.210526,0.1,2,1,0.5,1
qshifter_4,1,42.666667,32,2.5,36,16,0.0625,1,0.5,512,0.375,16,32,0.642857,0,1,3072,1,128,64,0.321429,64,5,0.5,0.166667,0.416667,20,49.777778,0.083333,2.5,1,0.5,1
qshifter_5,1,103.884058,64,3,69,32,0.03125,1,0.5,2048,0.308036,32,64,0.539063,0,1,14336,1,332.108108,166.054054,0.269531,166.054054,6,0.5,0.142857,0.428571,37,118.724638,0.071429,3,1,0.5,1
