@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC

@DATA
normalized-rand-2-40-8-753-100-32_ext.xml.mzn_AND_NODATA,1,0,0,0.063417,0,0.111111,0.888889,0,0.936583,0,0.171182,2.666667,0,960,0.707107,0.340861,28.033333
normalized-rand-2-40-80-103-800-72_ext.xml.mzn_AND_NODATA,1,0,0,0,103,1,0,0,0,263042,19.46746,80,6576.05,3200,0,0,5.15
normalized-rand-2-40-8-753-100-36_ext.xml.mzn_AND_NODATA,1,0,0,0.061884,0,0.111111,0.888889,0,0.938116,0,0.16956,2.666667,0,960,0.707107,0.334877,28.727778
normalized-rand-2-40-25-180-500-40_ext.xml.mzn_AND_NODATA,1,0,0,0.037629,96,0.038462,0.961538,0,0.958758,58182,0.082098,2.884615,55.944231,3000,1.533333,0.265624,51.105769
normalized-rand-2-40-80-103-800-30_ext.xml.mzn_AND_NODATA,1,0,0,0,103,1,0,0,0,264500,18.647619,80,6612.5,3200,0,0,5.15
normalized-rand-2-40-8-753-100-17_ext.xml.mzn_AND_NODATA,1,0,0,0.063042,0,0.111111,0.888889,0,0.936958,0,0.170675,2.666667,0,960,0.707107,0.339403,28.2
normalized-rand-2-40-8-753-100-21_ext.xml.mzn_AND_NODATA,1,0,0,0.062172,0,0.111111,0.888889,0,0.937828,0,0.169896,2.666667,0,960,0.707107,0.336008,28.594444
normalized-rand-2-40-8-753-100-38_ext.xml.mzn_AND_NODATA,1,0,0,0.0625,0,0.111111,0.888889,0,0.9375,0,0.170424,2.666667,0,960,0.707107,0.33729,28.444444
normalized-rand-2-40-8-753-100-19_ext.xml.mzn_AND_NODATA,1,0,0,0.061836,0,0.111111,0.888889,0,0.938164,0,0.16968,2.666667,0,960,0.707107,0.334689,28.75
normalized-rand-2-40-8-753-100-22_ext.xml.mzn_AND_NODATA,1,0,0,0.062807,0,0.111111,0.888889,0,0.937193,0,0.170758,2.666667,0,960,0.707107,0.338487,28.305556
normalized-rand-2-40-8-753-100-40_ext.xml.mzn_AND_NODATA,1,0,0,0.061955,0,0.111111,0.888889,0,0.938045,0,0.169786,2.666667,0,960,0.707107,0.335159,28.694444
normalized-rand-2-40-8-753-100-43_ext.xml.mzn_AND_NODATA,1,0,0,0.061279,0,0.111111,0.888889,0,0.938721,0,0.168994,2.666667,0,960,0.707107,0.332502,29.011111
normalized-rand-2-40-8-753-100-30_ext.xml.mzn_AND_NODATA,1,0,0,0.062148,0,0.111111,0.888889,0,0.937852,0,0.169694,2.666667,0,960,0.707107,0.335913,28.605556
normalized-rand-2-40-8-753-100-28_ext.xml.mzn_AND_NODATA,1,0,0,0.061314,0,0.111111,0.888889,0,0.938686,0,0.16899,2.666667,0,960,0.707107,0.332641,28.994444
normalized-rand-2-40-25-180-500-53_ext.xml.mzn_AND_NODATA,1,0,0,0.038592,98,0.038462,0.961538,0,0.957626,59344,0.078679,2.884615,57.061538,3000,1.533333,0.271463,49.830769
normalized-rand-2-40-8-753-100-33_ext.xml.mzn_AND_NODATA,1,0,0,0.061409,0,0.111111,0.888889,0,0.938591,0,0.169241,2.666667,0,960,0.707107,0.333011,28.95
normalized-rand-2-40-8-753-100-35_ext.xml.mzn_AND_NODATA,1,0,0,0.061598,0,0.111111,0.888889,0,0.938402,0,0.169016,2.666667,0,960,0.707107,0.333755,28.861111
normalized-rand-2-40-80-103-800-95_ext.xml.mzn_AND_NODATA,1,0,0,0,103,1,0,0,0,263002,20.853968,80,6575.05,3200,0,0,5.15
normalized-rand-2-40-80-103-800-59_ext.xml.mzn_AND_NODATA,1,0,0,0,103,1,0,0,0,263822,19.334127,80,6595.55,3200,0,0,5.15
normalized-rand-2-40-8-753-100-31_ext.xml.mzn_AND_NODATA,1,0,0,0.062819,0,0.111111,0.888889,0,0.937181,0,0.17022,2.666667,0,960,0.707107,0.338535,28.3
normalized-rand-2-40-80-103-800-97_ext.xml.mzn_AND_NODATA,1,0,0,0,103,1,0,0,0,263246,20.870635,80,6581.15,3200,0,0,5.15
normalized-rand-2-40-8-753-100-55_ext.xml.mzn_AND_NODATA,1,0,0,0.06174,0,0.111111,0.888889,0,0.93826,0,0.169547,2.666667,0,960,0.707107,0.334315,28.794444
normalized-rand-2-40-8-753-100-53_ext.xml.mzn_AND_NODATA,1,0,0,0.061693,0,0.111111,0.888889,0,0.938307,0,0.169242,2.666667,0,960,0.707107,0.334128,28.816667
normalized-rand-2-40-8-753-100-37_ext.xml.mzn_AND_NODATA,1,0,0,0.061728,0,0.111111,0.888889,0,0.938272,0,0.169819,2.666667,0,960,0.707107,0.334268,28.8
normalized-rand-2-40-8-753-100-58_ext.xml.mzn_AND_NODATA,1,0,0,0.063454,0,0.111111,0.888889,0,0.936546,0,0.171302,2.666667,0,960,0.707107,0.341007,28.016667
normalized-rand-2-40-8-753-100-27_ext.xml.mzn_AND_NODATA,1,0,0,0.06239,0,0.111111,0.888889,0,0.93761,0,0.170214,2.666667,0,960,0.707107,0.336861,28.494444
normalized-rand-2-40-8-753-100-10_ext.xml.mzn_AND_NODATA,1,0,0,0.061669,0,0.111111,0.888889,0,0.938331,0,0.169389,2.666667,0,960,0.707107,0.334035,28.827778
normalized-rand-2-40-8-753-100-64_ext.xml.mzn_AND_NODATA,1,0,0,0.062196,0,0.111111,0.888889,0,0.937804,0,0.169898,2.666667,0,960,0.707107,0.336102,28.583333
normalized-rand-2-40-80-103-800-34_ext.xml.mzn_AND_NODATA,1,0,0,0,103,1,0,0,0,262982,18.059524,80,6574.55,3200,0,0,5.15
normalized-rand-2-40-8-753-100-47_ext.xml.mzn_AND_NODATA,1,0,0,0.062269,0,0.111111,0.888889,0,0.937731,0,0.169772,2.666667,0,960,0.707107,0.336387,28.55
normalized-rand-2-40-8-753-100-70_ext.xml.mzn_AND_NODATA,1,0,0,0.061991,0,0.111111,0.888889,0,0.938009,0,0.169741,2.666667,0,960,0.707107,0.3353,28.677778
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,0,0,0,103,1,0,0,0,263802,21.379365,80,6595.05,3200,0,0,5.15
normalized-rand-2-40-8-753-100-6_ext.xml.mzn_AND_NODATA,1,0,0,0.061491,0,0.111111,0.888889,0,0.938509,0,0.168982,2.666667,0,960,0.707107,0.333336,28.911111
normalized-rand-2-40-8-753-100-49_ext.xml.mzn_AND_NODATA,1,0,0,0.06186,0,0.111111,0.888889,0,0.93814,0,0.169446,2.666667,0,960,0.707107,0.334783,28.738889
normalized-rand-2-40-8-753-100-72_ext.xml.mzn_AND_NODATA,1,0,0,0.06216,0,0.111111,0.888889,0,0.93784,0,0.170064,2.666667,0,960,0.707107,0.335961,28.6
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,0,0,0.061669,0,0.111111,0.888889,0,0.938331,0,0.169356,2.666667,0,960,0.707107,0.334035,28.827778
normalized-rand-2-40-8-753-100-74_ext.xml.mzn_AND_NODATA,1,0,0,0.062293,0,0.111111,0.888889,0,0.937707,0,0.170295,2.666667,0,960,0.707107,0.336481,28.538889
normalized-rand-2-40-8-753-100-48_ext.xml.mzn_AND_NODATA,1,0,0,0.062305,0,0.111111,0.888889,0,0.937695,0,0.170095,2.666667,0,960,0.707107,0.336529,28.533333
normalized-rand-2-40-8-753-100-77_ext.xml.mzn_AND_NODATA,1,0,0,0.062844,0,0.111111,0.888889,0,0.937156,0,0.170889,2.666667,0,960,0.707107,0.338631,28.288889
normalized-rand-2-40-8-753-100-81_ext.xml.mzn_AND_NODATA,1,0,0,0.063669,0,0.111111,0.888889,0,0.936331,0,0.171696,2.666667,0,960,0.707107,0.34184,27.922222
normalized-rand-2-40-8-753-100-41_ext.xml.mzn_AND_NODATA,1,0,0,0.063329,0,0.111111,0.888889,0,0.936671,0,0.171087,2.666667,0,960,0.707107,0.340519,28.072222
normalized-rand-2-40-19-443-230-fcd-48_ext.xml.mzn_AND_NODATA,1,0,0,0.023664,15,0.05,0.95,0,0.975869,4658,0.0728,2.85,5.8225,2280,1.300022,0.167372,80.29
normalized-rand-2-40-8-753-100-5_ext.xml.mzn_AND_NODATA,1,0,0,0.062794,0,0.111111,0.888889,0,0.937206,0,0.170165,2.666667,0,960,0.707107,0.338439,28.311111
normalized-rand-2-40-8-753-100-82_ext.xml.mzn_AND_NODATA,1,0,0,0.061824,0,0.111111,0.888889,0,0.938176,0,0.169707,2.666667,0,960,0.707107,0.334643,28.755556
normalized-rand-2-40-19-443-230-fcd-44_ext.xml.mzn_AND_NODATA,1,0,0,0.023264,14,0.05,0.95,0,0.976307,4606,0.071952,2.85,5.7575,2280,1.300022,0.164794,81.67
normalized-rand-2-40-8-753-100-85_ext.xml.mzn_AND_NODATA,1,0,0,0.061931,0,0.111111,0.888889,0,0.938069,0,0.169482,2.666667,0,960,0.707107,0.335065,28.705556
normalized-rand-2-40-25-180-500-20_ext.xml.mzn_AND_NODATA,1,0,0,0.032461,82,0.038462,0.961538,0,0.964877,49758,0.071505,2.884615,47.844231,3000,1.533333,0.233064,59.242308
normalized-rand-2-40-25-180-500-25_ext.xml.mzn_AND_NODATA,1,0,0,0.032521,82,0.038462,0.961538,0,0.964812,49672,0.077135,2.884615,47.761538,3000,1.533333,0.2334,59.132692
normalized-rand-2-40-8-753-100-62_ext.xml.mzn_AND_NODATA,1,0,0,0.06115,0,0.111111,0.888889,0,0.93885,0,0.168989,2.666667,0,960,0.707107,0.331995,29.072222
normalized-rand-2-40-8-753-100-60_ext.xml.mzn_AND_NODATA,1,0,0,0.061444,0,0.111111,0.888889,0,0.938556,0,0.169021,2.666667,0,960,0.707107,0.33315,28.933333
normalized-rand-2-40-80-103-800-70_ext.xml.mzn_AND_NODATA,1,0,0,0,103,1,0,0,0,263824,19.187302,80,6595.6,3200,0,0,5.15
normalized-rand-2-40-8-753-100-29_ext.xml.mzn_AND_NODATA,1,0,0,0.062943,0,0.111111,0.888889,0,0.937057,0,0.170784,2.666667,0,960,0.707107,0.339017,28.244444
normalized-rand-2-40-80-103-800-94_ext.xml.mzn_AND_NODATA,1,0,0,0,103,1,0,0,0,264566,19.21746,80,6614.15,3200,0,0,5.15
normalized-rand-2-40-8-753-100-94_ext.xml.mzn_AND_NODATA,1,0,0,0.061896,0,0.111111,0.888889,0,0.938104,0,0.169528,2.666667,0,960,0.707107,0.334924,28.722222
normalized-rand-2-40-8-753-100-16_ext.xml.mzn_AND_NODATA,1,0,0,0.062354,0,0.111111,0.888889,0,0.937646,0,0.170141,2.666667,0,960,0.707107,0.336719,28.511111
normalized-rand-2-40-25-180-500-14_ext.xml.mzn_AND_NODATA,1,0,0,0.031685,82,0.039409,0.960591,0,0.965651,49562,0.079126,2.906404,48.829557,2950,1.539707,0.229275,60.634483
normalized-rand-2-40-25-180-500-3_ext.xml.mzn_AND_NODATA,1,0,0,0.035542,91,0.038462,0.961538,0,0.961224,55102,0.081837,2.884615,52.982692,3000,1.533333,0.252708,54.107692
normalized-rand-2-40-8-753-100-1_ext.xml.mzn_AND_NODATA,1,0,0,0.06186,0,0.111111,0.888889,0,0.93814,0,0.169701,2.666667,0,960,0.707107,0.334783,28.738889
normalized-rand-2-40-25-180-500-33_ext.xml.mzn_AND_NODATA,1,0,0,0.034153,87,0.038462,0.961538,0,0.962876,52708,0.079506,2.884615,50.680769,3000,1.533333,0.243884,56.307692
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,0,0,0,103,1,0,0,0,263434,21.570635,80,6585.85,3200,0,0,5.15
normalized-rand-2-40-8-753-100-7_ext.xml.mzn_AND_NODATA,1,0,0,0.060952,0,0.111111,0.888889,0,0.939048,0,0.168821,2.666667,0,960,0.707107,0.331214,29.166667
normalized-rand-2-40-8-753-100-65_ext.xml.mzn_AND_NODATA,1,0,0,0.063042,0,0.111111,0.888889,0,0.936958,0,0.170471,2.666667,0,960,0.707107,0.339403,28.2
normalized-rand-2-40-40-135-650-90_ext.xml.mzn_AND_NODATA,1,0,0,0,135,1,0,0,0,150790,6.7671,40,3769.75,1600,0,0,6.75
normalized-rand-2-40-8-753-100-88_ext.xml.mzn_AND_NODATA,1,0,0,0.062782,0,0.111111,0.888889,0,0.937218,0,0.17053,2.666667,0,960,0.707107,0.338391,28.316667
normalized-rand-2-40-8-753-100-20_ext.xml.mzn_AND_NODATA,1,0,0,0.061645,0,0.111111,0.888889,0,0.938355,0,0.169137,2.666667,0,960,0.707107,0.333941,28.838889
normalized-rand-2-40-8-753-100-46_ext.xml.mzn_AND_NODATA,1,0,0,0.061104,0,0.111111,0.888889,0,0.938896,0,0.168816,2.666667,0,960,0.707107,0.331811,29.094444
normalized-rand-2-40-8-753-100-69_ext.xml.mzn_AND_NODATA,1,0,0,0.06186,0,0.111111,0.888889,0,0.93814,0,0.169693,2.666667,0,960,0.707107,0.334783,28.738889
normalized-rand-2-40-8-753-100-3_ext.xml.mzn_AND_NODATA,1,0,0,0.062196,0,0.111111,0.888889,0,0.937804,0,0.169815,2.666667,0,960,0.707107,0.336102,28.583333
normalized-rand-2-40-8-753-100-39_ext.xml.mzn_AND_NODATA,1,0,0,0.062819,0,0.111111,0.888889,0,0.937181,0,0.170307,2.666667,0,960,0.707107,0.338535,28.3
normalized-rand-2-40-8-753-100-91_ext.xml.mzn_AND_NODATA,1,0,0,0.061884,0,0.111111,0.888889,0,0.938116,0,0.16983,2.666667,0,960,0.707107,0.334877,28.727778
normalized-rand-2-40-8-753-100-83_ext.xml.mzn_AND_NODATA,1,0,0,0.061967,0,0.111111,0.888889,0,0.938033,0,0.169495,2.666667,0,960,0.707107,0.335206,28.688889
normalized-rand-2-40-25-180-500-50_ext.xml.mzn_AND_NODATA,1,0,0,0.036637,93,0.038462,0.961538,0,0.959956,56338,0.079417,2.884615,54.171154,3000,1.533333,0.259306,52.490385
normalized-rand-2-40-8-753-100-51_ext.xml.mzn_AND_NODATA,1,0,0,0.062831,0,0.111111,0.888889,0,0.937169,0,0.170278,2.666667,0,960,0.707107,0.338583,28.294444
normalized-rand-2-40-8-753-100-8_ext.xml.mzn_AND_NODATA,1,0,0,0.0621,0,0.111111,0.888889,0,0.9379,0,0.169607,2.666667,0,960,0.707107,0.335724,28.627778
normalized-rand-2-40-8-753-100-54_ext.xml.mzn_AND_NODATA,1,0,0,0.061979,0,0.111111,0.888889,0,0.938021,0,0.169833,2.666667,0,960,0.707107,0.335253,28.683333
normalized-rand-2-40-8-753-100-63_ext.xml.mzn_AND_NODATA,1,0,0,0.062378,0,0.111111,0.888889,0,0.937622,0,0.170011,2.666667,0,960,0.707107,0.336814,28.5
normalized-rand-2-40-80-103-800-2_ext.xml.mzn_AND_NODATA,1,0,0,0,103,1,0,0,0,262244,18.646104,80,6556.1,3200,0,0,5.15
normalized-rand-2-40-8-753-100-79_ext.xml.mzn_AND_NODATA,1,0,0,0.062064,0,0.111111,0.888889,0,0.937936,0,0.169711,2.666667,0,960,0.707107,0.335583,28.644444
normalized-rand-2-40-8-753-100-95_ext.xml.mzn_AND_NODATA,1,0,0,0.062124,0,0.111111,0.888889,0,0.937876,0,0.169929,2.666667,0,960,0.707107,0.335819,28.616667
normalized-rand-2-40-8-753-100-57_ext.xml.mzn_AND_NODATA,1,0,0,0.06079,0,0.111111,0.888889,0,0.93921,0,0.168387,2.666667,0,960,0.707107,0.330574,29.244444
normalized-rand-2-40-8-753-100-78_ext.xml.mzn_AND_NODATA,1,0,0,0.061361,0,0.111111,0.888889,0,0.938639,0,0.168862,2.666667,0,960,0.707107,0.332826,28.972222
normalized-rand-2-40-8-753-100-98_ext.xml.mzn_AND_NODATA,1,0,0,0.062488,0,0.111111,0.888889,0,0.937512,0,0.170285,2.666667,0,960,0.707107,0.337242,28.45
normalized-rand-2-40-8-753-100-44_ext.xml.mzn_AND_NODATA,1,0,0,0.061752,0,0.111111,0.888889,0,0.938248,0,0.169156,2.666667,0,960,0.707107,0.334362,28.788889
normalized-rand-2-40-8-753-100-99_ext.xml.mzn_AND_NODATA,1,0,0,0.062184,0,0.111111,0.888889,0,0.937816,0,0.169838,2.666667,0,960,0.707107,0.336055,28.588889
normalized-rand-2-40-8-753-100-45_ext.xml.mzn_AND_NODATA,1,0,0,0.062549,0,0.111111,0.888889,0,0.937451,0,0.17035,2.666667,0,960,0.707107,0.337481,28.422222
normalized-rand-2-40-8-753-100-86_ext.xml.mzn_AND_NODATA,1,0,0,0.061303,0,0.111111,0.888889,0,0.938697,0,0.168958,2.666667,0,960,0.707107,0.332595,29
normalized-rand-2-40-8-753-100-90_ext.xml.mzn_AND_NODATA,1,0,0,0.06233,0,0.111111,0.888889,0,0.93767,0,0.170158,2.666667,0,960,0.707107,0.336624,28.522222
normalized-rand-2-40-8-753-100-59_ext.xml.mzn_AND_NODATA,1,0,0,0.06174,0,0.111111,0.888889,0,0.93826,0,0.169527,2.666667,0,960,0.707107,0.334315,28.794444
normalized-rand-2-40-8-753-100-97_ext.xml.mzn_AND_NODATA,1,0,0,0.061373,0,0.111111,0.888889,0,0.938627,0,0.169008,2.666667,0,960,0.707107,0.332872,28.966667
normalized-rand-2-40-8-753-100-80_ext.xml.mzn_AND_NODATA,1,0,0,0.063404,0,0.111111,0.888889,0,0.936596,0,0.171053,2.666667,0,960,0.707107,0.340812,28.038889
normalized-rand-2-40-8-753-100-4_ext.xml.mzn_AND_NODATA,1,0,0,0.062305,0,0.111111,0.888889,0,0.937695,0,0.170207,2.666667,0,960,0.707107,0.336529,28.533333
normalized-rand-2-40-8-753-100-2_ext.xml.mzn_AND_NODATA,1,0,0,0.062088,0,0.111111,0.888889,0,0.937912,0,0.169962,2.666667,0,960,0.707107,0.335677,28.633333
normalized-rand-2-40-8-753-100-73_ext.xml.mzn_AND_NODATA,1,0,0,0.062003,0,0.111111,0.888889,0,0.937997,0,0.169643,2.666667,0,960,0.707107,0.335347,28.672222
normalized-rand-2-40-80-103-800-23_ext.xml.mzn_AND_NODATA,1,0,0,0,103,1,0,0,0,264540,18.714286,80,6613.5,3200,0,0,5.15
normalized-rand-2-40-25-180-500-4_ext.xml.mzn_AND_NODATA,1,0,0,0.034684,93,0.040404,0.959596,0,0.96192,56220,0.09138,2.929293,56.787879,2900,1.546043,0.249931,55.333333
normalized-rand-2-40-80-103-800-50_ext.xml.mzn_AND_NODATA,1,0,0,0,103,1,0,0,0,264540,17.142857,80,6613.5,3200,0,0,5.15
normalized-rand-2-40-8-753-100-9_ext.xml.mzn_AND_NODATA,1,0,0,0.061991,0,0.111111,0.888889,0,0.938009,0,0.169732,2.666667,0,960,0.707107,0.3353,28.677778
normalized-rand-2-40-80-103-800-84_ext.xml.mzn_AND_NODATA,1,0,0,0,103,1,0,0,0,262976,19.40873,80,6574.4,3200,0,0,5.15
normalized-rand-2-40-8-753-100-56_ext.xml.mzn_AND_NODATA,1,0,0,0.061633,0,0.111111,0.888889,0,0.938367,0,0.169631,2.666667,0,960,0.707107,0.333895,28.844444
normalized-haystacks-47.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,715.320162,746.758088,0.000607,56549003,1.268899,0.795845,3.664435
normalized-rand-2-40-25-180-500-41_ext.xml.mzn_AND_NODATA,1,0,0,0.034146,87,0.038462,0.961538,0,0.962883,52700,0.079854,2.884615,50.673077,3000,1.533333,0.243845,56.319231
normalized-rand-2-40-19-443-230-fcd-47_ext.xml.mzn_AND_NODATA,1,0,0,0.023203,14,0.05,0.95,0,0.97637,4584,0.071615,2.85,5.73,2280,1.300022,0.164449,81.8875
normalized-rand-2-40-19-443-230-fcd-4_ext.xml.mzn_AND_NODATA,1,0,0,0.023589,14,0.05,0.95,0,0.975977,4172,0.072172,2.85,5.215,2280,1.300022,0.166606,80.5475
normalized-rand-2-40-25-180-500-29_ext.xml.mzn_AND_NODATA,1,0,0,0.032456,82,0.038462,0.961538,0,0.964883,49520,0.07322,2.884615,47.615385,3000,1.533333,0.233035,59.251923
normalized-rand-2-40-25-180-500-38_ext.xml.mzn_AND_NODATA,1,0,0,0.033589,88,0.039409,0.960591,0,0.963379,53276,0.076505,2.906404,52.48867,2950,1.539707,0.241664,57.196059
normalized-rand-2-40-19-443-230-fcd-45_ext.xml.mzn_AND_NODATA,1,0,0,0.023278,14,0.05,0.95,0,0.976293,4528,0.071931,2.85,5.66,2280,1.300022,0.16487,81.6225
normalized-rand-2-40-25-180-500-79_ext.xml.mzn_AND_NODATA,1,0,0,0.041901,105,0.038462,0.961538,0,0.9537,63642,0.085386,2.884615,61.194231,3000,1.533333,0.291442,45.896154
normalized-rand-2-40-19-443-230-fcd-8_ext.xml.mzn_AND_NODATA,1,0,0,0.022995,11,0.05,0.95,0,0.976672,3452,0.072224,2.85,4.315,2280,1.300022,0.162254,82.6275
normalized-rand-2-40-25-180-500-46_ext.xml.mzn_AND_NODATA,1,0,0,0.036245,93,0.038462,0.961538,0,0.960384,56222,0.074655,2.884615,54.059615,3000,1.533333,0.257161,53.057692
normalized-rand-2-40-19-443-230-fcd-49_ext.xml.mzn_AND_NODATA,1,0,0,0.022934,12,0.05,0.95,0,0.976703,3870,0.071552,2.85,4.8375,2280,1.300022,0.162263,82.845
normalized-rand-2-40-25-180-500-2_ext.xml.mzn_AND_NODATA,1,0,0,0.031234,80,0.039409,0.960591,0,0.966203,48312,0.077241,2.906404,47.59803,2950,1.539707,0.226179,61.50936
normalized-rand-2-40-19-443-230-fcd-9_ext.xml.mzn_AND_NODATA,1,0,0,0.023093,13,0.05,0.95,0,0.976512,4300,0.072304,2.85,5.375,2280,1.300022,0.163495,82.275
normalized-rand-2-40-19-443-230-fcd-7_ext.xml.mzn_AND_NODATA,1,0,0,0.023592,15,0.05,0.95,0,0.975942,4898,0.072144,2.85,6.1225,2280,1.300022,0.16697,80.535
normalized-rand-2-40-25-180-500-68_ext.xml.mzn_AND_NODATA,1,0,0,0.037649,96,0.038462,0.961538,0,0.958736,58038,0.082957,2.884615,55.805769,3000,1.533333,0.265732,51.078846
normalized-rand-2-40-25-180-500-31_ext.xml.mzn_AND_NODATA,1,0,0,0.032674,82,0.038462,0.961538,0,0.964646,49658,0.072617,2.884615,47.748077,3000,1.533333,0.234255,58.855769
normalized-rand-2-40-25-180-500-43_ext.xml.mzn_AND_NODATA,1,0,0,0.033824,86,0.038462,0.961538,0,0.963267,52082,0.076535,2.884615,50.078846,3000,1.533333,0.241773,56.855769
normalized-rand-2-40-25-180-500-76_ext.xml.mzn_AND_NODATA,1,0,0,0.039104,99,0.038462,0.961538,0,0.957025,59962,0.08137,2.884615,57.655769,3000,1.533333,0.274539,49.178846
normalized-rand-2-40-25-180-500-63_ext.xml.mzn_AND_NODATA,1,0,0,0.036101,92,0.038462,0.961538,0,0.960578,55460,0.079866,2.884615,53.326923,3000,1.533333,0.256076,53.269231
normalized-rand-2-40-25-180-500-51_ext.xml.mzn_AND_NODATA,1,0,0,0.035353,90,0.038462,0.961538,0,0.961465,54696,0.075648,2.884615,52.592308,3000,1.533333,0.251379,54.396154
normalized-rand-2-40-25-180-500-67_ext.xml.mzn_AND_NODATA,1,0,0,0.036217,95,0.039409,0.960591,0,0.960254,57474,0.081815,2.906404,56.624631,2950,1.539707,0.258312,53.046305
normalized-rand-2-40-25-180-500-66_ext.xml.mzn_AND_NODATA,1,0,0,0.036475,93,0.038462,0.961538,0,0.960133,56062,0.077992,2.884615,53.905769,3000,1.533333,0.258422,52.723077
normalized-rand-2-40-25-180-500-58_ext.xml.mzn_AND_NODATA,1,0,0,0.034904,91,0.039409,0.960591,0,0.961839,54856,0.084265,2.906404,54.04532,2950,1.539707,0.249856,55.042365
normalized-rand-2-40-25-180-500-61_ext.xml.mzn_AND_NODATA,1,0,0,0.036142,92,0.038462,0.961538,0,0.960533,55756,0.076662,2.884615,53.611538,3000,1.533333,0.256298,53.209615
normalized-rand-2-40-25-180-500-55_ext.xml.mzn_AND_NODATA,1,0,0,0.034446,90,0.039409,0.960591,0,0.962374,54182,0.080361,2.906404,53.381281,2950,1.539707,0.247021,55.773399
normalized-rand-2-40-25-180-500-42_ext.xml.mzn_AND_NODATA,1,0,0,0.033191,84,0.038462,0.961538,0,0.964021,50454,0.07161,2.884615,48.513462,3000,1.533333,0.23769,57.940385
normalized-rand-2-40-25-180-500-64_ext.xml.mzn_AND_NODATA,1,0,0,0.03564,93,0.039409,0.960591,0,0.960961,56418,0.085484,2.906404,55.584236,2950,1.539707,0.254526,53.905419
normalized-rand-2-40-25-180-500-48_ext.xml.mzn_AND_NODATA,1,0,0,0.034955,89,0.038462,0.961538,0,0.961934,53848,0.075836,2.884615,51.776923,3000,1.533333,0.248895,55.015385
normalized-rand-2-40-25-180-500-34_ext.xml.mzn_AND_NODATA,1,0,0,0.032485,82,0.038462,0.961538,0,0.964851,49960,0.069746,2.884615,48.038462,3000,1.533333,0.2332,59.198077
normalized-rand-2-40-25-180-500-39_ext.xml.mzn_AND_NODATA,1,0,0,0.03209,83,0.039409,0.960591,0,0.965178,50398,0.076598,2.906404,49.653202,2950,1.539707,0.23184,59.86798
normalized-rand-2-40-25-180-500-47_ext.xml.mzn_AND_NODATA,1,0,0,0.03236,84,0.039409,0.960591,0,0.964852,50592,0.080331,2.906404,49.844335,2950,1.539707,0.233635,59.369458
normalized-patat-08-comp-13.xml.mzn_AND_NODATA,1,0.008248,0,0.658442,0,0.016293,0.983707,605,0.329221,0,0.987587,2.392159,0,117455,1.620136,2.013746,4.073788
normalized-rand-2-40-25-180-500-96_ext.xml.mzn_AND_NODATA,1,0,0,0.04207,105,0.038462,0.961538,0,0.953513,63448,0.083523,2.884615,61.007692,3000,1.533333,0.292342,45.711538
normalized-rand-2-40-25-180-500-73_ext.xml.mzn_AND_NODATA,1,0,0,0.035133,92,0.039409,0.960591,0,0.961552,55842,0.07897,2.906404,55.016749,2950,1.539707,0.251421,54.683744
normalized-rand-2-40-25-180-500-6_ext.xml.mzn_AND_NODATA,1,0,0,0.033967,91,0.040404,0.959596,0,0.962779,55052,0.089144,2.929293,55.608081,2900,1.546043,0.245325,56.50101
normalized-rand-2-40-25-180-500-70_ext.xml.mzn_AND_NODATA,1,0,0,0.035643,91,0.038462,0.961538,0,0.961113,55162,0.079553,2.884615,53.040385,3000,1.533333,0.253266,53.953846
normalized-rand-2-40-25-180-500-21_ext.xml.mzn_AND_NODATA,1,0,0,0.030704,76,0.038462,0.961538,0,0.966962,45960,0.067996,2.884615,44.192308,3000,1.533333,0.22157,62.632692
normalized-rand-2-40-25-180-500-49_ext.xml.mzn_AND_NODATA,1,0,0,0.033111,84,0.038462,0.961538,0,0.964107,50710,0.070087,2.884615,48.759615,3000,1.533333,0.237249,58.078846
