@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,0.0079,138.764,31.9593,2748,0.0048,0.0048,2769,38.9032,32.7928,31.5777,0.0116,139,139.117,0.0011,4,35.5724,38.9032,0.3082,150,150,139,630,128,0.0614,0.0023,3863,34.0105,0.2908,31.5777,22.2781,0.3603,0.0229
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S2038462183-033.SATISFIABLE.cnf,1,0.0667,15.2091,18.4862,1597,0.0667,0.0667,1597,19.6331,18.9104,18.214,0.0833,15,15.1681,0.0507,2,19.111,19.6331,0.5864,19,19,15,75,12,0.1853,0.0133,4422,18.8937,1.322,18.214,7.548,0.4279,0.0463
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S2092454698-027.UNKNOWN.cnf,1,0.04,24.5745,27.2292,2662,0.04,0.04,2662,28.305,27.8146,26.0743,0.05,24,24.6497,0.027,2,28.0521,28.305,0.5524,29,29,25,125,20,0.1523,0.0079,4250,27.5419,1.1087,26.0743,11.6549,0.4292,0.0466
SAT11/random/large/unif-k7-r85-v150-c12750-S313239685-087-UNKNOWN.cnf,1,0.0467,25.1164,46.8973,12750,0.0467,0.0467,12750,48.1141,47.0688,45.417,0.0512,25,25.1185,0.0406,2,48.1141,48.1141,0.6437,30,30,25,150,20,0.1587,0.0029,4398,46.8743,1.4107,45.417,13.9124,0.416,0.0117
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S874492400-019-UNKNOWN.cnf,1,0.0001,10752,74,208679,0.0001,0.0001,210000,247,95.3333,0,0.0002,10752,10619.3,0,6,134,182,0.2081,10752,10597,10597,48787,10590,0.0042,0,4,108.7411,0.6121,61.2,4159,1.0451,0.0004
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S34055288-072.SATISFIABLE.cnf,1,0.04,25.0603,26.882,2662,0.04,0.04,2662,30.7177,27.9255,26.6054,0.0492,25,25.0493,0.0323,2,29.0103,30.7177,0.5558,30,30,25,125,20,0.1534,0.0078,4365,28.1514,1.0758,26.6054,9.8284,0.4315,0.0466
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,0.0138,96.6725,25.1132,1902,0.007,0.007,1917,30.0809,25.4432,24.6756,0.0137,97,96.5212,0.0021,4,28.1137,30.0809,0.3255,106,106,96,434,87,0.075,0.0035,4012,26.5205,0.3702,24.6756,15.5334,0.3798,0.0258
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,0.0114,97.2253,25.9238,1905,0.007,0.007,1917,29.0209,26.7216,25.1361,0.0163,97,97.0377,0.001,4,28.3555,29.0209,0.3286,107,106,97,438,88,0.0775,0.0035,4023,26.8968,0.3635,25.1361,15.1732,0.3883,0.0315
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1880411078-058.SATISFIABLE.cnf,1,0.05,20.1518,22.7858,2130,0.05,0.05,2130,25.0273,23.3295,22.7605,0.0629,20,20.0135,0.0385,2,24.171,25.0273,0.5696,25,24,20,100,16,0.1665,0.0099,4462,23.5836,1.1945,22.7605,8.5536,0.4261,0.0465
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1090604743-089.UNKNOWN.cnf,1,0.0149,74.7683,20.2705,1476,0.0091,0.0091,1491,22.6681,21.0619,19.3826,0.0251,75,74.68,0.0034,3,21.8433,22.6681,0.338,83,83,75,336,66,0.0867,0.0043,4074,21.0379,0.4209,19.3826,12.7034,0.4054,0.0481
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,0.0079,139.788,32.0277,2742,0.0048,0.0048,2769,36.6914,32.1898,30.3606,0.0091,139,139.835,0.0011,4,34.5854,36.6914,0.3014,152,151,140,635,129,0.0621,0.0024,3953,32.9096,0.2849,30.3606,23.287,0.3694,0.0193
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,0.0063,140.526,32.4729,2741,0.0047,0.0047,2769,40.9054,33.7805,31.496,0.0109,141,140.497,0.0015,4,39.1562,40.9054,0.3087,152,151,141,639,129,0.0616,0.0024,3801,35.0001,0.2916,31.496,22.3914,0.3781,0.0212
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S2124915970-046.UNKNOWN.cnf,1,0.0333,29.6366,30.6987,3195,0.0333,0.0333,3195,33.7693,31.8799,30.4844,0.0451,30,29.6133,0.0257,3,33.3061,33.7693,0.541,35,35,29,150,24,0.1456,0.0064,4280,31.9711,1.0069,30.4844,13.055,0.4289,0.046
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S60874767-043.UNKNOWN.cnf,1,0.0667,15.2222,18.7201,1597,0.0667,0.0667,1597,19.9531,18.9565,18.5272,0.0802,15,15.2041,0.052,2,19.4294,19.9531,0.5863,19,19,15,75,12,0.1884,0.0134,4483,19.0922,1.3458,18.5272,7.4368,0.4199,0.0463
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S815408325-054.UNKNOWN.cnf,1,0.05,20.01,22.9728,2130,0.05,0.05,2130,24.9406,23.3828,22.4379,0.0653,20,20.0916,0.0371,2,23.7844,24.9406,0.5656,24,25,20,100,16,0.1683,0.0097,4378,23.4421,1.1888,22.4379,9.0288,0.435,0.0465
SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,0.005,191.135,53.02,20000,0.005,0.005,20000,73.0714,56.7838,45.48,0.0068,192,191.325,0.0036,3,59.7838,63.2333,0.4765,204,207,190,1000,176,0.0628,0.0009,49,56.7121,0.3447,50.1429,56.4787,0.4054,0.0213
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1864619158-076.SATISFIABLE.cnf,1,0.0102,87.0077,23.3404,1697,0.0077,0.0077,1704,27.4896,23.8835,22.0388,0.0159,87,86.7697,0.0029,4,25.968,27.4896,0.3286,96,96,87,392,78,0.0826,0.0039,4031,24.3543,0.3751,22.0388,15.1074,0.3793,0.0289
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,0.0054,163.284,36.2689,3186,0.0041,0.0041,3195,40.4817,36.8686,33.5721,0.0085,163,164.007,0.0013,4,37.8097,40.4817,0.299,176,176,164,739,151,0.0578,0.002,3389,36.9206,0.2671,33.5721,25.7651,0.3411,0.0163
SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1,0.0233,49.4247,49.6446,25500,0.0233,0.0233,25500,58.839,51.3571,46.1944,0.0266,49,49.4536,0.0209,2,53.344,55.8968,0.6089,57,57,49,300,42,0.1357,0.0015,152,51.5566,1.0921,48.5556,25.9589,0.467,0.0117
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,0.04,24.8436,26.7082,2662,0.04,0.04,2662,28.8738,27.6119,26.707,0.05,25,24.8084,0.0301,2,27.9109,28.8738,0.5524,30,30,25,125,20,0.1538,0.0072,4297,27.554,1.0991,26.707,10.8491,0.4296,0.0466
SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf,1,0.1,12.0706,25.5719,6230,0.1,0.1,6230,26.2304,25.6102,25.3308,0.1106,12,12.074,0.0934,2,25.8307,26.2304,0.6794,15,15,12,70,9,0.2099,0.0063,4496,25.7148,1.8177,25.3308,8.8045,0.4178,0.0111
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1094982880-055.UNKNOWN.cnf,1,0.0103,106.75,26.2891,2116,0.0063,0.0063,2130,29.7769,27.1133,25.6052,0.0147,107,106.94,0.0019,4,29.7134,29.7769,0.3148,117,117,107,486,97,0.0751,0.003,4008,27.6675,0.3382,25.6052,20.1284,0.3725,0.0284
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1863077195-052.SATISFIABLE.cnf,1,0.0073,150.957,34.387,2960,0.0044,0.0044,2982,39.7077,35.6653,33.2261,0.0101,151,150.94,0.0017,4,38.5169,39.7077,0.3048,162,162,151,684,139,0.0589,0.0022,3715,36.0605,0.2813,33.2261,23.692,0.3594,0.0196
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1920335371-069-UNKNOWN.cnf,1,0.0002,4191.5,70.875,166901,0.0001,0.0001,168000,227,90.4444,36.5,0.0002,4191.5,6417.5,0,5,121,143,0.2255,0,8490,8482,38983,0,0.6669,0,5,98.6867,0.6296,56.1429,7947,1.3757,0.0005
SAT11/random/large/unif-k7-r85-v150-c12750-S541704841-072-UNKNOWN.cnf,1,0.0467,24.9472,46.5148,12750,0.0467,0.0467,12750,47.1865,46.6126,44.8343,0.0509,25,25.1291,0.0423,2,47.1865,47.1865,0.6476,30,30,25,150,20,0.1577,0.0029,4444,46.2871,1.4114,44.8343,14.0657,0.4284,0.0117
SAT11/random/medium/unif-k7-r89-v90-c8010-S2127424322-078.UNKNOWN.cnf,1,0.0778,15.3073,31.203,8010,0.0778,0.0778,8010,32.3089,31.2518,31.2021,0.0886,15,15.266,0.0702,2,31.4443,32.3089,0.662,19,19,15,90,12,0.1912,0.005,4420,31.4821,1.7224,31.2021,10.7276,0.4144,0.0111
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1507171828-044.SATISFIABLE.cnf,1,0.0147,75.1492,20.2451,1483,0.0089,0.0089,1491,23.7925,21.5575,20.1079,0.0223,75,74.9049,0.0027,4,22.7621,23.7925,0.3395,83,83,75,341,67,0.0845,0.0043,4049,21.5264,0.4169,20.1079,13.0327,0.403,0.0438
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1205196501-095.UNKNOWN.cnf,1,0.0102,107.917,26.4648,2120,0.0062,0.0062,2130,28.7451,26.9852,25.1936,0.0137,108,107.655,0.0024,4,28.1193,28.7451,0.3136,118,118,108,488,98,0.0743,0.0031,4031,27.051,0.3363,25.1936,19.5987,0.4401,0.0264
SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1,0.1,12.0729,25.509,6230,0.1,0.1,6230,25.9867,25.7122,25.4345,0.1098,12,12.1264,0.0917,2,25.8246,25.9867,0.6798,15,15,12,70,9,0.2053,0.0069,4507,25.6934,1.8073,25.4345,8.7654,0.4356,0.0111
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,0.009,99.2951,26.0143,1912,0.0068,0.0068,1917,35.1634,26.6694,24.8125,0.0162,99,99.4098,0.0026,4,31.4702,35.1634,0.3311,109,109,99,445,90,0.0732,0.0033,4020,28.1645,0.3569,24.8125,13.5186,0.3673,0.0298
SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,0.0067,143.199,49.5357,15000,0.0067,0.0067,15000,62.6333,51.5238,42.7667,0.0085,143,143.454,0.0048,3,54.3061,57.5273,0.4873,156,155,144,750,130,0.0701,0.0012,69,51.8377,0.4117,47.7288,41.6987,0.4281,0.0255
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1097024859-001.SATISFIABLE.cnf,1,0.0113,98.39,26.0057,1907,0.0069,0.0069,1917,28.9744,26.5029,24.8563,0.0136,98,98.1997,0.0026,4,28.576,28.9744,0.33,108,108,98,441,89,0.0748,0.0036,3949,26.7371,0.3583,24.8563,13.7113,0.3804,0.0267
SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,0.035,33.222,57.6211,17000,0.035,0.035,17000,58.6205,57.6773,56.6678,0.0394,33,33.0029,0.0299,2,58.6205,58.6205,0.624,39,39,33,200,27,0.1391,0.0021,3932,57.6467,1.2804,56.6678,18.1345,0.4134,0.0117
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S984689729-080.UNKNOWN.cnf,1,0.0204,54.9558,16.2597,1060,0.0123,0.0123,1065,17.0462,16.6749,15.7281,0.0245,55,55.0969,0.0047,3,16.8104,17.0462,0.352,62,62,55,245,48,0.0998,0.0059,4134,16.5117,0.5,15.7281,10.4808,0.4064,0.0434
SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,0.005,191.49,52.3409,20000,0.005,0.005,20000,73.8,56.2558,42.4783,0.0066,192,190.653,0.0037,3,60.0263,64.5581,0.4787,206,206,191,1000,175,0.0634,0.0009,48,56.7456,0.3244,50.2553,56.3308,0.3815,0.0204
SAT11/random/large/unif-k5-r20-v2000-c40000-S837431592-027-UNKNOWN.cnf,1,0.0025,379.279,65.2143,40000,0.0025,0.0025,40000,100.9,73.1429,50.75,0.0034,382,386.301,0.0017,3,79.8696,87.8947,0.4622,403,411,385,2000,363,0.045,0.0005,20,73.4902,0.2177,62.0645,107.418,0.3016,0.0119
SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,0.028,41.3419,47.433,21250,0.028,0.028,21250,59.296,48.9261,43.2624,0.0308,41,40.914,0.0242,2,49.8571,50.202,0.6173,48,48,41,250,34,0.1393,0.0018,239,48.8417,1.1374,45.965,21.9833,0.4259,0.0117
SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,0.1,12.146,25.6696,6230,0.1,0.1,6230,26.2613,25.9225,25.6545,0.11,12,12.0946,0.092,2,26.0047,26.2613,0.6815,15,15,12,70,9,0.2048,0.0062,4516,25.9025,1.7915,25.6545,8.6852,0.431,0.0111
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,0.0021,532.906,32.9196,10419,0.0012,0.0012,10500,42.4809,33.9558,30.016,0.0029,533,531.181,0.0003,4,35.5938,37.519,0.262,558,553,531,2436,510,0.0326,0.0006,121,34.3481,0.1319,31.9224,75.7705,0.3015,0.006
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.0064,173.818,26.9359,3397,0.0038,0.0038,3408,43.9318,30.4198,26.2251,0.0085,174,173.998,0.0006,4,39.3327,42.3286,0.3023,187,187,174,787,162,0.0574,0.0019,2700,32.8407,0.2616,26.2813,25.849,0.3642,0.0177
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,0.0073,150.854,33.434,2951,0.0045,0.0045,2982,39.4109,35.3037,33.3358,0.0112,151,150.585,0.0007,4,39.0944,39.4109,0.3075,163,162,151,681,140,0.0648,0.0022,3713,35.7708,0.2856,33.3358,20.6537,0.3455,0.0227
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S869604189-077.UNKNOWN.cnf,1,0.0068,130.254,30.4264,2549,0.0051,0.0051,2556,38.0201,31.0612,29.3076,0.0098,130,130.427,0.0012,4,35.5898,38.0201,0.3074,141,142,130,591,120,0.0667,0.0025,3842,32.4001,0.3085,29.3076,22.9672,0.3647,0.0188
SAT11/random/large/unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN.cnf,1,0.004,237.264,55.9286,25000,0.004,0.004,25000,82.9,60.5357,47.9355,0.0054,238,237.938,0.0028,3,65.9048,71.1481,0.4694,255,257,240,1250,219,0.1015,0.0007,35,61.1935,0.3293,52.2632,66.9591,0.7355,0.0176
SAT11/random/medium/unif-k7-r89-v80-c7120-S1147977026-087.SATISFIABLE.cnf,1,0.0875,13.6797,28.4262,7120,0.0875,0.0875,7120,28.8711,28.534,27.8465,0.0956,14,13.6443,0.0787,2,28.5502,28.8711,0.6701,17,17,13,80,10,0.1999,0.0056,4444,28.4456,1.7647,27.8465,9.7299,0.4179,0.0111
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,0.002,534.768,32.5912,10451,0.0012,0.0012,10500,42.1227,34.3441,29.1474,0.0029,534,535.695,0.0005,4,35.5584,37.2526,0.2643,554,558,536,2448,513,0.0338,0.0006,117,34.2883,0.1364,31.2192,76.0705,0.3102,0.0058
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,0.0086,129.201,29.9447,2539,0.0052,0.0052,2556,37.1425,30.4117,29.6776,0.0122,129,129.358,0.0016,4,36.5116,37.1425,0.3122,140,140,129,582,119,0.0661,0.0026,3855,32.1278,0.3066,29.6776,19.2344,0.3588,0.0244
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf,1,0.0136,65.5118,18.0214,1272,0.0103,0.0103,1278,19.9063,18.3687,17.1604,0.022,66,65.3068,0.0039,4,19.0224,19.9063,0.3377,73,73,65,294,57,0.0941,0.0049,4103,18.4636,0.441,17.1604,12.126,0.4018,0.0417
SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,0.14,8.8298,19.6784,4450,0.14,0.14,4450,19.8499,19.7769,19.5364,0.1546,9,8.8609,0.1227,2,19.818,19.8499,0.7055,11,12,9,50,6,0.2344,0.0087,4620,19.7319,1.9659,19.5364,6.9695,0.4343,0.011
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,0.0085,130.588,30.9963,2545,0.0051,0.0051,2556,38.0003,31.6788,29.9076,0.0106,131,130.584,0.002,4,37.2601,38.0003,0.3115,141,141,130,589,120,0.0655,0.0025,3849,33.0958,0.3012,29.9076,20.7824,0.3462,0.0204
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,0.0001,10678,71.75,208521,0.0001,0.0001,210000,256,98,18,0.0002,10678,10603,0,6,131.6667,170,0.2139,10678,10603,10603,48726,10590,0.0012,0,4,105.8276,0.5946,54.3333,2345,1.0254,0.0004
SAT11/random/medium/unif-k7-r89-v80-c7120-S1968028041-077.UNKNOWN.cnf,1,0.0875,13.7458,28.3618,7120,0.0875,0.0875,7120,28.8604,28.4248,27.8047,0.0972,14,13.8452,0.0806,2,28.5303,28.8604,0.6725,17,17,14,80,10,0.1939,0.0056,4461,28.3964,1.7527,27.8047,9.6267,0.4117,0.0111
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S2065143904-035.UNKNOWN.cnf,1,0.0078,140.838,33.0101,2756,0.0048,0.0048,2769,40.3583,33.7156,31.338,0.0098,141,140.714,0.0018,4,39.9772,40.3583,0.3093,152,152,141,637,130,0.0633,0.0024,3770,35.121,0.2886,31.338,23.7392,0.3521,0.0207
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,0.0102,108.239,26.9171,2111,0.0062,0.0062,2130,29.7685,27.6183,25.9709,0.0161,108,108.291,0.0024,4,29.5334,29.7685,0.3226,118,118,108,488,99,0.0712,0.003,3925,27.8675,0.3412,25.9709,15.7459,0.376,0.0322
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1469984978-038.UNKNOWN.cnf,1,0.0136,65.3668,18.2687,1272,0.0102,0.0102,1278,20.2036,19.6241,17.8176,0.0197,65,65.2815,0.0047,4,19.807,20.2036,0.3401,73,73,65,295,58,0.0938,0.0051,4098,19.2356,0.4319,17.8176,12.5785,0.4067,0.0385
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,0.0064,171.461,27.9331,3383,0.0039,0.0039,3408,43.4395,30.9281,26.7143,0.0101,171,171.727,0.0015,4,39.2768,40.376,0.3013,184,184,172,780,159,0.057,0.0019,3074,33.2473,0.2589,27.6956,26.1563,0.3589,0.0198
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S912026804-034-UNKNOWN.cnf,1,0.0012,1046.6,38.6129,20886,0.0006,0.0006,21000,55.1923,40.9706,32.9643,0.0018,1059.5,1044.96,0.0001,5,43.8696,47.3472,0.251,1085,1091,1061,4887,1022,0.1261,0.0003,50,41.4764,0.1388,36.5455,175.794,2.8464,0.0036
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S964643921-035-UNKNOWN.cnf,1,0.0001,10647,72,208679,0.0001,0.0001,210000,292,96.5,3,0.0002,10647,10596.3,0,6,114,146,0.2164,10647,10618,10618,48785,10508,0.0075,0,4,98.7432,0.594,56.5,2737,1.016,0.0004
SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,0.0025,381.312,65.2,40000,0.0025,0.0025,40000,111.5833,73.2222,50.1364,0.0035,383,377.225,0.0015,3,82.6364,90.9333,0.4652,405,404,379,2000,358,0.1219,0.0005,19,74.3329,0.2704,60.0667,106.304,1.3141,0.0121
SAT11/random/medium/unif-k7-r89-v90-c8010-S1321406709-042.UNKNOWN.cnf,1,0.0778,15.4029,31.2116,8010,0.0778,0.0778,8010,32.0131,31.2134,30.0979,0.0855,15,15.3672,0.0718,2,31.3419,32.0131,0.6622,19,19,15,90,12,0.1882,0.0048,4428,31.1756,1.6939,30.0979,10.5097,0.4168,0.0111
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,0.0102,86.3363,23.0941,1698,0.0077,0.0077,1704,25.3381,23.7846,22.4459,0.0147,86,86.429,0.0029,4,25.0622,25.3381,0.325,95,95,86,393,78,0.0792,0.0038,4017,23.8796,0.379,22.4459,16.758,0.382,0.0289
SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,0.005,191.114,53.383,20000,0.005,0.005,20000,76.4706,57.2041,44.0625,0.0066,191,190.494,0.0036,3,60.5909,64.5833,0.4786,206,204,191,1000,178,0.0837,0.0009,47,57.4296,0.3383,49.4667,54.1662,0.4036,0.0202
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,0.0085,129.149,30.9531,2545,0.0052,0.0052,2556,36.1555,31.7767,30.173,0.0118,129,129.05,0.002,4,35.9624,36.1555,0.3112,140,139,129,587,119,0.0628,0.0025,3885,32.697,0.3072,30.173,23.7854,0.3924,0.0244
SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,0.0175,65.6786,55.8784,34000,0.0175,0.0175,34000,68.4362,58.6575,52.7253,0.0193,65,66.0723,0.0156,2,60.4697,62.3294,0.5987,76,76,66,400,57,0.1254,0.0011,91,58.5822,0.9785,54.6447,33.724,0.468,0.0117
SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,0.14,8.8965,19.7677,4450,0.14,0.14,4450,20.2483,19.7818,19.5757,0.1506,9,8.8747,0.131,2,19.8136,20.2483,0.7034,12,12,9,50,6,0.2338,0.0079,4589,19.8374,1.9283,19.5757,6.7291,0.4337,0.011
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S823305148-084.SATISFIABLE.cnf,1,0.0129,86.0264,23.5092,1689,0.0079,0.0079,1704,25.8189,23.6441,23.0923,0.0166,86,86.2175,0.0024,4,25.7612,25.8189,0.3342,95,95,86,387,77,0.0803,0.0039,4024,24.1466,0.3892,23.0923,13.6178,0.3962,0.0314
SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,0.0467,25.0953,46.5139,12750,0.0467,0.0467,12750,47.928,47.3746,45.3699,0.0521,25,25.0119,0.0416,2,47.928,47.928,0.6417,30,30,25,150,20,0.1599,0.0027,4404,46.7966,1.3783,45.3699,13.9703,0.4192,0.0117
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1,0.001,1048.51,38.3684,20870,0.0006,0.0006,21000,55.5309,41.2989,33.0303,0.0016,1066,1065.35,0.0001,5,45.3929,48.2184,0.2481,1093,1093,1065,4882,1033,0.0229,0.0003,50,41.8495,0.0975,35.7,172.385,0.4248,0.0032
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1098107876-060-UNKNOWN.cnf,1,0.0002,7579.5,64.25,146043,0.0001,0.0001,147000,255,86.8571,41,0.0002,7579.5,7442.25,0,5,104,152,0.2317,7578,7449,7427.5,34117,7396,0.0075,0,6,94.7452,0.1873,56.7,1462,0.156,0.0005
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1,0.05,19.9148,22.6919,2130,0.05,0.05,2130,24.389,23.6124,22.6342,0.0638,20,19.9838,0.0394,2,24.2096,24.389,0.5637,24,24,20,100,16,0.1683,0.0094,4342,23.4754,1.2106,22.6342,9.2604,0.4294,0.0465
SAT11/random/large/unif-k5-r20-v1250-c25000-S540595895-046-UNKNOWN.cnf,1,0.004,238.192,57.7143,25000,0.004,0.004,25000,76.5556,61.6296,47,0.0054,238,240.938,0.0026,3,66.3519,73.0833,0.4713,255,257,241,1250,225,0.0504,0.0007,36,62.0955,0.3068,53.1111,66.3509,0.3738,0.0179
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S456969343-019.SATISFIABLE.cnf,1,0.0065,170.773,28.2537,3362,0.0039,0.0039,3408,41.578,30.7209,26.4544,0.0092,171,170.725,0.0015,4,40.131,40.9588,0.3049,183,183,171,773,158,0.0565,0.0019,3099,33.4194,0.2691,26.9409,25.9048,0.3381,0.0184
SAT11/random/medium/unif-k7-r89-v50-c4450-S708803296-021.UNKNOWN.cnf,1,0.14,8.923,19.7203,4450,0.14,0.14,4450,19.8597,19.755,19.6575,0.1519,9,8.8961,0.1279,2,19.7839,19.8597,0.706,12,12,9,50,6,0.2314,0.0086,4573,19.7553,1.9595,19.6575,6.8295,0.4318,0.011
