@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC

@DATA
nmr_5_9_4.minion,1,0,0,1,45,45,45,0,0.095102,0.095102,372,0.977778,505,1,0,1,35.377778
nmr_5_9_5.minion,1,0,0,1,45,45,45,0,0.095102,0.095102,372,0.977778,494,1,0,1,35.377778
nmr_6_10_3.minion,1,0,0,1,60,60,60,0,0.070343,0.070343,689,0.983333,501,1,0,1,48.466667
nmr_6_10_4.minion,1,0,0,1,60,60,60,0,0.070343,0.070343,689,0.983333,506,1,0,1,48.466667
nmr_6_10_5.minion,1,0,0,1,60,60,60,0,0.070343,0.070343,689,0.983333,520,1,0,1,48.466667
nmr_6_11_3.minion,1,0,0,1,66,66,66,0,0.063672,0.063672,840,0.984848,513,1,0,1,53.484848
nmr_6_11_4.minion,1,0,0,1,66,66,66,0,0.063672,0.063672,840,0.984848,503,1,0,1,53.484848
nmr_6_11_5.minion,1,0,0,1,66,66,66,0,0.063672,0.063672,840,0.984848,520,1,0,1,53.484848
nmr_6_12_3.minion,1,0,0,1,72,72,72,0,0.058151,0.058151,1006,0.986111,504,1,0,1,58.5
nmr_6_12_4.minion,1,0,0,1,72,72,72,0,0.058151,0.058151,1006,0.986111,491,1,0,1,58.5
nmr_6_12_5.minion,1,0,0,1,72,72,72,0,0.058151,0.058151,1006,0.986111,520,1,0,1,58.5
nmr_6_5_3.minion,1,0,0,1,30,30,30,0,0.146331,0.146331,159,0.966667,516,1,0,1,23.266667
nmr_6_5_4.minion,1,0,0,1,30,30,30,0,0.146331,0.146331,159,0.966667,494,1,0,1,23.266667
nmr_6_5_5.minion,1,0,0,1,30,30,30,0,0.146331,0.146331,159,0.966667,520,1,0,1,23.266667
nmr_6_6_3.minion,1,0,0,1,36,36,36,0,0.120567,0.120567,235,0.972222,501,1,0,1,28.333333
nmr_6_6_4.minion,1,0,0,1,36,36,36,0,0.120567,0.120567,235,0.972222,476,1,0,1,28.333333
nmr_6_6_5.minion,1,0,0,1,36,36,36,0,0.120567,0.120567,235,0.972222,520,1,0,1,28.333333
nmr_6_7_3.minion,1,0,0,1,42,42,42,0,0.102396,0.102396,326,0.97619,501,1,0,1,33.380952
nmr_6_7_4.minion,1,0,0,1,42,42,42,0,0.102396,0.102396,326,0.97619,491,1,0,1,33.380952
nmr_6_7_5.minion,1,0,0,1,42,42,42,0,0.102396,0.102396,326,0.97619,520,1,0,1,33.380952
nmr_6_8_3.minion,1,0,0,1,48,48,48,0,0.088927,0.088927,432,0.979167,521,1,0,1,38.416667
nmr_6_8_4.minion,1,0,0,1,48,48,48,0,0.088927,0.088927,432,0.979167,492,1,0,1,38.416667
nmr_6_8_5.minion,1,0,0,1,48,48,48,0,0.088927,0.088927,432,0.979167,520,1,0,1,38.416667
nmr_6_9_3.minion,1,0,0,1,54,54,54,0,0.078561,0.078561,553,0.981481,501,1,0,1,43.444444
nmr_6_9_4.minion,1,0,0,1,54,54,54,0,0.078561,0.078561,553,0.981481,505,1,0,1,43.444444
nmr_6_9_5.minion,1,0,0,1,54,54,54,0,0.078561,0.078561,553,0.981481,520,1,0,1,43.444444
nmr_7_10_3.minion,1,0,0,1,70,70,70,0,0.059911,0.059911,960,0.985714,500,1,0,1,57.514286
nmr_7_10_4.minion,1,0,0,1,70,70,70,0,0.059911,0.059911,960,0.985714,506,1,0,1,57.514286
nmr_7_10_5.minion,1,0,0,1,70,70,70,0,0.059911,0.059911,960,0.985714,492,1,0,1,57.514286
nmr_7_11_3.minion,1,0,0,1,77,77,77,0,0.054255,0.054255,1171,0.987013,513,1,0,1,63.532468
nmr_7_11_4.minion,1,0,0,1,77,77,77,0,0.054255,0.054255,1171,0.987013,503,1,0,1,63.532468
nmr_7_11_5.minion,1,0,0,1,77,77,77,0,0.054255,0.054255,1171,0.987013,515,1,0,1,63.532468
nmr_7_12_3.minion,1,0,0,1,84,84,84,0,0.049571,0.049571,1403,0.988095,504,1,0,1,69.547619
nmr_7_12_4.minion,1,0,0,1,84,84,84,0,0.049571,0.049571,1403,0.988095,491,1,0,1,69.547619
nmr_7_12_5.minion,1,0,0,1,84,84,84,0,0.049571,0.049571,1403,0.988095,505,1,0,1,69.547619
nmr_7_5_3.minion,1,0,0,1,35,35,35,0,0.124156,0.124156,220,0.971429,516,1,0,1,27.314286
nmr_7_5_4.minion,1,0,0,1,35,35,35,0,0.124156,0.124156,220,0.971429,494,1,0,1,27.314286
nmr_7_5_5.minion,1,0,0,1,35,35,35,0,0.124156,0.124156,220,0.971429,494,1,0,1,27.314286
nmr_7_6_3.minion,1,0,0,1,42,42,42,0,0.102396,0.102396,326,0.97619,501,1,0,1,33.380952
nmr_7_6_4.minion,1,0,0,1,42,42,42,0,0.102396,0.102396,326,0.97619,491,1,0,1,33.380952
nmr_7_6_5.minion,1,0,0,1,42,42,42,0,0.102396,0.102396,326,0.97619,520,1,0,1,33.380952
nmr_7_7_3.minion,1,0,0,1,49,49,49,0,0.087039,0.087039,453,0.979592,491,1,0,1,39.428571
nmr_7_7_4.minion,1,0,0,1,49,49,49,0,0.087039,0.087039,453,0.979592,491,1,0,1,39.428571
nmr_7_7_5.minion,1,0,0,1,49,49,49,0,0.087039,0.087039,453,0.979592,475,1,0,1,39.428571
nmr_7_8_3.minion,1,0,0,1,56,56,56,0,0.075648,0.075648,601,0.982143,521,1,0,1,45.464286
nmr_7_8_4.minion,1,0,0,1,56,56,56,0,0.075648,0.075648,601,0.982143,492,1,0,1,45.464286
nmr_7_8_5.minion,1,0,0,1,56,56,56,0,0.075648,0.075648,601,0.982143,477,1,0,1,45.464286
nmr_7_9_3.minion,1,0,0,1,63,63,63,0,0.066873,0.066873,770,0.984127,498,1,0,1,51.492063
nmr_7_9_4.minion,1,0,0,1,63,63,63,0,0.066873,0.066873,770,0.984127,505,1,0,1,51.492063
nmr_7_9_5.minion,1,0,0,1,63,63,63,0,0.066873,0.066873,770,0.984127,493,1,0,1,51.492063
nmr_8_10_3.minion,1,0,0,1,80,80,80,0,0.052155,0.052155,1276,0.9875,521,1,0,1,66.55
nmr_8_10_4.minion,1,0,0,1,80,80,80,0,0.052155,0.052155,1276,0.9875,506,1,0,1,66.55
nmr_8_10_5.minion,1,0,0,1,80,80,80,0,0.052155,0.052155,1276,0.9875,492,1,0,1,66.55
nmr_8_11_3.minion,1,0,0,1,88,88,88,0,0.04725,0.04725,1557,0.988636,521,1,0,1,73.568182
nmr_8_11_4.minion,1,0,0,1,88,88,88,0,0.04725,0.04725,1557,0.988636,503,1,0,1,73.568182
nmr_8_11_5.minion,1,0,0,1,88,88,88,0,0.04725,0.04725,1557,0.988636,515,1,0,1,73.568182
nmr_8_12_3.minion,1,0,0,1,96,96,96,0,0.043185,0.043185,1866,0.989583,521,1,0,1,80.583333
nmr_8_12_4.minion,1,0,0,1,96,96,96,0,0.043185,0.043185,1866,0.989583,492,1,0,1,80.583333
nmr_8_12_5.minion,1,0,0,1,96,96,96,0,0.043185,0.043185,1866,0.989583,505,1,0,1,80.583333
nmr_8_5_3.minion,1,0,0,1,40,40,40,0,0.107732,0.107732,291,0.975,521,1,0,1,31.35
nmr_8_5_4.minion,1,0,0,1,40,40,40,0,0.107732,0.107732,291,0.975,494,1,0,1,31.35
nmr_8_5_5.minion,1,0,0,1,40,40,40,0,0.107732,0.107732,291,0.975,494,1,0,1,31.35
nmr_8_6_3.minion,1,0,0,1,48,48,48,0,0.088927,0.088927,432,0.979167,521,1,0,1,38.416667
nmr_8_6_4.minion,1,0,0,1,48,48,48,0,0.088927,0.088927,432,0.979167,492,1,0,1,38.416667
nmr_8_6_5.minion,1,0,0,1,48,48,48,0,0.088927,0.088927,432,0.979167,520,1,0,1,38.416667
nmr_8_7_3.minion,1,0,0,1,56,56,56,0,0.075648,0.075648,601,0.982143,521,1,0,1,45.464286
nmr_8_7_4.minion,1,0,0,1,56,56,56,0,0.075648,0.075648,601,0.982143,492,1,0,1,45.464286
nmr_8_7_5.minion,1,0,0,1,56,56,56,0,0.075648,0.075648,601,0.982143,477,1,0,1,45.464286
nmr_8_8_3.minion,1,0,0,1,64,64,64,0,0.065789,0.065789,798,0.984375,521,1,0,1,52.5
nmr_8_8_4.minion,1,0,0,1,64,64,64,0,0.065789,0.065789,798,0.984375,492,1,0,1,52.5
nmr_8_8_5.minion,1,0,0,1,64,64,64,0,0.065789,0.065789,798,0.984375,477,1,0,1,52.5
nmr_8_9_3.minion,1,0,0,1,72,72,72,0,0.058189,0.058189,1023,0.986111,521,1,0,1,59.527778
nmr_8_9_4.minion,1,0,0,1,72,72,72,0,0.058189,0.058189,1023,0.986111,505,1,0,1,59.527778
nmr_8_9_5.minion,1,0,0,1,72,72,72,0,0.058189,0.058189,1023,0.986111,493,1,0,1,59.527778
nmr_9_10_3.minion,1,0,0,1,90,90,90,0,0.046168,0.046168,1637,0.988889,500,1,0,1,75.577778
nmr_9_10_4.minion,1,0,0,1,90,90,90,0,0.046168,0.046168,1637,0.988889,506,1,0,1,75.577778
nmr_9_10_5.minion,1,0,0,1,90,90,90,0,0.046168,0.046168,1637,0.988889,493,1,0,1,75.577778
nmr_9_11_3.minion,1,0,0,1,99,99,99,0,0.04184,0.04184,1998,0.989899,513,1,0,1,83.59596
nmr_9_11_4.minion,1,0,0,1,99,99,99,0,0.04184,0.04184,1998,0.989899,505,1,0,1,83.59596
nmr_9_11_5.minion,1,0,0,1,99,99,99,0,0.04184,0.04184,1998,0.989899,515,1,0,1,83.59596
nmr_9_12_3.minion,1,0,0,1,108,108,108,0,0.038251,0.038251,2395,0.990741,504,1,0,1,91.611111
nmr_9_12_4.minion,1,0,0,1,108,108,108,0,0.038251,0.038251,2395,0.990741,505,1,0,1,91.611111
nmr_9_12_5.minion,1,0,0,1,108,108,108,0,0.038251,0.038251,2395,0.990741,505,1,0,1,91.611111
nmr_9_5_3.minion,1,0,0,1,45,45,45,0,0.095102,0.095102,372,0.977778,516,1,0,1,35.377778
nmr_9_5_4.minion,1,0,0,1,45,45,45,0,0.095102,0.095102,372,0.977778,505,1,0,1,35.377778
nmr_9_5_5.minion,1,0,0,1,45,45,45,0,0.095102,0.095102,372,0.977778,494,1,0,1,35.377778
nmr_9_6_3.minion,1,0,0,1,54,54,54,0,0.078561,0.078561,553,0.981481,501,1,0,1,43.444444
nmr_9_6_4.minion,1,0,0,1,54,54,54,0,0.078561,0.078561,553,0.981481,505,1,0,1,43.444444
nmr_9_6_5.minion,1,0,0,1,54,54,54,0,0.078561,0.078561,553,0.981481,520,1,0,1,43.444444
nmr_9_7_3.minion,1,0,0,1,63,63,63,0,0.066873,0.066873,770,0.984127,498,1,0,1,51.492063
nmr_9_7_4.minion,1,0,0,1,63,63,63,0,0.066873,0.066873,770,0.984127,505,1,0,1,51.492063
nmr_9_7_5.minion,1,0,0,1,63,63,63,0,0.066873,0.066873,770,0.984127,493,1,0,1,51.492063
nmr_9_8_3.minion,1,0,0,1,72,72,72,0,0.058189,0.058189,1023,0.986111,521,1,0,1,59.527778
nmr_9_8_4.minion,1,0,0,1,72,72,72,0,0.058189,0.058189,1023,0.986111,505,1,0,1,59.527778
nmr_9_8_5.minion,1,0,0,1,72,72,72,0,0.058189,0.058189,1023,0.986111,493,1,0,1,59.527778
nmr_9_9_3.minion,1,0,0,1,81,81,81,0,0.051491,0.051491,1312,0.987654,498,1,0,1,67.555556
nmr_9_9_4.minion,1,0,0,1,81,81,81,0,0.051491,0.051491,1312,0.987654,505,1,0,1,67.555556
nmr_9_9_5.minion,1,0,0,1,81,81,81,0,0.051491,0.051491,1312,0.987654,493,1,0,1,67.555556
ortholatin-10.xml.minion,1,0,0,0.157191,300,300,300,100,0.018913,0.018913,141,0.156667,1000,0,0,0.576404,2.666667
ortholatin-15.xml.conv.minion,1,0,0,0.141444,675,675,675,225,0.009324,0.009324,286,0.141235,1000,0,0,0.60792,2.666667
ortholatin-20.xml.conv.minion,1,0,0,0.133723,1200,1200,1200,400,0.005544,0.005544,481,0.133611,1000,0,0,0.623179,2.666667
ortholatin-2.xml.minion,1,0,0,0.393939,12,12,12,4,0.205128,0.205128,13,0.361111,892,19,0,0.244444,2.666667
ortholatin-5.xml.minion,1,0,0,0.207207,75,75,75,25,0.057971,0.057971,46,0.204444,1000,0,0,0.476695,2.666667
ortholatin-6.xml.minion,1,0,0,0.190031,108,108,108,36,0.043716,0.043716,61,0.188272,1000,0,0,0.51042,2.666667
ortholatin-7.xml.minion,1,0,0,0.178082,147,147,147,49,0.034188,0.034188,78,0.176871,1000,0,0,0.534317,2.666667
ortholatin-8.xml.minion,1,0,0,0.169284,192,192,192,64,0.027491,0.027491,97,0.168403,1000,0,0,0.55203,2.666667
ortholatin-9.xml.minion,1,0,0,0.162534,243,243,243,81,0.022599,0.022599,118,0.161866,1000,0,0,0.56564,2.666667
peg10.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,28,0,0.35461,2.793008
peg11.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,10,0,0.35461,2.793008
peg12.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008
peg13.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008
peg14.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,29,0,0.35461,2.793008
peg15.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,39,0,0.35461,2.793008
peg16.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,28,0,0.35461,2.793008
peg17.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,40,0,0.35461,2.793008
peg18.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,28,0,0.35461,2.793008
peg19.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,39,0,0.35461,2.793008
peg1.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008
peg20.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,29,0,0.35461,2.793008
peg21.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008
peg22.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008
peg23.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,10,0,0.35461,2.793008
peg24.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,28,0,0.35461,2.793008
peg25.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,10,0,0.35461,2.793008
peg26.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008
peg27.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008
peg28.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008
peg29.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,39,0,0.35461,2.793008
peg2.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,29,0,0.35461,2.793008
peg30.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008
peg31.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008
peg32.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,29,0,0.35461,2.793008
peg33.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008
peg3.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008
peg4.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008
peg5.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,39,0,0.35461,2.793008
peg6.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008
peg7.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008
peg8.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008
peg9.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,10,0,0.35461,2.793008
pigeons-10_ext.xml.minion,1,0,0,1,10,10,10,0,1,1,1,0.9,1000,0,0,1,1
pigeons-10.xml.minion.conv.minion,1,0,0,1,10,10,10,0,0.2,0.2,45,0.9,96,0,0,1,9
pigeons-11_ext.xml.minion,1,0,0,1,11,11,11,0,1,1,1,0.909091,1000,0,0,1,1
pigeons-11.xml.minion.conv.minion,1,0,0,1,11,11,11,0,0.181818,0.181818,55,0.909091,104,0,0,1,10
pigeons-12_ext.xml.minion,1,0,0,1,12,12,12,0,1,1,1,0.916667,1000,0,0,1,1
pigeons-12.xml.minion.conv.minion,1,0,0,1,12,12,12,0,0.166667,0.166667,66,0.916667,99,0,0,1,11
pigeons-13_ext.xml.minion,1,0,0,1,13,13,13,0,1,1,1,0.923077,1000,0,0,1,1
pigeons-13.xml.minion.conv.minion,1,0,0,1,13,13,13,0,0.153846,0.153846,78,0.923077,97,0,0,1,12
pigeons-14_ext.xml.minion,1,0,0,1,14,14,14,0,1,1,1,0.928571,1000,0,0,1,1
pigeons-14.xml.minion.conv.minion,1,0,0,1,14,14,14,0,0.142857,0.142857,91,0.928571,87,0,0,1,13
pigeons-15_ext.xml.minion,1,0,0,1,15,15,15,0,1,1,1,0.933333,1000,0,0,1,1
pigeons-15.xml.minion.conv.minion,1,0,0,1,15,15,15,0,0.133333,0.133333,105,0.933333,88,0,0,1,14
pigeons-16.xml.minion.conv.minion,1,0,0,1,16,16,16,0,0.125,0.125,120,0.9375,72,0,0,1,15
pigeons-18_ext.xml.minion,1,0,0,1,18,18,18,0,1,1,1,0.944444,1000,0,0,1,1
pigeons-18.xml.minion.conv.minion,1,0,0,1,18,18,18,0,0.111111,0.111111,153,0.944444,55,0,0,1,17
pigeons-20_ext.xml.minion,1,0,0,1,20,20,20,0,1,1,1,0.95,1000,0,0,1,1
pigeons-20.xml.minion.conv.minion,1,0,0,1,20,20,20,0,0.1,0.1,190,0.95,56,0,0,1,19
pigeons-25_ext.xml.minion,1,0,0,1,25,25,25,0,1,1,1,0.96,1000,0,0,1,1
pigeons-25.xml.minion.conv.minion,1,0,0,1,25,25,25,0,0.08,0.08,300,0.96,50,0,0,1,24
pigeons-30_ext.xml.minion,1,0,0,1,30,30,30,0,1,1,1,0.966667,1000,0,0,1,1
pigeons-30.xml.minion.conv.minion,1,0,0,1,30,30,30,0,0.066667,0.066667,435,0.966667,32,0,0,1,29
pigeons-35_ext.xml.minion,1,0,0,1,35,35,35,0,1,1,1,0.971429,1000,0,0,1,1
pigeons-35.xml.minion.conv.minion,1,0,0,1,35,35,35,0,0.057143,0.057143,595,0.971429,25,0,0,1,34
pigeons-40_ext.xml.minion,1,0,0,1,40,40,40,0,1,1,1,0.975,1000,0,0,1,1
pigeons-40.xml.minion.conv.minion,1,0,0,1,40,40,40,0,0.05,0.05,780,0.975,29,0,0,1,39
pigeons-45_ext.xml.minion,1,0,0,1,45,45,45,0,1,1,1,0.977778,1000,0,0,1,1
pigeons-45.xml.minion.conv.minion,1,0,0,1,45,45,45,0,0.044444,0.044444,990,0.977778,24,0,0,1,44
pigeons-50_ext.xml.minion,1,0,0,1,50,50,50,0,1,1,1,0.98,1000,0,0,1,1
pigeons-50.xml.minion.conv.minion,1,0,0,1,50,50,50,0,0.04,0.04,1225,0.98,24,0,0,1,49
pigeons-5_ext.xml.minion,1,0,0,1,5,5,5,0,1,1,1,0.8,1000,0,0,1,1
pigeons-5.xml.minion.conv.minion,1,0,0,1,5,5,5,0,0.4,0.4,10,0.8,263,0,0,1,4
pigeons-6_ext.xml.minion,1,0,0,1,6,6,6,0,1,1,1,0.833333,1000,0,0,1,1
pigeons-6.xml.minion.conv.minion,1,0,0,1,6,6,6,0,0.333333,0.333333,15,0.833333,184,0,0,1,5
pigeons-7_ext.xml.minion,1,0,0,1,7,7,7,0,1,1,1,0.857143,1000,0,0,1,1
pigeons-7.xml.minion.conv.minion,1,0,0,1,7,7,7,0,0.285714,0.285714,21,0.857143,169,0,0,1,6
pigeons-8_ext.xml.minion,1,0,0,1,8,8,8,0,1,1,1,0.875,1000,0,0,1,1
pigeons-8.xml.minion.conv.minion,1,0,0,1,8,8,8,0,0.25,0.25,28,0.875,154,0,0,1,7
pigeons-9_ext.xml.minion,1,0,0,1,9,9,9,0,1,1,1,0.888889,1000,0,0,1,1
pigeons-9.xml.minion.conv.minion,1,0,0,1,9,9,9,0,0.222222,0.222222,36,0.888889,136,0,0,1,8
pret-150-25_ext.xml.minion.converted.minion.gz,1,0,0,0.026846,150,150,150,100,0.02,0.02,100,0.026667,501,0,0,0.443333,2
pret-150-40_ext.xml.minion.converted.minion.gz,1,0,0,0.026846,150,150,150,100,0.02,0.02,100,0.026667,501,0,0,0.443333,2
pret-150-60_ext.xml.minion.converted.minion.gz,1,0,0,0.026846,150,150,150,100,0.02,0.02,100,0.026667,501,0,0,0.443333,2
pret-150-75_ext.xml.minion.converted.minion.gz,1,0,0,0.026846,150,150,150,100,0.02,0.02,100,0.026667,501,0,0,0.443333,2
pret-60-25_ext.xml.minion.converted.minion.gz,1,0,0,0.067797,60,60,60,40,0.05,0.05,40,0.066667,501,0,0,0.441667,2
pret-60-40_ext.xml.minion.converted.minion.gz,1,0,0,0.067797,60,60,60,40,0.05,0.05,40,0.066667,501,0,0,0.441667,2
pret-60-60_ext.xml.minion.converted.minion.gz,1,0,0,0.067797,60,60,60,40,0.05,0.05,40,0.066667,501,0,0,0.441667,2
pret-60-75_ext.xml.minion.converted.minion.gz,1,0,0,0.067797,60,60,60,40,0.05,0.05,40,0.066667,501,0,0,0.441667,2
qcp-10-67-0_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433989,16.44
qcp-10-67-1_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433919,16.44
qcp-10-67-2_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433989,16.44
qcp-10-67-3_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433849,16.44
qcp-10-67-4_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433849,16.44
qcp-10-67-5_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433849,16.44
qcp-10-67-6_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433919,16.44
qcp-10-67-7_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433849,16.44
qcp-10-67-8_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433919,16.44
qcp-10-67-9_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.434059,16.44
qcp-15-120-0_ext.xml.minion.gz,1,0,0,0.09996,225,225,225,2519,0.008889,0.008889,2519,0.099516,82,0,0,0.415472,22.391111
qcp-15-120-1_ext.xml.minion.gz,1,0,0,0.09996,225,225,225,2519,0.008889,0.008889,2519,0.099516,82,0,0,0.415472,22.391111
qcp-15-120-2_ext.xml.minion.gz,1,0,0,0.1,225,225,225,2520,0.008889,0.008889,2520,0.099556,82,2,0,0.415309,22.4
qcp-15-120-3_ext.xml.minion.gz,1,0,0,0.1,225,225,225,2520,0.008889,0.008889,2520,0.099556,82,0,0,0.415309,22.4
qcp-15-120-4_ext.xml.minion.gz,1,0,0,0.09996,225,225,225,2519,0.008889,0.008889,2519,0.099516,82,0,0,0.415472,22.391111
qcp-15-120-5_ext.xml.minion.gz,1,0,0,0.09996,225,225,225,2519,0.008889,0.008889,2519,0.099516,82,0,0,0.415472,22.391111
qcp-15-120-6_ext.xml.minion.gz,1,0,0,0.09996,225,225,225,2519,0.008889,0.008889,2519,0.099516,82,0,0,0.415472,22.391111
qcp-15-120-7_ext.xml.minion.gz,1,0,0,0.1,225,225,225,2520,0.008889,0.008889,2520,0.099556,82,0,0,0.415309,22.4
qcp-15-120-8_ext.xml.minion.gz,1,0,0,0.09996,225,225,225,2519,0.008889,0.008889,2519,0.099516,82,0,0,0.415472,22.391111
qcp-15-120-9_ext.xml.minion.gz,1,0,0,0.09996,225,225,225,2519,0.008889,0.008889,2519,0.099516,82,0,0,0.415472,22.391111
qcp-20-187-0_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540,0.005,0.005,5540,0.06925,63,0,0,0.410731,27.7
qcp-20-187-1_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540,0.005,0.005,5540,0.06925,63,0,0,0.410762,27.7
qcp-20-187-2_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540,0.005,0.005,5540,0.06925,63,0,0,0.41077,27.7
qcp-20-187-3_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540,0.005,0.005,5540,0.06925,63,1,0,0.410731,27.7
qcp-20-187-4_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540,0.005,0.005,5540,0.06925,63,0,0,0.41077,27.7
