@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC

@DATA
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s111845174.sat05-536.reshuffled-07.cnf,1,49.8994,0.4848,0.0079,0.0009,0.0001,0.0102,0.1001,1.0551,1.1049,3.4642,0.457,0.4544,0.0136,0.0205,0.0169,27.9803
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,1,9093,0.6128,0.1604,0.0552,0.0059,0.2884,0.2677,1.2349,1.1875,66.5876,0.6515,0.0001,0.0007,0.0258,0.5,0
SAT_Competition2009/CRAFTED/ramseycube/Q3inK13.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,1,8.2882,0.1531,0.0004,0.0002,0,0.0007,0.0297,0.0881,1.0718,21.8529,0.9742,0.845,0.0124,0.0238,0.0016,44.5785
SAT_Competition2009/CRAFTED/ramseycube/Q3inK08.cnf,1,0,0,0.5,0.5,0.5,0.5,0,0,0,0.3366,0.5,0,0.4286,0,0.5,0
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,6.1256,0.1643,0,0,0,0.0001,0.0253,0.1123,1.9965,29.2543,0.9699,0.8271,0.0085,0.0163,0.0003,54.9612
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,5.4387,0.1486,0,0,0,0,0.0229,0.8367,3.706,36.8596,0.7058,0.8328,0.0073,0.0129,0.0001,79.1165
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1,29.7713,0.2624,0,0,0,0,0.0194,0.242,5.6708,27.2931,0.935,0.7628,0.0055,0.0208,0,41.139
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,13.145,1.091,0.0398,0.0345,0.0262,0.4198,0.1143,1.3824,1.797,6.3074,0.4329,0.0003,0.0278,0.4619,0.9774,32.3552
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00200.sat05-1329.reshuffled-07.cnf,1,2.6913,2.0941,0.4827,0.4553,0.4095,0.495,0.453,2.7723,0.1789,5.1133,0.0437,0,0.0831,0.0634,0.4999,11.4382
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,18.9405,1.5155,0.4982,0.484,0.0308,0.4995,0.2059,1.7767,0.7309,4.2428,0.2922,0,0.0251,0.4417,0.9987,30.0254
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,19.2048,0.4319,0.1697,0.106,0.0555,0.2301,0.5943,0.9602,0.8596,0.794,0.4563,0.001,0.0107,0.0917,0.8861,23.9726
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,1.1287,0,0.3256,0.3243,0.3228,0.326,1.9227,0.5676,0.0406,0.6402,0.4879,0,0.0218,0,0.3265,22.7554
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,16.0748,2.5476,0.4999,0.4995,0.4909,0.5,0.2306,2.9418,0.3429,0.7999,0.1152,0,0.6034,0.2206,1,11.8763
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1,25.1743,0.3267,0,0,0,0,0.1208,0,2.3066,16.9952,0.1007,0.6057,0.0196,0,0,46.7898
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-0.sat05-503.reshuffled-07.cnf,1,293.234,0.6873,0.0906,0.0505,0.0234,0.0907,0.6667,1.3307,0.602,0.5975,0.27,0.0004,0.0218,0.0491,0.1081,30.1872
SAT_Competition2009/CRAFTED/sgi/sgi-difficult4.cnf,1,0.1148,0.1505,0.0047,0.0017,0.0007,0.0074,0.0127,0.075,1.4026,16.2348,0.9737,0.8605,0.0093,0.0329,0.0327,0
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2_restricted.cnf,1,68.0333,1.3061,0.0008,0.0006,0.0005,0.008,1.8611,1.7242,5.825,4.8493,0.389,0,0.0339,17.3625,1,11.4545
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,6,0.1662,0.0044,0.0044,0.0044,0.0044,0.0001,0.8941,0.0011,15.9624,0.7357,0.9108,0.0031,0.0333,0.0044,71.9211
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,62.4338,0.4835,0.0088,0.0012,0.0005,0.0109,0.1107,0.9999,1.0254,3.133,0.8448,0.4265,0.0099,0.0216,0.0172,41.6621
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes1.cnf,1,148.211,0.2502,0,0,0,0,0.015,0.2377,8.2502,30.5812,0.9374,0.7818,0.0041,0.0138,0,53.1523
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,17.2515,2.5732,0.4999,0.4995,0.4909,0.5,0.2343,2.9077,0.3754,0.8429,0.1289,0,0.5837,0.1882,1,11.7105
SAT_Competition2007/crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,536.014,0.6919,0.0337,0.011,0.0107,0.0366,0.7311,1.0987,1.2059,5.9201,0.6825,0,0.0011,0.8555,0.1769,22.1611
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-133-100.cnf,1,1.099,0,0.3237,0.3225,0.3162,0.3245,1.6189,0,0.0484,0.7675,0.5,0.0001,0.0326,0,0.3254,18.3955
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,15.3766,0.3469,0,0,0,0,0.1022,0,2.2552,22.282,0.0782,0.6249,0.0293,0,0,37.8226
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,1,1.0432,0.9915,0.3227,0.2746,0.2608,0.3647,0.1797,1.2864,0.1606,0.9896,0.5666,0.0077,0.0218,0.1768,0.466,34.8133
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,3.6978,0.006,0.1109,0.1109,0.1109,0.1109,0.0424,0.5641,0.017,0.6607,0.5044,0.1934,0.0074,0.0015,0.1195,29.8281
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,55.5556,0.1983,0,0,0,0,0.0899,0.1885,8.1902,46.2428,0.9533,0.4392,0.0022,0.0091,0,77.2068
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0.0741,0.6867,0.0064,0.0064,0.0064,0.0064,0.0001,0,0.0002,6.6825,0.7581,0.5088,0.0172,0.043,0.0064,28.1668
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-035.sat05-1308.reshuffled-07.cnf,1,10.0903,0.0846,0,0,0,0,0,0.6179,0.0005,12.6815,0.4964,0.5098,0.0025,0,0,45.4103
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,12.2154,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.2202,0.5068,0,0.0136,0,0.042,26.7559
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,8.9492,1.4948,0.4447,0.3775,0.0142,0.4478,1.2721,2.0807,0.7185,12.004,0.5168,0,0.0881,1.814,0.779,17.9462
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,13.8604,2.5446,0.4999,0.4996,0.4947,0.5,0.2349,2.9219,0.3568,0.87,0.1118,0,0.6456,0.2415,1,11.6017
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0.4786,0.3906,0.2725,0.2725,0.2725,0.2725,0,0,0,2.0876,0.8678,0.7821,0.031,0,0.2725,0
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes3.cnf,1,32.4036,0.2467,0,0,0,0,0.0179,0.2361,10.1842,30.1772,0.9391,0.7799,0.0046,0.0173,0,42.0242
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,4.9662,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,1.118,0.0001,1.0415,0.6298,0.5831,0.0096,0,0.2295,38.0401
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-045-044.sat05-1195.reshuffled-07.cnf,1,38.2969,0.1861,0.0983,0.0979,0.0968,0.0998,0.0011,0.9001,0.0152,10.4128,0.7147,0.9375,0.002,0.001,0.1029,268.3673
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm24-p0-q209.cnf,1,0.0219,0.1011,0.0552,0.0552,0.0551,0.0554,0.0001,0,0.0029,11.5076,0.9792,0.9292,0.0058,0.0475,0.0556,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-16-unsat.cnf,1,16.5353,0.3622,0.0276,0.0275,0.0274,0.0276,0.0002,0,0.0023,3.5447,0.8824,0.7575,0.0142,0,0.0277,78.9748
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,15.3229,2.572,0.4999,0.4996,0.4933,0.5,0.2362,3.0201,0.3621,0.8838,0.1211,0,0.6278,0.2051,1,13.4898
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v1820c171155g3.cnf,1,46.4314,0.215,0,0,0,0,0.0417,0.2015,10.2298,38.2085,0.9492,0.7221,0.0029,0.0139,0,51.6304
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,10.344,1.0326,0.0909,0.0493,0.0299,0.2249,0.705,1.5195,1.0234,1.0844,0.4028,0.007,0.0405,0.1556,0.3069,22.4045
SAT_Competition2009/CRAFTED/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,1.231,0.0175,0.2687,0.2685,0.2681,0.2691,0,0.9947,0.0174,0.8359,0.2932,0,0.0251,0.005,0.3072,34.7528
SAT_Competition2009/CRAFTED/modcircuits/mod5block_2vars_12gates.cnf,1,18.7045,1.339,0.0041,0,0,0.0049,1.3055,2.0885,4.322,25.0644,0.3903,0,0.0489,0.6858,1,12.3923
SAT_Competition2009/CRAFTED/sgi/satsgi-n17himBHm20-p0-q146.cnf,1,0.0929,0.1138,0.0786,0.0786,0.0786,0.0787,0,0,0.0003,9.3198,0.9758,0.9194,0.0089,0.0604,0.0787,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x30.cnf,1,0.0468,0.65,0.0002,0.0002,0.0002,0.0002,0.0001,0,0.0004,7.0293,0.7551,0.4568,0.011,0.027,0.0002,22.8482
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,59.1911,0.8213,0.0368,0.013,0,0.0665,0.2341,0.9164,1.1369,9.0059,0.9172,0.015,0.0031,0,0.0955,24.1077
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,47,0.0929,0.0356,0.0082,0.001,0.061,0.0519,0.0613,1.505,124.109,0.987,0.1015,0.0013,0.004,0.5,108.3636
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,1,47.3472,1.0233,0.0359,0.0151,0.0018,0.0629,0.2754,1.1417,1.0621,5.0096,0.8739,0.0163,0.004,0,0.094,13.5234
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i3_pp.cnf,1,3,0,0.004,0.004,0.004,0.004,0,0.6931,0,0,0.75,0,0.6667,5.6667,0.004,0
SAT_Competition2009/CRAFTED/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,751.429,0.6591,0.0351,0.0269,0.009,0.0357,0.9361,1.0897,1.1013,5.3438,0.6758,0,0.0005,0.7945,0.1791,44.2747
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-070-069.sat05-1240.reshuffled-07.cnf,1,1,0.0773,0.0395,0.0235,0.0148,0.0507,0.0155,0.7913,0.5346,36.0931,0.7313,0.9072,0.0006,0.0148,0.0747,168.5
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.0157,0.6867,0.0064,0.0064,0.0064,0.0064,0.0001,0,0.0002,6.619,0.7581,0.5088,0.0178,0.043,0.0064,32.2418
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,5.7927,1.1839,0.0487,0.0288,0.0239,0.0843,2.5038,1.5494,1.1048,1.2067,0.3776,0,0.069,0.1276,0.2764,24.5282
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,10,0.2212,0.0912,0.0899,0.0886,0.0926,0.0013,0.9743,0.0188,11.0258,0.6999,0.9352,0.0025,0.0013,0.0957,205.6862
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,1,0.3701,0.176,0.1703,0.165,0.1761,0.0058,1.1187,0.0307,4.1452,0.6713,0.8619,0.0131,0.0069,0.1823,50.1492
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,881.154,0.5965,0,0,0,0,0.1558,0,0,24.3422,0.7515,0.0043,0.0037,0.0083,0,28.154
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,29.0365,0.316,0,0,0,0,0.1131,0,2.363,19.2735,0.0959,0.6226,0.0176,0,0,50.2843
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,47.4744,2.0383,0.499,0.496,0.4733,0.4997,0.1899,2.5489,0.3142,0.6962,0.157,0,0.0129,0.1389,0.9999,14.2297
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,11.7024,0,0.042,0.042,0.042,0.0421,0,0.5623,0.0007,1.2147,0.5071,0,0.0143,0,0.0421,24.195
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,50.7508,2.1322,0.499,0.4957,0.4748,0.4997,0.2029,2.5844,0.3317,0.675,0.1161,0,0.0205,0.123,0.9999,14.9562
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,14.1769,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.1606,0.4833,0,0.0111,0,0.042,28.9081
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-020-015.sat05-1218.reshuffled-07.cnf,1,5.0019,0.287,0.0101,0.01,0.0099,0.0101,0.0003,1.0281,0.0112,8.8074,0.6707,0.8573,0.0109,0.0642,0.0102,52.2596
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,9.6851,0.0085,0.4951,0.4945,0.4939,0.496,0.6385,1.3548,0.0024,1.1728,0.0105,0.0002,0.1131,0,0.4961,15.6245
SAT_Competition2007/crafted/spence/hard/s117-100.cnf,1,1.0926,0,0.3225,0.3217,0.3158,0.3235,1.5369,0,0.0501,0.829,0.5,0,0.0369,0,0.3239,15.9822
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,5156.44,0.1132,0.0278,0.0087,0.0011,0.0485,0.0537,0.0793,1.5773,159.498,0.9843,0.2064,0.0012,0.0036,0.5,83
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd002.sat05-3108.reshuffled-07.cnf,1,27.4937,2.0633,0.4987,0.4941,0.43,0.4996,0.2104,2.2955,0.5465,2.7362,0.3964,0,0.0315,0.5863,0.9999,31.6351
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,57,0.1971,0,0,0,0,0.0868,0.1887,14.3145,46.3796,0.9534,0.5551,0.0021,0.0091,0,65.9646
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,1.4336,0.0672,0,0,0,0,0,0.6053,0,15.9196,0.5099,0.499,0.0015,0,0,52.1064
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-03-S1572374531.sat05-485.reshuffled-07.cnf,1,1.0388,1.0289,0.3324,0.28,0.2647,0.3613,0.1889,1.2827,0.1479,0.9861,0.6265,0.0095,0.0221,0.2015,0.4537,34.1466
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,14.6028,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.1626,0.5161,0,0.0107,0,0.042,31.3333
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,3539.5,0.1482,0.0196,0.0049,0.0002,0.0436,0.0687,0.1037,1.8952,147.82,0.9798,0.0111,0.0012,0.0031,0.5,114.6667
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,71.2549,0.2171,0,0,0,0,0.0421,0.2063,9.0037,41.1756,0.9474,0.7176,0.0027,0.0107,0,58.1702
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3500_3500_30f1.shuffled.cnf,1,2.9502,0.6882,0.0053,0.0047,0.004,0.0084,0.5914,1.4646,0.3152,1.8546,0.231,0.007,0.1643,0,0.0087,0
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,534.724,0.6926,0.0905,0.0431,0.0233,0.0907,0.6564,1.3299,0.6053,0.9349,0.2831,0.0005,0.0161,0.033,0.1079,81.1976
SAT_Competition2011/SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,16.0155,1.549,0.4979,0.4231,0.0315,0.4996,0.2201,1.763,0.8876,4.917,0.3203,0,0.0278,0.4281,0.9994,35.5768
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-97-100.cnf,1,1.0771,0,0.3215,0.32,0.3131,0.3228,1.4277,0,0.0551,0.9031,0.5,0.0002,0.0441,0,0.3238,14.396
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,5.1654,0.2283,0.1832,0.1832,0.1832,0.1832,0,0,0.0002,3.6652,0.9395,0.8774,0.0069,0,0.1832,140.109
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,299.281,0.2836,0.0161,0.0149,0.0137,0.017,0.0803,0.9181,0.1103,3.0221,0.713,0.1601,0.0005,0,0.0189,20.1139
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,1.1297,0,0.3256,0.3241,0.3229,0.3259,2.037,0.5329,0.047,0.652,0.5,0,0.0303,0,0.3263,24.6185
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0.2563,0.6461,0.0001,0.0001,0.0001,0.0001,0.0001,0,0.0006,7.3335,0.7548,0.4503,0.011,0.0255,0.0001,28.8632
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,15.3242,0.3096,0,0,0,0,0.1015,0,2.3397,22.7607,0.0831,0.6291,0.0296,0,0,40.5477
SAT_Competition2007/crafted/spence/medium/s65-100.cnf,1,1.0408,0,0.317,0.3163,0.3089,0.3182,1.4258,0,0.0737,1.0524,0.5,0.0001,0.0857,0,0.3186,11.2339
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1,33.4027,0.1744,0,0,0,0,0.0218,0.1196,5.8427,44.7607,0.9713,0.824,0.0045,0.0102,0.0001,71.8571
SAT_Competition2011/SAT05/crafted/sabharwal05/ordering/gt-ordering/sat/gt-030.shuffled-as.sat05-1295.cnf,1,1.2624,0.0975,0,0,0,0,0.0015,0.6221,0.0142,11.0032,0.5096,0.5186,0.0035,0,0,32.1439
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,46.7313,0.4834,0.0078,0.0009,0.0001,0.0097,0.0986,1.0565,1.1135,3.5357,0.4396,0.4544,0.017,0.0204,0.015,41.7304
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,93.8397,0.7632,0.1378,0.1307,0.0598,0.1391,2.4517,1.3329,0.4835,0.3926,0.3863,0,0.0321,0.024,0.2391,26.107
SAT_Competition2011/SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf,1,7.918,0.0472,0.4604,0.4604,0.4604,0.4621,2.7129,1.0083,0.011,0.5361,0.3109,0,0.0045,54.9677,0.4684,6.2137
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-14-unsat.cnf,1,12.8984,0.3927,0.0334,0.0334,0.0334,0.0335,0.0001,0,0.0013,3.2732,0.8667,0.736,0.0184,0,0.0335,53.9894
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1,31.771,0.2433,0,0,0,0,0.0193,0.2317,5.0476,31.2857,0.9405,0.775,0.0045,0.0181,0,43.5056
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,29.2812,1.1418,0.0279,0.0005,0.0001,0.1533,0.3275,1.2717,1.7941,3.6123,0.7631,0.0184,0.0058,0,0.318,27.9477
SAT_Competition2007/crafted/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,1103.43,0.6591,0.0351,0.0269,0.009,0.0357,0.9361,1.0897,1.1013,18.8201,0.6758,0,0.0005,0.7945,0.1791,44.2067
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-1.sat05-504.reshuffled-07.cnf,1,310.412,0.6911,0.0906,0.0494,0.0234,0.0907,0.6669,1.3326,0.6029,0.6305,0.2732,0,0.0218,0.0475,0.1085,25.0995
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf,1,3471,0.6855,0.05,0.0356,0.0128,0.0767,1.0232,1.1031,0.9138,19.9857,0.6726,0,0.0002,0.5843,0.34,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf,1,1241.52,0.1955,0,0,0,0,0.0848,0.1847,12.0931,46.6159,0.9547,0.5104,0.0025,0.0117,0,62.6545
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.04-s736572600.sat05-546.reshuffled-07.cnf,1,73.6521,0.4836,0.0077,0.0009,0.0001,0.01,0.1023,1.0484,1.1253,3.2997,0.4345,0.4444,0.0118,0.0205,0.0161,32.2728
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_506.cnf,1,21.5322,0.2903,0,0,0,0,0.0904,0,2.5317,27.691,0.0769,0.6532,0.0239,0,0,47.0889
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v2640c305320g4.cnf,1,175.5,0.1924,0,0,0,0,0.1877,0.1835,9.7028,51.3781,0.9549,0.1654,0.0019,0.0087,0.0254,66.8571
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,96.4292,0.2657,0,0,0,0,0.0193,0.2505,4.7275,27.3563,0.932,0.7686,0.0056,0.0156,0,65.4864
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,27.5946,0.8255,0.1065,0.0978,0.089,0.1257,1.4518,1.628,0.1618,1.5776,0.2701,0,0.0241,0,0.1644,27.4363
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-240-100.cnf,1,4.6956,0.4506,0.2295,0.2295,0.2295,0.2296,0.0001,0,0.0001,1.0585,0.8333,0.5829,0.0104,0,0.2296,39.2572
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,54.2243,2.1333,0.499,0.496,0.4771,0.4997,0.2068,2.5879,0.3178,0.6105,0.1252,0,0.0203,0.1327,0.9996,16.1562
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-clqcolor-30-20-26.sat05-1264.reshuffled-07.cnf,1,7.4333,0.4051,0.1184,0,0,0.1707,0.2409,0.9802,1.3962,56.5059,0.4651,0.0037,0.005,0.0002,0.3633,58.83
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-gigamax.used-as.sat04-984.sat05-4194.reshuffled-07.cnf,1,1726,0.5545,0.0009,0,0,0.0068,0.2024,1.1909,4.0268,16.1843,0.6632,0.0033,0.0049,0.0584,0.31,6.1159
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf,1,3571.89,0.1897,0,0,0,0,0.1804,0.1802,10.2029,56.1417,0.956,0.1962,0.0021,0.0113,0.0222,58.5061
