@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC

@DATA
SAT11/random/large/unif-k7-r85-v150-c12750-S1290198737-013-UNKNOWN.cnf,1,0.0467,25.1734,45.8837,12750,0.0467,0.0467,12750,47.6458,47.4671,45.5214,0.0517,25,24.8333,0.0415,2,47.6458,47.6458,0.6426,30,30,25,150,20,0.1512,0.0027,4357,46.6295,1.3881,45.5214,14.2168,0.4236,0.0117,150,4160.5,4020,4020,14.402,4033,4357,4232,4357,0.1603,0.0038,0.7376,0.0467,1.6855,20,0.0117,0.0201,0.0117,0.0118,0.0688,4.2024,0.0747,0.0339,2,0.278,0.871,0.2259,0.0003,0.0001,2,0.0001,0.0001
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,0.0058,151.718,33.885,2970,0.0044,0.0044,2982,41.2414,35.1636,33.7056,0.0091,152,151.884,0.0017,4,37.8388,41.2414,0.3021,164,164,152,687,140,0.0601,0.0021,3878,36.0624,0.2802,33.7056,24.0714,0.3471,0.0178,700,3734.7143,3578,3578,18.6769,3662,3907,3698,3907,0.0589,0.0057,0.5227,0.0044,0.8843,140,0.0088,0.0683,0.003,0.2313,0.0292,2.6802,0.0314,0.0298,4.0087,0.208,0.8525,0.2247,0.3171,0.089,5,0.0479,0.0765
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S671776549-007.UNKNOWN.cnf,1,0.0208,53.256,16.6392,1049,0.0127,0.0127,1065,17.8591,16.964,15.7299,0.0248,53,53.1393,0.0057,3,17.5026,17.8591,0.358,60,60,53,240,46,0.1009,0.0065,4160,16.9423,0.4901,15.7299,10.5867,0.4152,0.0467,250,4108.5,4041,4041,8.7788,4060,4173,4133,4173,0.1,0.0143,0.6214,0.0125,1.0249,47,0.0245,0.0397,0.0105,0.2288,0.0501,2.6494,0.0507,0.0121,3.9958,0.2057,0.8563,0.296,0.2901,0.0804,4,0.0436,0.0671
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,0.0004,2785.62,55.3333,62579,0.0002,0.0002,63000,107,64.5714,34.3636,0.0005,3155.5,3183.64,0,5,73.5556,89.875,0.2285,3245,3220,3184,14630,3127,0.0174,0.0001,13,66.2212,0.1555,47.7917,576.125,1.7234,0.0012,15000,10.972,6,4,312,8,19,10,25,0.4044,0.0003,0.3007,0.0002,0.7491,0,0.0004,0.2354,0,0.2338,0.0276,2.7154,0.1628,0.4364,5.2826,0.6832,0.8991,0.5339,0.959,0.0918,6,0.0471,0.0789
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,0.0667,15.2253,18.3511,1597,0.0667,0.0667,1597,20.1767,18.9595,18.1096,0.0827,15,15.2586,0.0445,2,19.1608,20.1767,0.5877,19,19,15,75,12,0.1875,0.0127,4420,18.8794,1.3306,18.1096,7.1388,0.4282,0.0463,75,4384,4300,4300,6.1644,4358,4460,4367,4460,0.1885,0.0188,0.7224,0.0667,1.7394,12,0.0462,0.0343,0.0445,0.047,0.0933,3.4105,0.0911,0.0112,2.2297,0.2707,0.8816,0.3458,0.0128,0.0019,3,0.0009,0.0014
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,0.0063,141.115,32.7772,2757,0.0047,0.0047,2769,39.3439,33.3249,32.5008,0.0091,141,141.129,0.0011,4,38.9713,39.3439,0.3113,152,152,141,638,130,0.0616,0.0023,3779,34.8757,0.2897,32.5008,22.2563,0.3516,0.017,650,3701.7143,3597,3597,17.528,3610,3828,3707,3828,0.0662,0.0051,0.522,0.0047,0.9038,130,0.0093,0.0795,0.0022,0.2314,0.0282,2.6572,0.0887,0.0213,4.0094,0.2239,0.8598,0.2288,0.4259,0.0911,5,0.0445,0.0801
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1569819208-064.UNKNOWN.cnf,1,0.0135,66.1755,18.8384,1276,0.0101,0.0101,1278,20.9887,19.4608,17.4011,0.0212,66,66.2738,0.0039,4,20.4213,20.9887,0.3405,74,74,66,297,59,0.0898,0.0049,4069,19.4291,0.4395,17.4011,12.563,0.4188,0.04,300,4042,3963,3963,10.3757,4039,4073,4054,4073,0.0901,0.0118,0.6253,0.0101,1.0019,59,0.0195,0.0547,0.0078,0.2328,0.0443,2.6035,0.0537,0.0085,4,0.2047,0.8566,0.2825,0.303,0.084,4,0.0432,0.0717
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,0.0004,2828.5,51.6,62573,0.0002,0.0002,63000,112.4,60.875,37.5,0.0007,3228,3178.82,0,5,70.1818,81.4444,0.2345,3247,3228,3172,14620,3120,0.0172,0.0001,14,61.8875,0.2151,45.7778,789.875,2.1566,0.0015,15000,11.4727,7,5,341,8,18,11,25,0.4042,0.0003,0.2855,0.0002,0.8843,0,0.0004,0.2209,0,0.2336,0.0494,2.7083,0.3292,0.3775,5.1658,0.8913,0.9601,0.912,0.8946,0.0919,6,0.0476,0.0784
SAT11/random/large/unif-k7-r85-v200-c17000-S1348818483-020-UNKNOWN.cnf,1,0.035,33.0202,56.5709,17000,0.035,0.035,17000,57.6753,57.5764,56.4246,0.0389,33,32.9251,0.0321,2,57.6753,57.6753,0.6293,39,38,33,200,28,0.1304,0.0022,4118,57.0618,1.2819,56.4246,17.8799,0.4227,0.0117,200,3892.25,3667,3667,18.4317,3857,4118,3927,4118,0.1412,0.0032,0.7241,0.035,1.5719,27,0.0117,0.0099,0.0117,0.0118,0.0566,4.2536,0.0787,0.0415,2,0.2743,0.8647,0.2045,0.0002,0.0001,2,0.0001,0.0001
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1201608256-021-UNKNOWN.cnf,1,0.0004,3174.75,53.1875,62572,0.0002,0.0002,63000,108.25,60,33.1538,0.0007,3170,3157.58,0,5,69.3,83,0.2367,3227,3190,3154.5,14596,3106,0.0131,0.0001,13,62.0086,0.1243,46,496.75,1.3924,0.0015,15000,10.7895,7,4,287.417,8,17,10,24,0.0185,0.0004,0.2928,0.0002,0.7036,3107,0.0004,0.2202,0.0001,0.2333,0.0175,2.7234,0.0385,0.3546,5.0856,0.5152,0.8599,0.4507,0.7508,0.0929,6,0.0472,0.0796
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1491756361-004.UNKNOWN.cnf,1,0.1,10.435,13.6395,1065,0.1,0.1,1065,14.1458,14.0435,13.4923,0.1146,10,10.4358,0.0808,2,14.0849,14.1458,0.6215,13,13,10,50,8,0.2191,0.0195,4576,13.899,1.5223,13.4923,5.4193,0.4218,0.046,50,4546.8333,4497,4497,4.6001,4530,4583,4555,4583,0.22,0.031,0.7411,0.1,1.8643,8,0.046,0.0175,0.046,0.0469,0.1084,2.9657,0.1078,0.0064,2,0.3024,0.8914,0.3604,0.0065,0.0018,2,0.0011,0.0016
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S266251785-083.UNKNOWN.cnf,1,0.0165,53.7518,16.3455,1050,0.0126,0.0126,1065,17.8782,16.9151,15.7972,0.0257,54,53.6064,0.0048,4,17.4825,17.8782,0.3578,61,60,54,242,47,0.0998,0.0064,4171,16.9231,0.491,15.7972,9.9598,0.4149,0.0457,250,4111.4286,4017,4017,8.3857,4040,4235,4104,4235,0.0995,0.0124,0.6546,0.0124,1.0513,47,0.0242,0.0392,0.0095,0.2305,0.047,2.6741,0.0483,0.0168,4,0.204,0.8647,0.2972,0.4147,0.0933,4,0.043,0.0785
SAT11/random/medium/unif-k7-r89-v60-c5340-S1982873755-080.SATISFIABLE.cnf,1,0.1167,10.5357,22.6156,5340,0.1167,0.1167,5340,22.8034,22.6569,22.5676,0.1264,10,10.4924,0.1086,2,22.7562,22.8034,0.691,14,13,10,60,8,0.2164,0.0069,4526,22.6799,1.8871,22.5676,7.7881,0.4265,0.011,60,4507.8,4447,4447,7.4503,4471,4599,4496,4599,0.2176,0.0096,0.763,0.1167,2.1306,8,0.011,0.0039,0.011,0.0112,0.1072,3.6985,0.105,0.0117,2,0.3208,0.8879,0.2768,0.0001,0.0001,2,0,0.0001
SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,0.1167,10.4572,22.8055,5340,0.1167,0.1167,5340,23.1743,22.8625,22.4906,0.1287,10,10.4763,0.1064,2,23.073,23.1743,0.688,13,13,10,60,8,0.2123,0.0072,4552,22.8812,1.883,22.4906,7.7947,0.4218,0.011,60,4521.2,4450,4450,7.4282,4472,4619,4513,4619,0.2152,0.0097,0.7629,0.1167,2.11,8,0.011,0.0104,0.011,0.0112,0.1066,3.5512,0.109,0.0133,2,0.3217,0.8854,0.2813,0.0001,0.0001,2,0.0001,0.0001
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,0.0002,4315.5,67,166883,0.0001,0.0001,168000,284.5,91.4,40.375,0.0002,4315.5,8475.5,0,5,128.5,158.5,0.2301,0,8498,8477.5,39005,8428,0.0048,0,5,102.9543,0.562,57,9439,1.3061,0.0005,40000,3.7065,1,1,1554,2,7,3,12,1.4142,0.0001,0.2436,0.0001,2.5884,0,0.0002,0.4727,0,0.2337,0.075,2.7157,1.1428,0.6579,5.9459,1.1375,4.4259,0.8126,0.735,0.0929,6,0.0478,0.0799
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S566093033-041.UNKNOWN.cnf,1,0.0136,65.44,17.3298,1272,0.0103,0.0103,1278,20.7992,17.7844,16.6916,0.0212,65,65.1348,0.0031,4,18.7509,20.7992,0.3319,73,73,65,294,58,0.0907,0.005,4099,18.1341,0.443,16.6916,13.1185,0.4058,0.0377,300,4066.2857,4021,4021,11.1273,4026,4194,4040,4194,0.0918,0.0118,0.576,0.0102,1.0111,58,0.0199,0.0678,0.0063,0.2311,0.0445,2.7057,0.0456,0.0142,4,0.2005,0.8593,0.2605,0.4775,0.0882,4,0.0411,0.0745
SAT11/random/large/unif-k7-r85-v400-c34000-S832901479-042-UNKNOWN.cnf,1,0.0175,66.1917,55.6344,34000,0.0175,0.0175,34000,67.6301,58.519,53.1795,0.0196,66,65.587,0.0156,2,61.4429,65.2823,0.5944,75,74,65,400,56,0.1083,0.0011,87,58.7361,0.9352,54.6479,33.7572,0.4584,0.0117,400,80.55,67,60,32.6761,70,109,76,124,0.1028,0.0016,0.6803,0.0175,1.4505,58,0.0117,0.0626,0.0117,0.0118,0.0435,4.4611,0.0441,0.1896,2.0702,0.2459,0.8664,0.1532,0.0003,0.0001,3,0.0001,0.0001
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1,0.0093,120.795,29.5092,2333,0.0056,0.0056,2343,34.9125,30.1616,28.5678,0.0124,121,120.894,0.0017,4,34.6375,34.9125,0.3187,131,131,121,540,111,0.0716,0.0028,3964,31.2912,0.3204,28.5678,16.6051,0.3783,0.0231,550,3858.8571,3789,3789,13.5607,3794,4000,3833,4000,0.0677,0.0069,0.5274,0.0056,0.909,111,0.011,0.0746,0.0034,0.2315,0.0354,2.6296,0.1101,0.0208,4,0.2201,0.8564,0.2902,0.316,0.0904,4,0.0494,0.0785
SAT11/random/medium/unif-k7-r89-v60-c5340-S630613738-050.SATISFIABLE.cnf,1,0.1167,10.4863,22.7589,5340,0.1167,0.1167,5340,23.2027,22.8112,22.6772,0.1266,10,10.53,0.1071,2,22.8238,23.2027,0.6902,14,14,10,60,8,0.2174,0.0079,4548,22.8548,1.891,22.6772,7.8784,0.4195,0.011,60,4493.6,4426,4426,7.498,4467,4554,4473,4554,0.2213,0.0114,0.7665,0.1167,2.1141,8,0.011,0.0079,0.011,0.0112,0.1044,3.5886,0.107,0.011,2,0.3196,0.8859,0.2827,0.0001,0.0001,2,0,0.0001
SAT11/random/large/unif-k7-r85-v300-c25500-S69399346-065-UNKNOWN.cnf,1,0.0233,49.5859,50.8392,25500,0.0233,0.0233,25500,57.2759,53.2899,47.2457,0.0258,50,49.3483,0.0206,2,53.6563,55.5862,0.6123,57,58,49,300,42,0.1282,0.0015,153,52.4036,1.118,48.5943,25.9979,0.442,0.0117,300,144.1515,114,98,26.1504,118,176,136,290,0.1292,0.0025,0.7011,0.0233,1.5223,42,0.0117,0.0469,0.0117,0.0118,0.0572,4.3476,0.0583,0.2867,2,0.2559,0.8678,0.1917,0.0003,0.0001,2,0.0001,0.0001
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1,0.0003,4261.75,57.5,83502,0.0002,0.0002,84000,130.75,66.4167,31.1875,0.0004,4262,4256.75,0,5,83.1667,90.625,0.2255,4272,4295,4272.5,19529,4178,0.0119,0.0001,12,70.5679,0.1546,49.2727,511,1.0083,0.0009,20000,8.901,4,3,434.5,6,14,9,20,0.0042,0.0003,0.2653,0.0002,0.5098,4242,0.0003,0.2626,0,0.2339,0.0186,2.7153,0.0039,0.4115,5.5676,0.0808,0.8411,0.3903,0.9309,0.0924,6,0.0471,0.0798
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S464722883-083.SATISFIABLE.cnf,1,0.04,24.7284,26.9466,2662,0.04,0.04,2662,29.0392,27.4345,26.9448,0.0515,25,24.8304,0.0308,2,28.3189,29.0392,0.5516,30,30,25,125,20,0.154,0.0079,4286,27.6453,1.0953,26.9448,11.3635,0.4259,0.0466,125,4215.5714,4127,4127,10.301,4136,4334,4205,4334,0.1558,0.0124,0.691,0.04,1.5447,20,0.0451,0.0258,0.0417,0.047,0.0722,3.4867,0.0742,0.0165,2.9677,0.2423,0.8699,0.2667,0.0064,0.0017,3,0.0009,0.0013
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S87195105-042.SATISFIABLE.cnf,1,0.0148,75.2882,21.3221,1478,0.0091,0.0091,1491,23.02,21.8014,20.3567,0.0169,75,75.2597,0.0034,4,22.8852,23.02,0.344,83,83,75,337,67,0.085,0.0045,4052,21.8966,0.4125,20.3567,10.7536,0.3872,0.0318,350,3995.8571,3897,3897,8.8975,3962,4057,4002,4057,0.0852,0.0101,0.6232,0.0089,0.9917,67,0.0179,0.0387,0.0068,0.228,0.0408,2.7425,0.0422,0.0137,4,0.2055,0.8588,0.3165,0.2793,0.0929,4,0.0492,0.0808
SAT11/random/medium/unif-k7-r89-v60-c5340-S1445862528-059.UNKNOWN.cnf,1,0.1167,10.5455,22.7933,5340,0.1167,0.1167,5340,23.0514,22.8576,22.3876,0.1285,10,10.4787,0.1077,2,22.9214,23.0514,0.6912,14,13,10,60,8,0.2199,0.0069,4518,22.8023,1.8616,22.3876,7.8786,0.4266,0.011,60,4498.4,4432,4432,7.4,4448,4615,4479,4615,0.2211,0.0099,0.7646,0.1167,2.1089,8,0.011,0.0098,0.011,0.0112,0.1071,3.6754,0.107,0.0145,2,0.3174,0.8872,0.2816,0.0001,0.0001,2,0.0001,0.0001
SAT11/random/medium/unif-k7-r89-v60-c5340-S1510638717-051.SATISFIABLE.cnf,1,0.1167,10.5303,22.7381,5340,0.1167,0.1167,5340,23.1793,22.7499,22.4386,0.1275,10,10.504,0.109,2,23.0343,23.1793,0.6896,14,14,10,60,8,0.2134,0.0072,4530,22.828,1.8758,22.4386,7.776,0.4238,0.011,60,4517,4460,4460,7.4179,4478,4612,4505,4612,0.2169,0.0109,0.7686,0.1167,2.1227,8,0.011,0.0113,0.011,0.0112,0.1072,3.6466,0.105,0.0118,2,0.3223,0.8879,0.2821,0.0001,0.0001,2,0.0001,0.0001
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S506401817-075.UNKNOWN.cnf,1,0.0085,129.117,29.0458,2545,0.0051,0.0051,2556,35.387,30.5273,26.8802,0.0118,129,129.274,0.0012,4,34.5511,35.387,0.3007,140,140,129,589,119,0.0639,0.0025,3889,31.0528,0.2991,26.8802,26.1164,0.3771,0.0232,600,3828.1429,3718,3718,20.55,3751,3985,3840,3985,0.0653,0.0067,0.5311,0.0051,0.9225,118,0.0101,0.0891,0.0024,0.2314,0.0322,2.7029,0.0332,0.0223,4.0187,0.2,0.8547,0.2029,0.5932,0.0843,5,0.038,0.0667
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1800377425-032.UNKNOWN.cnf,1,0.0074,148.745,34.3883,2961,0.0045,0.0045,2982,41.6419,35.7073,34.2907,0.0122,149,148.842,0.0017,4,40.0778,41.6419,0.3099,160,160,149,678,137,0.0584,0.0021,3746,36.8412,0.2879,34.2907,23.1112,0.3476,0.0236,700,3666,3452,3452,18.3146,3603,3997,3618,3997,0.0598,0.0057,0.5047,0.0044,0.8964,137,0.009,0.0735,0.0034,0.229,0.0271,2.7149,0.0303,0.0428,4.003,0.2126,0.8574,0.2183,0.3633,0.0933,5,0.0463,0.0766
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,0.0004,2780.88,52.2857,62642,0.0002,0.0002,63000,98.1429,60.5294,40.9,0.0007,3155.5,2913.42,0,5,68.4545,77.7143,0.2275,3232,3221,3186,14672,3104,0.3153,0.0001,14,61.1773,0.2814,46.2,1315,2.5398,0.0014,15000,11.6273,7,5,487.167,8,18,11,28,0.4044,0.0004,0.2727,0.0002,0.4481,0,0.0004,0.1985,0.0001,0.2342,0.2664,2.7079,0.4041,0.3687,5.0481,0.4358,0.7371,1.6426,0.7,0.0922,6,0.0471,0.0787
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1733949620-064.UNKNOWN.cnf,1,0.0149,73.9117,20.8228,1472,0.0091,0.0091,1491,23.5907,21.5392,19.9297,0.019,74,73.7664,0.0041,4,22.2764,23.5907,0.3413,82,82,74,336,66,0.0878,0.0046,3984,21.538,0.4141,19.9297,14.3723,0.3939,0.0374,350,3943.5714,3887,3887,12.0111,3893,4009,3950,4009,0.085,0.0109,0.5922,0.0089,0.9943,66,0.0179,0.0504,0.0082,0.2283,0.0442,2.6693,0.0423,0.0106,4,0.2028,0.86,0.3482,0.2895,0.0855,4,0.04,0.0755
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S49783605-066-UNKNOWN.cnf,1,0.0021,527.622,32.7556,10419,0.0013,0.0013,10500,40.7167,33.6503,30.4406,0.0035,530,529.739,0.0004,4,35.25,36.9342,0.2676,550,549,530,2421,508,0.0293,0.0006,120,34.1208,0.1388,31.7885,77.245,0.3379,0.0069,2500,115.6154,87,76,49.0837,93,143,104,326,0.0705,0.0019,0.3811,0.0012,0.723,508,0.0026,0.0621,0.0008,0.2324,0.0148,2.7404,0.6871,0.371,4.8934,0.4513,0.8884,0.1537,0.452,0.0926,5,0.0473,0.0793
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1,0.0002,6356,66.75,125264,0.0001,0.0001,126000,182.6667,83.8,35.375,0.0003,6356,6400,0,5,98,131.5,0.2357,6322,6401,6400,29301,6343,0.0072,0.0001,7,87.4085,0.1624,52.125,892,0.2009,0.0006,30000,5.2473,3,2,680.8,3,8,5,15,0.0076,0.0002,0.2681,0.0001,0.6365,6322,0.0002,0.3442,0,0.2339,0.0041,2.7163,0.0092,0.4699,5.8276,0.352,0.8455,0.0905,0.7947,0.0922,6,0.0469,0.0792
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,0.0068,131.283,30.4811,2540,0.0051,0.0051,2556,32.7559,31.0838,29.8159,0.011,131,131.074,0.002,4,32.4089,32.7559,0.3091,142,142,131,589,120,0.0652,0.0026,3862,31.3202,0.3026,29.8159,19.3645,0.3651,0.0213,600,3799.7143,3700,3700,15.8664,3758,3924,3784,3924,0.068,0.0063,0.5196,0.0051,0.8938,120,0.0101,0.0309,0.0039,0.2319,0.032,2.694,0.0502,0.0178,4.0034,0.2155,0.8535,0.2502,0.3683,0.0901,5,0.0445,0.0763
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,0.0006,2112.24,46.2174,41695,0.0003,0.0003,42000,87.7,54.1,35.6667,0.0008,2115,2119.32,0,5,60.0833,66,0.2364,2139,2164,2120.5,9734,2070,0.0199,0.0002,23,54.1257,0.0776,41.9545,279.706,0.8532,0.0017,10000,18.2328,11,8,156.818,14,28,17,35,0.0168,0.0006,0.3006,0.0003,0.5786,2061,0.0006,0.1857,0,0.2335,0.0105,2.7162,0.0098,0.3325,5.0944,0.2163,0.844,0.2303,0.8852,0.093,6,0.0479,0.0809
SAT11/random/medium/unif-k7-r89-v70-c6230-S1516725086-012.UNKNOWN.cnf,1,0.1,12.1034,25.5539,6230,0.1,0.1,6230,25.9134,25.6413,25.3447,0.1085,12,12.0995,0.0928,2,25.862,25.9134,0.6801,15,15,12,70,9,0.2075,0.0065,4521,25.663,1.8257,25.3447,8.9266,0.4166,0.0111,70,4465,4386,4386,8.5949,4405,4583,4430,4583,0.2029,0.0087,0.7601,0.1,2.0168,9,0.0111,0.0081,0.0111,0.0112,0.0994,3.7582,0.0999,0.0168,2,0.3084,0.8794,0.2551,0.0001,0.0001,2,0,0.0001
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,0.04,24.7375,26.9424,2662,0.04,0.04,2662,29.4269,27.8944,26.4503,0.0477,25,24.7861,0.0319,2,28.6682,29.4269,0.5527,30,30,25,125,20,0.1557,0.0079,4273,27.7997,1.1046,26.4503,10.9171,0.4233,0.0466,125,4221.7143,4162,4162,9.8355,4168,4343,4199,4343,0.1536,0.0128,0.696,0.04,1.5429,20,0.0452,0.0347,0.0424,0.047,0.0731,3.3986,0.0735,0.0146,2.9758,0.2451,0.8701,0.2676,0.0058,0.0017,3,0.0011,0.0015
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,0.001,1043.89,39.4516,20877,0.0006,0.0006,21000,58.0455,42.2308,31.5758,0.0016,1059,1061.6,0.0001,5,45.5366,49.6667,0.2497,1084,1095,1062,4876,1022,0.0241,0.0003,48,42.5705,0.0918,35.7143,178.077,0.2475,0.0033,4999,44.6667,32,22,94.5373,37,59,42,100,0.1275,0.0009,0.344,0.0006,0.6701,1036,0.0013,0.1248,0.0003,0.2336,0.0117,2.7027,0.7282,0.3021,5,0.7514,0.9276,0.1123,0.5628,0.0902,5,0.0458,0.0769
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.0064,172.751,30.0532,3388,0.0039,0.0039,3408,41.7884,34.4781,26.8784,0.0089,173,172.411,0.0015,4,38.583,40.2646,0.3,185,185,173,781,160,0.0569,0.0019,2967,34.2356,0.2603,28.3832,25.3287,0.3616,0.0174,800,1967.2308,773,755,19.9446,883,3232,1711,3890,0.057,0.005,0.5293,0.0038,0.854,160,0.0077,0.143,0.003,0.2305,0.0276,2.6966,0.0292,0.547,4.0179,0.2065,0.8521,0.2254,0.3364,0.0894,5,0.0466,0.0776
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1,0.0073,149.873,34.3311,2964,0.0044,0.0044,2982,41.65,34.9095,32.8442,0.0094,150,150.241,0.0017,4,37.6752,41.65,0.3036,162,161,150,683,139,0.0593,0.0022,3789,35.9018,0.2747,32.8442,27.8309,0.3527,0.0192,700,3737.2857,3601,3601,21.678,3639,3962,3714,3962,0.0634,0.0051,0.5551,0.0044,0.8882,139,0.0088,0.0755,0.003,0.2304,0.0292,2.6771,0.0374,0.0295,4.0073,0.2077,0.8549,0.1999,0.4457,0.0843,5,0.041,0.0713
