@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC

@DATA
SAT_Competition2009/CRAFTED/edgematching/compact/em_9_3_5_cmp.cnf,1,0.275,1.5123,1.5038,0,0.1147,18.435,18.822,0.7612,1.1159,5.7877,19.32,0.7794,0.0738,285,250,0.0002,0.331,519,0.0965,0,0.4991,22.371,1.0494,0.0206,0.7466,390,345,23.571,354.97,3853,0.0005,130.76
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F17.cnf,1,1.1089,2.5291,2.8796,0.092,0.2109,27.395,27.395,0.5974,0.9247,6.5345,34.096,0.9718,0.2882,890,890,0.0003,0.0546,2183,0.083,0,0.557,37.607,2.0685,0.0018,0.839,1888,1572,37.745,1585.7,5295,0.0008,167.75
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,0.4511,0.4451,0.4571,1.5201,0.6153,2.9593,2.9593,0.4464,1.3751,13.936,2.9593,0.9665,0.1707,123,123,0,0.5608,348,0.178,0,1.0416,28.813,1.0132,0.0028,0.5407,348,348,15.886,235.5,44244,0,2788.8
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n220-s24359701-sat.cnf,1,0.0174,0,0.4266,0,0.8333,32.479,32.479,0.4472,1.1161,4.6849,34.936,0.9025,0.6643,4435,4435,0.0208,0.0001,4551,0.4167,0,0.9821,36.732,0.4506,0.2295,0.5832,4547,4466,36.925,4487.4,220,0.0061,4.3879
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1018943457-089.SATISFIABLE.cnf,1,0,0.0393,0.1529,0,0,25.455,25.455,0,1.0028,2,25.56,0.8771,0.6794,4395,4395,0.0111,0.7356,4607,0.0112,0.1429,0.6918,25.974,0,0,0.0679,4496,4447,25.882,4457.8,70,0.0069,8.4534
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-1.sat05-2158.reshuffled-07.cnf,1,0.0229,0,0.2789,0,0,26.135,26.135,0,0.5623,6.0431,26.219,0.8748,0.5934,4247,4247,0.006,0,4586,0.25,0.3333,0.5774,26.548,0,0.042,0,4514,4396,26.671,4401.7,210,0.0072,11.589
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf,1,0.2773,0.2828,0.2931,0.172,0.0161,23.831,23.831,0.1635,1.3961,7.5624,27.11,0.7806,0.2395,3109,3109,0.0017,1.3317,3775,0.2023,0,0.6051,30.652,0.8682,0.0188,0.0721,3760,3459,29.314,3465.3,602,0.0024,38.915
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S516218553-20-SAT.cnf,1,0.3136,0.3057,0.42,0.0159,0.097,35.245,35.245,0.1358,0.9482,4.4593,35.629,0.8418,0.2859,1805,1805,0.0011,0.5808,3741,0.2652,0,0.6453,37.606,0.5417,0.0668,0.4126,3643,3363,37.68,3141.7,935,0.0016,20.218
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,0.2685,0.2717,0.3951,0.0043,0,29.908,29.908,0.0544,0.6768,4,31.218,0.84,0.3114,3641,3641,0.0039,0.5784,3886,0.2314,0,0.5876,32.164,0.1252,0.0462,0.3944,3849,3767,32.979,3773.5,589,0.0025,16.557
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_3_6_exp.cnf,1,0.2908,0.5431,0.3762,0,0.5978,13.778,15.001,0.577,1.117,5.7022,18.952,0.9908,0.1854,612,577,0.0003,0.3375,1283,0.064,0,0.4888,22.457,0.9833,0.0033,0.7921,1130,973,22.641,946.74,1465,0.0013,24.597
SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.4883,0.6085,0.5909,0.7748,0.0718,5.3143,5.7405,0.1822,1.0047,12.892,5.9728,0.8725,0.0322,158,141,0,1.7491,628,0.1696,0,0.4117,6.7521,0.9018,0.0231,0.082,461,310,7.2926,334.15,26689,0.0001,2521.3
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,0.1531,0.1278,0.1265,0.0138,0.938,50.081,52.664,1.5543,0.2361,3,53.23,0.9997,0.8376,163,83,0.0018,0.0151,1330,0.0132,0.8571,0.021,55.079,0.2474,0,0.8165,304,237,57.635,292.37,1100,0.0017,31.446
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,0,0.173,0.1972,0.0049,0.9787,71.067,71.067,2.3189,0.0992,2,88.908,1.0164,0.8883,4,4,0.0048,0.1398,846,0.0048,0.9259,0.0062,91.234,0.1502,0,0.8765,612,64,90.786,208.63,1940,0.001,1192.3
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S614849838-039.UNKNOWN.cnf,1,0,0.033,0.1654,0,0,22.485,22.485,0,1.0059,2,22.657,0.8724,0.6903,4439,4439,0.011,0.6969,4603,0.0112,0.1429,0.6812,22.819,0,0,0.0619,4499,4487,22.877,4495,60,0.0073,7.4566
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S195213520-027.cnf,1,0.2967,0.2929,0.4007,0.0054,0,34.033,42,0.0635,0.7087,5.0036,45.533,0.8285,0.2447,16,12,0.0001,0.5824,54,0.2337,0,0.5858,49.208,0.1581,0.0477,0.395,30,23,50.339,24.908,7809,0.0002,121.79
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0.4245,0.4014,0.424,1.4824,0.635,3.3846,3.3846,0.46,1.3816,14.16,5.8472,1.0083,0.1634,26,26,0,0.547,278,0.1832,0,1.0436,6.2727,1.0074,0.0034,0.5534,278,72,10.159,105,51408,0,4296
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-17-sat.cnf,1,0.0356,0,0,0,0.8844,66.1,66.1,1.2845,0,3,67.176,0.9823,0.8888,4832,4832,0.126,0,4879,0.1965,1,0,68.465,0.3581,0.2417,0.8147,4879,4840,67.762,4845.8,170,0.0104,1.5359
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes1.cnf,1,0.1822,0.1859,0.1754,0.0228,0.9284,46.328,46.328,1.3765,0.2677,3,50.791,0.9995,0.7476,751,751,0.0027,0.0247,3963,0.0169,0.6,0.0274,52.796,0.2807,0,0.7956,2361,1832,54.495,2016.2,720,0.0026,23.991
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,1.6158,2.1893,1.7912,0.0497,0.8894,34.668,36.869,1.9549,1.0185,4.6897,43.361,0.8548,0.1805,79,67,0,0.3936,1743,0.0402,0,0.4716,46.959,0.6874,0,0.7934,266,183,46.191,300.17,11639,0.0002,10189
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,0.114,0.275,0.1864,0,0,8.3323,8.3323,0.1374,1.6431,6.0185,30.293,0.9642,0.2149,635,635,0.0026,1.5117,3447,0.1398,0,0.7972,32.726,0.8437,0.0923,0.0395,3230,2695,29.388,2439.7,326,0.0035,25.446
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_b_unsat.cnf,1,0.9599,1.308,2.322,0,0.0599,0,0,0.1466,0.4399,7,0,0.9574,0.2765,0,0,0,1.1245,0,0.0349,0,2.8639,0,0.5907,0,0.1995,0,0,0,0,25957,0,681.67
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S602463346-055.cnf,1,0.2937,0.298,0.3824,0.0057,0,25.802,25.802,0.067,0.7401,4.0041,27.569,0.8438,0.3203,3775,3775,0.0047,0.5477,3933,0.2305,0,0.5949,27.987,0.179,0.0482,0.4079,3889,3847,28.641,3845,487,0.0031,13.161
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0,0,0,0.0426,0.0319,30.739,30.739,0.5926,0,2,30.739,0.9987,0.956,3425,3425,0.0318,0.0001,3577,0.0319,1,0,39.117,0.6857,0.006,0.5077,3577,3577,34.928,3501,336,0.0088,0.1661
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,0,0.1973,0.4081,0.013,0.9642,56.547,58.133,1.9953,0.8872,2,59.742,0.9997,0.7793,412,86,0.0126,0.0202,3630,0.0126,0,1.0167,69.617,0.187,0,0.8797,822,519,70.439,847.64,870,0.0017,12.243
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf,1,0.1779,0.1587,0.1559,0.0164,0.9446,44.378,45.574,1.6247,0.2195,3,47.16,1.03,0.7782,174,64,0.0012,0.016,414,0.012,0.8,0.0183,50.532,0.2296,0,0.8328,243,209,51.858,216.25,1320,0.0014,287.78
SAT_Competition2009/CRAFTED/sgi/new-difficult-28-302-26-75.cnf,1,0,0.1409,0.181,0.0153,0.9769,49.597,49.597,1.9073,0.0857,2,50.911,1.0014,0.9167,503,503,0.0147,0.018,4502,0.0147,0.9048,0.0092,71.223,0.1332,0,0.9024,3823,596,70.237,1876.7,702,0.0028,20.807
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,0.2663,0.2676,0.3836,0.0071,0,26.155,26.155,0.0405,0.6404,4.0041,27.959,0.8423,0.3235,3768,3768,0.0047,0.5854,3951,0.2331,0,0.581,28.788,0.0784,0.0463,0.3956,3938,3832,29.128,3836.5,493,0.0031,13.803
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1909130260-19-SAT.cnf,1,0.4475,0.4184,0.5016,0.1566,0.2498,31.161,34.724,0.2736,1.3895,5.5196,35.895,0.8347,0.2236,1096,955,0.0001,0.5932,2918,0.3186,0,0.7541,40.691,1.1403,0.1031,0.4306,2169,2126,39.239,1845,2574,0.0005,37.189
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,1.0814,1.1171,0.8362,0.0028,0.0123,119.37,119.37,1.625,0.5004,4,119.37,1.0111,0.6497,27,27,0,0.644,27,0.0054,0,0.5374,119.37,0.2867,0.0042,0.5675,27,27,119.37,27,3114,0.0009,743
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0.0721,0.2614,0.3679,0,0,30.813,30.813,0.7857,0,2.9874,30.97,0.9904,0.6737,4557,4557,0.0168,0.1774,4676,0.0219,1,0,30.98,0.3961,0,0.6068,4671,4635,32.308,4631,160,0.011,10.967
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,2.1164,2.8108,2.2581,0.0151,0.8385,26.491,26.491,2.0692,1.0469,4,26.491,1.0301,0.291,401,401,0,0.2871,401,0.0302,0,0.5083,26.491,0.7001,0,0.8623,401,401,26.491,401,21173,0.0001,4584
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S104085281-076.cnf,1,0.2909,0.2946,0.4109,0.0059,0,21.942,21.942,0.0639,0.7227,4,23.286,0.8416,0.3272,3839,3839,0.0047,0.5744,4033,0.2308,0,0.5862,23.379,0.1586,0.0409,0.3791,3990,3947,23.85,3928.6,390,0.0038,14.183
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,0.0817,0.1021,0.2388,0,0,42.4,47.522,0,0.8401,3,49.517,0.8411,0.4844,45,39,0.0149,0.687,123,0.05,0.2,0.6492,52.796,0,0.0015,0.167,64,55,52.546,58.175,800,0.0012,36.881
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,1,0.3691,0.7553,0.7258,0,0.601,19.322,19.322,0.5464,1.0946,5.7608,22.648,0.993,0.2465,1333,1333,0.0002,0.2412,2631,0.058,0,0.469,25.183,0.9806,0,0.8259,2298,2147,25.581,2022,1673,0.0012,40.235
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1375c111739gyes10.cnf,1,0.2133,0.2318,0.2213,0.0161,0.944,42.583,43.973,1.6249,0.222,3.1818,47.59,0.9997,0.748,182,74,0.0016,0.0187,1868,0.012,0.8,0.0185,53.492,0.2317,0,0.8324,317,265,56.84,391.93,1320,0.0014,37.418
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.1-03.cnf,1,2.3481,3.3795,2.4635,0.0269,0.8294,0,0,2.8173,0.8953,4,0,1.06,0.1338,0,0,0,0.4202,0,0.0178,0,0.385,0,0.74,0,0.8044,0,0,0,0,81147,0,57242
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g4.cnf,1,0.1982,0.1906,0.1859,0.024,0.9304,61.995,61.995,1.3773,0.2611,3.0709,61.995,0.9995,0.7368,1096,1096,0.0024,0.0257,4302,0.0169,0.7143,0.027,62.751,0.2764,0,0.799,4302,4291,62.681,3229.7,720,0.0026,22.458
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp_ci_ce.cnf,1,1.1015,1.3182,1.538,0.101,0.1922,16.687,16.687,0.3197,1.6226,6.1183,17.019,0.949,0.1284,999,999,0.0001,0.586,1978,0.0847,0,0.6558,24.743,1.3288,0.008,0.5572,1494,1361,26.491,1372.7,4918,0.0005,332.13
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,1.3051,0.3379,0.7305,0.7215,0.4499,1.1163,1.1951,0.7675,1.3614,47.513,1.2105,0.9,0.2664,42,41,0,0.9308,890,0.2156,0,0.8913,7.1538,1.0784,0.0095,0.3589,785,737,7.0137,485.6,36796,0,1487.3
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm27-p0-q251.cnf,1,0,0,0,0.0416,0.9815,0,0,2.3032,0,2,0,1.0003,1,0,0,0.04,0.0001,0,0.0401,1,0,0,0.0921,0.0404,0.9324,0,0,0,0,650,0.003,1.4118
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-4.cnf,1,0.4859,0.6042,0.5864,0.7771,0.0723,4.9052,5.4557,0.1825,1.0062,12.805,6.1436,0.9172,0.0335,152,85,0,1.7399,814,0.1699,0,0.413,7.2516,0.9027,0.0231,0.0824,380,261,7.3769,301.6,26157,0.0001,2541.7
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S744068878-072.cnf,1,0.0108,0.095,0.2142,0,0,21.044,21.044,0,0.8472,2.5056,21.681,0.8591,0.5725,4240,4240,0.0443,0.7007,4454,0.0469,0.2,0.633,21.986,0,0.001,0.1568,4385,4303,21.858,4313,90,0.0115,7.3983
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-desmul.cnf,1,3.6897,5.0083,4.8421,0.0165,0.2282,3,3.197,1.0239,1.2679,8.2216,3.9464,1.0342,0.0551,52,32,0,0.2727,243,0.1578,0,0.7281,5.375,1.0556,0.0292,0.6427,139,104,11.388,116.59,27927,0,2692.4
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S859578263-029.cnf,1,0.2938,0.2908,0.4005,0.006,0,33.071,41.75,0.0612,0.7078,5.0127,47.357,0.8251,0.2366,12,8,0.0001,0.5774,44,0.2339,0,0.5881,53.24,0.1505,0.0475,0.3929,22,17,53.725,18.298,9766,0.0002,164.46
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1639151107-094.cnf,1,0,0.0399,0.1411,0,0,22.709,22.709,0,1.0017,2,22.726,0.8772,0.6902,4428,4428,0.011,0.7311,4633,0.0112,0.1429,0.6804,22.799,0,0,0.063,4512,4505,22.858,4495.2,60,0.0076,7.5227
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.2919,1.0956,1.0811,0,0.2051,12.504,15.056,0.5989,1.2069,5.7022,17.488,0.9318,0.1278,545,472,0.0005,0.4244,1318,0.1267,0,0.6183,20.148,1.1172,0.0119,0.71,941,892,20.796,849.32,1465,0.0013,19.163
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1572638390-17.SAT.shuffled.cnf,1,0,0.0401,0.1729,0,0,26.788,26.788,0,0.995,2,26.851,0.8745,0.6758,4326,4326,0.0111,0.6998,4497,0.0112,0.1429,0.6823,26.93,0,0,0.0651,4484,4403,27.057,4407.2,75,0.0056,9.1323
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1,0,0,0,0.0381,0.0286,0,0,0.591,0,2,0,0.9997,0.987,0,0,0.0285,0.0001,0,0.0286,1,0,0,0.676,0.003,0.4948,0,0,0,0,420,0.0071,0.0061
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S316555917-14.SAT.shuffled.cnf,1,0,0.037,0.1469,0,0,23.736,23.736,0,1.0064,2,24.028,0.8759,0.6857,4392,4392,0.0111,0.629,4579,0.0112,0.1429,0.677,24.21,0,0,0.0658,4503,4443,24.175,4459.3,65,0.0067,7.997
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-260-100.cnf,1,0.0213,0,0,0,0.8333,38.678,38.678,0.4472,0,4.9614,39.707,0.9011,0.6509,4475,4475,0.0176,0.0001,4553,0.4167,1,0,41.577,0.4506,0.2295,0.5832,4549,4513,42.26,4515.3,260,0.0064,4.976
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.8931,1.1569,1.4463,0.4417,0.2907,30.025,30.025,0.5185,1.7767,4.4587,34.176,0.9893,0.3807,1888,1888,0.0001,0.2059,4109,0.077,0,0.8975,38.37,1.5155,0.0308,0.7721,2958,2930,36.724,2757.3,884,0.0009,18.941
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S49237390-14.cnf,1,0.2932,0.2894,0.3977,0.006,0,31.286,45.286,0.0648,0.714,5.1894,53.1,0.8304,0.2376,5,3,0,0.5725,23,0.2337,0,0.5888,63.143,0.1577,0.0468,0.3947,11,8,67.789,8.8125,18537,0.0001,353.91
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,0.2886,0.289,0.4204,0.0063,0,36.647,36.647,0.0576,0.7011,4.0163,37.111,0.8448,0.3033,2482,2482,0.0028,0.5581,3596,0.2315,0,0.5837,37.202,0.1399,0.0482,0.4051,3544,3493,38.193,3395.6,735,0.002,19.447
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,1.2953,0.3436,0.7372,0.7388,0.4538,1.0455,1.0455,0.7793,1.3615,46.317,1.1707,0.9562,0.2919,41,41,0,0.8951,1010,0.2161,0,0.8865,2.9722,1.0765,0.0095,0.3795,933,72,11.328,418,35680,0,2228.2
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,1.1045,1.1161,1.6003,0.3237,0.2825,34.509,34.509,0.5372,1.9614,4.15,34.846,0.986,0.3613,1765,1765,0.0009,0.204,3207,0.0791,0,0.9243,36.277,1.7352,0.0232,0.7738,3125,2823,36.262,2468.7,1081,0.0009,24.011
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,1.8478,2.1343,2.445,1.3192,0.114,6.1194,6.12,0.37,1.8061,7.1605,8.6947,1.8823,0.0344,67,50,0,0.4416,592,0.133,0,0.6846,9.6616,1.6396,0.0224,0.5606,328,288,9.5194,279.8,19546,0.0001,2085.3
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,0,0.0357,0.1702,0,0,22.491,22.491,0,0.9926,2,22.596,0.8756,0.6925,4429,4429,0.011,0.7676,4619,0.0112,0.1429,0.6899,22.862,0,0.0001,0.0655,4552,4513,22.834,4505.8,60,0.0072,7.4168
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,0.2914,0.2884,0.3936,0.0074,0,30.053,42.481,0.0668,0.719,5.0495,47.462,0.8301,0.2375,11,8,0,0.5717,46,0.2337,0,0.5894,53.867,0.1665,0.0476,0.395,22,18,53.993,18.586,9742,0.0002,168.67
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0,0.1525,0.3653,0.016,0.9893,58.242,60.149,1.6885,0.7656,2,66.546,0.9998,0.9738,150,102,0.0155,0.0169,1328,0.0155,0,1.0138,75.153,0.0719,0.0001,0.9345,751,652,76.259,606.38,435,0.0035,1.9394
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1,0.0244,0,0.3554,0,0.8333,42.271,42.271,0.4472,1.0972,5,42.284,0.9008,0.6427,3919,3919,0.0153,0.0001,4432,0.4167,0,0.9873,44.457,0.4506,0.2295,0.5832,4428,4370,45.486,4273.7,300,0.0046,5.567
SAT_Competition2007/crafted/spence/medium/s73-100.cnf,1,0.056,0.1609,0.2364,0,0,13.632,13.632,0,0,5,13.83,0.8105,0.8537,4208,4208,0.0385,1.3545,4544,0.4679,1,0,14.051,0,0.3114,0.0512,4417,4349,14.049,4331.9,73,0.0205,1.0496
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g6bi.cnf,1,0.9909,1.0653,1.1917,1.3453,0.1486,7.4759,9.2475,0.3947,1.7997,7.4922,9.9497,0.9021,0.0985,311,275,0.0002,0.5322,618,0.145,0,0.7563,11.144,1.6791,0.015,0.5321,438,349,13.345,390.45,4321,0.0003,151.01
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-16.cnf,1,1.1875,1.0031,1.3508,0.4016,0.1658,10.943,10.943,0.2369,1.258,11.048,10.943,0.8481,0.0288,544,544,0,0.8244,624,0.2115,0,0.7008,10.974,1.0416,0.0259,0.2247,624,579,11.175,582.33,42666,0,3030.8
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.2919,1.0956,1.0811,0,0.2051,12.504,14.031,0.5989,1.2069,5.7022,16.707,0.9319,0.1273,710,703,0.0005,0.4244,1318,0.1267,0,0.6183,18.81,1.1172,0.0119,0.71,973,895,20.709,903.58,1465,0.0013,20.138
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf,1,0.8107,0.8485,0.9735,0.0059,0.9544,0,0,0.9959,0.9367,11.815,0,0.9869,0.2218,0,0,0,0.6094,0,0.1248,0,1.1142,0,0.2774,0.002,0.6327,0,0,0,0,97280,0,718
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.471,1.3545,1.6938,0.1312,0.0013,9.9442,10.116,0.2485,2.402,4.2025,11.032,0.9891,0.5085,712,535,0.001,0.4894,2746,0.0232,0,0.7077,12.011,1.54,0.361,0.5121,1592,1158,11.916,1303.4,238,0.0012,1.7432
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_11_3_4_fbc.cnf,1,0.2607,2.0022,1.9336,0,0.314,28.402,34.903,0.9805,1.2343,5.0208,39.587,0.9957,0.3259,25,16,0.0001,0.2755,160,0.0672,0,0.5644,43.433,1.1278,0.0006,0.8566,93,77,50.15,77.735,8709,0.0002,147.44
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-240-3.sat05-2205.reshuffled-07.cnf,1,0.0261,0,0.2887,0,0,29.477,29.477,0,0.5623,6.0251,30.246,0.873,0.5805,4535,4535,0.0052,0,4609,0.25,0.3333,0.5774,31.014,0,0.042,0,4589,4582,31.155,4576.6,240,0.0063,12.956
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1610649331-094.cnf,1,0,0.039,0.1416,0,0,23.841,23.841,0,0.9985,2,24.018,0.8757,0.6837,4403,4403,0.0111,0.7626,4552,0.0112,0.1429,0.6858,24.271,0,0,0.0635,4529,4486,24.194,4469.7,65,0.0068,7.9161
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,0.0085,0.1028,0.2163,0,0,18.11,18.11,0,0.8443,2.2297,18.351,0.863,0.5891,4300,4300,0.0445,0.7273,4460,0.047,0.2,0.641,18.96,0,0.0009,0.161,4420,4367,18.879,4384,75,0.0127,6.199
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-brn002.shuffled-as.sat05-3935.cnf,1,1.3171,1.1941,2.0884,0.1525,0.0801,12.396,14.214,0.3821,2.5376,4.899,15.314,0.9159,0.2438,1169,785,0.0001,0.1904,2197,0.1674,0,0.8806,16.804,2.0261,0.4729,0.7366,1979,1832,16.145,1695.8,2309,0.0002,47.752
