@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE stats_multi_shared_vars NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC

@DATA
nmr_12_7_3.minion,1,0,0,1,84,84,84,0,0.049571,0.049571,1403,0.988095,504,1,0,1,69.547619,36,0.988095,0,0.988095,0.988095,0.455955,0,0.988095,41.568781,3,36,36,83,3,36,3,0.029628,0.012117,5.207098,3.907895,0.988095,1.8,0,0.005952,83,5.59322,7.8375,3,0,83,3,6.153846,3,0.266866,17,0.987883,1386,83,83,24,83,0.030583,0,4,0,0,4,4
nmr_12_7_4.minion,1,0,0,1,84,84,84,0,0.049571,0.049571,1403,0.988095,491,1,0,1,69.547619,20,0.988095,0,0.988095,0.988095,0.455955,0,0.988095,25.707056,4,20,20,83,4,20,4,0.018323,0.012117,2.354743,1.928571,0.988095,0.808824,0,0.003968,83,2.330189,4.180556,4,0,83,4,2.79661,4,0.289925,17,0.987883,1386,83,83,24,83,0.030583,0,4,0,0,4,4
nmr_12_7_5.minion,1,0,0,1,84,84,84,0,0.049571,0.049571,1403,0.988095,505,1,0,1,69.547619,11,0.988095,0,0.988095,0.988095,0.455955,0,0.988095,16.750535,5,11,11,83,5,11,5,0.011939,0.012117,2.854516,2.193548,0.988095,0.76,0,0.002976,83,2.768116,5.797101,5,0,83,5,3.276316,5,0.326891,17,0.987883,1386,83,83,24,83,0.030583,0,4,0,0,4,4
nmr_12_8_3.minion,1,0,0,1,96,96,96,0,0.043185,0.043185,1866,0.989583,521,1,0,1,80.583333,36,0.989583,0,0.989583,0.989583,0.445698,0,0.989583,40.614684,3,36,36,95,3,36,3,0.021766,0.009646,4.937815,3.55814,0.989583,1.7897,0,0.005208,95,5.365517,7.473118,3,0,95,3,5.880342,3,0.277888,18,0.990354,1848,95,95,24,95,0.024215,0,4,0,0,4,4
nmr_12_8_4.minion,1,0,0,1,96,96,96,0,0.043185,0.043185,1866,0.989583,492,1,0,1,80.583333,20,0.989583,0,0.989583,0.989583,0.445698,0,0.989583,24.549303,4,20,20,95,4,20,4,0.013156,0.009646,2.162855,1.725,0.989583,0.721519,0,0.003472,95,2.1375,3.927711,4,0,95,4,2.55,4,0.296828,18,0.990354,1848,95,95,24,95,0.024215,0,4,0,0,4,4
nmr_12_8_5.minion,1,0,0,1,96,96,96,0,0.043185,0.043185,1866,0.989583,505,1,0,1,80.583333,11,0.989583,0,0.989583,0.989583,0.445698,0,0.989583,15.600214,5,11,11,95,5,11,5,0.00836,0.009646,2.782976,2.129771,0.989583,0.738197,0,0.002604,95,2.66055,5.7625,5,0,95,5,3.182796,5,0.334702,18,0.990354,1848,95,95,24,95,0.024215,0,4,0,0,4,4
nmr_12_9_3.minion,1,0,0,1,108,108,108,0,0.038251,0.038251,2395,0.990741,504,1,0,1,91.611111,36,0.990741,0,0.990741,0.990741,0.43775,0,0.990741,39.685177,3,36,36,107,3,36,3,0.01657,0.007933,4.828013,3.392857,0.990741,1.778195,0,0.00463,107,5.266932,7.340659,3,0,107,3,5.778947,3,0.283291,19,0.992067,2376,107,107,24,107,0.01979,0,4,0,0,4,4
nmr_12_9_4.minion,1,0,0,1,108,108,108,0,0.038251,0.038251,2395,0.990741,505,1,0,1,91.611111,20,0.990741,0,0.990741,0.990741,0.43775,0,0.990741,23.800835,4,20,20,107,4,20,4,0.009938,0.007933,2.0299,1.587838,0.990741,0.666667,0,0.003086,107,1.990385,3.744681,4,0,107,4,2.413793,4,0.304614,19,0.992067,2376,107,107,24,107,0.01979,0,4,0,0,4,4
nmr_12_9_5.minion,1,0,0,1,108,108,108,0,0.038251,0.038251,2395,0.990741,505,1,0,1,91.611111,11,0.990741,0,0.990741,0.990741,0.43775,0,0.990741,14.863883,5,11,11,107,5,11,5,0.006206,0.007933,2.443519,1.835165,0.990741,0.736842,0,0.002315,107,2.264706,5.296703,5,0,107,5,2.75,5,0.358981,19,0.992067,2376,107,107,24,107,0.01979,0,4,0,0,4,4
nmr_5_10_3.minion,1,0,0,1,50,50,50,0,0.085097,0.085097,463,0.98,516,1,0,1,39.4,36,0.98,0,0.98,0.98,0.509441,0,0.98,49.339093,3,36,36,49,3,36,3,0.106564,0.028078,6.596593,5.591398,0.98,1.872727,0,0.01,49,6.722222,9.717949,3,0,49,3,7.723404,3,0.23876,13,0.971922,450,49,49,20,49,0.072808,0,4,0,0,4,4
nmr_5_10_4.minion,1,0,0,1,50,50,50,0,0.085097,0.085097,463,0.98,506,1,0,1,39.4,20,0.98,0,0.98,0.98,0.509441,0,0.98,33.412527,4,20,20,49,4,20,4,0.072165,0.028078,3.64606,2.971429,0.98,1.409091,0,0.006667,49,3.660714,5.952381,4,0,49,4,4.428571,4,0.262631,13,0.971922,450,49,49,20,49,0.072808,0,4,0,0,4,4
nmr_5_10_5.minion,1,0,0,1,50,50,50,0,0.085097,0.085097,463,0.98,494,1,0,1,39.4,11,0.98,0,0.98,0.98,0.509441,0,0.98,24.544276,5,11,11,49,5,11,5,0.053011,0.028078,4.052096,3.342857,0.98,0.754545,0,0.005,49,4.038462,7.086957,5,0,49,5,4.695652,5,0.279028,13,0.971922,450,49,49,20,49,0.072808,0,4,0,0,4,4
nmr_5_11_3.minion,1,0,0,1,55,55,55,0,0.076983,0.076983,564,0.981818,516,1,0,1,43.418182,36,0.981818,0,0.981818,0.981818,0.498429,0,0.981818,47.893617,3,36,36,54,3,36,3,0.084918,0.024823,6.442112,5.48,0.981818,1.860656,0,0.009091,54,6.5625,9.395349,3,0,54,3,7.574074,3,0.242274,14,0.975177,550,54,54,22,54,0.063565,0,4,0,0,4,4
nmr_5_11_4.minion,1,0,0,1,55,55,55,0,0.076983,0.076983,564,0.981818,503,1,0,1,43.418182,20,0.981818,0,0.981818,0.981818,0.498429,0,0.981818,31.829787,4,20,20,54,4,20,4,0.056436,0.024823,3.381909,2.723684,0.981818,1.327869,0,0.006061,54,3.402778,5.586957,4,0,54,4,4.104167,4,0.269902,14,0.975177,550,54,54,22,54,0.063565,0,4,0,0,4,4
nmr_5_11_5.minion,1,0,0,1,55,55,55,0,0.076983,0.076983,564,0.981818,515,1,0,1,43.418182,11,0.981818,0,0.981818,0.981818,0.498429,0,0.981818,23.138298,5,11,11,54,5,11,5,0.041025,0.024823,3.988195,3.271186,0.981818,0.778689,0,0.004545,54,3.976744,7.12,5,0,54,5,4.653846,5,0.286245,14,0.975177,550,54,54,22,54,0.063565,0,4,0,0,4,4
nmr_5_12_3.minion,1,0,0,1,60,60,60,0,0.070272,0.070272,675,0.983333,516,1,0,1,47.433333,36,0.983333,0,0.983333,0.983333,0.489077,0,0.983333,46.595556,3,36,36,59,3,36,3,0.06903,0.022222,6.040224,5.140625,0.983333,1.858209,0,0.008333,59,6.255319,8.93617,3,0,59,3,7.107143,3,0.247323,15,0.977778,660,59,59,24,59,0.056248,0,4,0,0,4,4
nmr_5_12_4.minion,1,0,0,1,60,60,60,0,0.070272,0.070272,675,0.983333,494,1,0,1,47.433333,20,0.983333,0,0.983333,0.983333,0.489077,0,0.983333,30.515556,4,20,20,59,4,20,4,0.045208,0.022222,3.091828,2.525,0.983333,1.238806,0,0.005556,59,3.096774,5.16,4,0,59,4,3.723404,4,0.27147,15,0.977778,660,59,59,24,59,0.056248,0,4,0,0,4,4
nmr_5_12_5.minion,1,0,0,1,60,60,60,0,0.070272,0.070272,675,0.983333,505,1,0,1,47.433333,11,0.983333,0,0.983333,0.983333,0.489077,0,0.983333,21.798519,5,11,11,59,5,11,5,0.032294,0.022222,3.628663,2.95,0.983333,0.761194,0,0.004167,59,3.587302,6.648148,5,0,59,5,4.24,5,0.292193,15,0.977778,660,59,59,24,59,0.056248,0,4,0,0,4,4
nmr_5_5_3.minion,1,0,0,1,25,25,25,0,0.177778,0.177778,108,0.96,516,1,0,1,19.2,36,0.96,0,0.96,0.96,0.616459,0,0.96,71.555556,3,36,36,24,3,36,3,0.662551,0.074074,10.036983,8.5625,0.96,2.12,0,0.02,24,10.291667,14.090909,3,0,24,3,11.807692,3,0.229606,8,0.925926,100,24,24,10,24,0.204569,0,4,0,0,4,4
nmr_5_5_4.minion,1,0,0,1,25,25,25,0,0.177778,0.177778,108,0.96,494,1,0,1,19.2,20,0.96,0,0.96,0.96,0.616459,0,0.96,55.111111,4,20,20,24,4,20,4,0.510288,0.074074,6.331126,5.257143,0.96,1.88,0,0.013333,24,6.736842,9.363636,4,0,24,4,7.642857,4,0.259002,8,0.925926,100,24,24,10,24,0.204569,0,4,0,0,4,4
nmr_5_5_5.minion,1,0,0,1,25,25,25,0,0.177778,0.177778,108,0.96,494,1,0,1,19.2,11,0.96,0,0.96,0.96,0.616459,0,0.96,46.777778,5,11,11,24,5,11,5,0.433128,0.074074,6.799238,5.473684,0.96,0.76,0,0.01,24,7.259259,10.368421,5,0,24,5,8.105263,5,0.269504,8,0.925926,100,24,24,10,24,0.204569,0,4,0,0,4,4
nmr_5_6_3.minion,1,0,0,1,30,30,30,0,0.146331,0.146331,159,0.966667,516,1,0,1,23.266667,36,0.966667,0,0.966667,0.966667,0.583537,0,0.966667,62.792453,3,36,36,29,3,36,3,0.394921,0.056604,8.749763,7.5,0.966667,2.080645,0,0.016667,29,8.903226,12.307692,3,0,29,3,10.138889,3,0.224041,9,0.943396,150,29,29,12,29,0.155004,0,4,0,0,4,4
nmr_5_6_4.minion,1,0,0,1,30,30,30,0,0.146331,0.146331,159,0.966667,494,1,0,1,23.266667,20,0.966667,0,0.966667,0.966667,0.583537,0,0.966667,46.377358,4,20,20,29,4,20,4,0.291681,0.056604,5.259301,4.242424,0.966667,1.629032,0,0.011111,29,5.527778,8,4,0,29,4,6.347826,4,0.263643,9,0.943396,150,29,29,12,29,0.155004,0,4,0,0,4,4
nmr_5_6_5.minion,1,0,0,1,30,30,30,0,0.146331,0.146331,159,0.966667,520,1,0,1,23.266667,11,0.966667,0,0.966667,0.966667,0.583537,0,0.966667,38.993711,5,11,11,29,5,11,5,0.245243,0.056604,5.820637,4.95,0.966667,0.854839,0,0.008333,29,5.96875,9.130435,5,0,29,5,6.826087,5,0.261855,9,0.943396,150,29,29,12,29,0.155004,0,4,0,0,4,4
nmr_5_7_3.minion,1,0,0,1,35,35,35,0,0.124156,0.124156,220,0.971429,516,1,0,1,27.314286,36,0.971429,0,0.971429,0.971429,0.558378,0,0.971429,57.363636,3,36,36,34,3,36,3,0.260744,0.045455,8.107565,6.962963,0.971429,1.986486,0,0.014286,34,8.189655,11.4,3,0,34,3,9.3,3,0.226681,10,0.954545,210,34,34,14,34,0.122873,0,4,0,0,4,4
nmr_5_7_4.minion,1,0,0,1,35,35,35,0,0.124156,0.124156,220,0.971429,494,1,0,1,27.314286,20,0.971429,0,0.971429,0.971429,0.558378,0,0.971429,41.490909,4,20,20,34,4,20,4,0.188595,0.045455,4.73903,3.75,0.971429,1.662162,0,0.009524,34,4.925926,7.366667,4,0,34,4,5.730769,4,0.271252,10,0.954545,210,34,34,14,34,0.122873,0,4,0,0,4,4
nmr_5_7_5.minion,1,0,0,1,35,35,35,0,0.124156,0.124156,220,0.971429,494,1,0,1,27.314286,11,0.971429,0,0.971429,0.971429,0.558378,0,0.971429,32.609091,5,11,11,34,5,11,5,0.148223,0.045455,5.130107,4.192308,0.971429,0.810811,0,0.007143,34,5.35,8.259259,5,0,34,5,6,5,0.268855,10,0.954545,210,34,34,14,34,0.122873,0,4,0,0,4,4
nmr_5_8_3.minion,1,0,0,1,40,40,40,0,0.107732,0.107732,291,0.975,521,1,0,1,31.35,36,0.975,0,0.975,0.975,0.538572,0,0.975,54.213058,3,36,36,39,3,36,3,0.186299,0.037801,7.455249,6.433333,0.975,1.965116,0,0.0125,39,7.446809,10.580645,3,0,39,3,8.659091,3,0.232139,11,0.962199,280,39,39,16,39,0.100747,0,4,0,0,4,4
nmr_5_8_4.minion,1,0,0,1,40,40,40,0,0.107732,0.107732,291,0.975,494,1,0,1,31.35,20,0.975,0,0.975,0.975,0.538572,0,0.975,37.890034,4,20,20,39,4,20,4,0.130206,0.037801,4.296953,3.482143,0.975,1.569767,0,0.008333,39,4.387097,6.823529,4,0,39,4,5.204545,4,0.266103,11,0.962199,280,39,39,16,39,0.100747,0,4,0,0,4,4
nmr_5_8_5.minion,1,0,0,1,40,40,40,0,0.107732,0.107732,291,0.975,494,1,0,1,31.35,11,0.975,0,0.975,0.975,0.538572,0,0.975,29.024055,5,11,11,39,5,11,5,0.099739,0.037801,4.986622,4.12766,0.975,0.767442,0,0.00625,39,5.136364,8.258065,5,0,39,5,5.870968,5,0.273224,11,0.962199,280,39,39,16,39,0.100747,0,4,0,0,4,4
nmr_5_9_3.minion,1,0,0,1,45,45,45,0,0.095102,0.095102,372,0.977778,516,1,0,1,35.377778,36,0.977778,0,0.977778,0.977778,0.522594,0,0.977778,51.290323,3,36,36,44,3,36,3,0.137877,0.032258,7.163476,6.117647,0.977778,1.938776,0,0.011111,44,7.2,10.2,3,0,44,3,8.392857,3,0.234529,12,0.967742,360,44,44,18,44,0.084775,0,4,0,0,4,4
nmr_5_9_4.minion,1,0,0,1,45,45,45,0,0.095102,0.095102,372,0.977778,505,1,0,1,35.377778,20,0.977778,0,0.977778,0.977778,0.522594,0,0.977778,35.408602,4,20,20,44,4,20,4,0.095184,0.032258,3.989357,3.196078,0.977778,1.489796,0,0.007407,44,4.0625,6.421053,4,0,44,4,4.84,4,0.266329,12,0.967742,360,44,44,18,44,0.084775,0,4,0,0,4,4
nmr_5_9_5.minion,1,0,0,1,45,45,45,0,0.095102,0.095102,372,0.977778,494,1,0,1,35.377778,11,0.977778,0,0.977778,0.977778,0.522594,0,0.977778,26.569892,5,11,11,44,5,11,5,0.071424,0.032258,4.225284,3.431373,0.977778,0.77551,0,0.005556,44,4.285714,7.214286,5,0,44,5,4.833333,5,0.276082,12,0.967742,360,44,44,18,44,0.084775,0,4,0,0,4,4
nmr_6_10_3.minion,1,0,0,1,60,60,60,0,0.070343,0.070343,689,0.983333,501,1,0,1,48.466667,36,0.983333,0,0.983333,0.983333,0.48725,0,0.983333,45.441219,3,36,36,59,3,36,3,0.065952,0.020319,5.92908,4.886792,0.983333,1.854015,0,0.008333,59,6.208333,8.833333,3,0,59,3,6.979167,3,0.249157,14,0.979681,675,59,59,20,59,0.052642,0,4,0,0,4,4
nmr_6_10_4.minion,1,0,0,1,60,60,60,0,0.070343,0.070343,689,0.983333,506,1,0,1,48.466667,20,0.983333,0,0.983333,0.983333,0.48725,0,0.983333,29.483309,4,20,20,59,4,20,4,0.042791,0.020319,3.046636,2.493827,0.983333,1.12766,0,0.005556,59,3.061538,5.137255,4,0,59,4,3.614035,4,0.269377,14,0.979681,675,59,59,20,59,0.052642,0,4,0,0,4,4
nmr_6_10_5.minion,1,0,0,1,60,60,60,0,0.070343,0.070343,689,0.983333,520,1,0,1,48.466667,11,0.983333,0,0.983333,0.983333,0.48725,0,0.983333,21.139332,5,11,11,59,5,11,5,0.030681,0.020319,3.52053,2.8125,0.983333,0.788321,0,0.004167,59,3.461538,6.298246,5,0,59,5,4.052632,5,0.287117,14,0.979681,675,59,59,20,59,0.052642,0,4,0,0,4,4
nmr_6_11_3.minion,1,0,0,1,66,66,66,0,0.063672,0.063672,840,0.984848,513,1,0,1,53.484848,36,0.984848,0,0.984848,0.984848,0.477733,0,0.984848,44.375,3,36,36,65,3,36,3,0.052827,0.017857,5.8107,4.679245,0.984848,1.842105,0,0.007576,65,6.082192,8.584906,3,0,65,3,6.833333,3,0.253109,15,0.982143,825,65,65,22,65,0.045726,0,4,0,0,4,4
nmr_6_11_4.minion,1,0,0,1,66,66,66,0,0.063672,0.063672,840,0.984848,503,1,0,1,53.484848,20,0.984848,0,0.984848,0.984848,0.477733,0,0.984848,28.303571,4,20,20,65,4,20,4,0.033695,0.017857,2.831474,2.322222,0.984848,1.038462,0,0.005051,65,2.846154,4.839286,4,0,65,4,3.372093,4,0.277432,15,0.982143,825,65,65,22,65,0.045726,0,4,0,0,4,4
nmr_6_11_5.minion,1,0,0,1,66,66,66,0,0.063672,0.063672,840,0.984848,520,1,0,1,53.484848,11,0.984848,0,0.984848,0.984848,0.477733,0,0.984848,20.059524,5,11,11,65,5,11,5,0.02388,0.017857,3.469596,2.754717,0.984848,0.802632,0,0.003788,65,3.402439,6.33871,5,0,65,5,4.016667,5,0.294212,15,0.982143,825,65,65,22,65,0.045726,0,4,0,0,4,4
nmr_6_12_3.minion,1,0,0,1,72,72,72,0,0.058151,0.058151,1006,0.986111,504,1,0,1,58.5,36,0.986111,0,0.986111,0.986111,0.4697,0,0.986111,43.410537,3,36,36,71,3,36,3,0.043152,0.015905,5.483016,4.25,0.986111,1.838323,0,0.006944,71,5.728972,8.224138,3,0,71,3,6.460317,3,0.260672,16,0.984095,990,71,71,24,71,0.040284,0,4,0,0,4,4
nmr_6_12_4.minion,1,0,0,1,72,72,72,0,0.058151,0.058151,1006,0.986111,491,1,0,1,58.5,20,0.986111,0,0.986111,0.986111,0.4697,0,0.986111,27.327038,4,20,20,71,4,20,4,0.027164,0.015905,2.594534,2.147727,0.986111,0.964912,0,0.00463,71,2.586207,4.491803,4,0,71,4,3.074627,4,0.280983,16,0.984095,990,71,71,24,71,0.040284,0,4,0,0,4,4
nmr_6_12_5.minion,1,0,0,1,72,72,72,0,0.058151,0.058151,1006,0.986111,520,1,0,1,58.5,11,0.986111,0,0.986111,0.986111,0.4697,0,0.986111,19.020875,5,11,11,71,5,11,5,0.018907,0.015905,3.169438,2.482759,0.986111,0.784431,0,0.003472,71,3.076923,5.970149,5,0,71,5,3.671642,5,0.30352,16,0.984095,990,71,71,24,71,0.040284,0,4,0,0,4,4
nmr_6_5_3.minion,1,0,0,1,30,30,30,0,0.146331,0.146331,159,0.966667,516,1,0,1,23.266667,36,0.966667,0,0.966667,0.966667,0.583537,0,0.966667,62.792453,3,36,36,29,3,36,3,0.394921,0.056604,8.744772,7.618182,0.966667,2.080645,0,0.016667,29,9.033333,12.423077,3,0,29,3,10.304348,3,0.224667,9,0.943396,150,29,29,12,29,0.155004,0,4,0,0,4,4
nmr_6_5_4.minion,1,0,0,1,30,30,30,0,0.146331,0.146331,159,0.966667,494,1,0,1,23.266667,20,0.966667,0,0.966667,0.966667,0.583537,0,0.966667,46.377358,4,20,20,29,4,20,4,0.291681,0.056604,5.258365,4.318182,0.966667,1.629032,0,0.011111,29,5.583333,8,4,0,29,4,6.26087,4,0.262475,9,0.943396,150,29,29,12,29,0.155004,0,4,0,0,4,4
nmr_6_5_5.minion,1,0,0,1,30,30,30,0,0.146331,0.146331,159,0.966667,520,1,0,1,23.266667,11,0.966667,0,0.966667,0.966667,0.583537,0,0.966667,38.993711,5,11,11,29,5,11,5,0.245243,0.056604,5.825128,4.806452,0.966667,0.854839,0,0.008333,29,6.1875,8.923077,5,0,29,5,6.75,5,0.260174,9,0.943396,150,29,29,12,29,0.155004,0,4,0,0,4,4
nmr_6_6_3.minion,1,0,0,1,36,36,36,0,0.120567,0.120567,235,0.972222,501,1,0,1,28.333333,36,0.972222,0,0.972222,0.972222,0.553051,0,0.972222,55.787234,3,36,36,35,3,36,3,0.237392,0.042553,7.678746,6.585366,0.972222,2.038961,0,0.013889,35,7.721311,10.903226,3,0,35,3,9.071429,3,0.225301,10,0.957447,225,35,35,12,35,0.115767,0,4,0,0,4,4
nmr_6_6_4.minion,1,0,0,1,36,36,36,0,0.120567,0.120567,235,0.972222,476,1,0,1,28.333333,20,0.972222,0,0.972222,0.972222,0.553051,0,0.972222,39.404255,4,20,20,35,4,20,4,0.167678,0.042553,4.360874,3.481481,0.972222,1.454545,0,0.009259,35,4.5,6.83871,4,0,35,4,5.178571,4,0.266418,10,0.957447,225,35,35,12,35,0.115767,0,4,0,0,4,4
nmr_6_6_5.minion,1,0,0,1,36,36,36,0,0.120567,0.120567,235,0.972222,520,1,0,1,28.333333,11,0.972222,0,0.972222,0.972222,0.553051,0,0.972222,32.659574,5,11,11,35,5,11,5,0.138977,0.042553,4.998664,4.037037,0.972222,0.909091,0,0.006944,35,5.135135,7.928571,5,0,35,5,5.857143,5,0.25773,10,0.957447,225,35,35,12,35,0.115767,0,4,0,0,4,4
nmr_6_7_3.minion,1,0,0,1,42,42,42,0,0.102396,0.102396,326,0.97619,501,1,0,1,33.380952,36,0.97619,0,0.97619,0.97619,0.530345,0,0.97619,51.53681,3,36,36,41,3,36,3,0.158088,0.033742,7.156834,6.02381,0.97619,1.956522,0,0.011905,41,7.283784,10.138889,3,0,41,3,8.424242,3,0.23009,11,0.966258,315,41,41,14,41,0.090779,0,4,0,0,4,4
nmr_6_7_4.minion,1,0,0,1,42,42,42,0,0.102396,0.102396,326,0.97619,491,1,0,1,33.380952,20,0.97619,0,0.97619,0.97619,0.530345,0,0.97619,35.616564,4,20,20,41,4,20,4,0.109253,0.033742,3.933106,3.125,0.97619,1.358696,0,0.007937,41,4.046512,6.305556,4,0,41,4,4.714286,4,0.273371,11,0.966258,315,41,41,14,41,0.090779,0,4,0,0,4,4
nmr_6_7_5.minion,1,0,0,1,42,42,42,0,0.102396,0.102396,326,0.97619,520,1,0,1,33.380952,11,0.97619,0,0.97619,0.97619,0.530345,0,0.97619,27.484663,5,11,11,41,5,11,5,0.084309,0.033742,4.41576,3.637931,0.97619,0.858696,0,0.005952,41,4.484848,7.242424,5,0,41,5,5.119048,5,0.266808,11,0.966258,315,41,41,14,41,0.090779,0,4,0,0,4,4
nmr_6_8_3.minion,1,0,0,1,48,48,48,0,0.088927,0.088927,432,0.979167,521,1,0,1,38.416667,36,0.979167,0,0.979167,0.979167,0.51274,0,0.979167,49.148148,3,36,36,47,3,36,3,0.113769,0.027778,6.622989,5.594595,0.979167,1.934579,0,0.010417,47,6.807692,9.5,3,0,47,3,7.807018,3,0.237523,12,0.972222,420,47,47,16,47,0.073795,0,4,0,0,4,4
nmr_6_8_4.minion,1,0,0,1,48,48,48,0,0.088927,0.088927,432,0.979167,492,1,0,1,38.416667,20,0.979167,0,0.979167,0.979167,0.51274,0,0.979167,32.851852,4,20,20,47,4,20,4,0.076046,0.027778,3.573967,2.898551,0.979167,1.28972,0,0.006944,47,3.657895,5.853659,4,0,47,4,4.288889,4,0.270184,12,0.972222,420,47,47,16,47,0.073795,0,4,0,0,4,4
nmr_6_8_5.minion,1,0,0,1,48,48,48,0,0.088927,0.088927,432,0.979167,520,1,0,1,38.416667,11,0.979167,0,0.979167,0.979167,0.51274,0,0.979167,24.641204,5,11,11,47,5,11,5,0.05704,0.027778,4.299945,3.539683,0.979167,0.813084,0,0.005208,47,4.3375,7.263158,5,0,47,5,5.050633,5,0.273535,12,0.972222,420,47,47,16,47,0.073795,0,4,0,0,4,4
nmr_6_9_3.minion,1,0,0,1,54,54,54,0,0.078561,0.078561,553,0.981481,501,1,0,1,43.444444,36,0.981481,0,0.981481,0.981481,0.498702,0,0.981481,46.904159,3,36,36,53,3,36,3,0.084818,0.023508,6.393107,5.372093,0.981481,1.909836,0,0.009259,53,6.55814,9.209302,3,0,53,3,7.55814,3,0.241418,13,0.976492,540,53,53,18,53,0.06166,0,4,0,0,4,4
nmr_6_9_4.minion,1,0,0,1,54,54,54,0,0.078561,0.078561,553,0.981481,505,1,0,1,43.444444,20,0.981481,0,0.981481,0.981481,0.498702,0,0.981481,30.981917,4,20,20,53,4,20,4,0.056025,0.023508,3.325758,2.708333,0.981481,1.237705,0,0.006173,53,3.372093,5.521739,4,0,53,4,3.979167,4,0.271591,13,0.976492,540,53,53,18,53,0.06166,0,4,0,0,4,4
nmr_6_9_5.minion,1,0,0,1,54,54,54,0,0.078561,0.078561,553,0.981481,520,1,0,1,43.444444,11,0.981481,0,0.981481,0.981481,0.498702,0,0.981481,22.721519,5,11,11,53,5,11,5,0.041088,0.023508,3.660834,2.984127,0.981481,0.811475,0,0.00463,53,3.666667,6.384615,5,0,53,5,4.173077,5,0.281417,13,0.976492,540,53,53,18,53,0.06166,0,4,0,0,4,4
