@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_min NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1141213963-005.cnf,1,0.2912,0.2877,0.3967,0.0068,0,32.909,47,0.0636,0.7087,5.2789,56.25,0.8315,0.2304,5,3,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1516934767-080.cnf,1,0.2758,0.2785,0.3817,0.0037,0,0,0,0.0433,0.6352,4,0,0.846,0.3388,0,0,0.0062
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb80-14-2.used-as.sat04-880.cnf,1,0.2364,0.2301,0.2122,0.0297,0.905,28.776,29.959,1.1406,0.3284,3.8595,32.647,0.9988,0.6136,592,563,0.0016
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl004.sat05-3825.reshuffled-07.cnf,1,1.3286,1.2324,2.4745,0.1283,0.0848,11.352,15.005,0.3857,2.5306,4.8616,16.138,0.9101,0.2407,1940,691,0.0001
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,1.5123,1.265,2.5002,0.121,0.0712,13.264,15.906,0.3789,2.605,4.8832,16.43,0.9035,0.2359,1538,1337,0.0001
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-11.cnf,1,12.484,10.628,15.776,4.1402,0.4719,0,0,0.4168,1.4569,11.667,0,1.3603,0.1934,0,0,0
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_31_2-k25.cnf,1,0.7595,0.9423,0.8578,1.3674,0.5517,11.04,13.279,0.5978,1.8346,17.878,14.537,0.9522,0.1333,845,843,0.0001
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0200.sat05-1339.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf,1,0.6447,0.7304,0.8378,0.4588,0.5243,0,0,0.441,1.4142,115.69,0,1,0.1977,0,0,0
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1054448974-13.cnf,1,0.2948,0.2912,0.4005,0.0067,0,36.429,45.133,0.0664,0.7237,5.0519,49.556,0.8259,0.236,8,6,0
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0.1107,0.2685,0.2431,0,0,4.6202,4.6202,0.1322,1.639,6.0074,26.438,0.9624,0.2316,495,495,0.0035
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1738391204-028.cnf,1,0.0833,0.1014,0.2261,0,0,44.093,49.097,0,0.8348,3,51.587,0.8444,0.4775,38,30,0.0135
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,1.51,3.9971,2.6098,0.2406,0.083,11.445,13.738,0.4457,2.9826,4.2586,16.815,0.9514,0.4134,281,270,0.0001
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9.cnf,1,1.0157,1.1783,1.2256,1.4708,0.1605,13.697,15.586,0.5714,1.8041,6.4186,17.319,0.9084,0.1285,975,841,0.0003
SAT_Competition2007/crafted/spence/medium/s81-100.cnf,1,0.0537,0.1549,0.2267,0,0,13.093,13.093,0,0,5,14.153,0.8075,0.8435,4061,4061,0.0349
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0.0846,0.0054,0.0054,0,0.3917,34.787,34.787,0.2865,0.6766,3,34.787,1.2497,0.792,1631,1631,0.0012
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S467706592-03.cnf,1,0,0.0379,0.1574,0,0,51.565,51.565,0,1.0049,2,52.726,0.8685,0.6342,3929,3929,0.0117
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-025.sat05-1306.reshuffled-07.cnf,1,0,0,0.1734,0,0.0212,32.667,32.667,0.2969,0.6391,3,39.127,0.9995,0.6984,2460,2460,0.0066
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-2.cnf,1,0.4882,0.6084,0.5909,0.7751,0.0718,5.363,5.8244,0.1822,1.0045,12.664,6.5149,0.908,0.0337,206,135,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1326039470-063.cnf,1,0.2762,0.2777,0.3929,0.0053,0,21.821,21.821,0.062,0.6885,4,22.979,0.8473,0.3315,3787,3787,0.0059
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,0.7071,0.4925,0.5809,0.2727,0.8536,28.549,30.27,0.7067,0.3247,3.9727,31.57,0.9818,0.6362,3515,3117,0.0039
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.2382,0,0.3235,0.0333,0.9617,69.071,71.921,1.7479,0.8941,3,72.868,0.9999,0.9872,25,14,0.0031
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,0.2949,0.2909,0.401,0.0067,0,31.067,46,0.0656,0.7138,5.2412,52.125,0.8253,0.2371,6,4,0
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.3985,1.2736,1.9362,0.0903,0.0009,8.6238,10.353,0.2214,2.5647,4.0568,11.966,0.9906,0.501,564,271,0.0015
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S406284248-03.cnf,1,0.0819,0.097,0.2263,0,0,43.905,52.426,0,0.8343,3,54.905,0.8433,0.4758,33,27,0.0121
SAT_Competition2007/industrial/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf,1,1.7667,2.9581,4.0643,1.0572,0.4291,23.607,23.607,0.9176,1.9296,15.959,23.607,0.9932,0.2932,1760,1760,0
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1262395962-18.UNSAT.shuffled.cnf,1,0,0.0365,0.1345,0,0,21.019,21.019,0,1.0002,2,21.231,0.8758,0.6978,4469,4469,0.011
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1949086545-083.cnf,1,0.2872,0.2908,0.4123,0.0059,0,27.759,27.759,0.0627,0.6966,4.1337,28.992,0.8432,0.3129,3707,3707,0.0008
SAT_Competition2007/crafted/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,1.04,1.659,1.8399,0.1316,0.1394,30.073,30.073,0.3599,1.5704,3.9279,39.008,0.9899,0.5861,397,397,0.0002
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1767425240-073.cnf,1,0.271,0.2746,0.3712,0.0083,0,22.694,22.694,0.0758,0.7635,4,24.655,0.851,0.3427,3818,3818,0.0059
SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf,1,5.2702,18.306,23.694,1.6181,0.5361,0,0,1.2985,1.2799,9.3333,0,1.5373,0.513,0,0,0
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S702278147-14-UNSAT.cnf,1,0.3325,0.3272,0.4266,0.0183,0.0969,26.135,26.135,0.1412,0.9517,4.0863,26.504,0.8452,0.2985,3922,3922,0.0027
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-20-13-14.sat05-1278.reshuffled-07.cnf,1,0.6135,0.7758,0.8597,0.0127,0.1258,45.375,46.596,1.1708,1.1956,3.0688,48.411,0.9999,0.8311,1377,856,0.0012
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l3.sat05-520.reshuffled-07.cnf,1,2.1611,2.8267,2.5655,0.0239,0.0753,56.821,56.821,0.1696,1.3357,10.958,56.821,0.7521,0.2164,3933,3933,0.0003
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,0.7383,8.1967,6.4741,0.0046,0.8151,0,0,3.987,1.36,5,0,1.0257,0.2992,0,0,0
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.9208,0.5437,0.9093,0.1141,0.0455,30.17,30.17,0.1409,1.2812,6.888,44.685,0.7323,0.0515,641,641,0.0002
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,0,0.2623,0.2856,0.0032,0.9834,72.6,107,2.7515,0.0787,2,112,1.0059,0.8791,7,3,0.0031
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1260745628-20.UNSAT.shuffled.cnf,1,0.01,0.0956,0.2464,0,0,19.123,19.123,0,0.8317,2.3418,19.418,0.8609,0.5823,4324,4324,0.0434
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,1.0383,1.637,1.0609,1.5044,0.2776,3.2987,6.4151,0.8978,1.7397,8.1247,6.9797,0.902,0.0382,409,77,0
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm29-p0-q290.cnf,1,0,0,0,0.0399,0.9835,0,0,2.3802,0,2,0,0.9999,1,0,0,0.0385
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-11r1-k45.cnf,1,1.1323,1.3093,1.3177,1.058,0.5033,8.3095,8.3095,0.6335,1.8379,18.938,9.438,0.986,0.0254,548,548,0
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,3.701,5.0609,4.3539,0.0385,0.8646,0,0,2.2924,1.125,4,0,4.5874,0.3469,0,0,0
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1085782051-01.UNSAT.shuffled.cnf,1,0.2764,0.2829,0.3775,0.0039,0,20.795,20.795,0.0662,0.6727,4,21.839,0.8457,0.3324,3815,3815,0.0059
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f10ni.cnf,1,1.6184,1.7985,2.1584,1.4117,0.1298,11.225,11.225,0.4106,1.8652,8.8276,11.875,0.893,0.0307,118,118,0
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,4.916,21.513,27.829,1.5935,0.5394,0,0,1.5658,1.2447,10.333,0,1.745,0.3954,0,0,0
SAT_Competition2007/crafted/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0.9034,0.5339,0.8765,0.1409,0.0502,28.128,28.128,0.1437,1.272,7.488,50.204,0.7341,0.0572,808,808,0.0002
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S145251364-05.UNSAT.shuffled.cnf,1,0,0.0365,0.1392,0,0,21.024,21.024,0,1.0264,2,21.051,0.8774,0.6976,4491,4491,0.011
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq3.cnf,1,3.157,4.4743,3.8463,0.0377,0.89,13.714,13.714,1.8913,1.0876,4.4118,19.614,1.044,0.2858,3,3,0
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.8254,0.8492,0.9566,0.0052,0.7657,47.37,47.37,0.8023,1.2198,5.6667,47.37,0.934,0.2845,2753,2753,0
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1638354370-16.cnf,1,0.0759,0.097,0.2318,0,0,43.361,45.529,0,0.8294,3,47.513,0.8431,0.4879,55,48,0.0161
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,0.2949,0.2909,0.3994,0.0061,0,31.625,48.5,0.0656,0.7163,5.6852,59.25,0.9264,0.2196,2,1,0
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-uns-1.0-8.cnf,1,2.9842,4.946,4.4253,0.0118,0.9501,49.111,49.111,2.409,0.6014,4,49.111,1.0111,0.2693,18,18,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1835046931-014.cnf,1,0.2967,0.2936,0.4089,0.0064,0,29.404,35.146,0.0667,0.724,4.9996,37.619,0.8298,0.256,44,32,0.0002
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,0.7973,0.3301,0.3725,0.3377,0.4984,19.704,19.704,0.822,1.4349,6.6737,27.459,0.8682,0.4579,1566,1566,0.0008
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1510966387-018.cnf,1,0.2928,0.2893,0.4003,0.0062,0,33.615,42.188,0.0646,0.7113,5.0194,46.923,0.8312,0.2346,8,6,0.0001
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,1.6516,0.8429,1.4648,0.3586,0.2049,16.883,16.883,0.2556,1.2018,7.749,17.78,0.8241,0.0773,610,610,0.0001
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S371462865-10.cnf,1,0,0.0399,0.1595,0,0,56.101,56.101,0,0.9907,2,56.736,0.8689,0.6339,3182,3182,0.0117
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,1,0.1144,0.3459,0.2024,0,0,11.875,16.29,0.1608,1.6919,6.204,26.046,0.9627,0.2072,758,727,0.0027
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_505.cnf,1,0.0018,0.2415,0.3562,0,0.0099,43.344,43.344,1.1668,0,2.1825,43.344,0.999,0.6693,4262,4262,0.0073
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,1.7768,1.3667,1.8316,0.3337,0.143,0,0,0.2218,1.2067,12.895,0,0.9625,0.0417,0,0,0
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,1.6949,1.83,2.4602,0.4819,0.7343,0,0,3.2233,1.3403,11.857,0,0.9956,0.4026,0,0,0
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1189233705-10.cnf,1,0.2969,0.2931,0.4022,0.0071,0,35.684,43.818,0.0687,0.7255,5.0216,49.933,0.8271,0.2365,8,5,0.0001
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S326668183-079.cnf,1,0,0.0385,0.164,0,0,22.083,22.083,0,1.0003,2,22.554,0.8748,0.6911,4398,4398,0.011
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,4.0963,0.1032,0.2646,0.1339,0.2505,2.5682,3.1375,0.9263,1.0402,387,3.5,0.7727,0.0523,63,44,0
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1100-m7545-k4-l4-s310659001.sat05-524.reshuffled-07.cnf,1,0.3823,0.3844,0.4528,0.0669,0.0028,2.9322,2.9557,0.0409,1.0229,5.1724,3.0787,0.8158,0.1074,203,118,0.0007
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,2.1287,3.6771,2.6317,2.4907,0.4535,0,0,2.8315,1.7162,10,0,0.9609,0.1966,0,0,0
SAT_Competition2009/CRAFTED/edgematching/explicit/em_12_2_4_exp.cnf,1,0.2406,0.6114,0.3469,0.0001,0.7971,10.775,13.472,0.7941,0.6881,5.125,19.603,1.0769,0.207,18,13,0
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1119543818-13.UNSAT.shuffled.cnf,1,0,0.0393,0.1561,0,0,22.647,22.647,0,0.995,2,22.715,0.8756,0.6896,4417,4417,0.011
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,0,0.0372,0.1626,0,0,56.275,56.275,0,1.0156,2,57.6,0.8709,0.6315,3504,3504,0.0117
SAT_Competition2009/CRAFTED/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,1.6799,0.6817,0.9468,1.3953,0.1932,33.556,36.816,0.2145,0.9221,6.5224,41.67,0.7965,0.2594,480,382,0.0003
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,1,0.0601,0.1711,0.2535,0,0,10.305,10.305,0,0,5,10.557,0.8148,0.8591,3844,3844,0.0455
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S669431406-04.cnf,1,0.2916,0.289,0.3959,0.0056,0,30.022,35.545,0.0648,0.6999,4.9988,37.567,0.8238,0.2525,43,32,0.0004
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,1.312,2.0669,2.8388,1.0721,0.4644,30.048,30.048,0.8377,1.8684,10.469,30.048,0.9748,0.4508,3498,3498,0.0002
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,2.7875,3.1498,4.4282,0.4698,0.312,17.216,21.171,0.3402,1.5682,6.9747,24.652,0.8671,0.14,558,450,0.0003
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S287307030-088.cnf,1,0.2831,0.2848,0.4017,0.0062,0,26.13,26.13,0.0646,0.7315,4.0165,26.372,0.8405,0.3137,3780,3780,0.0019
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,1.3433,1.5223,1.7432,1.3956,0.1406,11.936,13.953,0.4117,1.8027,6.6657,17.073,0.8884,0.053,312,275,0
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,1.5053,4.1643,2.4581,0.1917,0.0868,13.855,15.293,0.435,2.9448,4.5206,17.057,0.9497,0.4368,535,368,0.0004
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00070.sat05-1324.reshuffled-07.cnf,1,0.4211,1.269,1.5104,0.0586,0.0007,9.6729,10.269,0.2227,2.4294,4.1892,11.895,0.9894,0.6001,745,535,0.0016
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,0.2932,0.2931,0.4275,0.0105,0,33.336,33.336,0.0714,0.7236,4.0176,34.342,0.8412,0.306,3613,3613,0.0014
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,2.1574,2.8213,2.569,0.024,0.0754,26.196,26.196,0.1693,1.3329,11.422,26.514,0.7478,0.2133,586,586,0.0003
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0.0846,0.0054,0.0054,0,0.3917,33.813,33.813,0.2865,0.6766,3,34.787,0.9996,0.7751,1631,1631,0.0012
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1143439968-082-UNKNOWN.cnf,1,0.0922,0.1,0.2317,0,0,47.65,63.182,0,0.8302,3,69.138,0.8403,0.46,12,9,0.0061
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S566590366-099.cnf,1,0,0.0386,0.1625,0,0,47.011,47.011,0,1.0094,2,49.5,0.8729,0.6382,3972,3972,0.0117
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0,0.1744,0,0.0085,59.504,62.763,0.3184,0.5956,3,70.583,1.2206,0.7679,25,20,0.0011
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1215030506-14.cnf,1,0,0.0429,0.1682,0,0,42.588,42.588,0,1.0113,2,43.669,0.8701,0.6452,4040,4040,0.0117
SAT_RACE2008/velev-engi-uns-1.0-4nd.cnf,1,1.5913,2.2027,1.8082,0.07,0.7426,70.543,70.543,1.1113,1.5953,4.3024,70.543,0.9935,0.2394,2629,2629,0.0001
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1349608788-18-UNSAT.cnf,1,0.4663,0.429,0.5144,0.1718,0.2494,29.215,29.215,0.2798,1.4043,5.649,29.565,0.8372,0.2072,983,983,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S827703138-064.UNKNOWN.cnf,1,0.004,0.0993,0.2082,0,0,13.423,13.423,0,0.8147,2.0408,13.65,0.8666,0.6202,4508,4508,0.0451
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1,1.3821,1.1141,1.0236,0.7023,0.2396,22.591,23.269,0.5709,1.2015,6.1168,25.692,0.8422,0.1562,524,477,0.0006
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S315403000-060.cnf,1,0.0761,0.0968,0.2325,0,0,42.444,46.481,0,0.8276,3,49.862,0.8445,0.4821,46,38,0.0152
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,1.1044,1.2077,1.4224,1.4911,0.1357,8.7816,9.1111,0.4098,1.8569,7.6133,10.13,0.8795,0.0708,304,135,0.0001
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S274764005-003.cnf,1,0.2919,0.2889,0.4013,0.0063,0,33.25,41.417,0.0618,0.7018,5.0133,45.056,0.8264,0.2396,17,12,0.0001
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,1.405,1.5026,1.9318,0.6788,0.158,0,0,0.231,1.2706,8.8006,0,0.8531,0.0412,0,0,0.0001
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,1.7004,1.8651,2.2622,1.3792,0.1254,9.009,9.1852,0.398,1.8016,7.3,9.5608,0.9032,0.0168,215,147,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07.cnf,1,0.1396,0.0859,0.6574,84.654,0.0019,5.3563,6.4754,0.0278,0.9815,27.965,7.583,0.9067,0.3032,155,85,0.0029
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1890278326-03.cnf,1,0.2933,0.2898,0.4011,0.0062,0,24.842,44.5,0.0636,0.7079,5.0821,50.5,0.8267,0.2294,9,5,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S936047914-093-UNKNOWN.cnf,1,0.0896,0.1022,0.2329,0,0,51.033,56.091,0,0.8259,3,59.379,0.8433,0.4707,23,19,0.0098
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-05r-k90.cnf,1,0.9054,1.0796,1.0932,0.5872,0.6783,14.488,14.488,0.8727,1.7976,82.404,14.488,1.0165,0.0302,123,123,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-11-unsat.cnf,1,0,0,0,0,0.8333,41.899,41.899,0.9583,0,2,47.005,0.9679,0.7903,4916,4916,0.1653
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,1.0431,1.1627,1.3981,1.5758,0.1406,9.5874,10.214,0.3967,1.8915,7.6489,11.117,0.9081,0.0678,339,84,0.0001
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,1.244,1.4024,1.5522,1.4345,0.1224,9.591,13.725,0.4728,1.6656,6.4799,14.843,0.9007,0.069,537,401,0.0001
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,0.8051,0.6535,0.7477,1.1514,0.3034,9.8044,9.8044,0.8116,1.4888,9.6611,15.463,0.8919,0.1658,1038,1038,0.0002
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,0.0022,0.2483,0.3595,0,0.003,40.548,40.548,1.105,0,2.1144,40.548,0.9971,0.701,4572,4572,0.009
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,0.1495,0.1616,0.1612,0.0197,0.9344,39.16,39.7,1.4653,0.2445,3,41.259,0.9998,0.7628,270,173,0.0026
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/icbrt/icbrt1_32.cnf,1,1.679,1.4899,1.7125,0.3801,0.3324,109.05,109.05,0.4379,1.3744,7.1139,109.05,0.8813,0.1577,926,926,0.0002
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0.0738,0.0033,0.0033,0,0.3938,50.626,50.626,0.2924,0.6744,3,50.626,0.9839,0.7613,236,236,0.0006
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8b.cnf,1,1.178,1.3194,1.4797,1.3988,0.1466,11.049,15.012,0.4089,1.8008,6.5461,17.388,0.8948,0.0731,438,329,0.0001
SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0,0.1432,0.1841,0.0194,0.9725,46.429,48.142,1.7007,0.104,2,48.266,1.0007,0.8964,578,518,0.0185
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S977957999-02-UNSAT.cnf,1,0.4498,0.4052,0.4884,0.152,0.2596,36.974,36.974,0.2721,1.3888,5.5903,36.974,0.8336,0.1801,3333,3333,0.0001
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,1.1796,1.3145,1.4561,1.4604,0.1455,12.643,14.344,0.4167,1.8018,6.668,15.663,0.9018,0.0762,428,367,0.0001
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,2.8318,5.2283,3.8398,1.2003,0.093,2.5,3.725,0.7606,1.2332,16.195,5.1466,1.1082,0.0484,25,10,0
