@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_43.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.218487,3706,3706,2,0.683951,2,3,1,5.01552,8.539159,0.544272,2.731044,0,1.544643,0.647399,171,5.982099,372,102,0.00102,814,-1,-1,4712.368243,-1,3.768196,2.973477,0.260683,862.45504,-1,7.519433,0,-1,185,45354,13.820603,1.07767,0.213761,-1.737825,-1,0,11.910189,-1,-1,0,4.580736,0.054039
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_30.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.069003,4492,4492,2,0.676204,2,3,1,5.316695,8.511753,0.544723,2.687707,0,1.513931,0.660532,178,-1,365,102,0.000863,814,-1,-1,5518.57764,-1,3.887132,2.978015,0.220404,502.193407,-1,6.723117,0,-1,180,46209,13.173913,-1,0.177188,-1.430495,-1,0,10.058555,-1,-1,0,4.46876,0.049239
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_39.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.089626,5778,5778,2,0.677976,2,3,1,6.311504,9.231221,0.55545,2.674861,0,1.528912,0.65406,198,-1,601,102,0.000667,814,-1,-1,6840.83318,-1,4.150149,2.982823,0.178667,498.485944,-1,6.29932,0,-1,298,72853,14.111586,-1,0.138435,-1.109501,-1,0,12.389966,-1,-1,0,4.822618,0.043559
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_d_335.dzn,1,0,1,0,2,1,0,0,0,5,0,5,0,1,0,2,1,2,3.089329,5793,5793,4,0.414993,2,6,1,7.607095,10.019591,0.864324,2.439108,0,1.266581,0.789527,161,-1,1038,101,0.000504,1058,-1,-1,10787.575776,-1,4.293417,5.480639,0.14796,1001.959073,-1,4.745559,0,-1,148.285714,120271,10.380067,-1,0.135208,-1.190911,-1,0,15.370096,-1,-1,0,3.575967,0.09576
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_12.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,3,1,2,4.171617,580,580,2,0.672928,2,3,1,2.89371,6.247928,0.496781,2.79337,0,1.493399,0.669613,56,3.048067,76,26,0.00663,206,5,0.2,628.485168,5,2.321892,2.957096,0.035259,156.198188,5,5.792079,0,0.708481,13.6,3128,10.725262,0.882241,0.339934,-2.255993,1.198576,0,5.161716,68,0.288275,0,3.444724,0.068527
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_3.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,3,1,2,4.12813,3332,3332,2,0.673756,2,3,1,5.096014,9.118941,0.554093,2.766049,0,1.492429,0.670049,158,5.746353,556,102,0.001171,814,-1,-1,4714.415976,-1,3.624913,2.970297,0.302797,921.013048,-1,7.80198,0,-1,79.428571,63367,14.666363,1.151882,0.237041,-1.930493,-1,0,18.452825,-1,-1,0,4.720154,0.057155
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_19.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.71028,188,188,2,0.706745,2,3,1,2.40203,7.129283,0.504045,2.956012,0,1.593458,0.627566,42,4.518025,140,26,0.017595,206,2,0.5,413.55667,2,1.651462,2.883178,0.882176,178.232075,2,7.214953,0,0.745586,66,4008,14.315358,0.906534,0.962617,-6.418312,0.424603,0,18.728972,132,0.234549,0,4.313039,0.111408
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_24.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.041501,7464,7464,2,0.672479,2,3,1,6.792489,9.164907,0.554789,2.679225,0,1.508459,0.662928,207,-1,574,102,0.000526,814,-1,-1,8466.956064,-1,4.429015,2.986783,0.128533,485.740067,-1,5.99815,0,-1,284.5,73471,13.875297,-1,0.107587,-0.861433,-1,0,9.710679,-1,-1,0,4.715092,0.038236
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_32.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.041175,7354,7354,2,0.672564,2,3,1,6.052772,8.511753,0.544746,2.678787,0,1.508584,0.662873,205,-1,365,102,0.000533,814,-1,-1,7862.061135,-1,4.410437,2.986454,0.125727,476.658149,-1,6.028433,0,-1,178,51929,12.978724,-1,0.109174,-0.873037,-1,0,6.964726,-1,-1,0,4.419064,0.038707
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_46.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.112317,4688,4688,2,0.680489,2,3,1,5.388696,8.5157,0.544444,2.678178,0,1.535491,0.651258,193,-1,366,102,0.000816,814,-1,-1,5343.097285,-1,3.90192,2.978914,0.206047,468.363491,-1,6.694781,0,-1,178.5,46699,13.225694,-1,0.169937,-1.370204,-1,0,9.749269,-1,-1,0,4.523671,0.048229
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/ionosphere.dzn,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,49.043858,3089,3089,1,0.291473,2,452,0.006192,2.303899,1.02124,0.000289,49.025636,0,1.000372,0.999628,323,-1,351,1689,0,350,-1,-1,4017.026146,-1,1.09519,41.328563,0.923882,358.455327,-1,210.31667,0,-1,351,11111,49.027021,-1,0.065044,2.211957,-1,1,2.064858,-1,-1,0,1.000004,2.24332
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_21.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.3,184,184,2,0.707463,2,3,1,2.415977,7.33985,0.507347,2.695522,0,1.595238,0.626866,41,4.666655,162,26,0.01791,206,2,0.5,561.20541,2,1.590181,2.885714,0.944738,95.41805,2,6.361905,0,0.70694,76.5,4571,12.819865,0.773197,0.980952,-6.546348,0.465116,0,21.766667,153,0.273712,0,4.437782,0.110253
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_35.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.252274,3196,3196,2,0.686535,2,3,1,5.04125,9.199672,0.553381,2.740668,0,1.551546,0.644518,156,5.894797,588,102,0.001173,814,-1,-1,4748.817492,-1,3.583073,2.969375,0.314389,929.166907,-1,7.909036,0,-1,291,66362,14.970465,1.139524,0.246816,-2.009466,-1,0,20.121892,-1,-1,0,4.931844,0.058025
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_33.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,8.192274,16.384548,12.08,0,0,1,0.962733,291,2,21,0.001429,8.199672,0.0001,3.751553,0,3.22,0.310559,14,3.023821,294,50,0.037267,398,2,0.5,1338.819697,2,0.136857,1.96,2.528767,401.783945,2,47.12,0,0.759832,145.5,14697,30.76132,1.201942,7.96,-66.218765,0.165563,0,293.94,291,0.170601,0,8.19958,0.099979
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_22.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.286765,246,246,2,0.698598,2,3,1,2.677918,7.159871,0.510731,2.724299,0,1.573529,0.635514,47,4.669993,143,26,0.014019,206,2,0.5,521.580393,2,1.773166,2.908088,0.725743,128.877684,2,6.522059,0,0.709524,67.5,4202,12.424269,0.809415,0.757353,-5.017926,0.466552,0,15.448529,135,0.273069,0,4.209272,0.099344
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/yeast.dzn,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,18.522098,2036,2036,2,0.29562,2,6,0.001414,9.064828,1.006425,0.00009,18.522098,0,1,1,1414,-1,1484,2036,0,1483,-1,-1,5872.242523,-1,1.271383,4.342958,0.497821,1493.535275,-1,510.232567,0,-1,1484,11664,18.523971,-1,0.291298,-1.912012,-1,1,2.291102,-1,-1,0,1.000001,0.300297
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_23.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.234104,320,320,2,0.692022,2,3,1,2.926272,7.087463,0.51313,2.717996,0,1.557803,0.641929,54,4.755276,136,26,0.011132,206,2,0.5,507.081123,2,1.920951,2.927746,0.577501,127.574331,2,6.156069,0,0.713315,65.5,4171,12.035341,0.81676,0.595376,-3.9034,0.472355,0,12.054913,131,0.273137,0,4.075631,0.088433
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_12.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,3,1,2,4.04574,9780,9780,2,0.669256,2,3,1,6.175966,8.379378,0.542292,2.700804,0,1.497976,0.667567,210,-1,333,102,0.000405,814,-1,-1,9961.803402,-1,4.899171,2.989678,0.083739,846.317215,-1,5.974904,0,-1,14.863636,53520,12.880249,-1,0.082372,-0.672576,-1,0,5.415908,-1,-1,0,4.316538,0.033807
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_47.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.084572,6224,6224,2,0.677192,2,3,1,5.784259,8.475733,0.5441,2.675122,0,1.526873,0.654933,204,-1,356,102,0.000621,814,-1,-1,6710.834039,-1,4.236092,2.984034,0.152857,466.165339,-1,6.302561,0,-1,173.5,48751,13.039287,-1,0.128675,-1.029341,-1,0,7.70645,-1,-1,0,4.461428,0.042005
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_27.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.716981,186,186,2,0.707101,2,3,1,2.234593,6.409391,0.488661,2.95858,0,1.59434,0.627219,49,4.740879,85,26,0.017751,206,2,0.5,320.713076,2,1.666544,2.882075,0.848098,160.234773,2,7.235849,0,0.754762,39,2575,13.008431,0.898061,0.971698,-6.482874,0.424,0,12.146226,78,0.225175,0,3.928386,0.111905
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_45.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.206631,2492,2492,2,0.691702,2,3,1,4.286117,8.383704,0.539857,2.687023,0,1.565536,0.638759,125,5.912045,334,102,0.001477,814,-1,-1,3731.215434,-1,3.291841,2.961064,0.386534,528.17337,-1,8.162683,0,-1,165.5,39049,13.465297,1.036178,0.313801,-2.563597,-1,0,15.053585,-1,-1,0,4.607909,0.065329
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_28.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.257627,564,564,2,0.681768,2,3,1,3.190781,6.658211,0.507071,2.775691,0,1.533898,0.651934,60,3.793901,101,26,0.00663,206,2,0.5,656.43988,2,2.301997,2.957627,0.271006,166.455287,2,5.80339,0,0.705342,46.5,3746,11.428427,0.865523,0.349153,-2.290956,0.469745,0,6.349153,93,0.286246,0,3.719561,0.068108
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_16.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,3,1,2,4.076779,508,508,2,0.675,2,3,1,3.130786,6.672425,0.507752,2.72125,0,1.498127,0.6675,55,4.32714,102,26,0.0075,206,8,0.125,577.298366,8,2.204733,2.951311,0.332811,100.08638,8,5.816479,0,0.699051,11.75,3660,10.952179,0.815649,0.385768,-2.492077,1.962333,0,6.853933,94,0.299468,0,3.670178,0.072923
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_20.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.064436,9520,9520,2,0.671242,2,3,1,7.16274,9.084808,0.553597,2.697662,0,1.506651,0.663724,214,-1,543,102,0.000414,814,-1,-1,10066.49046,-1,4.859284,2.989503,0.087617,917.565647,-1,5.99709,0,-1,268.5,74420,13.88935,-1,0.084598,-0.684069,-1,0,7.734359,-1,-1,0,4.660479,0.034091
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_32.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.170259,438,438,2,0.685754,2,3,1,2.972581,6.584963,0.504358,2.702514,0,1.543103,0.648045,57,4.420145,96,26,0.00838,206,2,0.5,560.671604,2,2.096009,2.948276,0.383698,105.3594,2,5.797414,0,0.696041,44,3364,10.962604,0.797364,0.443966,-2.916501,0.479587,0,7.25,88,0.296382,0,3.737704,0.075118
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_5.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.042985,2806,2806,2,0.675346,2,3,1,4.741448,9.074141,0.553357,2.708986,0,1.492435,0.670046,149,5.799425,539,102,0.001382,814,-1,-1,6018.778527,-1,3.403603,2.965268,0.363117,480.929498,-1,7.601788,0,-1,269.5,60581,14.14104,0.988409,0.279917,-2.28632,-1,0,20.832531,-1,-1,0,4.723847,0.061748
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_37.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.765432,136,136,2,0.743945,2,3,1,2.104787,7.189825,0.475392,2.67128,0,1.783951,0.560554,39,4.892382,146,26,0.020761,206,2,0.5,453.842495,2,1.499734,2.845679,1.222477,122.227018,2,7.358025,0,0.704458,71,4064,13.380042,0.770986,1.271605,-8.491041,0.419689,0,25.08642,142,0.254333,0,4.762304,0.126949
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_40.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.067417,7626,7626,2,0.67531,2,3,1,6.886658,9.216746,0.555464,2.67242,0,1.521998,0.657031,205,-1,595,102,0.00051,814,-1,-1,8458.355932,-1,4.465992,2.986931,0.126428,488.48753,-1,6.008282,0,-1,293,75933,13.976205,-1,0.105331,-0.842986,-1,0,9.825699,-1,-1,0,4.777242,0.038023
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_38.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.457447,256,256,2,0.714286,2,3,1,2.749906,7.285402,0.505347,2.680171,0,1.663121,0.601279,54,4.82501,156,26,0.012793,206,2,0.5,477.667021,2,1.785366,2.911348,0.702019,109.281033,2,6.475177,0,0.701049,74,4560,12.664121,0.783424,0.730496,-4.833407,0.448687,0,16.170213,148,0.273402,0,4.426209,0.097632
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_7.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,3,1,2,4.02198,6404,6404,2,0.6704,2,3,1,6.457618,9.139551,0.554367,2.688482,0,1.496004,0.668448,194,-1,564,102,0.000616,814,-1,-1,7306.307586,-1,4.278808,2.984322,0.156342,539.23353,-1,6.251153,0,-1,188,70327,13.860361,-1,0.125115,-1.0001,-1,0,10.80956,-1,-1,0,4.676564,0.041626
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2003.dzn,1,0,1,1,2,1,0,0,0,3,0,3,0,21,0,10,5.671315,11.34263,4.333333,0,0,1,0.888889,49,3,4.9,0.01613,5.72792,0.00479,3.37037,0,1.285714,0.777778,10,3.708048,53,21,0.111111,103,10,0.1,298.671429,10,0.124184,1.857143,2.498297,97.374648,10,18.285714,0,0.777987,26.5,1109,19.263284,0.556934,4.904762,-30.297396,2.307692,0,52.809524,49,0.235291,0,5.706956,0.34401
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2005.dzn,1,0,1,1,2,1,0,0,0,3,0,3,0,21,0,3,1,2,4.097561,20,20,2,0.767857,2,3,1,0.905228,5.70044,0.39239,3,0,1.365854,0.732143,15,3.767376,52,21,0.053571,103,11,0.090909,280.338528,11,0.770363,2.487805,2.353464,91.207035,11,11.560976,0,0.773466,26,1128,13.721179,0.608624,2.512195,-14.564185,2.684524,0,27.512195,48,0.221196,0,4.290158,0.200921
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_20.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.25,582,582,2,0.68133,2,3,1,3.605128,7.247928,0.520388,2.772532,0,1.532895,0.652361,60,3.239295,152,26,0.006438,206,2,0.5,721.254067,2,2.325431,2.958882,0.274841,181.198188,2,5.779605,0,0.704279,72,5108,12.291739,0.862801,0.338816,-2.247393,0.470588,0,8.401316,144,0.287919,0,3.996508,0.067108
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_3.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,3,1,2,4.476636,188,188,2,0.683544,2,3,1,2.39045,7.066089,0.512813,3.031646,0,1.476636,0.677215,34,3.980103,134,26,0.018987,206,4,0.25,386.269582,4,1.63883,2.878505,0.841927,176.65223,4,7.233645,0,0.754902,31.75,3853,14.20302,0.950951,0.962617,-6.432325,0.893528,0,18.004673,127,0.235367,0,4.05815,0.113497
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2007.dzn,1,0,1,1,2,1,0,0,0,3,0,3,0,21,0,11,5.953445,11.906891,4.285714,0,0,1,0.892857,60,3,5.454545,0.01335,6,0.003801,3.214286,0,1.333333,0.75,11,3.142027,64,21,0.107143,103,11,0.090909,359.587879,11,0.151103,1.857143,2.267118,102,11,17.52381,0,0.742773,32,1340,19.249136,0.573416,4.904762,-30.528575,2.566667,0,63.809524,60,0.214762,0,5.981711,0.382043
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_30.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.267361,262,262,2,0.696903,2,3,1,2.611765,6.714246,0.502463,2.719027,0,1.569444,0.637168,47,4.715342,105,26,0.013274,206,2,0.5,433.631335,2,1.790054,2.913194,0.661798,120.856419,2,6.368056,0,0.71109,50,3249,11.631421,0.803052,0.715278,-4.723008,0.468674,0,11.28125,100,0.272421,0,3.95389,0.096646
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2016.dzn,1,0,1,1,2,1,0,0,0,3,0,3,0,21,0,1,5.965369,11.930737,3.761905,0,0,2,0.88,61,3,6.777778,0.010005,6,0.002776,3.16,0,1.190476,0.84,9,2.828493,64,21,0.12,103,9,0.111111,431.311111,9,0.330695,2.142857,2.104044,90,9,14.380952,0,0.713667,64,1341,18.935065,0.546064,4.904762,-30.691649,2.392405,0,63.857143,61,0.280905,0,5.987533,0.163299
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_48.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.065825,7980,7980,2,0.674937,2,3,1,6.071833,8.447083,0.543707,2.673066,0,1.521034,0.657447,212,-1,349,102,0.000488,814,-1,-1,8375.08129,-1,4.529007,2.987503,0.108599,473.036661,-1,6.020045,0,-1,172.5,51554,12.911061,-1,0.100718,-0.805096,-1,0,6.378867,-1,-1,0,4.418521,0.037185
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2501.dzn,1,0,1,1,2,1,0,0,0,3,0,3,0,26,0,6,6.37462,12.749241,6,0,0,1,0.942308,81,2,8.5,0.009066,6.409391,0.001734,3,0,2,0.5,10,3.284333,85,26,0.057692,128,6,0.166667,397.686508,6,0.16883,1.884615,2.315208,134.59721,6,22.538462,0,0.712497,28.333333,2206,19.220149,0.782095,4.923077,-32.040373,1,0,84.846154,81,0.196675,0,6.405379,0.169523
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_47.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.346154,338,338,2,0.704392,2,3,1,2.695167,6.409391,0.493655,2.672297,0,1.626374,0.614865,57,4.794671,85,26,0.010135,206,2,0.5,447.762644,2,1.923138,2.931319,0.467559,89.731473,2,6.043956,0,0.694732,41,2883,10.950683,0.772655,0.565934,-3.718227,0.460177,0,7.92033,82,0.287665,0,3.835579,0.086279
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_44.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.342282,570,570,2,0.690426,2,3,1,3.053171,6.459432,0.500751,2.753191,0,1.577181,0.634043,62,3.759981,88,26,0.006383,206,2,0.5,651.241326,2,2.310113,2.958054,0.160031,161.48579,2,5.795302,0,0.700845,43,3426,11.162969,0.847549,0.345638,-2.272918,0.460587,0,5.748322,86,0.286641,0,3.700641,0.06777
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2507.dzn,1,0,1,1,2,1,0,0,0,3,0,3,0,26,0,9,6.303318,12.606637,5.615385,0,0,1,0.941176,77,3,8.555556,0.009515,6.33985,0.002199,2.862745,0,1.961538,0.509804,9,3.444978,81,26,0.058824,128,9,0.111111,400.66627,9,0.146119,2.269231,2.349693,139.4767,9,22.384615,0,0.668017,20.25,2102,18.136481,0.708758,4.923077,-32.111845,1.60274,0,80.846154,77,0.198175,0,6.333403,0.230533
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2509.dzn,1,0,1,1,2,1,0,0,0,3,0,3,0,26,0,5,6.33941,12.67882,5.576923,0,0,2,0.938776,79,4,8.3,0.009285,6.375039,0.001693,2.959184,0,1.884615,0.530612,10,3.278462,83,26,0.061224,128,5,0.2,434.917063,5,0.234031,2.307692,2.747713,127.500789,5,21,0,0.705065,27.666667,2154,18.857641,0.717546,4.923077,-31.881076,0.896552,0,82.846154,79,0.213446,0,6.371404,0.233333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_48.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.280822,412,412,2,0.698435,2,3,1,2.895472,6.523562,0.499327,2.667141,0,1.605023,0.623044,55,4.689106,92,26,0.008535,206,2,0.5,515.108553,2,2.032368,2.942922,0.403436,91.329867,2,5.835616,0,0.690062,44.5,3213,10.924848,0.75946,0.47032,-3.072572,0.4672,0,7.335616,89,0.29542,0,3.825879,0.07883
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_31.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.208134,392,392,2,0.68779,2,3,1,2.832857,6.475733,0.50105,2.718702,0,1.547847,0.646059,55,4.637616,89,26,0.009274,206,2,0.5,511.593481,2,2.044928,2.940191,0.431742,110.087468,2,5.980861,0,0.705988,40.5,3090,10.969967,0.820859,0.492823,-3.193226,0.47527,0,7.392344,81,0.283959,0,3.710856,0.080652
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2510.dzn,1,0,1,1,2,1,0,0,0,3,0,3,0,26,0,2,6.228306,12.456611,5.269231,0,0,2,0.94,73,3,9.625,0.01001,6.266787,0.001997,2.74,0,1.923077,0.52,8,2.857477,77,26,0.06,128,6,0.166667,412.016667,6,0.321547,2.384615,2.462716,112.802158,6,17.615385,0,0.630699,38.5,1998,17.16176,0.724131,4.923077,-32.166073,1.138686,0,76.846154,73,0.215521,0,6.262169,0.204018
