@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S554804223-012.cnf,1,2026,2040,33.3533,0.0059,28.1551,0.0107,27.158,33.3533,0.0129,32.6709,14.9659,12.1787,104,95,466,104.149,104,4005,104.027,0.3252,3779,114,0.0065,0.0065,95,114,0.5716,3779,3872.5,3870,3817,0.0064,0.0262,3985,0.003,0.0494,0.0128,4005,0.0297,0,0.1043,0.0734,0.0908,0.3556,0.23,0.0813,0.0033,480,0.0711,4,0.0074,0.1155,4,0.2639,0.4126,0.2605,0.938,0.7105,0.1666,0.0693,0.2255,0.1173,0.1648,3.3396
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1586629899-14.cnf,1,12000,12000,57.8608,0.0173,47.4025,0.0083,47.3919,51.1111,0.0242,49.2535,34.5262,28.2188,115,104,600,115.059,115,116,114.732,0.4949,71,127,0.0083,0.0083,104,126,0.6246,59,93.9859,90,80,0.0083,0.0288,101,0.0054,0.0016,0.0106,183,0.0011,0,0.0645,0.0844,0.0028,0.4606,0.05,0.0023,0.0016,600,0.0734,3,0.0027,0.0035,3,0.0984,0.171,0.0742,1.1468,0.8257,0.005,0,0.0787,0.0352,0,3.0243
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,21250,21250,59.296,0.0117,48.7429,0.028,48.8563,50.538,0.0117,49.8571,22.1134,22.0238,41,35,250,41.4469,41.5,257,41.0952,0.6167,166,48,0.028,0.028,35,48,0.7265,143,217.3158,194,177,0.028,0.0117,213,0.0242,0.0001,0.0308,733,0.0001,0,0.0533,0.1359,0.0001,1.1545,0.0118,0.0001,0.0018,250,0.1234,2,0.0027,0.0001,2,0.0424,0.0656,0,1.5365,1.0043,0.0002,0,0.0243,0.008,0,2.1115
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S515665970-021.cnf,1,2556,2556,27.6912,0.043,26.856,0.0417,27.1338,27.6912,0.0453,27.3815,10.3707,9.4256,24,19,120,23.8181,24,4394,23.8712,0.5548,4164,29,0.0417,0.0417,19,29,0.6974,4164,4238.625,4228,4175,0.0417,0.0466,4322,0.0305,0.001,0.0493,4394,0.0007,0,0.02,0.1559,0.0017,1.1147,0.0469,0.0014,0.0075,120,0.1575,2.9496,0.0129,0.0022,3,0.0874,0.1598,0.0175,1.5532,0.823,0.003,0,0.0629,0.0203,0,2.8631
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S221596758-009.cnf,1,50131,50400,84.8,0.0001,55.7457,0.0004,53.9167,71.5,0.0005,61.875,337.143,183.8,2568,2526,11751,2556.15,2566.5,19,2566.43,0.2329,9,2603,0.0003,0.0003,2486,2588,0.2934,7,13.9498,13,11,0.0003,0.0013,16,0,0.0484,0.0006,34,0.0285,0,0.19,0.0161,0.0939,0.0605,0.2344,0.0803,0.0001,12000,0.0163,5.0247,0.0004,0.1262,6,0.2879,0.3947,0.2911,0.6166,0.6883,0.1787,0.0567,0.2037,0.0843,0.1336,3.3584
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S332580795-055.SATISFIABLE.cnf,1,2130,2130,24.8474,0.0437,23.5146,0.05,23.3584,24.8474,0.0458,24.1271,9.1994,8.2806,20,16,100,20.0444,20,4424,20.0646,0.5657,4213,24,0.05,0.05,16,24,0.7082,4213,4289.75,4285,4258,0.05,0.0465,4334,0.0366,0.0009,0.0592,4424,0.0007,0,0.0257,0.168,0.0017,1.1999,0.0469,0.0014,0.0089,100,0.168,2.6768,0.0131,0.0022,3,0.0916,0.1487,0.014,1.5997,0.8285,0.003,0,0.0612,0.0228,0,2.739
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1142849726-12.UNSAT.shuffled.cnf,1,2556,2556,28.5301,0.0434,26.9354,0.0417,27.0884,28.5301,0.0453,27.6581,10.2985,9.3627,24,19,120,23.8953,24,4384,23.903,0.5563,4158,29,0.0417,0.0417,19,29,0.6999,4158,4219.375,4195,4162,0.0417,0.0466,4308,0.0321,0.001,0.0509,4384,0.0006,0,0.0351,0.1553,0.0018,1.1029,0.0469,0.0015,0.0075,120,0.1531,2.9328,0.0121,0.0021,3,0.0912,0.1614,0.0166,1.5379,0.8306,0.0033,0,0.0632,0.0253,0,2.8826
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1971221253-16.cnf,1,20000,20000,69.5769,0.012,56.7372,0.005,57.2361,63.3684,0.0165,60.2727,53.8637,43.5589,192,177,1000,191.996,193,56,191.187,0.4785,33,205,0.005,0.005,178,206,0.576,26,43.877,42,37,0.005,0.0206,47,0.0034,0.0015,0.0066,84,0.0011,0,0.0895,0.0787,0.0028,0.3414,0.05,0.0023,0.0009,1000,0.0591,3,0.0015,0.0035,3,0.1006,0.1733,0.084,1.0471,0.832,0.0052,0,0.0814,0.0316,0,3.0443
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S1661921212-08.cnf,1,20400,20400,59.223,0.0117,48.5411,0.0292,48.3323,51.446,0.0117,50.255,21.113,21.7232,40,34,240,39.7869,40,296,39.9692,0.621,179,47,0.0292,0.0292,33,46,0.7248,170,258.9167,231,206,0.0292,0.0117,260,0.0253,0.0001,0.0323,1009,0.0001,0,0.0634,0.1298,0.0001,1.2217,0.0118,0.0001,0.0018,240,0.1338,2,0.0026,0.0001,2,0.0393,0.0668,0,1.534,0.9975,0.0002,0,0.0296,0.0122,0,2.0978
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S793374232-15.cnf,1,12000,12000,57.6543,0.0185,46.7069,0.0083,46.4302,51.3718,0.0244,48.6176,34.7189,28.5613,115,104,600,115.216,115,109,115.177,0.4913,72,126,0.0083,0.0083,104,128,0.6033,65,91.241,85,79,0.0083,0.0301,96,0.006,0.0015,0.0109,224,0.001,0,0.069,0.0879,0.0027,0.4673,0.05,0.0023,0.0015,600,0.073,3,0.0027,0.0034,3,0.0987,0.1671,0.0736,1.1382,0.825,0.0048,0,0.0797,0.0302,0,2.9774
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,2746,2769,39.3108,0.004,34.3028,0.008,33.3719,39.3108,0.0097,38.5088,20.7285,16.6873,139,128,627,139.21,139,3874,139.012,0.3108,3635,150,0.0049,0.0049,128,150,0.531,3635,3731.75,3713,3698,0.0048,0.0211,3800,0.0022,0.0465,0.0109,3874,0.026,0,0.0829,0.0621,0.0898,0.3006,0.2283,0.0756,0.0024,650,0.0655,4,0.0062,0.1202,4,0.2908,0.4041,0.2878,0.8924,0.7625,0.1736,0.0734,0.2104,0.0825,0.2041,3.3677
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1568932519-011.cnf,1,1917,1917,22.3751,0.0449,21.656,0.0556,21.7094,22.3751,0.0461,22.2009,8.026,7.2047,18,14,90,18.1464,18,4458,18.1658,0.5733,4257,22,0.0556,0.0556,14,22,0.7353,4257,4339.875,4334,4307,0.0556,0.0464,4430,0.0402,0.0009,0.0662,4458,0.0007,0,0.0206,0.1745,0.0018,1.2407,0.0469,0.0015,0.01,90,0.1759,2.4382,0.0156,0.0021,3,0.0936,0.1612,0.0089,1.6315,0.8217,0.0036,0,0.0634,0.032,0,2.8363
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1163324878-032.cnf,1,2556,2556,28.692,0.043,26.9759,0.0417,27.0327,28.692,0.0453,27.5874,9.7235,8.6952,24,19,120,24.0851,24,4426,24.0494,0.557,4164,29,0.0417,0.0417,19,29,0.7201,4164,4242.75,4201,4186,0.0417,0.0466,4358,0.0348,0.0011,0.0513,4426,0.0006,0,0.0312,0.1555,0.0019,1.0971,0.0469,0.0017,0.0084,120,0.1561,2.9412,0.0133,0.0026,3,0.0957,0.1672,0.0166,1.5394,0.8275,0.0034,0,0.0657,0.0324,0,2.9222
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1531283922-009.cnf,1,1692,1700,25.2552,0.0059,23.5274,0.0128,23.5079,25.2552,0.0153,24.4409,14.7813,12.326,86,78,391,86.3263,86,4058,86.4488,0.3306,3772,95,0.0078,0.0078,78,95,0.5684,3772,3918.1429,3916,3845,0.0077,0.039,4005,0.003,0.0486,0.0207,4058,0.0284,0,0.0452,0.08,0.0952,0.3885,0.2311,0.0813,0.0036,400,0.0782,4,0.0089,0.1325,4,0.3032,0.3926,0.2933,0.9846,0.7107,0.1807,0.0708,0.1932,0.0941,0.166,3.4091
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S2054922493-058.cnf,1,22000,22000,72.4667,0.011,58.8488,0.0045,57.9574,67.6286,0.0153,63.1463,59.2369,47.943,210,197,1100,211.004,211,50,210.733,0.4742,29,224,0.0045,0.0045,197,226,0.5814,23,37.9621,35,31,0.0045,0.0192,43,0.0031,0.0016,0.0061,75,0.001,0,0.0991,0.0549,0.0028,0.3309,0.05,0.0023,0.0009,1100,0.0536,3,0.0015,0.0035,3,0.0995,0.1691,0.0843,1.0178,0.8297,0.0049,0,0.0696,0.0262,0,3.0389
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S1723900160-044.cnf,1,2556,2556,28.3664,0.0426,26.7254,0.0417,26.7643,28.3664,0.0452,27.1436,10.5267,9.4657,24,19,120,23.9575,24,4394,23.9396,0.5545,4153,29,0.0417,0.0417,19,29,0.7102,4153,4229.5,4211,4181,0.0417,0.0466,4326,0.0321,0.001,0.0544,4394,0.0005,0,0.0289,0.1559,0.0018,1.118,0.0469,0.0016,0.0077,120,0.1569,2.9664,0.0117,0.0023,3,0.1058,0.1635,0.018,1.5567,0.853,0.0036,0,0.0825,0.0353,0,2.8559
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S377647456-019.cnf,1,50088,50400,90.1429,0.0001,56.4431,0.0004,55.0909,69.7,0.0005,63.0526,444.929,183.19,2551,2477,11707,2541.95,2546,21,2365.64,0.2277,9,2574,0.0003,0.0003,2514,2574,0.3071,6,14.2009,13,11,0.0003,0.0016,17,0,0.048,0.0007,37,0.0288,0,0.1851,0.2882,0.0934,0.0616,0.2337,0.0807,0.0001,12000,0.0118,5.0138,0.0005,0.1242,6,0.2885,0.3956,0.2919,0.6544,0.7118,0.1763,0.0635,0.2097,0.0908,0.1576,3.3812
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1,6230,6230,25.9867,0.0111,25.6934,0.1,25.7122,25.9867,0.0111,25.8246,8.7373,8.4206,12,9,70,12.0718,12,4597,12.1541,0.6765,4395,15,0.1,0.1,9,15,0.7604,4395,4470.2,4440,4412,0.1,0.0111,4507,0.0917,0,0.1098,4597,0,0,0.0079,0.2042,0.0001,1.8045,0.0112,0.0001,0.0069,70,0.2064,2,0.009,0.0001,2,0.042,0.0716,0,2.0217,1.0123,0.0001,0,0.0316,0.0064,0,2.1174
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1,208736,210000,350,0,109.5941,0.0001,96.6667,177,0.0001,127.3333,2051,2281.25,10625,10625,48819,10686.8,10665,5,10625,0.2142,1,10692,0.0001,0.0001,10632,10625,0.2445,1,2.9143,2,1,0.0001,0.0004,4,0,0.047,0.0002,12,0.0274,0,0.4793,0,0.0921,0.6545,0.2339,0.0792,0,50000,0.0066,6,0.0001,0.1241,6,0.2894,0.3915,0.2928,1.0185,0.705,0.1755,0.0615,0.2027,0.0852,0.1493,3.3563
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,2742,2769,36.6914,0.0022,32.8485,0.0079,32.3293,36.6914,0.0094,34.5854,23.5813,18.9185,139,128,635,139.44,139,4030,139.645,0.3017,3615,151,0.0048,0.0048,128,151,0.5336,3615,3800.125,3786,3763,0.0047,0.0193,3953,0.0011,0.0432,0.0091,4030,0.0239,0,0.0549,0.0661,0.0886,0.2849,0.2316,0.0736,0.0024,650,0.0631,4.0047,0.0062,0.1204,5,0.2843,0.3853,0.2829,0.8947,0.6805,0.1728,0.0536,0.2106,0.078,0.1195,3.3037
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2083487609-068.cnf,1,2343,2343,26.2647,0.044,25.0792,0.0455,25.3718,26.2647,0.0456,25.4599,9.2759,8.3006,22,18,110,22.072,22,4431,22.0702,0.5602,4219,27,0.0455,0.0455,18,27,0.6953,4219,4291.875,4266,4257,0.0455,0.0465,4379,0.0354,0.001,0.0585,4431,0.0006,0,0.027,0.1592,0.002,1.1345,0.0469,0.0015,0.0082,110,0.1602,2.8899,0.0141,0.0024,3,0.1009,0.1736,0.0138,1.5694,0.8046,0.004,0,0.0801,0.0316,0,2.9109
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S942849-099.UNKNOWN.cnf,1,2973,2982,40.6055,0.002,35.8661,0.0058,35.3213,40.6055,0.0086,38.2519,28.5428,22.1453,152,140,692,152.025,152,3829,151.692,0.2999,3462,163,0.0044,0.0044,141,163,0.5029,3462,3668.125,3707,3666,0.0043,0.0188,3810,0.001,0.043,0.0098,3829,0.025,0,0.0636,0.0593,0.0865,0.2781,0.2328,0.0714,0.0022,700,0.058,4.0145,0.0057,0.1184,5,0.2746,0.3827,0.2729,0.8856,0.6214,0.1666,0.0392,0.1883,0.0811,0.0742,3.3421
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S289069074-070.cnf,1,6230,6230,26.0788,0.0111,25.8502,0.1,25.9236,26.0788,0.0111,25.9546,8.7119,8.4533,12,9,70,12.0604,12,4604,12.0939,0.6806,4380,15,0.1,0.1,9,15,0.7579,4380,4456,4409,4398,0.1,0.0111,4489,0.0917,0,0.1088,4604,0,0,0.0071,0.205,0.0001,1.7942,0.0112,0.0001,0.006,70,0.2046,2,0.0079,0.0001,2,0.039,0.0609,0,2.0427,0.9906,0.0001,0,0.0231,0.0089,0,2.0136
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1136894336-075.cnf,1,17000,17000,58.5243,0.0117,57.4955,0.035,57.5701,58.5243,0.0117,58.5243,18.2006,18.2888,33,27,200,33.0481,33,3866,32.9092,0.6295,3601,39,0.035,0.035,28,38,0.7169,3601,3788,3845,3840,0.035,0.0117,3866,0.0315,0.0001,0.0386,3866,0.0001,0,0.0126,0.1375,0.0001,1.2503,0.0118,0.0001,0.0022,200,0.1374,2,0.0034,0.0001,2,0.041,0.0643,0,1.5916,1.0012,0.0002,0,0.0288,0.0142,0,2.0684
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,3727,3727,38.0767,0.04,36.2249,0.0286,36.1178,38.0767,0.0428,37.7433,14.0058,12.6116,34,29,175,34.6306,34,4301,34.6043,0.5331,4026,41,0.0286,0.0286,29,41,0.7073,4026,4125,4097,4042,0.0286,0.0456,4208,0.0228,0.001,0.037,4301,0.0007,0,0.035,0.1352,0.0019,0.9329,0.047,0.0016,0.0054,175,0.1307,3,0.0086,0.0024,3,0.0972,0.175,0.029,1.4344,0.8266,0.0036,0,0.0795,0.0359,0,2.9893
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S579205610-033.cnf,1,33371,33600,72.04,0.0001,50.7601,0.0008,50.4194,58.9375,0.0008,54.619,216.727,209.576,1704.5,1662,7800,1657.33,1710,36,1703.77,0.2409,16,1733,0.0004,0.0004,1661,1730,0.3148,13,24.2326,23,19,0.0004,0.0024,28,0.0001,0.0468,0.0011,49,0.0279,0,0.1235,0.0204,0.0919,0.1788,0.2337,0.0791,0.0002,8000,0.1804,5.0065,0.0006,0.1238,6,0.292,0.3918,0.2956,0.5745,0.7127,0.175,0.0652,0.2021,0.086,0.1622,3.359
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1536861174-069.SATISFIABLE.cnf,1,3387,3408,40.1961,0.003,31.864,0.0077,30.2515,40.0484,0.0078,37.36,24.3038,19.8401,172,160,779,171.71,172,3206,172.084,0.2988,758,185,0.0039,0.0039,160,185,0.4794,695,1458.65,1080,839,0.0039,0.0192,2172,0.0015,0.0446,0.0097,3369,0.0272,0,0.1441,0.0573,0.0914,0.2654,0.23,0.0757,0.0019,800,0.062,4.0167,0.005,0.1256,5,0.3032,0.3965,0.3022,0.8506,0.7252,0.1818,0.0689,0.2238,0.0788,0.1763,3.3549
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1490740667-05.SAT.shuffled.cnf,1,2120,2130,30.1819,0.0047,27.6984,0.0082,27.3853,30.1819,0.0121,29.7698,17.9146,14.5753,109,99,490,108.616,109,3986,108.949,0.3174,3599,118,0.0062,0.0062,99,119,0.5825,3599,3837.375,3857,3787,0.0061,0.0245,3953,0.0024,0.0467,0.0127,3986,0.0249,0,0.0517,0.0698,0.0886,0.3344,0.2311,0.0753,0.003,500,0.072,4,0.0075,0.12,4,0.2947,0.4017,0.288,0.9292,0.6995,0.1613,0.0552,0.2268,0.1054,0.1305,3.3022
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1574817612-041.SATISFIABLE.cnf,1,2130,2130,24.1302,0.0437,23.2161,0.05,23.4741,24.1302,0.046,23.6545,8.6265,7.724,20,16,100,20.2238,20,4464,20.1386,0.5664,4213,25,0.05,0.05,16,25,0.7234,4213,4302.125,4294,4260,0.05,0.0465,4353,0.038,0.0011,0.0653,4464,0.0006,0,0.0255,0.1693,0.0018,1.189,0.0469,0.0014,0.0086,100,0.1665,2.6061,0.0136,0.0023,3,0.101,0.1537,0.0129,1.5901,0.826,0.0034,0,0.0519,0.0213,0,2.815
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1172786648-06.cnf,1,20000,20000,71.8387,0.0109,57.3169,0.005,57.1143,64.8966,0.0165,60.5588,54.6496,44.2472,191,178,1000,190.339,190,54,191.572,0.4779,33,204,0.005,0.005,176,206,0.5754,29,42.9262,41,37,0.005,0.0209,47,0.0032,0.0015,0.0067,87,0.0011,0,0.0924,0.0567,0.0028,0.349,0.05,0.0023,0.0009,1000,0.0581,3,0.0017,0.0035,3,0.0992,0.1677,0.0824,1.0341,0.8288,0.0051,0,0.0755,0.0333,0,3.0127
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1344671309-04.SAT.shuffled.cnf,1,4895,4895,21.3997,0.011,21.2472,0.1273,21.2242,21.3997,0.011,21.3778,7.3952,6.8287,10,7,55,9.6934,10,4598,9.686,0.6972,4446,12,0.1273,0.1273,7,13,0.7717,4446,4518,4516,4459,0.1273,0.011,4571,0.1101,0,0.1383,4598,0,0,0.0061,0.2241,0.0001,1.8939,0.0112,0.0001,0.0088,55,0.2209,2,0.0123,0.0001,2,0.0424,0.0675,0,2.2024,1.014,0.0001,0,0.0285,0.0134,0,1.9854
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1,208528,210000,255,0,96.5604,0.0001,92.3333,154,0.0001,114.5,2055,7426,10747,10747,48710,8009,10656.5,5,10747,0.2329,1,10674,0.0001,0.0001,0,10747,0.255,1,2.7054,2,1,0.0001,0.0004,4,0,0.0478,0.0002,8,0.0283,0,0.4061,0,0.0927,0.1838,0.2336,0.0798,0,50000,0.6667,6,0.0001,0.1247,6,0.2894,0.3957,0.2932,0.9946,0.7153,0.1751,0.0649,0.2078,0.088,0.1609,3.3734
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,1597,1597,19.9305,0.0451,18.7196,0.0667,18.8091,19.9305,0.0462,19.0787,7.5555,6.6142,15,12,75,15.166,15,4478,15.1157,0.5895,4356,19,0.0667,0.0667,12,19,0.7387,4356,4397,4390,4376,0.0667,0.0463,4431,0.0539,0.0009,0.0852,4478,0.0007,0,0.0308,0.1877,0.0016,1.3364,0.047,0.0015,0.0118,75,0.1879,2.1892,0.0207,0.0021,3,0.0882,0.1512,0.0066,1.7403,0.84,0.0027,0,0.0741,0.0269,0,2.7095
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1141835011-09.SAT.shuffled.cnf,1,2325,2343,33.8375,0.0052,30.1652,0.0093,29.4563,33.8375,0.0112,31.4554,18.6877,15.0247,119,108,536,118.288,118,4069,118.53,0.3149,3721,129,0.0057,0.0057,108,129,0.5406,3721,3857.75,3892,3769,0.0056,0.0232,3932,0.0026,0.0438,0.012,4069,0.0259,0,0.0579,0.0702,0.0871,0.3175,0.2305,0.0768,0.0028,550,0.0681,4,0.006,0.1203,4,0.2754,0.3871,0.271,0.9017,0.7283,0.1646,0.068,0.1908,0.0723,0.1662,3.2635
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1,1908,1917,29.0253,0.0052,26.221,0.0091,25.5934,29.0253,0.0135,28.6821,16.3854,13.3042,98,89,441,97.8399,98,4030,98.0498,0.3261,3807,107,0.0069,0.0069,89,107,0.5547,3807,3899.5,3878,3842,0.0068,0.0273,3998,0.0026,0.0429,0.0142,4030,0.0257,0,0.0657,0.0747,0.0815,0.3545,0.2311,0.0677,0.0034,450,0.0744,4,0.0084,0.1127,4,0.2653,0.3858,0.2618,0.9269,0.6632,0.148,0.0497,0.2017,0.0769,0.1097,3.2342
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE.cnf,1,5340,5340,23.2591,0.011,22.8268,0.1167,22.9005,23.2591,0.011,22.9599,7.8211,7.4813,10,8,60,10.4769,10,4605,10.535,0.6934,4420,13,0.1167,0.1167,8,14,0.774,4420,4479.5,4449,4439,0.1167,0.011,4519,0.1064,0.0001,0.1283,4605,0,0,0.0108,0.2162,0.0001,1.9043,0.0112,0.0001,0.0067,60,0.2209,2,0.0101,0.0001,2,0.0425,0.0683,0,2.1143,0.9866,0.0001,0,0.0396,0.0183,0,1.99
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf,1,6230,6230,26.2304,0.0111,25.7148,0.1,25.6102,26.2304,0.0111,25.8307,8.8381,8.499,12,9,70,12.1564,12,4579,12.0502,0.6809,4372,15,0.1,0.1,9,15,0.7626,4372,4446.2,4395,4389,0.1,0.0111,4496,0.0934,0,0.1106,4579,0,0,0.0118,0.2081,0.0001,1.817,0.0112,0.0001,0.0063,70,0.2061,2,0.0085,0.0001,2,0.0339,0.0651,0,2.0255,1.0009,0.0001,0,0.0242,0.0077,0,2.037
