@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC

@DATA
rankfunc53_signed_16,1,3.159453,1179,0.17819,878,782,0.655684,0.883158,0.531023,1297,0.976983,782,1413,1.039272,853,2.388399,5915
rankfunc54_signed_32,1,3.297896,4312,0.145827,2662,2406,0.697522,0.904306,0.525126,3609,0.983833,2406,4898,1.037878,3402,2.341071,18487
rankfunc55_unsigned_32,1,3.385874,1849,0.165002,1161,1033,0.699646,0.905969,0.524667,1729,0.984747,1033,2171,1.045619,1370,2.33516,8270
rankfunc56_signed_16,1,3.275641,675,0.215126,468,404,0.677311,0.906028,0.524651,687,0.974506,404,806,1.05288,499,2.279832,3225
rankfunc57_unsigned_64,1,3.494334,5745,0.159089,3530,3146,0.701502,0.911004,0.523285,5501,0.988844,3146,6773,1.04756,4149,2.361781,25875
rankfunc58_signed_32,1,3.399904,3094,0.188721,2078,1822,0.671581,0.909735,0.523633,3244,0.983014,1822,3644,1.051395,2176,2.355879,14831
rankfunc59_unsigned_16,1,3.367613,1900,0.188902,1303,1143,0.681523,0.906986,0.524388,2025,0.981823,1143,2309,1.050308,1356,2.345336,9226
rankfunc5_signed_64,1,3.394097,4093,0.155269,2507,2251,0.669295,0.923787,0.519808,3717,0.985008,2251,4414,1.042422,2874,2.376346,17720
rankfunc60_unsigned_32,1,3.184414,1921,0.215225,1296,1104,0.671354,0.890207,0.529043,1751,0.985294,1104,2196,1.064451,1515,2.248548,8763
rankfunc61_signed_32,1,3.66205,3585,0.125778,2166,1974,0.678022,0.918906,0.52113,3677,0.995514,1974,4140,1.041442,2423,2.461186,16564
rankfunc6_unsigned_16,1,3.699856,1287,0.130214,693,629,0.669888,0.957789,0.51078,1080,0.994118,629,1317,1.043857,880,2.405392,5241
rankfunc7_signed_16,1,3.526596,1768,0.168754,1128,1000,0.668095,0.920194,0.520781,1815,0.988851,1000,2027,1.050416,1213,2.398484,8301
rankfunc8_unsigned_32,1,3.417013,3063,0.18156,2163,1907,0.659929,0.900463,0.526188,3523,0.985327,1907,3722,1.049821,2111,2.40266,15599
rankfunc9_signed_64,1,3.194965,2757,0.167027,1867,1739,0.638468,0.903104,0.525457,2764,0.941732,1739,2951,0.999325,1854,2.385547,12570
ring_r4_ser--opt-11_-shuffled,1,60.847185,1266,3.654228,373,182,0.169698,1.136391,0.468079,4603,0.184349,364,905,0.192371,726,1.43934,42668
ring_r6_ser---16_-shuffled,1,769.953064,2704,6.80109,767,377,0.023831,1.136057,0.468152,80284,0.07958,754,1950,0.084525,1536,1.061594,1110382
ring_r6_ser--opt-17_-shuffled,1,726.651907,2872,6.785086,813,400,0.025177,1.135826,0.468203,80381,0.07993,800,2065,0.084874,1632,1.06529,1110890
ring_r7_ser---19_-shuffled,1,2326.498081,3745,7.05138,1042,514,0.008157,1.006172,0.498462,323636,0.06977,1028,2657,0.077415,2109,1.021348,4833552
robots_1_5_2_100.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615,0.477065,7283,0.873239,1914,641,0.880489,1353,3.553125,35339
robots_1_5_2_100.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441,0.456946,14549,0.867814,3776,1265,0.880133,1355,3.682235,67857
robots_1_5_2_100.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915,0.446246,29081,0.864927,7500,2513,0.879955,1359,3.755518,132893
robots_1_5_2_10.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615,0.477065,7283,0.873239,1914,641,0.880489,1353,3.553125,35339
robots_1_5_2_14.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615,0.477065,7283,0.873239,1914,641,0.880489,1353,3.553125,35339
robots_1_5_2_21.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441,0.456946,14549,0.867814,3776,1265,0.880133,1355,3.682235,67857
robots_1_5_2_2.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441,0.456946,14549,0.867814,3776,1265,0.880133,1355,3.682235,67857
robots_1_5_2_28.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615,0.477065,7283,0.873239,1914,641,0.880489,1353,3.553125,35339
robots_1_5_2_31.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615,0.477065,7283,0.873239,1914,641,0.880489,1353,3.553125,35339
robots_1_5_2_32.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915,0.446246,29081,0.864927,7500,2513,0.879955,1359,3.755518,132893
robots_1_5_2_33.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615,0.477065,7283,0.873239,1914,641,0.880489,1353,3.553125,35339
robots_1_5_2_3.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441,0.456946,14549,0.867814,3776,1265,0.880133,1355,3.682235,67857
robots_1_5_2_39.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441,0.456946,14549,0.867814,3776,1265,0.880133,1355,3.682235,67857
robots_1_5_2_40.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915,0.446246,29081,0.864927,7500,2513,0.879955,1359,3.755518,132893
robots_1_5_2_45.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441,0.456946,14549,0.867814,3776,1265,0.880133,1355,3.682235,67857
robots_1_5_2_47.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615,0.477065,7283,0.873239,1914,641,0.880489,1353,3.553125,35339
robots_1_5_2_49.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615,0.477065,7283,0.873239,1914,641,0.880489,1353,3.553125,35339
robots_1_5_2_54.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915,0.446246,29081,0.864927,7500,2513,0.879955,1359,3.755518,132893
robots_1_5_2_61.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915,0.446246,29081,0.864927,7500,2513,0.879955,1359,3.755518,132893
robots_1_5_2_67.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915,0.446246,29081,0.864927,7500,2513,0.879955,1359,3.755518,132893
robots_1_5_2_75.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915,0.446246,29081,0.864927,7500,2513,0.879955,1359,3.755518,132893
robots_1_5_2_80.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441,0.456946,14549,0.867814,3776,1265,0.880133,1355,3.682235,67857
robots_1_5_2_81.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615,0.477065,7283,0.873239,1914,641,0.880489,1353,3.553125,35339
robots_1_5_2_82.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441,0.456946,14549,0.867814,3776,1265,0.880133,1355,3.682235,67857
robots_1_5_2_82.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915,0.446246,29081,0.864927,7500,2513,0.879955,1359,3.755518,132893
robots_1_5_2_85.2,1,9.60499,1461,0.472222,1924,1914,0.07419,1.09615,0.477065,7283,0.873239,1914,641,0.880489,1353,3.553125,35339
robots_1_5_2_85.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441,0.456946,14549,0.867814,3776,1265,0.880133,1355,3.682235,67857
robots_1_5_2_91.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915,0.446246,29081,0.864927,7500,2513,0.879955,1359,3.755518,132893
robots_1_5_2_9.8,1,9.759947,1767,0.536066,7540,7500,0.082545,1.240915,0.446246,29081,0.864927,7500,2513,0.879955,1359,3.755518,132893
robots_1_5_2_99.4,1,9.707587,1563,0.512949,3796,3776,0.07952,1.188441,0.456946,14549,0.867814,3776,1265,0.880133,1355,3.682235,67857
robots_1_5_3_100.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621,0.477051,7283,0.873243,1914,642,0.880496,1353,3.55283,35340
robots_1_5_3_100.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474,0.456939,14549,0.867816,3776,1266,0.880137,1355,3.682067,67858
robots_1_5_3_100.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932,0.446243,29081,0.864928,7500,2514,0.879957,1359,3.755428,132894
robots_1_5_3_16.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474,0.456939,14549,0.867816,3776,1266,0.880137,1355,3.682067,67858
robots_1_5_3_16.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932,0.446243,29081,0.864928,7500,2514,0.879957,1359,3.755428,132894
robots_1_5_3_20.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474,0.456939,14549,0.867816,3776,1266,0.880137,1355,3.682067,67858
robots_1_5_3_24.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474,0.456939,14549,0.867816,3776,1266,0.880137,1355,3.682067,67858
robots_1_5_3_2.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474,0.456939,14549,0.867816,3776,1266,0.880137,1355,3.682067,67858
robots_1_5_3_25.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621,0.477051,7283,0.873243,1914,642,0.880496,1353,3.55283,35340
robots_1_5_3_26.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621,0.477051,7283,0.873243,1914,642,0.880496,1353,3.55283,35340
robots_1_5_3_27.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932,0.446243,29081,0.864928,7500,2514,0.879957,1359,3.755428,132894
robots_1_5_3_30.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621,0.477051,7283,0.873243,1914,642,0.880496,1353,3.55283,35340
robots_1_5_3_39.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932,0.446243,29081,0.864928,7500,2514,0.879957,1359,3.755428,132894
robots_1_5_3_44.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474,0.456939,14549,0.867816,3776,1266,0.880137,1355,3.682067,67858
robots_1_5_3_44.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932,0.446243,29081,0.864928,7500,2514,0.879957,1359,3.755428,132894
robots_1_5_3_51.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621,0.477051,7283,0.873243,1914,642,0.880496,1353,3.55283,35340
robots_1_5_3_52.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621,0.477051,7283,0.873243,1914,642,0.880496,1353,3.55283,35340
robots_1_5_3_52.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474,0.456939,14549,0.867816,3776,1266,0.880137,1355,3.682067,67858
robots_1_5_3_55.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932,0.446243,29081,0.864928,7500,2514,0.879957,1359,3.755428,132894
robots_1_5_3_57.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474,0.456939,14549,0.867816,3776,1266,0.880137,1355,3.682067,67858
robots_1_5_3_62.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621,0.477051,7283,0.873243,1914,642,0.880496,1353,3.55283,35340
robots_1_5_3_64.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932,0.446243,29081,0.864928,7500,2514,0.879957,1359,3.755428,132894
robots_1_5_3_66.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474,0.456939,14549,0.867816,3776,1266,0.880137,1355,3.682067,67858
robots_1_5_3_70.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932,0.446243,29081,0.864928,7500,2514,0.879957,1359,3.755428,132894
robots_1_5_3_7.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621,0.477051,7283,0.873243,1914,642,0.880496,1353,3.55283,35340
robots_1_5_3_78.4,1,9.70785,1564,0.512917,3796,3776,0.079578,1.188474,0.456939,14549,0.867816,3776,1266,0.880137,1355,3.682067,67858
robots_1_5_3_80.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621,0.477051,7283,0.873243,1914,642,0.880496,1353,3.55283,35340
robots_1_5_3_8.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932,0.446243,29081,0.864928,7500,2514,0.879957,1359,3.755428,132894
robots_1_5_3_90.8,1,9.76008,1768,0.536049,7540,7500,0.082575,1.240932,0.446243,29081,0.864928,7500,2514,0.879957,1359,3.755428,132894
robots_1_5_3_91.2,1,9.605509,1462,0.472168,1924,1914,0.074297,1.09621,0.477051,7283,0.873243,1914,642,0.880496,1353,3.55283,35340
robots_1_5_4_100.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269,0.477038,7283,0.873246,1914,643,0.880504,1353,3.552534,35341
robots_1_5_4_100.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506,0.456933,14549,0.867818,3776,1267,0.880141,1355,3.681898,67859
robots_1_5_4_100.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949,0.44624,29081,0.864929,7500,2515,0.879959,1359,3.755337,132895
robots_1_5_4_17.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949,0.44624,29081,0.864929,7500,2515,0.879959,1359,3.755337,132895
robots_1_5_4_1.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949,0.44624,29081,0.864929,7500,2515,0.879959,1359,3.755337,132895
robots_1_5_4_22.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269,0.477038,7283,0.873246,1914,643,0.880504,1353,3.552534,35341
robots_1_5_4_24.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949,0.44624,29081,0.864929,7500,2515,0.879959,1359,3.755337,132895
robots_1_5_4_2.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506,0.456933,14549,0.867818,3776,1267,0.880141,1355,3.681898,67859
robots_1_5_4_30.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506,0.456933,14549,0.867818,3776,1267,0.880141,1355,3.681898,67859
robots_1_5_4_31.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506,0.456933,14549,0.867818,3776,1267,0.880141,1355,3.681898,67859
robots_1_5_4_32.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269,0.477038,7283,0.873246,1914,643,0.880504,1353,3.552534,35341
robots_1_5_4_44.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269,0.477038,7283,0.873246,1914,643,0.880504,1353,3.552534,35341
robots_1_5_4_46.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506,0.456933,14549,0.867818,3776,1267,0.880141,1355,3.681898,67859
robots_1_5_4_46.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949,0.44624,29081,0.864929,7500,2515,0.879959,1359,3.755337,132895
robots_1_5_4_50.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506,0.456933,14549,0.867818,3776,1267,0.880141,1355,3.681898,67859
robots_1_5_4_51.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506,0.456933,14549,0.867818,3776,1267,0.880141,1355,3.681898,67859
robots_1_5_4_52.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269,0.477038,7283,0.873246,1914,643,0.880504,1353,3.552534,35341
robots_1_5_4_56.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949,0.44624,29081,0.864929,7500,2515,0.879959,1359,3.755337,132895
robots_1_5_4_59.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269,0.477038,7283,0.873246,1914,643,0.880504,1353,3.552534,35341
robots_1_5_4_71.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269,0.477038,7283,0.873246,1914,643,0.880504,1353,3.552534,35341
robots_1_5_4_73.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269,0.477038,7283,0.873246,1914,643,0.880504,1353,3.552534,35341
robots_1_5_4_75.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269,0.477038,7283,0.873246,1914,643,0.880504,1353,3.552534,35341
robots_1_5_4_75.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949,0.44624,29081,0.864929,7500,2515,0.879959,1359,3.755337,132895
robots_1_5_4_81.2,1,9.606029,1463,0.472113,1924,1914,0.074404,1.096269,0.477038,7283,0.873246,1914,643,0.880504,1353,3.552534,35341
robots_1_5_4_87.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506,0.456933,14549,0.867818,3776,1267,0.880141,1355,3.681898,67859
robots_1_5_4_91.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506,0.456933,14549,0.867818,3776,1267,0.880141,1355,3.681898,67859
robots_1_5_4_91.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949,0.44624,29081,0.864929,7500,2515,0.879959,1359,3.755337,132895
robots_1_5_4_96.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949,0.44624,29081,0.864929,7500,2515,0.879959,1359,3.755337,132895
robots_1_5_4_98.4,1,9.708114,1565,0.512885,3796,3776,0.079635,1.188506,0.456933,14549,0.867818,3776,1267,0.880141,1355,3.681898,67859
robots_1_5_4_99.8,1,9.760212,1769,0.536031,7540,7500,0.082605,1.240949,0.44624,29081,0.864929,7500,2515,0.879959,1359,3.755337,132895
robots_1_5_5_100.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328,0.477025,7283,0.87325,1914,644,0.880512,1353,3.552239,35342
robots_1_5_5_100.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538,0.456926,14549,0.86782,3776,1268,0.880144,1355,3.68173,67860
robots_1_5_5_100.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966,0.446236,29081,0.86493,7500,2516,0.879961,1359,3.755247,132896
robots_1_5_5_10.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966,0.446236,29081,0.86493,7500,2516,0.879961,1359,3.755247,132896
robots_1_5_5_12.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538,0.456926,14549,0.86782,3776,1268,0.880144,1355,3.68173,67860
robots_1_5_5_12.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966,0.446236,29081,0.86493,7500,2516,0.879961,1359,3.755247,132896
robots_1_5_5_14.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966,0.446236,29081,0.86493,7500,2516,0.879961,1359,3.755247,132896
robots_1_5_5_15.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328,0.477025,7283,0.87325,1914,644,0.880512,1353,3.552239,35342
robots_1_5_5_24.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328,0.477025,7283,0.87325,1914,644,0.880512,1353,3.552239,35342
robots_1_5_5_26.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538,0.456926,14549,0.86782,3776,1268,0.880144,1355,3.68173,67860
robots_1_5_5_30.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538,0.456926,14549,0.86782,3776,1268,0.880144,1355,3.68173,67860
robots_1_5_5_31.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328,0.477025,7283,0.87325,1914,644,0.880512,1353,3.552239,35342
robots_1_5_5_33.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966,0.446236,29081,0.86493,7500,2516,0.879961,1359,3.755247,132896
robots_1_5_5_34.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538,0.456926,14549,0.86782,3776,1268,0.880144,1355,3.68173,67860
robots_1_5_5_38.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328,0.477025,7283,0.87325,1914,644,0.880512,1353,3.552239,35342
robots_1_5_5_45.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538,0.456926,14549,0.86782,3776,1268,0.880144,1355,3.68173,67860
robots_1_5_5_50.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966,0.446236,29081,0.86493,7500,2516,0.879961,1359,3.755247,132896
robots_1_5_5_56.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328,0.477025,7283,0.87325,1914,644,0.880512,1353,3.552239,35342
robots_1_5_5_5.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966,0.446236,29081,0.86493,7500,2516,0.879961,1359,3.755247,132896
robots_1_5_5_61.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328,0.477025,7283,0.87325,1914,644,0.880512,1353,3.552239,35342
robots_1_5_5_62.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328,0.477025,7283,0.87325,1914,644,0.880512,1353,3.552239,35342
robots_1_5_5_66.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538,0.456926,14549,0.86782,3776,1268,0.880144,1355,3.68173,67860
robots_1_5_5_66.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966,0.446236,29081,0.86493,7500,2516,0.879961,1359,3.755247,132896
robots_1_5_5_75.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328,0.477025,7283,0.87325,1914,644,0.880512,1353,3.552239,35342
robots_1_5_5_8.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538,0.456926,14549,0.86782,3776,1268,0.880144,1355,3.68173,67860
robots_1_5_5_87.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538,0.456926,14549,0.86782,3776,1268,0.880144,1355,3.68173,67860
robots_1_5_5_93.4,1,9.708377,1566,0.512853,3796,3776,0.079693,1.188538,0.456926,14549,0.86782,3776,1268,0.880144,1355,3.68173,67860
robots_1_5_5_95.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966,0.446236,29081,0.86493,7500,2516,0.879961,1359,3.755247,132896
robots_1_5_5_97.2,1,9.606549,1464,0.472058,1924,1914,0.074511,1.096328,0.477025,7283,0.87325,1914,644,0.880512,1353,3.552239,35342
robots_1_5_5_99.8,1,9.760345,1770,0.536013,7540,7500,0.082635,1.240966,0.446236,29081,0.86493,7500,2516,0.879961,1359,3.755247,132896
s1196_d3_u-shuffled,1,3.370607,8240,0.471288,5634,2296,0.75402,1.055469,0.486507,4113,0.777646,4592,10833,0.80668,10236,1.631517,36982
s1269_d3_s-shuffled,1,3.264716,9399,0.455972,6082,2481.5,0.718054,1.014251,0.496462,4501,0.790325,4963,11025,0.812287,10816,1.656311,39433
s27_d5_u-shuffled,1,2.828054,273,0.466527,221,86,0.723849,1.031353,0.492283,145,0.819361,172,346,0.853364,330,1.642259,1231
s298_d11_s-shuffled,1,3.525395,9201,0.514371,5946,2400,0.743357,1.049202,0.487995,4336,0.751431,4800,11638,0.800789,11306,1.586293,40941
s298_d2_s-shuffled,1,3.516452,1155,0.3219,699,298.5,0.727177,1.027163,0.4933,502,0.876391,597,1378,0.868346,1379,1.916095,4851
s298_d5_s-shuffled,1,3.523693,3837,0.476859,2448,999,0.740204,1.044942,0.489011,1780,0.776535,1998,4798,0.812072,4688,1.650571,16881
s298_d9_s-shuffled,1,3.525105,7413,0.507938,4780,1933,0.742816,1.048472,0.488169,3484,0.755763,3866,9358,0.802668,9100,1.597317,32921
s3330_d10_u-shuffled,1,3.074155,104832,0.50655,73360,28844,0.732911,1.020896,0.49483,48047,0.77048,57688,127284,0.816622,125490,1.557445,446424
s3330_d4_s-shuffled,1,3.056822,37212,0.468847,25624,10244,0.729853,1.015032,0.49627,16553,0.791063,20488,44478,0.820924,44256,1.613889,155496
s386_d12_u-shuffled,1,3.541736,15544,0.528681,9069,3663,0.733925,1.021304,0.49473,6829,0.739325,7326,17772,0.789645,17380,1.567871,63570
s499_d15_s-shuffled,1,3.742551,15653,0.52723,11311,4595.5,0.803089,1.111922,0.473502,8675,0.736333,9191,24597,0.794913,21931,1.570687,80403
s499_d4_s-shuffled,1,3.763365,3553,0.472083,2544,1053.5,0.797474,1.114422,0.472942,1954,0.770173,2107,5556,0.807831,4991,1.663126,18165
s510_d12_s-shuffled,1,3.364135,16303,0.521952,11839,4696,0.757,1.059593,0.485533,8775,0.756071,9392,22467,0.809586,20898,1.564541,77416
s510_d31_s-shuffled,1,3.366204,43815,0.532181,31903,12609.5,0.758904,1.060389,0.485345,23633,0.749621,25219,60619,0.807804,56238,1.548005,208668
s510_d4_s-shuffled,1,3.355942,4719,0.481681,3391,1364,0.749503,1.056443,0.486277,2519,0.781218,2728,6403,0.817257,6018,1.629638,22152
s713_d3_s-shuffled,1,2.876832,5106,0.457803,3889,1549,0.734076,1.011299,0.497191,2264,0.801172,3098,6454,0.824154,6509,1.615218,22251
s713_d5_s-shuffled,1,2.900854,9570,0.489238,7373,2886,0.740139,1.016588,0.495887,4394,0.787403,5772,12310,0.825196,12219,1.572451,42427
s820_d6_s-shuffled,1,3.863648,13318,0.511578,8038,3301.5,0.763014,1.081676,0.480382,6293,0.745728,6603,17267,0.793177,16332,1.617897,59767
s820_d7_s-shuffled,1,3.861702,15848,0.517767,9588,3932.5,0.763464,1.082094,0.480286,7504,0.741354,7865,20583,0.791342,19451,1.60701,71243
S-adeu-0,1,2.345968,12491,0.384036,5382,2611,0.607554,0.58846,0.629541,3065,0.824524,5222,7657,0.765267,9538,2.163453,34082
S-adeu-1,1,2.319212,12347,0.376916,5382,2611,0.603018,0.591676,0.628269,3065,0.82585,5222,7513,0.77129,9394,2.159563,33578
S-adeu-2,1,2.345968,12491,0.384036,5382,2611,0.607554,0.58846,0.629541,3065,0.824524,5222,7657,0.765267,9538,2.163453,34082
S-adeu-3,1,2.319212,12347,0.376916,5382,2611,0.603018,0.591676,0.628269,3065,0.82585,5222,7513,0.77129,9394,2.159563,33578
S-adeu-4,1,2.337049,12443,0.381681,5382,2611,0.606053,0.58952,0.629121,3065,0.824961,5222,7609,0.767264,9490,2.162166,33914
S-adeu-5,1,2.337049,12443,0.381681,5382,2611,0.606053,0.58952,0.629121,3065,0.824961,5222,7609,0.767264,9490,2.162166,33914
S-adeu-6,1,2.345968,12491,0.384036,5382,2611,0.607554,0.58846,0.629541,3065,0.824524,5222,7657,0.765267,9538,2.163453,34082
S-adeu-7,1,2.319212,12347,0.376916,5382,2611,0.603018,0.591676,0.628269,3065,0.82585,5222,7513,0.77129,9394,2.159563,33578
S-adeu-8,1,2.328131,12395,0.379308,5382,2611,0.604541,0.590592,0.628697,3065,0.825403,5222,7561,0.769272,9442,2.16087,33746
S-adeu-9,1,2.319212,12347,0.376916,5382,2611,0.603018,0.591676,0.628269,3065,0.82585,5222,7513,0.77129,9394,2.159563,33578
S-edau-0,1,2.345968,12491,0.384036,5382,2611,0.607554,0.58846,0.629541,3065,0.824524,5222,7657,0.777877,9538,2.163453,34082
S-edau-1,1,2.319212,12347,0.376916,5382,2611,0.603018,0.591676,0.628269,3065,0.82585,5222,7513,0.783707,9394,2.159563,33578
S-edau-2,1,2.345968,12491,0.384036,5382,2611,0.607554,0.58846,0.629541,3065,0.824524,5222,7657,0.777877,9538,2.163453,34082
S-edau-3,1,2.319212,12347,0.376916,5382,2611,0.603018,0.591676,0.628269,3065,0.82585,5222,7513,0.783707,9394,2.159563,33578
