@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC

@DATA
nmr_9_5_3.minion,1,0,0,1,45,45,45,0,0.095102,0.095102,372,0.977778,516,1,0,1,35.377778,36,0.977778,0,0.977778,0.977778,0.522594,0,0.977778,51.290323,3,36,36,44,3,36,3
nmr_9_5_4.minion,1,0,0,1,45,45,45,0,0.095102,0.095102,372,0.977778,505,1,0,1,35.377778,20,0.977778,0,0.977778,0.977778,0.522594,0,0.977778,35.408602,4,20,20,44,4,20,4
nmr_9_5_5.minion,1,0,0,1,45,45,45,0,0.095102,0.095102,372,0.977778,494,1,0,1,35.377778,11,0.977778,0,0.977778,0.977778,0.522594,0,0.977778,26.569892,5,11,11,44,5,11,5
nmr_9_6_3.minion,1,0,0,1,54,54,54,0,0.078561,0.078561,553,0.981481,501,1,0,1,43.444444,36,0.981481,0,0.981481,0.981481,0.498702,0,0.981481,46.904159,3,36,36,53,3,36,3
nmr_9_6_4.minion,1,0,0,1,54,54,54,0,0.078561,0.078561,553,0.981481,505,1,0,1,43.444444,20,0.981481,0,0.981481,0.981481,0.498702,0,0.981481,30.981917,4,20,20,53,4,20,4
nmr_9_6_5.minion,1,0,0,1,54,54,54,0,0.078561,0.078561,553,0.981481,520,1,0,1,43.444444,11,0.981481,0,0.981481,0.981481,0.498702,0,0.981481,22.721519,5,11,11,53,5,11,5
nmr_9_7_3.minion,1,0,0,1,63,63,63,0,0.066873,0.066873,770,0.984127,498,1,0,1,51.492063,36,0.984127,0,0.984127,0.984127,0.481463,0,0.984127,44.327273,3,36,36,62,3,36,3
nmr_9_7_4.minion,1,0,0,1,63,63,63,0,0.066873,0.066873,770,0.984127,505,1,0,1,51.492063,20,0.984127,0,0.984127,0.984127,0.481463,0,0.984127,28.672727,4,20,20,62,4,20,4
nmr_9_7_5.minion,1,0,0,1,63,63,63,0,0.066873,0.066873,770,0.984127,493,1,0,1,51.492063,11,0.984127,0,0.984127,0.984127,0.481463,0,0.984127,19.576623,5,11,11,62,5,11,5
nmr_9_8_3.minion,1,0,0,1,72,72,72,0,0.058189,0.058189,1023,0.986111,521,1,0,1,59.527778,36,0.986111,0,0.986111,0.986111,0.46844,0,0.986111,42.954057,3,36,36,71,3,36,3
nmr_9_8_4.minion,1,0,0,1,72,72,72,0,0.058189,0.058189,1023,0.986111,505,1,0,1,59.527778,20,0.986111,0,0.986111,0.986111,0.46844,0,0.986111,27.009775,4,20,20,71,4,20,4
nmr_9_8_5.minion,1,0,0,1,72,72,72,0,0.058189,0.058189,1023,0.986111,493,1,0,1,59.527778,11,0.986111,0,0.986111,0.986111,0.46844,0,0.986111,17.942326,5,11,11,71,5,11,5
nmr_9_9_3.minion,1,0,0,1,81,81,81,0,0.051491,0.051491,1312,0.987654,498,1,0,1,67.555556,36,0.987654,0,0.987654,0.987654,0.458255,0,0.987654,41.634146,3,36,36,80,3,36,3
nmr_9_9_4.minion,1,0,0,1,81,81,81,0,0.051491,0.051491,1312,0.987654,505,1,0,1,67.555556,20,0.987654,0,0.987654,0.987654,0.458255,0,0.987654,25.914634,4,20,20,80,4,20,4
nmr_9_9_5.minion,1,0,0,1,81,81,81,0,0.051491,0.051491,1312,0.987654,493,1,0,1,67.555556,11,0.987654,0,0.987654,0.987654,0.458255,0,0.987654,16.878049,5,11,11,80,5,11,5
ortholatin-10.xml.minion,1,0,0,0.157191,300,300,300,100,0.018913,0.018913,141,0.156667,1000,0,0,0.576404,2.666667,994,0.33,41,0.336667,0.066667,0.847717,0.127279,0.336667,995.460993,10,994,999,47,10,994,10
ortholatin-15.xml.conv.minion,1,0,0,0.141444,675,675,675,225,0.009324,0.009324,286,0.141235,1000,0,0,0.60792,2.666667,993,0.331852,61,0.334815,0.044444,0.839391,0.136882,0.334815,994.493007,15,993,993,95.333333,15,993,15
ortholatin-20.xml.conv.minion,1,0,0,0.133723,1200,1200,1200,400,0.005544,0.005544,481,0.133611,1000,0,0,0.623179,2.666667,998,0.3325,81,0.334167,0.033333,0.834484,0.141814,0.334167,998.336798,20,998,998,160.333333,20,998,20
ortholatin-2.xml.minion,1,0,0,0.393939,12,12,12,4,0.205128,0.205128,13,0.361111,892,19,0,0.244444,2.666667,513,0.333333,9,0.416667,0.333333,0.861023,0.039284,0.416667,613.230769,2,513,744,4.333333,2,513,2
ortholatin-5.xml.minion,1,0,0,0.207207,75,75,75,25,0.057971,0.057971,46,0.204444,1000,0,0,0.476695,2.666667,961,0.32,21,0.346667,0.133333,0.863059,0.100566,0.346667,964.021739,5,961,966,15.333333,5,961,5
ortholatin-6.xml.minion,1,0,0,0.190031,108,108,108,36,0.043716,0.043716,61,0.188272,1000,0,0,0.51042,2.666667,963,0.324074,25,0.342593,0.111111,0.859328,0.109121,0.342593,973.04918,6,963,987,20.333333,6,963,6
ortholatin-7.xml.minion,1,0,0,0.178082,147,147,147,49,0.034188,0.034188,78,0.176871,1000,0,0,0.534317,2.666667,981,0.326531,29,0.340136,0.095238,0.85587,0.115446,0.340136,986.269231,7,981,995,26,7,981,7
ortholatin-8.xml.minion,1,0,0,0.169284,192,192,192,64,0.027491,0.027491,97,0.168403,1000,0,0,0.55203,2.666667,985,0.328125,33,0.338542,0.083333,0.852793,0.120306,0.338542,989.443299,8,985,998,32.333333,8,985,8
ortholatin-9.xml.minion,1,0,0,0.162534,243,243,243,81,0.022599,0.022599,118,0.161866,1000,0,0,0.56564,2.666667,987,0.329218,37,0.337449,0.074074,0.850089,0.124156,0.337449,989.855932,9,987,996,39.333333,9,987,9
peg10.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,28,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg11.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,10,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg12.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg13.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg14.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,29,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg15.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,39,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg16.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,28,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg17.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,40,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg18.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,28,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg19.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,39,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg1.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg20.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,29,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg21.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg22.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg23.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,10,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg24.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,28,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg25.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,10,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg26.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg27.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg28.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg29.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,39,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg2.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,29,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg30.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg31.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg32.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,29,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg33.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg3.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg4.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg5.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,39,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg6.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg7.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,13,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg8.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,19,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
peg9.minion.converted.minion.gz,1,0,0,0.005032,1087,1087,1087,990,0.002645,0.002645,1056,0.005027,572,10,0,0.35461,2.793008,492,0.00276,0,0.00276,0.00368,0.812118,0.009413,0.060718,545.227273,2,545,558,5.464581,2,539,2
pigeons-10_ext.xml.minion,1,0,0,1,10,10,10,0,1,1,1,0.9,1000,0,0,1,1,1000,0.9,1,0.9,0.9,0.390533,0,0.9,1000,9,1000,1000,9,9,1000,9
pigeons-10.xml.minion.conv.minion,1,0,0,1,10,10,10,0,0.2,0.2,45,0.9,96,0,0,1,9,96,0.9,0,0.9,0.9,0.322066,0,0.9,96,9,96,96,9,9,96,9
pigeons-11_ext.xml.minion,1,0,0,1,11,11,11,0,1,1,1,0.909091,1000,0,0,1,1,1000,0.909091,1,0.909091,0.909091,0.367347,0,0.909091,1000,10,1000,1000,10,10,1000,10
pigeons-11.xml.minion.conv.minion,1,0,0,1,11,11,11,0,0.181818,0.181818,55,0.909091,104,0,0,1,10,104,0.909091,0,0.909091,0.909091,0.298953,0,0.909091,104,10,104,104,10,10,104,10
pigeons-12_ext.xml.minion,1,0,0,1,12,12,12,0,1,1,1,0.916667,1000,0,0,1,1,1000,0.916667,1,0.916667,0.916667,0.346667,0,0.916667,1000,11,1000,1000,11,11,1000,11
pigeons-12.xml.minion.conv.minion,1,0,0,1,12,12,12,0,0.166667,0.166667,66,0.916667,99,0,0,1,11,99,0.916667,0,0.916667,0.916667,0.278801,0,0.916667,99,11,99,99,11,11,99,11
pigeons-13_ext.xml.minion,1,0,0,1,13,13,13,0,1,1,1,0.923077,1000,0,0,1,1,1000,0.923077,1,0.923077,0.923077,0.328125,0,0.923077,1000,12,1000,1000,12,12,1000,12
pigeons-13.xml.minion.conv.minion,1,0,0,1,13,13,13,0,0.153846,0.153846,78,0.923077,97,0,0,1,12,97,0.923077,0,0.923077,0.923077,0.261106,0,0.923077,97,12,97,97,12,12,97,12
pigeons-14_ext.xml.minion,1,0,0,1,14,14,14,0,1,1,1,0.928571,1000,0,0,1,1,1000,0.928571,1,0.928571,0.928571,0.311419,0,0.928571,1000,13,1000,1000,13,13,1000,13
pigeons-14.xml.minion.conv.minion,1,0,0,1,14,14,14,0,0.142857,0.142857,91,0.928571,87,0,0,1,13,87,0.928571,0,0.928571,0.928571,0.245461,0,0.928571,87,13,87,87,13,13,87,13
pigeons-15_ext.xml.minion,1,0,0,1,15,15,15,0,1,1,1,0.933333,1000,0,0,1,1,1000,0.933333,1,0.933333,0.933333,0.296296,0,0.933333,1000,14,1000,1000,14,14,1000,14
pigeons-15.xml.minion.conv.minion,1,0,0,1,15,15,15,0,0.133333,0.133333,105,0.933333,88,0,0,1,14,88,0.933333,0,0.933333,0.933333,0.231542,0,0.933333,88,14,88,88,14,14,88,14
pigeons-16.xml.minion.conv.minion,1,0,0,1,16,16,16,0,0.125,0.125,120,0.9375,72,0,0,1,15,72,0.9375,0,0.9375,0.9375,0.219085,0,0.9375,72,15,72,72,15,15,72,15
pigeons-18_ext.xml.minion,1,0,0,1,18,18,18,0,1,1,1,0.944444,1000,0,0,1,1,1000,0.944444,1,0.944444,0.944444,0.258503,0,0.944444,1000,17,1000,1000,17,17,1000,17
pigeons-18.xml.minion.conv.minion,1,0,0,1,18,18,18,0,0.111111,0.111111,153,0.944444,55,0,0,1,17,55,0.944444,0,0.944444,0.944444,0.197742,0,0.944444,55,17,55,55,17,17,55,17
pigeons-20_ext.xml.minion,1,0,0,1,20,20,20,0,1,1,1,0.95,1000,0,0,1,1,1000,0.95,1,0.95,0.95,0.238185,0,0.95,1000,19,1000,1000,19,19,1000,19
pigeons-20.xml.minion.conv.minion,1,0,0,1,20,20,20,0,0.1,0.1,190,0.95,56,0,0,1,19,56,0.95,0,0.95,0.95,0.18014,0,0.95,56,19,56,56,19,19,56,19
pigeons-25_ext.xml.minion,1,0,0,1,25,25,25,0,1,1,1,0.96,1000,0,0,1,1,1000,0.96,1,0.96,0.96,0.19898,0,0.96,1000,24,1000,1000,24,24,1000,24
pigeons-25.xml.minion.conv.minion,1,0,0,1,25,25,25,0,0.08,0.08,300,0.96,50,0,0,1,24,50,0.96,0,0.96,0.96,0.147258,0,0.96,50,24,50,50,24,24,50,24
pigeons-30_ext.xml.minion,1,0,0,1,30,30,30,0,1,1,1,0.966667,1000,0,0,1,1,1000,0.966667,1,0.966667,0.966667,0.170799,0,0.966667,1000,29,1000,1000,29,29,1000,29
pigeons-30.xml.minion.conv.minion,1,0,0,1,30,30,30,0,0.066667,0.066667,435,0.966667,32,0,0,1,29,32,0.966667,0,0.966667,0.966667,0.124473,0,0.966667,32,29,32,32,29,29,32,29
pigeons-35_ext.xml.minion,1,0,0,1,35,35,35,0,1,1,1,0.971429,1000,0,0,1,1,1000,0.971429,1,0.971429,0.971429,0.149584,0,0.971429,1000,34,1000,1000,34,34,1000,34
pigeons-35.xml.minion.conv.minion,1,0,0,1,35,35,35,0,0.057143,0.057143,595,0.971429,25,0,0,1,34,25,0.971429,0,0.971429,0.971429,0.10777,0,0.971429,25,34,25,25,34,34,25,34
pigeons-40_ext.xml.minion,1,0,0,1,40,40,40,0,1,1,1,0.975,1000,0,0,1,1,1000,0.975,1,0.975,0.975,0.133045,0,0.975,1000,39,1000,1000,39,39,1000,39
pigeons-40.xml.minion.conv.minion,1,0,0,1,40,40,40,0,0.05,0.05,780,0.975,29,0,0,1,39,29,0.975,0,0.975,0.975,0.095009,0,0.975,29,39,29,29,39,39,29,39
pigeons-45_ext.xml.minion,1,0,0,1,45,45,45,0,1,1,1,0.977778,1000,0,0,1,1,1000,0.977778,1,0.977778,0.977778,0.119792,0,0.977778,1000,44,1000,1000,44,44,1000,44
pigeons-45.xml.minion.conv.minion,1,0,0,1,45,45,45,0,0.044444,0.044444,990,0.977778,24,0,0,1,44,24,0.977778,0,0.977778,0.977778,0.084944,0,0.977778,24,44,24,24,44,44,24,44
pigeons-50_ext.xml.minion,1,0,0,1,50,50,50,0,1,1,1,0.98,1000,0,0,1,1,1000,0.98,1,0.98,0.98,0.108936,0,0.98,1000,49,1000,1000,49,49,1000,49
pigeons-50.xml.minion.conv.minion,1,0,0,1,50,50,50,0,0.04,0.04,1225,0.98,24,0,0,1,49,24,0.98,0,0.98,0.98,0.076804,0,0.98,24,49,24,24,49,49,24,49
pigeons-5_ext.xml.minion,1,0,0,1,5,5,5,0,1,1,1,0.8,1000,0,0,1,1,1000,0.8,1,0.8,0.8,0.5625,0,0.8,1000,4,1000,1000,4,4,1000,4
pigeons-5.xml.minion.conv.minion,1,0,0,1,5,5,5,0,0.4,0.4,10,0.8,263,0,0,1,4,263,0.8,0,0.8,0.8,0.507812,0,0.8,263,4,263,263,4,4,263,4
pigeons-6_ext.xml.minion,1,0,0,1,6,6,6,0,1,1,1,0.833333,1000,0,0,1,1,1000,0.833333,1,0.833333,0.833333,0.518519,0,0.833333,1000,5,1000,1000,5,5,1000,5
pigeons-6.xml.minion.conv.minion,1,0,0,1,6,6,6,0,0.333333,0.333333,15,0.833333,184,0,0,1,5,184,0.833333,0,0.833333,0.833333,0.458678,0,0.833333,184,5,184,184,5,5,184,5
pigeons-7_ext.xml.minion,1,0,0,1,7,7,7,0,1,1,1,0.857143,1000,0,0,1,1,1000,0.857143,1,0.857143,0.857143,0.48,0,0.857143,1000,6,1000,1000,6,6,1000,6
pigeons-7.xml.minion.conv.minion,1,0,0,1,7,7,7,0,0.285714,0.285714,21,0.857143,169,0,0,1,6,169,0.857143,0,0.857143,0.857143,0.416171,0,0.857143,169,6,169,169,6,6,169,6
pigeons-8_ext.xml.minion,1,0,0,1,8,8,8,0,1,1,1,0.875,1000,0,0,1,1,1000,0.875,1,0.875,0.875,0.446281,0,0.875,1000,7,1000,1000,7,7,1000,7
pigeons-8.xml.minion.conv.minion,1,0,0,1,8,8,8,0,0.25,0.25,28,0.875,154,0,0,1,7,154,0.875,0,0.875,0.875,0.379839,0,0.875,154,7,154,154,7,7,154,7
pigeons-9_ext.xml.minion,1,0,0,1,9,9,9,0,1,1,1,0.888889,1000,0,0,1,1,1000,0.888889,1,0.888889,0.888889,0.416667,0,0.888889,1000,8,1000,1000,8,8,1000,8
pigeons-9.xml.minion.conv.minion,1,0,0,1,9,9,9,0,0.222222,0.222222,36,0.888889,136,0,0,1,8,136,0.888889,0,0.888889,0.888889,0.348771,0,0.888889,136,8,136,136,8,8,136,8
pret-150-25_ext.xml.minion.converted.minion.gz,1,0,0,0.026846,150,150,150,100,0.02,0.02,100,0.026667,501,0,0,0.443333,2,499,0.026667,0,0.026667,0.026667,0.794134,0,0.026667,499.02,2,499,499,4,2,499,2
pret-150-40_ext.xml.minion.converted.minion.gz,1,0,0,0.026846,150,150,150,100,0.02,0.02,100,0.026667,501,0,0,0.443333,2,499,0.026667,0,0.026667,0.026667,0.794134,0,0.026667,499.62,2,499,501,4,2,499,2
pret-150-60_ext.xml.minion.converted.minion.gz,1,0,0,0.026846,150,150,150,100,0.02,0.02,100,0.026667,501,0,0,0.443333,2,499,0.026667,0,0.026667,0.026667,0.794134,0,0.026667,500.42,2,501,501,4,2,499,2
pret-150-75_ext.xml.minion.converted.minion.gz,1,0,0,0.026846,150,150,150,100,0.02,0.02,100,0.026667,501,0,0,0.443333,2,499,0.026667,0,0.026667,0.026667,0.794134,0,0.026667,500.98,2,501,501,4,2,501,2
pret-60-25_ext.xml.minion.converted.minion.gz,1,0,0,0.067797,60,60,60,40,0.05,0.05,40,0.066667,501,0,0,0.441667,2,499,0.066667,0,0.066667,0.066667,0.795234,0,0.066667,499.05,2,499,499,4,2,499,2
pret-60-40_ext.xml.minion.converted.minion.gz,1,0,0,0.067797,60,60,60,40,0.05,0.05,40,0.066667,501,0,0,0.441667,2,499,0.066667,0,0.066667,0.066667,0.795234,0,0.066667,499.65,2,499,501,4,2,499,2
pret-60-60_ext.xml.minion.converted.minion.gz,1,0,0,0.067797,60,60,60,40,0.05,0.05,40,0.066667,501,0,0,0.441667,2,499,0.066667,0,0.066667,0.066667,0.795234,0,0.066667,500.45,2,501,501,4,2,499,2
pret-60-75_ext.xml.minion.converted.minion.gz,1,0,0,0.067797,60,60,60,40,0.05,0.05,40,0.066667,501,0,0,0.441667,2,499,0.066667,0,0.066667,0.066667,0.795234,0,0.066667,500.95,2,501,501,4,2,501,2
qcp-10-67-0_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433989,16.44,92,0.13,0,0.17,0.18,0.69168,0.022553,0.18,101.203163,1,104,104,16.44,10,96,1
qcp-10-67-1_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433919,16.44,92,0.13,0,0.18,0.18,0.691679,0.022597,0.18,102.243309,1,104,104,16.44,10,99,1
qcp-10-67-2_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433989,16.44,92,0.13,0,0.18,0.18,0.69168,0.022553,0.18,101.53163,1,104,104,16.44,10,98,1
qcp-10-67-3_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433849,16.44,92,0.13,0,0.18,0.18,0.69168,0.022642,0.18,101.716545,1,104,104,16.44,10,98,1
qcp-10-67-4_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433849,16.44,92,0.13,0,0.18,0.18,0.691679,0.022642,0.18,101.856448,1,104,104,16.44,10,98,1
qcp-10-67-5_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433849,16.44,92,0.13,0,0.18,0.18,0.691682,0.022642,0.18,101.553528,1,104,104,16.44,10,98,1
qcp-10-67-6_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433919,16.44,92,0.13,0,0.17,0.18,0.691677,0.022597,0.18,101.506083,1,104,104,16.44,10,98,1
qcp-10-67-7_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822,0.02,0.02,822,0.1644,112,0,0,0.433849,16.44,92,0.13,0,0.17,0.18,0.691678,0.022642,0.18,102.088808,1,104,104,16.44,10,99,1
