@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE CG_min NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,0,0.4428,4.0721,0,0.2523,30006,0,0.9963,0,0,0,0,84942,6.6383,0.9999,0.1323,4.3618,1.3191,0.0099,0.3595,0.0199,0.5,1789068,4.6846,0.0171,0.0475,1,0.0261,0.0924,1,0.9825,?
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,0,0.3443,4.2629,0,0.2634,261388,0,0.9918,0,0,0,0,168000,6.4535,0.9996,0.2484,4.4716,4.3478,0.008,0.3412,0.015,1,3532144,5.9766,0.0149,0.0476,1,0.001,0.0877,1,0.5897,?
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0,0.2013,3.0151,0.0001,0.201,483.686,0,0.5328,0,0.0003,0.0003,0.0001,13777,1.1694,0.7722,2.7119,3.0613,0.8056,0.001,0.1399,0.0029,0.6976,65560,0.8742,0.0014,0.2101,1,0.0036,0.0636,1,1.7291,0
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0,0.0207,0.9811,0.0001,0.0385,2567.75,0,0.0107,0,0.0001,0.0001,0.0001,26131,0.604,0.0896,1.5106,2.3705,0.4858,0.0002,0.0485,0.0005,0.1579,153779,0.5862,0.0002,0.1699,0.3333,0.0002,0.0312,0.6755,0.9025,0
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,0,0.1636,2.5145,0,0.1635,44327,0,0.293,0,0,0,0,250821,1.2742,0.5,2.9273,2.9345,1.4495,0.0001,0.5,0.0002,0.5,1381688,1.4007,0.0005,0.1815,0.8958,0.0024,0.3707,1,1.1103,?
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747,1.3217,0,0.2887,730.955,0,0.1973,0,0.0013,0.0013,0.0003,6212,0.2994,0.618,0.0026,4.9256,0.2878,0.0002,0.5,0.0028,1,479096,1.9878,0.0013,0.013,1,0.0013,0.4528,1,0.1824,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,0,0.2234,2.8848,0,0.1489,10038,0,0.772,0,0,0,0,121873,0.7451,0.8723,0.8538,3.0256,0.659,0.0001,0.054,0.0001,0.0893,838748,0.8478,0.0001,0.1453,0.8462,0.0001,0.02,0.9998,1.0915,?
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.0001,0.1828,2.3663,0.0002,0.1526,889.83,0.0001,0.851,0.0001,0.0002,0.0002,0.0002,13016,0.7968,0.9005,1.3993,2.4641,0.7548,0.0016,0.0559,0.002,0.1708,53990,0.9412,0.0023,0.2411,0.7838,0.0025,0.0331,0.9696,0.9784,0.0001
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0,0.2609,2.8377,0,0.164,13134,0,0.7465,0,0,0,0,134612,0.5839,0.8374,0.9516,2.5934,0.5395,0,0.0299,0.0001,0.13,793828,0.5698,0.0001,0.1696,0.8333,0.0001,0.0159,0.9459,1.0417,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0,0.0413,1.4789,0,0.061,2563.8,0,0.115,0,0.0001,0.0001,0.0001,35008,0.8164,0.3699,0.9057,2.4922,1.2044,0.0025,0.066,0.0027,0.3026,172897,1.1414,0.0025,0.2025,0.6667,0.0003,0.0434,0.9899,1.0107,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,0,0.2471,2.2962,0.0014,0.3059,240,0,0.4507,0,0.0022,0.0022,0.001,2029,1.1443,0.7741,0.5535,4.0614,1.0323,0.0042,0.0397,0.0083,0.1846,329509,0.8832,0.0033,0.0062,0.9164,0.0222,0.0091,0.9829,0.3736,?
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0,0.2944,1.1015,0,0.077,111617,0,0.9994,0,0,0,0,186483,3.9022,1,0.5119,1.1386,0.3345,0.0014,0.0244,0.0015,0.5,1676775,4.7426,0.002,0.1112,0.9598,0.0041,0.0102,1,0.1306,?
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.0009,0.2629,2.3353,0.0031,0.2909,92.6,0.0001,0.5234,0.0001,0.0049,0.0049,0.0023,871,1.0847,0.6183,0.6418,4.0373,0.9207,0.0084,0.0216,0.0166,0.1698,78593,0.8495,0.0064,0.0111,0.9188,0.031,0.0055,0.9671,0.5416,?
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,0,0.1465,2.5292,0.0001,0.1742,1558.38,0,0.3083,0,0.0001,0.0001,0.0001,27841,1.9297,0.5116,4.9178,2.8737,1.7074,0.0047,0.1514,0.0091,0.4999,139828,2.1112,0.005,0.1991,0.9615,0.0024,0.0772,0.9999,1.4514,?
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,0,0.3241,1.7079,0,0.1567,239353,0,0.9491,0,0,0,0,704970,21.5128,0.981,2.2213,1.2077,4.916,0.0119,0.2313,0.0119,0.5,3432388,27.8291,0.0083,0.2054,0.9996,0.0007,0.1029,1,1.2049,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0,0.2415,3.1,0,0.1606,16630.5,0,0.6216,0,0,0,0,84762,0.5463,0.7928,2.4669,2.8343,0.5453,0.0001,0.0305,0.0001,0.2029,534198,0.4992,0.0001,0.1587,0.8095,0.0001,0.0138,0.9765,0.9804,0
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.0001,0.3766,4.1022,0.0007,0.2886,355.897,0,0.667,0,0.0009,0.0009,0.0003,7174,1.8208,0.9035,17.9275,5.1732,0.8275,0.0088,0.1625,0.0094,0.2877,169803,2.1941,0.0043,0.0422,0.9063,0.0085,0.0391,0.9999,2.2077,?
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0,0.2693,2.8726,0,0.1605,4171.5,0,0.7454,0,0,0,0,77396,0.4359,0.8338,1.1266,2.5344,0.4528,0.0001,0.0326,0.0001,0.134,417100,0.4465,0.0001,0.1856,0.75,0.0001,0.0168,0.936,1.0139,0
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,0,0.1796,2.8421,0.0001,0.1533,1036.25,0,0.6433,0,0.0001,0.0001,0.0001,27573,1.471,0.7629,5.111,2.9926,1.398,0.0018,0.1478,0.0042,0.4617,213593,1.8008,0.0043,0.1291,0.9699,0.0012,0.0777,1,1.6408,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,0,0.1826,2.3635,0.0001,0.1527,980.024,0.0001,0.8519,0.0001,0.0002,0.0002,0.0001,14053,0.7986,0.9009,1.2565,2.4603,0.7595,0.0015,0.0558,0.0018,0.1713,58435,0.9354,0.0021,0.2405,0.7778,0.0023,0.0329,0.9722,0.9873,0.0001
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,0,0.1981,3.047,0.0002,0.1543,321.341,0.0001,0.6239,0,0.0005,0.0005,0.0002,8609,1.4488,0.8234,5.2373,3.1903,1.3257,0.0044,0.15,0.0101,0.4559,64522,1.5811,0.006,0.1334,0.957,0.0034,0.0675,1,1.6056,?
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,0.0001,0.1289,2.5713,0.0005,0.1284,263.901,0.0003,0.3926,0.0001,0.0009,0.0009,0.0006,3611,3.1498,0.6173,1.1404,2.5751,2.7875,0.1203,0.1064,0.1557,0.2634,19862,4.4282,0.0746,0.1818,0.6667,0.0022,0.0438,0.9836,1.3734,?
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,0,0.22,3.6848,0,0.1665,3070.5,0,0.6641,0,0.0001,0.0001,0,61381,1.1991,0.8364,2.1144,3.667,0.98,0.0003,0.1015,0.0008,0.4755,445382,1.2185,0.0007,0.1378,1,0.0005,0.0366,1,1.6017,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,0,0.2436,3.0716,0,0.1605,5573,0,0.6275,0,0,0,0,76323,0.4986,0.7929,2.5299,2.7717,0.505,0.0001,0.0303,0.0001,0.2013,464488,0.4648,0.0001,0.1643,0.7895,0.0002,0.0138,0.9636,0.9755,0
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,0,0.0767,1.6859,0,0.0528,3105,0,0.1413,0,0.0001,0.0001,0.0001,27388,1.714,0.2217,1.7422,1.7269,1.3908,0.0018,0.0519,0.0041,0.2852,139451,1.8193,0.0032,0.1964,0.8438,0.0024,0.0255,1,1.2541,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0,0.249,3.0563,0,0.1596,3686,0,0.6584,0,0,0,0,72951,0.4883,0.8106,2.0124,2.7334,0.4815,0.0001,0.0319,0.0001,0.1996,427478,0.4807,0.0001,0.1707,0.7895,0.0002,0.0149,0.9667,1.0171,0
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,0,0.5811,4.251,0,0.276,242174,0,1,0,0,0,0,105929,6.9937,1,0.1143,5.3961,4.3846,0.0043,0.2273,0.0065,0.5,8758241,6.718,0.0053,0.0121,0.9852,0.0032,0.0465,1,0.3937,?
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0,0.0231,1.5295,0,0.0473,835,0,0.2169,0,0.0001,0.0001,0.0001,36225,1.9375,0.3697,0.0808,4.146,1.3475,0.0008,0.1892,0.0014,0.3572,529211,2.5676,0.0009,0.0685,1,0.0004,0.0657,1,0.6749,?
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,0,0.2379,3.1155,0,0.1603,32166,0,0.6135,0,0,0,0,93918,0.6189,0.785,2.5311,2.9215,0.6173,0,0.0301,0.0001,0.2114,630755,0.5481,0.0001,0.1489,0.8333,0.0001,0.0134,0.9563,0.9652,?
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,0,0.2499,3.0524,0,0.158,4736.67,0,0.6597,0,0,0,0,54315,0.4247,0.797,2.5607,2.7018,0.4448,0.0001,0.0306,0.0001,0.2004,311808,0.4235,0.0001,0.1742,0.7778,0.0002,0.0142,0.9761,0.9733,0
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,0.0024,0.1575,2.9996,0.0001,0.1535,1011.35,0,0.5967,0,0.0001,0.0001,0.0001,23698,0.8486,0.8276,1.9052,3.2225,0.7525,0.0005,0.1726,0.0012,0.454,142421,0.882,0.0011,0.1664,0.9024,0.0008,0.0616,0.9829,1.4856,0
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0,0.346,4.2501,0,0.2614,1098360,0,0.9978,0,0,0,0,303312,8.0329,1,0.2245,4.51,5.2993,0.006,0.3162,0.0112,1,6994286,7.7153,0.0153,0.0434,1,0.0006,0.0727,1,0.5463,?
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0001,0.182,2.3542,0.0001,0.1523,954.426,0.0001,0.8535,0.0001,0.0002,0.0002,0.0001,13682,0.7993,0.9016,1.2975,2.4609,0.7591,0.0016,0.0557,0.0019,0.1729,56829,0.9398,0.0022,0.2408,0.7778,0.0024,0.0329,0.9727,0.9809,0.0001
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0,0.249,3.0563,0,0.1596,3248.5,0,0.6594,0,0,0,0,72951,0.4883,0.8104,2.0124,2.7334,0.4815,0.0001,0.0319,0.0001,0.1986,427478,0.4807,0.0001,0.1707,0.7895,0.0002,0.0149,0.9668,1.0171,0
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,0,0.1624,2.0616,0,0.1831,1532.62,0,0.5521,0,0.0001,0.0001,0.0001,32750,2.138,0.5714,1.7103,2.0765,1.7341,0.0012,0.1749,0.0034,0.2415,166613,2.011,0.0032,0.1966,0.8966,0.0015,0.0846,0.9924,1.123,?
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,0,0.191,3.4368,0.0001,0.1559,1328.62,0,0.6625,0,0.0001,0.0001,0.0001,25496,1.0048,0.8195,1.9146,3.521,0.8244,0.0007,0.0838,0.0014,0.3492,171582,0.9343,0.0014,0.1486,0.8846,0.0007,0.0329,0.9879,1.4999,?
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,0,0.1811,3.5614,0.0001,0.1677,1256,0,0.7539,0,0.0002,0.0002,0.0001,15726,1.8206,0.8918,2.9072,3.8027,1.1873,0.0034,0.0825,0.0067,0.4065,140044,1.6619,0.0063,0.1123,0.8222,0.0017,0.028,1,1.4135,?
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0,0.0194,0.846,0.0001,0.0385,1921.71,0,0.0061,0,0.0002,0.0002,0.0001,19882,0.5098,0.0669,1.4489,2.5696,0.5183,0.0002,0.0447,0.0005,0.2106,115611,0.4983,0.0002,0.172,0.2727,0.0002,0.0308,0.6536,0.9209,0.0001
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0.0032,0.3234,2.0274,0.0001,0.2521,55,0,0.9218,0,0.0001,0.0001,0.0001,35876,0.9312,0.9305,0.842,2.0673,0.4307,0.0004,0.0036,0.0005,0.1675,487097,1.1694,0.0006,0.0737,0.9091,0.0016,0.0017,0.9947,0.2706,?
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,0,0.0251,1.0562,0.0001,0.0427,2391.64,0,0.0145,0,0.0001,0.0001,0.0001,28506,0.5847,0.1034,1.4382,2.3498,0.4548,0.0002,0.0569,0.0003,0.2403,163265,0.5337,0.0002,0.1746,0.6667,0.0005,0.0313,0.7455,0.8811,0
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.3402,0.0064,0.1101,0.0002,0.0716,220.864,0.0001,0.5923,0,0.0006,0.0006,0.0003,5735,0.7872,0.6665,0.133,4.4833,0.7554,0.0014,0.0265,0.0029,1,130226,0.8918,0.0052,0.044,1,0.0028,0.0178,1,0.5612,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0,0.2636,3.7609,0.001,0.2187,116.865,0.0004,0.8705,0,0.0019,0.0019,0.0012,1730,1.4201,0.9185,0.4312,4.0745,1.0754,0.0092,0.1125,0.0309,0.4656,23386,1.1472,0.031,0.074,0.8,0.0266,0.0352,0.9997,0.9347,?
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,0,0.1275,2.5841,0.0004,0.127,263.747,0.0002,0.3841,0,0.0008,0.0008,0.0005,3830,1.5349,0.5615,1.329,2.5898,1.6051,0.0087,0.1431,0.0131,0.2413,22056,1.5705,0.0088,0.1736,0.6667,0.0023,0.0525,0.9772,1.3359,0.0002
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,0.0006,0.1741,2.8668,0.0003,0.1434,326.405,0.0002,0.3672,0,0.0007,0.0007,0.0004,4673,0.6535,0.5558,2.1691,3.0161,0.8051,0.0025,0.203,0.0043,0.2415,22536,0.7477,0.0051,0.2074,0.6364,0.0075,0.0564,0.9181,1.2677,0.0002
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,0,0.1664,1.7756,0.0001,0.0709,343.4,0.0001,0.7121,0,0.0004,0.0004,0.0002,8607,4.2715,0.7423,0.0178,1.4701,2.5109,0.0081,0.1014,0.0359,0.3023,55174,4.0768,0.0101,0.156,0.6667,0.0069,0.0566,0.9538,1.0593,?
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0.6868,0.5264,0.3038,0.0027,0.0015,210.421,0.0008,0.6915,0.0026,0.0027,0.0027,0.0021,961,0.004,0.6915,0,0.6461,0.0776,0.0027,0,0.0027,0,146909,0.004,0.0016,0.0065,0.5345,0.0323,0,0.6991,0.6736,?
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,0,0.3765,3.1177,0,0.2184,4805.5,0,0.6051,0,0.0001,0.0001,0,51366,1.9876,0.8778,11.0285,2.9846,4.1093,0.0023,0.0945,0.0023,1,573237,2.3173,0.0057,0.0896,1,0.0004,0.0401,1,1.6227,?
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0,0.2637,2.898,0,0.1634,10047,0,0.7406,0,0,0,0,124771,0.5067,0.837,1.092,2.5698,0.4918,0,0.0309,0.0001,0.1437,708950,0.5009,0.0001,0.176,0.8,0.0001,0.0159,0.9453,1.0292,0
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0.6857,0.5235,0.0335,0.0025,0.002,41.1237,0.0012,0.6928,0.0016,0.0042,0.0042,0.0032,625,0.0054,0.6928,0,0.7452,0.0846,0.0033,0,0.0042,0,76775,0.2186,0.0024,0.0081,0.5335,0.04,0,0.7028,0.6746,?
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0,0.161,1.779,0.0003,0.0603,105.559,0.0003,0.7088,0,0.0011,0.0011,0.0006,3221,3.34,0.7437,0.0028,1.4396,1.8563,0.0222,0.1004,0.0885,0.3059,20567,3.1668,0.0225,0.1566,0.4118,0.0028,0.0552,0.8822,1.0652,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,0,0.268,2.3232,0.0017,0.2945,266.5,0,0.5353,0,0.0028,0.0028,0.0013,1581,1.1546,0.7013,0.5952,4.1527,0.9972,0.0052,0.0165,0.0104,0.1909,242248,0.9058,0.0037,0.0065,0.9334,0.0228,0.0057,0.9784,0.4314,?
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,0,0.4834,4.1266,0,0.2697,1474280,0,0.9987,0,0,0,0,483468,13.3791,1,0.078,4.3563,1.3043,0.0083,0.2415,0.0165,0.5,13292494,9.1961,0.0089,0.0364,1,0.0138,0.0571,1,0.933,?
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0,0.249,3.7986,0.0001,0.249,4513,0,0.6386,0,0.0001,0.0001,0,43082,4.1274,0.8785,7.3823,4.1473,2.3254,0.0077,0.3398,0.0079,0.5,600262,5.6882,0.0052,0.0718,0.9487,0.0013,0.1684,1,1.9839,?
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0,0.2293,2.8965,0,0.1478,39526,0,0.7021,0,0,0,0,102501,0.7117,0.8354,0.9512,3.0005,0.6325,0.0001,0.0503,0.0001,0.0937,667154,0.8427,0.0001,0.1536,0.8,0.0001,0.0189,1,1.0832,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,0,0.1963,2.4469,0.0002,0.2404,218.286,0.0002,0.1588,0,0.0005,0.0005,0.0003,6724,1.5582,0.5183,1.5726,2.6127,1.3957,0.0023,0.2401,0.0064,0.2404,36664,1.6963,0.0086,0.1834,0.875,0.0045,0.0984,0.9847,1.392,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,1,0.002,0.302,2.5484,0.0021,0.2836,181.833,0,0.5837,0,0.0035,0.0035,0.0016,1262,1.1382,0.6497,0.6735,4.3409,0.944,0.0064,0.0064,0.0125,0.1576,190510,0.8998,0.004,0.0066,0.945,0.0238,0.0036,0.9723,0.4824,?
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.1-6.cnf,1,0,0.3978,4.037,0.0002,0.2954,892.3,0,0.9496,0,0.0003,0.0003,0.0002,11639,2.1893,0.985,0.5216,4.6271,1.6158,0.0057,0.1985,0.0162,0.4999,289635,1.7912,0.0112,0.0402,0.9612,0.0113,0.0477,1,0.6874,?
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,0.0003,0.4893,2.1343,0.0006,0.2139,123.952,0.0004,0.2046,0.0002,0.0015,0.0015,0.0006,3087,1.0505,0.375,3.161,2.1498,1.053,0.0036,0.2397,0.0092,0.4552,12960,1.4984,0.034,0.2382,0.8421,0.0123,0.1527,1,0.9593,0.0005
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747,1.3217,0,0.2887,721.909,0,0.1973,0,0.0013,0.0013,0.0003,6212,0.2994,0.618,0.0026,4.9256,0.2878,0.0002,0.5,0.0028,1,479096,1.9878,0.0013,0.013,1,0.0013,0.4528,1,0.1824,?
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,0,0.177,2.9399,0.0001,0.1522,774,0,0.6203,0,0.0002,0.0002,0.0001,19907,1.5137,0.7559,4.6573,3.0906,1.4112,0.0042,0.1493,0.0084,0.4696,145557,1.8104,0.007,0.1368,0.968,0.0019,0.079,1,1.6173,?
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,0,0.2046,3.2814,0,0.1894,14132,0,0.9857,0,0,0,0,157383,2.6806,0.9999,4.2642,3.2306,2.7342,0.003,0.3032,0.0034,0.5,1044157,1.8445,0.0061,0.1507,0.9902,0.0053,0.1151,1,1.193,?
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,0,0.4063,4.2552,0.0003,0.3089,3669.17,0,0.8353,0,0.0005,0.0005,0.0002,13323,1.9658,0.9478,13.0859,5.6983,1.6941,0.0059,0.449,0.0063,0.5,525202,2.6706,0.0041,0.0254,0.9909,0.0444,0.1512,1,1.7725,?
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,0,0.5002,4.0238,0,0.2372,122226,0,0.9971,0,0,0,0,188087,9.1027,0.9996,0.0753,4.077,1.8279,0.0033,0.1988,0.0068,0.5,4281700,7.206,0.0155,0.0439,0.9852,0.0035,0.0485,1,0.5717,?
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,0,0.1837,3.0004,0.0001,0.156,557.938,0,0.615,0,0.0003,0.0003,0.0001,14281,1.3487,0.7552,4.7434,3.176,1.2747,0.0029,0.1501,0.0076,0.4692,103811,1.6339,0.0081,0.1376,0.9658,0.0019,0.0805,1,1.6342,?
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,0,0.1772,2.4811,0,0.1812,33556,0,0.4599,0,0,0,0,256406,1.2466,0.5561,2.8417,2.9131,1.4186,0.0001,0.4366,0.0002,0.5,1394774,1.2926,0.0005,0.1838,0.8958,0.0023,0.3171,0.9988,1.144,?
SAT_RACE2008/simon-s03-w08-15.cnf,1,0,0.166,3.2044,0,0.1287,4349.4,0,0.6197,0,0.0001,0.0001,0,53652,0.9872,0.8051,1.4706,3.2434,0.9028,0.0004,0.0742,0.0009,0.4507,304158,0.9012,0.0008,0.1764,0.8125,0.0003,0.031,0.9997,1.3541,?
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,0,0.1466,2.5241,0.0001,0.189,553.375,0.0001,0.7828,0,0.0002,0.0002,0.0001,18800,2.6456,0.8617,0.7863,2.9669,2.1268,0.0089,0.1904,0.0231,0.4571,114078,2.4529,0.0363,0.1648,0.9818,0.0232,0.093,1,1.2632,?
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,0,0.0822,1.0399,0,0.0316,20225,0,0.1515,0,0,0,0,155907,1.8428,0.195,0.8022,1.1258,1.6687,0.0013,0.0634,0.0035,0.3661,698777,1.8886,0.001,0.2231,1,0.0004,0.0545,1,0.2647,?
SAT_RACE2008/mizh-sha0-36-1.cnf,1,0,0.0189,0.823,0.0001,0.0383,1800.87,0,0.0043,0,0.0002,0.0002,0.0001,20539,0.5122,0.0607,1.4379,2.5579,0.5196,0.0002,0.0447,0.0005,0.2106,120173,0.5013,0.0002,0.1709,0.3333,0.0002,0.0308,0.6771,0.9172,0
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,0,0.0605,1.9089,0.0001,0.0757,2571.62,0,0.1435,0,0.0001,0.0001,0.0001,34058,1.6616,0.3326,1.0195,2.7394,2.6315,0.0145,0.1125,0.0148,0.275,172139,2.7306,0.0147,0.1979,0.6842,0.0004,0.0475,0.9425,1.0487,?
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,0.0003,0.1581,3.1708,0.0001,0.1525,1337.31,0,0.5772,0,0.0001,0.0001,0.0001,27676,0.8418,0.8126,1.6566,3.358,0.7714,0.0005,0.1313,0.0012,0.4371,173391,0.8482,0.001,0.1596,0.9024,0.0006,0.0507,0.9996,1.4869,?
