@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC

@DATA
normalized-rand-2-40-25-180-500-54_ext.xml.mzn_AND_NODATA,1,0,0,0.033495,85,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-74_ext.xml.mzn_AND_NODATA,1,0,0,0.034292,87,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-59_ext.xml.mzn_AND_NODATA,1,0,0,0.035453,90,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-80_ext.xml.mzn_AND_NODATA,1,0,0,0.035675,91,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-86_ext.xml.mzn_AND_NODATA,1,0,0,0.036896,94,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-57_ext.xml.mzn_AND_NODATA,1,0,0,0.033107,84,0.038462,0.961538,0
normalized-patat-08-comp-16.xml.mzn_AND_NODATA,1,0.006489,0,0.657935,0,0.015848,0.984152,490
normalized-rand-2-40-25-180-500-99_ext.xml.mzn_AND_NODATA,1,0,0,0.036834,94,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-97_ext.xml.mzn_AND_NODATA,1,0,0,0.035921,91,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-82_ext.xml.mzn_AND_NODATA,1,0,0,0.035324,90,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-81_ext.xml.mzn_AND_NODATA,1,0,0,0.034596,88,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-98_ext.xml.mzn_AND_NODATA,1,0,0,0.03634,95,0.039409,0.960591,0
normalized-rand-2-40-25-180-500-95_ext.xml.mzn_AND_NODATA,1,0,0,0.037223,95,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-69_ext.xml.mzn_AND_NODATA,1,0,0,0.0338,86,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-8_ext.xml.mzn_AND_NODATA,1,0,0,0.03608,92,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-87_ext.xml.mzn_AND_NODATA,1,0,0,0.034017,89,0.039409,0.960591,0
normalized-rand-2-40-25-180-500-65_ext.xml.mzn_AND_NODATA,1,0,0,0.032536,82,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-75_ext.xml.mzn_AND_NODATA,1,0,0,0.034194,87,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-52_ext.xml.mzn_AND_NODATA,1,0,0,0.031682,79,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-7_ext.xml.mzn_AND_NODATA,1,0,0,0.033289,84,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-89_ext.xml.mzn_AND_NODATA,1,0,0,0.03225,86,0.040404,0.959596,0
normalized-rand-2-40-25-180-500-71_ext.xml.mzn_AND_NODATA,1,0,0,0.034115,87,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-91_ext.xml.mzn_AND_NODATA,1,0,0,0.035609,91,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-92_ext.xml.mzn_AND_NODATA,1,0,0,0.031781,82,0.039409,0.960591,0
normalized-rand-2-40-25-180-500-9_ext.xml.mzn_AND_NODATA,1,0,0,0.03269,85,0.039409,0.960591,0
normalized-rand-2-40-25-180-500-44_ext.xml.mzn_AND_NODATA,1,0,0,0.031326,78,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-88_ext.xml.mzn_AND_NODATA,1,0,0,0.033632,85,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-5_ext.xml.mzn_AND_NODATA,1,0,0,0.03105,77,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-93_ext.xml.mzn_AND_NODATA,1,0,0,0.031757,82,0.039409,0.960591,0
normalized-rand-2-40-25-180-500-72_ext.xml.mzn_AND_NODATA,1,0,0,0.030685,76,0.038462,0.961538,0
normalized-rand-2-40-25-180-500-84_ext.xml.mzn_AND_NODATA,1,0,0,0.031578,79,0.038462,0.961538,0
normalized-qcp-25-264-12_ext.xml.mzn_AND_NODATA,1,0,0,0.089447,0,0.082389,0.917611,0
normalized-rand-2-40-25-180-500-83_ext.xml.mzn_AND_NODATA,1,0,0,0.02988,73,0.038462,0.961538,0
normalized-qcp-25-264-0_ext.xml.mzn_AND_NODATA,1,0,0,0.089447,0,0.082389,0.917611,0
normalized-qcp-25-264-10_ext.xml.mzn_AND_NODATA,1,0,0,0.089447,0,0.082389,0.917611,0
normalized-qcp-25-264-11_ext.xml.mzn_AND_NODATA,1,0,0,0.089447,0,0.082389,0.917611,0
normalized-rand-24-24-276-139-52021_ext.xml.mzn_AND_NODATA,1,0,0,0.014792,0,0.04,0.96,0
normalized-rand-24-24-276-139-56021_ext.xml.mzn_AND_NODATA,1,0,0,0.014792,0,0.04,0.96,0
normalized-rand-24-24-276-139-49021_ext.xml.mzn_AND_NODATA,1,0,0,0.014792,0,0.04,0.96,0
normalized-qcp-25-264-14_ext.xml.mzn_AND_NODATA,1,0,0,0.089447,0,0.082389,0.917611,0
normalized-rand-24-24-276-139-51021_ext.xml.mzn_AND_NODATA,1,0,0,0.014792,0,0.04,0.96,0
normalized-rand-24-24-276-139-55021_ext.xml.mzn_AND_NODATA,1,0,0,0.014792,0,0.04,0.96,0
normalized-rand-24-24-276-139-50021_ext.xml.mzn_AND_NODATA,1,0,0,0.014792,0,0.04,0.96,0
normalized-rand-24-24-276-139-48021_ext.xml.mzn_AND_NODATA,1,0,0,0.014792,0,0.04,0.96,0
normalized-rand-24-24-276-139-53021_ext.xml.mzn_AND_NODATA,1,0,0,0.014792,0,0.04,0.96,0
normalized-rand-24-24-276-139-57021_ext.xml.mzn_AND_NODATA,1,0,0,0.014792,0,0.04,0.96,0
normalized-rcpsp25-21.xml.mzn_AND_NODATA,1,0,0,0.934783,0,1,0,0
normalized-rcpsp25-22.xml.mzn_AND_NODATA,1,0,0,0.933333,0,1,0,0
normalized-qcp-25-264-13_ext.xml.mzn_AND_NODATA,1,0,0,0.089447,0,0.082389,0.917611,0
normalized-rcpsp20-05.xml.mzn_AND_NODATA,1,0,0,0.8,0,1,0,0
normalized-rcpsp25-28.xml.mzn_AND_NODATA,1,0,0,0.933333,0,1,0,0
normalized-rcpsp25-32.xml.mzn_AND_NODATA,1,0,0,0.934783,0,1,0,0
normalized-rcpsp25-33.xml.mzn_AND_NODATA,1,0,0,0.930233,0,1,0,0
normalized-rcpsp25-34.xml.mzn_AND_NODATA,1,0,0,0.933333,0,1,0,0
normalized-rcpsp20-16.xml.mzn_AND_NODATA,1,0,0,0.8125,0,1,0,0
normalized-rcpsp20-17.xml.mzn_AND_NODATA,1,0,0,0.833333,0,1,0,0
normalized-qcp-25-264-4_ext.xml.mzn_AND_NODATA,1,0,0,0.089447,0,0.082389,0.917611,0
normalized-qcp-25-264-1_ext.xml.mzn_AND_NODATA,1,0,0,0.089447,0,0.082389,0.917611,0
normalized-rcpsp25-37.xml.mzn_AND_NODATA,1,0,0,0.930233,0,1,0,0
normalized-rcpsp25-23.xml.mzn_AND_NODATA,1,0,0,0.933333,0,1,0,0
normalized-rcpsptight25-21.xml.mzn_AND_NODATA,1,0,0,0.934783,0,1,0,0
normalized-qcp-25-264-8_ext.xml.mzn_AND_NODATA,1,0,0,0.089447,0,0.082389,0.917611,0
normalized-rcpsptight25-22.xml.mzn_AND_NODATA,1,0,0,0.933333,0,1,0,0
normalized-rcpsptight25-25.xml.mzn_AND_NODATA,1,0,0,0.9375,0,1,0,0
normalized-qcp-25-264-7_ext.xml.mzn_AND_NODATA,1,0,0,0.089447,0,0.082389,0.917611,0
normalized-rcpsptight25-29.xml.mzn_AND_NODATA,1,0,0,0.931818,0,1,0,0
normalized-rcpsptight25-34.xml.mzn_AND_NODATA,1,0,0,0.933333,0,1,0,0
normalized-rcpsptight25-38.xml.mzn_AND_NODATA,1,0,0,0.928571,0,1,0,0
normalized-rcpsp20-07.xml.mzn_AND_NODATA,1,0,0,0.823529,0,1,0,0
normalized-rcpsp20-18.xml.mzn_AND_NODATA,1,0,0,0.833333,0,1,0,0
normalized-rcpsptight20-12.xml.mzn_AND_NODATA,1,0,0,0.823529,0,1,0,0
normalized-rcpsp25-39.xml.mzn_AND_NODATA,1,0,0,0.933333,0,1,0,0
normalized-rcpsp25-25.xml.mzn_AND_NODATA,1,0,0,0.9375,0,1,0,0
normalized-rcpsptight25-33.xml.mzn_AND_NODATA,1,0,0,0.930233,0,1,0,0
normalized-rcpsptight25-28.xml.mzn_AND_NODATA,1,0,0,0.933333,0,1,0,0
normalized-rcpsptight25-40.xml.mzn_AND_NODATA,1,0,0,0.928571,0,1,0,0
normalized-rcpsptight25-32.xml.mzn_AND_NODATA,1,0,0,0.934783,0,1,0,0
normalized-ruler-44-10-a3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ruler-44-10-a4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-qcp-25-264-2_ext.xml.mzn_AND_NODATA,1,0,0,0.089447,0,0.082389,0.917611,0
normalized-qcp-25-264-6_ext.xml.mzn_AND_NODATA,1,0,0,0.089447,0,0.082389,0.917611,0
normalized-ruler-55-11-a3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-robin12.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-robin10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ruler-67-11-a3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ruler-55-11-a4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ruler-67-12-a3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ruler-67-11-a4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ruler-67-12-a4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-s4-4-3-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-rand-2-50-23-587-230-12_ext.xml.mzn_AND_NODATA,1,0,0,0.018771,23,0.041667,0.958333,0
normalized-s4-4-3-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-rand-2-50-23-587-230-16_ext.xml.mzn_AND_NODATA,1,0,0,0.018667,23,0.041667,0.958333,0
normalized-qcp-25-264-9_ext.xml.mzn_AND_NODATA,1,0,0,0.089447,0,0.082389,0.917611,0
normalized-s4-4-3-5.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-scen06-sub0.xml.mzn_AND_NODATA,1,0.066946,0,0.933054,0,1,0,32
normalized-s4-4-3-9.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-rand-2-50-23-587-230-34_ext.xml.mzn_AND_NODATA,1,0,0,0.018327,19,0.041667,0.958333,0
normalized-scen06-sub2.xml.mzn_AND_NODATA,1,0.041558,0,0.958442,0,1,0,32
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,0,0,0.089447,0,0.082389,0.917611,0
normalized-scen06-sub3.xml.mzn_AND_NODATA,1,0.039387,0,0.960613,0,1,0,36
normalized-scen07-sub2.xml.mzn_AND_NODATA,1,0.041558,0,0.958442,0,1,0,32
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,0,0,0.018207,17,0.041667,0.958333,0
normalized-rand-2-50-23-587-230-31_ext.xml.mzn_AND_NODATA,1,0,0,0.018258,19,0.041667,0.958333,0
normalized-rand-2-50-23-587-230-23_ext.xml.mzn_AND_NODATA,1,0,0,0.018091,16,0.041667,0.958333,0
normalized-scen07-sub3.xml.mzn_AND_NODATA,1,0.039387,0,0.960613,0,1,0,36
normalized-scen07-sub4.xml.mzn_AND_NODATA,1,0.042226,0,0.957774,0,1,0,44
normalized-s4-4-3-1.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-scen10-w1-f3.xml.mzn_AND_NODATA,1,0.230041,0,0.769959,0,1,0,680
normalized-s4-4-3-3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-scen06-sub4.xml.mzn_AND_NODATA,1,0.042226,0,0.957774,0,1,0,44
normalized-rand-2-50-23-587-230-20_ext.xml.mzn_AND_NODATA,1,0,0,0.018358,19,0.041667,0.958333,0
normalized-ruler-70-13-a3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-scen2-f24.xml.mzn_AND_NODATA,1,0.074906,0,0.925094,0,1,0,200
normalized-ruler-70-12-a4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ruler-70-12-a3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-scen2-f25.xml.mzn_AND_NODATA,1,0.074906,0,0.925094,0,1,0,200
normalized-rand-2-50-23-587-230-36_ext.xml.mzn_AND_NODATA,1,0,0,0.017896,15,0.041667,0.958333,0
normalized-scen11-f10.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-scen11-f12.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-scen11-f2.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-rand-2-50-23-587-230-35_ext.xml.mzn_AND_NODATA,1,0,0,0.018511,21,0.041667,0.958333,0
normalized-s4-4-3-6.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-scen6-w1-f2.xml.mzn_AND_NODATA,1,0.238663,0,0.761337,0,1,0,200
normalized-rand-2-50-23-587-230-41_ext.xml.mzn_AND_NODATA,1,0,0,0.018101,16,0.041667,0.958333,0
normalized-scen11-f5.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-scen11-f6.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-rand-2-50-23-587-230-29_ext.xml.mzn_AND_NODATA,1,0,0,0.017855,14,0.041667,0.958333,0
normalized-rand-2-50-23-587-230-17_ext.xml.mzn_AND_NODATA,1,0,0,0.017967,15,0.041667,0.958333,0
normalized-scen6.xml.mzn_AND_NODATA,1,0.070323,0,0.929677,0,1,0,200
normalized-scen7-w1-f5.xml.mzn_AND_NODATA,1,0.232558,0,0.767442,0,1,0,400
normalized-rand-2-50-23-587-230-32_ext.xml.mzn_AND_NODATA,1,0,0,0.017926,15,0.041667,0.958333,0
normalized-rand-2-50-23-587-230-1_ext.xml.mzn_AND_NODATA,1,0,0,0.018129,17,0.041667,0.958333,0
normalized-rand-2-50-23-587-230-30_ext.xml.mzn_AND_NODATA,1,0,0,0.017923,15,0.041667,0.958333,0
normalized-scen3-f10.xml.mzn_AND_NODATA,1,0.067568,0,0.932432,0,1,0,400
normalized-scen9-w1-f3.xml.mzn_AND_NODATA,1,0.230041,0,0.769959,0,1,0,680
normalized-scen6-w2.xml.mzn_AND_NODATA,1,0.13369,0,0.86631,0,1,0,200
normalized-scen11-f9.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-rand-2-50-23-587-230-14_ext.xml.mzn_AND_NODATA,1,0,0,0.017891,15,0.041667,0.958333,0
normalized-scen5.xml.mzn_AND_NODATA,1,0.07148,0,0.92852,0,1,0,400
normalized-scen11.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-scen7-w1-f4.xml.mzn_AND_NODATA,1,0.232558,0,0.767442,0,1,0,400
normalized-scen1-f9.xml.mzn_AND_NODATA,1,0.076257,0,0.923743,0,1,0,916
normalized-scen11-f7.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-scen10.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-scen11-f3.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-scen11-f11.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-scen11-f1.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-school1-13.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-rand-2-50-23-587-230-25_ext.xml.mzn_AND_NODATA,1,0,0,0.01819,18,0.041667,0.958333,0
normalized-scen11-f8.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-scen9.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-scen4.xml.mzn_AND_NODATA,1,0.078941,0,0.921059,0,1,0,680
normalized-school1-nsh-12.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-socialGolfer-6-3-5.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-rand-2-50-23-587-230-40_ext.xml.mzn_AND_NODATA,1,0,0,0.017943,14,0.041667,0.958333,0
normalized-rand-2-50-23-587-230-26_ext.xml.mzn_AND_NODATA,1,0,0,0.017935,15,0.041667,0.958333,0
normalized-scen6-w1.xml.mzn_AND_NODATA,1,0.238663,0,0.761337,0,1,0,200
normalized-series-80.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-scen1-f8.xml.mzn_AND_NODATA,1,0.076257,0,0.923743,0,1,0,916
normalized-squares-11-11.xml.mzn_AND_NODATA,1,0,0,0.995918,0,0.53304,0.46696,0
normalized-school1-nsh-14.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-rand-2-50-23-587-230-22_ext.xml.mzn_AND_NODATA,1,0,0,0.017684,11,0.041667,0.958333,0
normalized-scen8.xml.mzn_AND_NODATA,1,0.073847,0,0.926153,0,1,0,916
normalized-squares-14-14.xml.mzn_AND_NODATA,1,0,0,0.997543,0,0.524064,0.475936,0
normalized-squares-15-15.xml.mzn_AND_NODATA,1,0,0,0.997872,0,0.522042,0.477958,0
normalized-series-100.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-socialGolfer-6-3-6.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-squares-17-17.xml.mzn_AND_NODATA,1,0,0,0.998362,0,0.517921,0.482079,0
normalized-squares-19-19.xml.mzn_AND_NODATA,1,0,0,0.998698,0,0.515714,0.484286,0
normalized-series-90.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-school1-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-rand-2-50-23-587-230-24_ext.xml.mzn_AND_NODATA,1,0,0,0.01785,14,0.041667,0.958333,0
normalized-school1-nsh-13.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-squares-20-20.xml.mzn_AND_NODATA,1,0,0,0.99883,0,0.514139,0.485861,0
normalized-squares-12-12.xml.mzn_AND_NODATA,1,0,0,0.996604,0,0.529412,0.470588,0
normalized-school1-16.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-rand-2-50-23-587-230-39_ext.xml.mzn_AND_NODATA,1,0,0,0.01792,15,0.041667,0.958333,0
normalized-s4-4-3-7.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-rand-2-50-23-587-230-11_ext.xml.mzn_AND_NODATA,1,0,0,0.017953,15,0.041667,0.958333,0
normalized-squares-22-22.xml.mzn_AND_NODATA,1,0,0,0.999038,0,0.512169,0.487831,0
normalized-squares-23-23.xml.mzn_AND_NODATA,1,0,0,0.999122,0,0.511605,0.488395,0
normalized-squares-18-18.xml.mzn_AND_NODATA,1,0,0,0.998544,0,0.516746,0.483254,0
normalized-scen11-f4.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680
normalized-squares-10-10.xml.mzn_AND_NODATA,1,0,0,0.995,0,0.537634,0.462366,0
normalized-school1-14.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-squares-25-25.xml.mzn_AND_NODATA,1,0,0,0.99926,0,0.510204,0.489796,0
normalized-squares-26-26.xml.mzn_AND_NODATA,1,0,0,0.999317,0,0.509804,0.490196,0
normalized-squares-21-21.xml.mzn_AND_NODATA,1,0,0,0.998941,0,0.513388,0.486612,0
normalized-squaresUnsat-10-10.xml.mzn_AND_NODATA,1,0,0,0.995,0,0.537634,0.462366,0
normalized-socialGolfer-6-3-7.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-squaresUnsat-11-11.xml.mzn_AND_NODATA,1,0,0,0.995918,0,0.53304,0.46696,0
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,0,0,0.013974,0,0.038462,0.961538,0
normalized-squares-13-13.xml.mzn_AND_NODATA,1,0,0,0.997131,0,0.52648,0.47352,0
normalized-squaresUnsat-12-12.xml.mzn_AND_NODATA,1,0,0,0.996604,0,0.529412,0.470588,0
normalized-squaresUnsat-14-14.xml.mzn_AND_NODATA,1,0,0,0.997543,0,0.524064,0.475936,0
normalized-squares-16-16.xml.mzn_AND_NODATA,1,0,0,0.99814,0,0.520325,0.479675,0
normalized-squares-27-27.xml.mzn_AND_NODATA,1,0,0,0.999367,0,0.509434,0.490566,0
normalized-squares-29-29.xml.mzn_AND_NODATA,1,0,0,0.999453,0,0.508772,0.491228,0
normalized-series-70.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-squares-30-30.xml.mzn_AND_NODATA,1,0,0,0.99949,0,0.508475,0.491525,0
normalized-socialGolfer-6-3-8.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ruler-70-13-a4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-squares-31-31.xml.mzn_AND_NODATA,1,0,0,0.999522,0,0.508197,0.491803,0
normalized-squares-28-28.xml.mzn_AND_NODATA,1,0,0,0.999413,0,0.509091,0.490909,0
normalized-rand-2-50-23-587-230-15_ext.xml.mzn_AND_NODATA,1,0,0,0.017716,12,0.041667,0.958333,0
normalized-socialGolfer-6-4-7.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-squaresUnsat-18-18.xml.mzn_AND_NODATA,1,0,0,0.998544,0,0.516746,0.483254,0
normalized-squaresUnsat-9-9.xml.mzn_AND_NODATA,1,0,0,0.99373,0,0.543624,0.456376,0
normalized-squaresUnsat-26-26.xml.mzn_AND_NODATA,1,0,0,0.999317,0,0.509804,0.490196,0
normalized-schur.xml.mzn_AND_NODATA,1,0,0,0.502304,0,0.012195,0.987805,0
normalized-squares-33-33.xml.mzn_AND_NODATA,1,0,0,0.999579,0,0.507692,0.492308,0
normalized-squaresUnsat-13-13.xml.mzn_AND_NODATA,1,0,0,0.997131,0,0.52648,0.47352,0
normalized-squares-32-32.xml.mzn_AND_NODATA,1,0,0,0.999552,0,0.507937,0.492063,0
normalized-socialGolfer-6-4-5.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-squaresUnsat-28-28.xml.mzn_AND_NODATA,1,0,0,0.999413,0,0.509091,0.490909,0
normalized-squares-24-24.xml.mzn_AND_NODATA,1,0,0,0.999196,0,0.510638,0.489362,0
normalized-ss97-6.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ssa-2670-130_ext.xml.mzn_AND_NODATA,1,0,0,0.464646,886,0.396325,0.603675,0
normalized-squaresUnsat-24-24.xml.mzn_AND_NODATA,1,0,0,0.999196,0,0.510638,0.489362,0
normalized-squares-34-34.xml.mzn_AND_NODATA,1,0,0,0.999604,0,0.507463,0.492537,0
normalized-squares-35-35.xml.mzn_AND_NODATA,1,0,0,0.999627,0,0.507246,0.492754,0
normalized-super-jobShop-e0ddr1-10.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-ssa-7552-038_ext.xml.mzn_AND_NODATA,1,0,0,0.410985,1048,0.463701,0.536299,0
normalized-squaresUnsat-33-33.xml.mzn_AND_NODATA,1,0,0,0.999579,0,0.507692,0.492308,0
normalized-squaresUnsat-34-34.xml.mzn_AND_NODATA,1,0,0,0.999604,0,0.507463,0.492537,0
normalized-ssa-0432-003_ext.xml.mzn_AND_NODATA,1,0,0,0.475653,267,0.392245,0.607755,0
normalized-rand-2-50-23-587-230-21_ext.xml.mzn_AND_NODATA,1,0,0,0.0179,15,0.041667,0.958333,0
normalized-socialGolfer-6-4-8.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ssa-2670-130.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-super-jobShop-e0ddr1-6.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-rand-2-50-23-587-230-5_ext.xml.mzn_AND_NODATA,1,0,0,0.018254,19,0.041667,0.958333,0
normalized-rand-2-50-23-587-230-46_ext.xml.mzn_AND_NODATA,1,0,0,0.018305,19,0.041667,0.958333,0
normalized-super-jobShop-e0ddr1-7.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-super-jobShop-e0ddr1-9.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-rand-2-50-23-587-230-3_ext.xml.mzn_AND_NODATA,1,0,0,0.017973,15,0.041667,0.958333,0
normalized-rand-2-50-23-587-230-48_ext.xml.mzn_AND_NODATA,1,0,0,0.018213,16,0.041667,0.958333,0
normalized-super-jobShop-e0ddr2-1.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-super-jobShop-e0ddr2-4.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-squares-38-38.xml.mzn_AND_NODATA,1,0,0,0.999684,0,0.506667,0.493333,0
normalized-ssa-0432-003.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-super-jobShop-e0ddr2-5.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-super-jobShop-e0ddr2-6.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-squares-37-37.xml.mzn_AND_NODATA,1,0,0,0.999666,0,0.506849,0.493151,0
normalized-rand-2-50-23-587-230-50_ext.xml.mzn_AND_NODATA,1,0,0,0.018536,21,0.041667,0.958333,0
normalized-socialGolfer-6-4-6.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ssa-7552-159_ext.xml.mzn_AND_NODATA,1,0,0,0.421512,1010,0.484536,0.515464,0
normalized-super-jobShop-enddr1-2.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-rand-2-50-23-587-230-19_ext.xml.mzn_AND_NODATA,1,0,0,0.017804,14,0.041667,0.958333,0
normalized-super-jobShop-enddr1-4.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-super-jobShop-e0ddr1-1.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-super-jobShop-e0ddr1-3.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-super-jobShop-enddr1-7.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-super-jobShop-enddr2-4.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-super-jobShop-enddr2-2.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
normalized-super-jobShop-enddr2-5.xml.mzn_AND_NODATA,1,0,0,0.692483,0,0.068966,0.931034,0
